PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Talla,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Acabado de la tapa del silenciador,Acabado del silenciador de escape,Acabado del tubo,Color,Composición,Homologación,Homologación de emisiones acústicas,Posición,Talla,Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1061784,76000434,SS02125-SE,PRO CIRCUIT,PROCI EXHAUST MUFFLER TYPE 304,"Silencioso Pro Circuit 304 Suzuki RM125: aluminio, tapa de acero inox",228.90,189.17,132.42,76000434,0,8714104000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The 304 silencer is recommended for most two-stroke applications. The slightly longer body offers added top end performance while reducing noise output. The brushed aluminum body and stainless steel inlet tube and end-cap gives you a silencer that looks as good as it performs.</p><p> </p><ul> <li>6061 T6 brushed aluminum silencer body</li><li>Double-walled mounting bracket</li><li>Allen head screws ensure easy repacking when needed for extended product life</li><li>Made in the USA</li></ul> </body> </html>","       The 304 silencer is recommended for most two-stroke applications. The slightly longer body offers added top end performance while reducing noise output. The brushed aluminum body and stainless steel inlet tube and end-cap gives you a silencer that looks as good as it performs.  6061 T6 brushed aluminum silencer bodyDouble-walled mounting bracketAllen head screws ensure easy repacking when needed for extended product lifeMade in the USA  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,8006,910,493,203,80,Acero inoxidable,,,,,Solo para uso en circuito,,,,https://api.mybihr.com/medias/800Wx800H-1061784-1.jpg?context=bWFzdGVyfHJvb3R8Mjg1NTd8aW1hZ2UvanBlZ3xhR0ZtTDJobE5DOHpNekV6TWpVME5URTBOamt4TUM4NE1EQlhlRGd3TUVoZk1UQTJNVGM0TkMweExtcHdad3wyMTBiZWYyODc1ZDhkMDFhM2U3OTc5Y2EyYmI4MGRhYzVjMzI1MjIxNGFjYTAwMmIzMTAzYTJjYTBlZGZkYWE2,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1093088,7000033400,​PK92125P,PRO CIRCUIT,PROCI EXHAUST STEEL CHROME,"Bufanda de escape Pro Circuit, Platinum",423.50,350.00,245.00,7000033400,0,8714104000,0,1,"<p>La bufanda Platinum ofrece la misma ganancia en rendimiento que la popular bufanda Works, pero usando un acabado chapado en platino para darle m&aacute;s protecci&oacute;n. La precisi&oacute;n en el dise&ntilde;o y en la ingenier&iacute;a hace que hasta el m&aacute;s m&iacute;nimo detalle sea una obra de arte. La bufanda Platinum es una combinaci&oacute;n &uacute;nica de potencia, elegancia y funcionalidad, que trasciende los l&iacute;mites del placer de la conducci&oacute;n deportiva.</p><p><br></p><p>Caracter&iacute;sticas:</p><p>Estructura de acero al carbono AKDQ estampado, de alta calidad</p><p>Juntas soldadas y prensadas a mano</p><p>Cola y abrazaderas de montaje reforzadas</p><p>El recubrimiento con n&iacute;quel qu&iacute;mico aumenta la vida &uacute;til de la bufanda entre el doble y 10 veces m&aacute;s.</p><p>Fabricada en los EE. UU.</p>","
La bufanda Platinum ofrece la misma ganancia en rendimiento que la popular bufanda Works, pero usando un acabado chapado en platino para darle más protección. La precisión en el diseño y en la ingeniería hace que hasta el más mínimo detalle sea una obra de arte. La bufanda Platinum es una combinación única de potencia, elegancia y funcionalidad, que trasciende los límites del placer de la conducción deportiva.

Características:
Estructura de acero al carbono AKDQ estampado, de alta calidad
Juntas soldadas y prensadas a mano
Cola y abrazaderas de montaje reforzadas
El recubrimiento con níquel químico aumenta la vida útil de la bufanda entre el doble y 10 veces más.
Fabricada en los EE. UU.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,34022,1667,526,294,220,,Acero inoxidable,,,,Solo para uso en circuito,,,,https://api.mybihr.com/medias/1093088-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM4MzE0fGltYWdlL2pwZWd8YUdNd0wyZ3pZeTg0T1RVMk5UQTNNVEkzT0RNNEx6RXdPVE13T0RndE1WODRNREJYZURnd01FZ3xjYzNmZDdkYmJiY2MwMDc0Mjc3Zjc2MzMzYjFkZWUwZWFlYWI1NThiYjU4YzE2ZTY3NmEyYjQ4OGMxZTEyMmVj,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1093092,7000032610,PH89250P,PRO CIRCUIT,PROCI EXHAUST STEEL CHROME,"Bufanda de escape Pro Circuit, acero",453.75,375.00,262.50,7000032610,0,8714999089,0,1,"<p>La bufanda Platinum ofrece la misma ganancia en rendimiento que la popular bufanda Works, pero usando un acabado chapado en platino para darle más protección. La precisión en el diseño y en la ingeniería hace que hasta el más mínimo detalle sea una obra de arte. La bufanda Platinum es una combinación única de potencia, elegancia y funcionalidad, que trasciende los límites del placer de la conducción deportiva.</p><p><br></p><p>Características:</p><p>Estructura de acero al carbono AKDQ estampado, de alta calidad</p><p>Juntas soldadas y prensadas a mano</p><p>Cola y abrazaderas de montaje reforzadas</p><p>El recubrimiento con níquel químico aumenta la vida útil de la bufanda entre el doble y 10 veces más.</p><p>Fabricada en los EE. UU.</p>","
La bufanda Platinum ofrece la misma ganancia en rendimiento que la popular bufanda Works, pero usando un acabado chapado en platino para darle más protección. La precisión en el diseño y en la ingeniería hace que hasta el más mínimo detalle sea una obra de arte. La bufanda Platinum es una combinación única de potencia, elegancia y funcionalidad, que trasciende los límites del placer de la conducción deportiva.

Características:
Estructura de acero al carbono AKDQ estampado, de alta calidad
Juntas soldadas y prensadas a mano
Cola y abrazaderas de montaje reforzadas
El recubrimiento con níquel químico aumenta la vida útil de la bufanda entre el doble y 10 veces más.
Fabricada en los EE. UU.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,62103,2263,660,369,255,,Acero cromado,,,,Solo para uso en circuito,,,,https://api.mybihr.com/medias/800Wx800H-1093092-1.jpg?context=bWFzdGVyfHJvb3R8ODMwMTJ8aW1hZ2UvanBlZ3xhRGd5TDJnM09TOHpNekV6TkRjNU1UZzFNakEyTWk4NE1EQlhlRGd3TUVoZk1UQTVNekE1TWkweExtcHdad3w3OGNkZmQzNjMwZmRlMjA3ZTQ4MDE2ZDFjMjQwYTllMTUyMzY0MTAxMzFhMWI3NWEzODExYzEwYTZmZmYxYjE0,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1093094,7000033306,SK92125-304,PRO CIRCUIT,PROCI MUFFLER 304 ALUMINUM,Silencioso Pro Circuit 304 aluminio,228.90,189.17,132.42,SK92125-304,1,8714104000,0,1,"<p>Descripci&oacute;n del silenciador:</p><p>El 304 est&aacute; recomendado para la mayor&iacute;a de aplicaciones en motores 2T. El cuerpo ligeramente m&aacute;s largo aporta un rendimiento avanzado a la vez que reduce la emisi&oacute;n de ruido. La parte de aluminio cepillado, el tubo de acero inoxidable y la cola brindan un silencioso que luce tan bien como funciona.</p><p><br>Caracter&iacute;sticas:</p><p>El cuerpo m&aacute;s largo ayuda a reducir el ruido</p><p>Cuerpo del silenciador de aluminio cepillado 6061 T6</p><p>Tapa de acero inoxidable</p><p>Soldadura TIG y MIG para darle m&aacute;s potencia y durabilidad.</p><p>Abrazaderas de montaje de doble pared</p><p>Tornillos Allen para simplificar la sustituci&oacute;n en caso de ser necesario</p><p>Fabricado en los EE. UU.</p><p>&quot;</p>","
Descripción del silenciador:
El 304 está recomendado para la mayoría de aplicaciones en motores 2T. El cuerpo ligeramente más largo aporta un rendimiento avanzado a la vez que reduce la emisión de ruido. La parte de aluminio cepillado, el tubo de acero inoxidable y la cola brindan un silencioso que luce tan bien como funciona.
Características:
El cuerpo más largo ayuda a reducir el ruido
Cuerpo del silenciador de aluminio cepillado 6061 T6
Tapa de acero inoxidable
Soldadura TIG y MIG para darle más potencia y durabilidad.
Abrazaderas de montaje de doble pared
Tornillos Allen para simplificar la sustitución en caso de ser necesario
Fabricado en los EE. UU.
""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,8519,938,594,202,71,,Aluminio,,,,Solo para uso en circuito,,,,https://api.mybihr.com/medias/1093094-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM1NDc0fGltYWdlL2pwZWd8YURJd0wyZzNOaTg0T1RBMU1qUTFOelV6TXpjMEx6RXdPVE13T1RRdE1WODRNREJYZURnd01FZ3w1MTk2Y2Y3YjlmNjY5ZDhiNWE2ZGMwZjM1NGZkYmM4ZDIwOWU0MjA2Njk5MTBlZTYyMDRhZTNlODA3MTgzM2Ew,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1061763,76000429,SH02250-SE,PRO CIRCUIT,PROCI EXHAUST MUFFLER TYPE 304,"Silencioso Pro Circuit 304 Honda CR250R: aluminio, tapa de acero inox",236.99,195.86,137.10,76000429,1,8714104000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The 304 silencer is recommended for most two-stroke applications. The slightly longer body offers added top end performance while reducing noise output. The brushed aluminum body and stainless steel inlet tube and end-cap gives you a silencer that looks as good as it performs.</p><p> </p><ul> <li>6061 T6 brushed aluminum silencer body</li><li>Double-walled mounting bracket</li><li>Allen head screws ensure easy repacking when needed for extended product life</li><li>Made in the USA</li></ul> </body> </html>","       The 304 silencer is recommended for most two-stroke applications. The slightly longer body offers added top end performance while reducing noise output. The brushed aluminum body and stainless steel inlet tube and end-cap gives you a silencer that looks as good as it performs.  6061 T6 brushed aluminum silencer bodyDouble-walled mounting bracketAllen head screws ensure easy repacking when needed for extended product lifeMade in the USA  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,9324,995,518,200,90,Acero inoxidable,,,,,Solo para uso en circuito,,,,https://api.mybihr.com/medias/800Wx800H-1061763-1.jpg?context=bWFzdGVyfHJvb3R8Mjg1NTd8aW1hZ2UvanBlZ3xhRGN5TDJobVpDOHpNekV6TWpNM05URXhNemMxT0M4NE1EQlhlRGd3TUVoZk1UQTJNVGMyTXkweExtcHdad3xiMDU0OWEwNzUwZjAzY2I3ZWJjMWMzZWM0OTliZGQxNzQ3Y2VlZWQxMTZlY2ZhYTM4MThiOGE0MDBmMzViMmQy,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1120990,,1132212,PRO CIRCUIT,PROCI EXHAUST MUFFLER TYPE R-304,Silenciador PRO CIRCUIT R-304 Shorty - Yamaha YZ 125,199.54,164.91,123.68,1132212,0,8714104000,0,1,"<p><strong>Descripción del silenciador:</strong></p>
<p>El silenciador R-304 fue desarrollado como un silenciador de dos tiempos de carrera completa.&nbsp;El diseño compacto del bote corto de aluminio ofrece ganancias óptimas de rendimiento y se recomienda sólo para carreras en circuito cerrado. Los tornillos de cabeza hexagonal se utilizan para asegurar la tapa de entrada y se pueden quitar fácilmente para un rápido re-embalaje del silenciador.</p>
<p><strong>Las características incluyen:</strong></p>
<ul>
	<li>Tubo de admisión de acero inoxidable 304</li>
	<li>Soporte(s) de montaje de doble pared</li>
	<li>Cuerpo del silenciador de aluminio 6061 T6 cepillado</li>
	<li>Tapa final de acero inoxidable</li>
	<li>Soldadura Tig y Mig para mayor resistencia y durabilidad</li>
	<li>Los tornillos de cabeza Allen garantizan un fácil reempaquetado cuando sea necesario para prolongar la vida útil del producto</li>
	<li>Empaquetadura interna E-Glass para una máxima vida útil de la empaquetadura</li>
	<li>Fabricado en EE.UU.</li>
</ul>","
Descripción del silenciador:

El silenciador R-304 fue desarrollado como un silenciador de dos tiempos de carrera completa. El diseño compacto del bote corto de aluminio ofrece ganancias óptimas de rendimiento y se recomienda sólo para carreras en circuito cerrado. Los tornillos de cabeza hexagonal se utilizan para asegurar la tapa de entrada y se pueden quitar fácilmente para un rápido re-embalaje del silenciador.

Las características incluyen:

	Tubo de admisión de acero inoxidable 304
	Soporte(s) de montaje de doble pared
	Cuerpo del silenciador de aluminio 6061 T6 cepillado
	Tapa final de acero inoxidable
	Soldadura Tig y Mig para mayor resistencia y durabilidad
	Los tornillos de cabeza Allen garantizan un fácil reempaquetado cuando sea necesario para prolongar la vida útil del producto
	Empaquetadura interna E-Glass para una máxima vida útil de la empaquetadura
	Fabricado en EE.UU.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,7164,936,430,196,85,Acero inoxidable,Aluminio,Acero inoxidable,,,Solo para uso en circuito,,,,https://api.mybihr.com/medias/800Wx800H-1120990-1.jpg?context=bWFzdGVyfHJvb3R8NDc5NDZ8aW1hZ2UvanBlZ3xhRGhpTDJobU15OHpNVEUwTmprd05ESTFOalUwTWk4NE1EQlhlRGd3TUVoZk1URXlNRGs1TUMweExtcHdad3w0NzgzYmM3ZmIyOTA1YTBhMzA5ZjQzMzJiMTBjMmRlNjUwOTZmZGI3YWE5MjFhZjFkNTYzYWY3MTQ3Njc1YmY5,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1120660,,0832212,PRO CIRCUIT,PROCI EXHAUST PLATINUM PIPE,Bufanda de escape PRO CIRCUIT Platinum acero cromado - Yamaha YZ125,376.18,310.89,233.17,0832212,2,8714104000,0,1,"<p>El tubo Pro Circuit Platinum ofrece el mismo rendimiento que el popular Works Pipe, pero utiliza un revestimiento plateado en el cuerpo para protegerlo de los elementos cotidianos. Esta versi&oacute;n off-road de la Platinum Pipe est&aacute; dise&ntilde;ada con m&aacute;s distancia al suelo para ayudar a evitar da&ntilde;os en el tubo por las rocas, y a&uacute;n as&iacute; ofrece una mayor potencia y par motor en todo el rango de rpm. La Platinum Pipe es una fusi&oacute;n &uacute;nica de potencia, elegancia y utilidad que empuja los l&iacute;mites del placer de conducci&oacute;n deportiva.</p>
<p><strong>Las caracter&iacute;sticas incluyen:</strong></p>
<ul>
<li>Mayor distancia al suelo para evitar da&ntilde;os en el tubo</li>
<li>Construcci&oacute;n de acero al carbono de alta calidad AKDQ estampado</li>
<li>Costuras soldadas a mano</li>
<li>Soportes de montaje y stinger reforzados</li>
<li>Niquelado qu&iacute;mico aumenta la vida de la pieza 2-10x m&aacute;s largo</li>
<li>Fabricado en EE.UU.</li>
</ul>","
El tubo Pro Circuit Platinum ofrece el mismo rendimiento que el popular Works Pipe, pero utiliza un revestimiento plateado en el cuerpo para protegerlo de los elementos cotidianos. Esta versión off-road de la Platinum Pipe está diseñada con más distancia al suelo para ayudar a evitar daños en el tubo por las rocas, y aún así ofrece una mayor potencia y par motor en todo el rango de rpm. La Platinum Pipe es una fusión única de potencia, elegancia y utilidad que empuja los límites del placer de conducción deportiva.

Las características incluyen:

Mayor distancia al suelo para evitar daños en el tubo
Construcción de acero al carbono de alta calidad AKDQ estampado
Costuras soldadas a mano
Soportes de montaje y stinger reforzados
Niquelado químico aumenta la vida de la pieza 2-10x más largo
Fabricado en EE.UU.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,46279,1717,574,375,215,,,Acero,,,Solo para uso en circuito,,,,https://api.mybihr.com/medias/800Wx800H-1120660-1.jpg?context=bWFzdGVyfHJvb3R8ODQ0MjZ8aW1hZ2UvanBlZ3xhR014TDJobU15OHlPVGd3TXpBMk5UWTNNVGN4TUM4NE1EQlhlRGd3TUVoZk1URXlNRFkyTUMweExtcHdad3w4ZDdjOGZkYzFkODRkZTJiYWFkYzJhMTljYTQzOTg0YjJkZDE2OWNjZDU1OTliNmNkOGIxYzI0MzI3NWYyMzZk,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1120659,,0732212,PRO CIRCUIT,PROCI EXHAUST WORKS PIPE,Bufanda de escape PRO CIRCUIT Works acero - Yamaha YZ125,376.18,310.89,233.17,0732212,0,8714104000,0,1,"<p>El tubo original Pro Circuit Works ofrece un rendimiento y potencia sin precedentes para cualquier aplicaci&oacute;n de dos tiempos. El aumento de potencia y par se notar&aacute; r&aacute;pidamente en todo el rango de rpm. El acabado met&aacute;lico engrasado sin revestimiento requiere algo de mantenimiento, pero realmente le da a su moto ese ""aspecto Works"".</p>
<p><strong>Las caracter&iacute;sticas incluyen:</strong></p>
<ul>
<li>Estampado AKDQ construcci&oacute;n de acero al carbono de alta calidad</li>
<li>Costuras soldadas a mano</li>
<li>Soportes de montaje y stinger reforzados</li>
<li>Fabricado en USA</li>
</ul>","
El tubo original Pro Circuit Works ofrece un rendimiento y potencia sin precedentes para cualquier aplicación de dos tiempos. El aumento de potencia y par se notará rápidamente en todo el rango de rpm. El acabado metálico engrasado sin revestimiento requiere algo de mantenimiento, pero realmente le da a su moto ese ""aspecto Works"".

Las características incluyen:

Estampado AKDQ construcción de acero al carbono de alta calidad
Costuras soldadas a mano
Soportes de montaje y stinger reforzados
Fabricado en USA
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,28776,1808,600,220,218,,,Acero,,,Solo para uso en circuito,,,,https://api.mybihr.com/medias/800Wx800H-1120659-1.jpg?context=bWFzdGVyfHJvb3R8OTY1Njd8aW1hZ2UvanBlZ3xhRGxsTDJobVpTOHlPVGd3TXpBMk5USTNPRFE1TkM4NE1EQlhlRGd3TUVoZk1URXlNRFkxT1MweExtcHdad3w2YjRiYzU3OGI4ZjcxNWUxNzZiZDI1MDIxYTJiNWMzMTJhYTA1MDI1NDgzYjUzZjRmZmE3OTUyNGUyNjkwNDQ4,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1120989,,1032212,PRO CIRCUIT,PROCI EXHAUST MUFFLER TYPE 304,Silenciador PRO CIRCUIT 304 - Yamaha YZ 125,199.54,164.91,123.68,1120989,3,8714104000,0,1,"<p>El silenciador 304 se recomienda para la mayoría de las aplicaciones de dos tiempos. El cuerpo ligeramente más largo ofrece un rendimiento superior adicional al tiempo que reduce la emisión de ruido. El cuerpo de aluminio cepillado y el tubo de entrada de acero inoxidable y la tapa le da un silenciador que se ve tan bien como funciona.</p>
<p><strong>Las características incluyen:</strong></p>
<ul>
	<li>El diseño de cuerpo más largo ayuda a reducir la salida de ruido</li>
	<li>Cuerpo del silenciador de aluminio 6061 T6 cepillado</li>
	<li>Tapa de acero inoxidable</li>
	<li>Soldadura Tig y Mig para mayor resistencia y durabilidad</li>
	<li>Soporte(s) de montaje de doble pared</li>
	<li>Tornillos de cabeza Allen aseguran un fácil reembalaje cuando sea necesario para prolongar la vida útil del producto</li>
	<li>Fabricado en EE.UU.</li>
</ul>","
El silenciador 304 se recomienda para la mayoría de las aplicaciones de dos tiempos. El cuerpo ligeramente más largo ofrece un rendimiento superior adicional al tiempo que reduce la emisión de ruido. El cuerpo de aluminio cepillado y el tubo de entrada de acero inoxidable y la tapa le da un silenciador que se ve tan bien como funciona.

Las características incluyen:

	El diseño de cuerpo más largo ayuda a reducir la salida de ruido
	Cuerpo del silenciador de aluminio 6061 T6 cepillado
	Tapa de acero inoxidable
	Soldadura Tig y Mig para mayor resistencia y durabilidad
	Soporte(s) de montaje de doble pared
	Tornillos de cabeza Allen aseguran un fácil reembalaje cuando sea necesario para prolongar la vida útil del producto
	Fabricado en EE.UU.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,7924,257,457,204,85,Acero inoxidable,Aluminio,,,,Solo para uso en circuito,,,,https://api.mybihr.com/medias/800Wx800H-1120989-1.jpg?context=bWFzdGVyfHJvb3R8ODMzNjJ8aW1hZ2UvanBlZ3xhREEzTDJnMFl5OHpNRGMwTXpZeU5UTXpORGd4TkM4NE1EQlhlRGd3TUVoZk1URXlNRGs0T1MweExtcHdad3wxNjVjZDc0ZjczN2E0ZDgwMzMzZjVmZjgyOWRjNzQwNjY5MjE2OGM3NTgzZDViNjFlMzRhYTBhODVjMTMzZmEz,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1123566,,752325,PRO CIRCUIT,PROCI EXHAUST 2STR WORKS PIPE,Bufanda de escape PRO CIRCUIT Works,349.63,288.95,202.27,0752325,0,8714104000,0,1,"<p>El tubo original Pro Circuit Works Pipe ofrece un rendimiento y una potencia incomparables para cualquier aplicaci&oacute;n de dos tiempos. El aumento de potencia y par se notar&aacute; r&aacute;pidamente en toda la gama de rpm. El acabado met&aacute;lico engrasado y sin revestimiento requiere algo de mantenimiento, pero realmente da a tu moto ese ""aspecto Works"".</p>
<p><strong>Las caracter&iacute;sticas incluyen:</strong></p>
<ul>
<li>Construcci&oacute;n de acero al carbono de alta calidad AKDQ estampado</li>
<li>Costuras soldadas y golpeadas a mano</li>
<li>Soportes de montaje y aguij&oacute;n reforzados</li>
<li>Fabricado en EE.UU.</li>
</ul>","
El tubo original Pro Circuit Works Pipe ofrece un rendimiento y una potencia incomparables para cualquier aplicación de dos tiempos. El aumento de potencia y par se notará rápidamente en toda la gama de rpm. El acabado metálico engrasado y sin revestimiento requiere algo de mantenimiento, pero realmente da a tu moto ese ""aspecto Works"".

Las características incluyen:

Construcción de acero al carbono de alta calidad AKDQ estampado
Costuras soldadas y golpeadas a mano
Soportes de montaje y aguijón reforzados
Fabricado en EE.UU.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,54957,2611,595,377,245,,,,,,Solo para uso en circuito,,,,https://api.mybihr.com/medias/800Wx800H-1123566-1.jpg?context=bWFzdGVyfHJvb3R8MTQ4MzEwfGltYWdlL2pwZWd8YURVMkwyaGpZaTgwTmpRMU1qSXhNVEkxTXpJM09DODRNREJYZURnd01FaGZNVEV5TXpVMk5pMHhMbXB3Wnd8NmJlYzZhYjU5YzBmZjI1MjgxN2VjZDdmM2I3MmRhZDBmZWVhYTIyMDAwMWRhNzRiNTBjZWJlZDJhMjUwNjY0ZQ,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1138611,,0752585,PRO CIRCUIT,PROCI EXHAUST WORKS PIPE,"Escape 2T PRO CIRCUIT Works, acero",411.74,340.28,255.21,0752585,0,8714109090,0,1,"<p>El tubo original Pro Circuit Works ofrece un rendimiento y potencia sin precedentes para cualquier aplicaci&oacute;n de dos tiempos. El aumento de potencia y par se notar&aacute; r&aacute;pidamente en todo el rango de rpm. El acabado met&aacute;lico engrasado sin revestimiento requiere algo de mantenimiento, pero realmente le da a su moto ese ""aspecto Works"".</p>
<p><strong>Las caracter&iacute;sticas incluyen:</strong></p>
<ul>
<li>Estampado AKDQ construcci&oacute;n de acero al carbono de alta calidad</li>
<li>Costuras soldadas a mano</li>
<li>Soportes de montaje y stinger reforzados</li>
<li>Fabricado en USA</li>
</ul>","
El tubo original Pro Circuit Works ofrece un rendimiento y potencia sin precedentes para cualquier aplicación de dos tiempos. El aumento de potencia y par se notará rápidamente en todo el rango de rpm. El acabado metálico engrasado sin revestimiento requiere algo de mantenimiento, pero realmente le da a su moto ese ""aspecto Works"".

Las características incluyen:

Estampado AKDQ construcción de acero al carbono de alta calidad
Costuras soldadas a mano
Soportes de montaje y stinger reforzados
Fabricado en USA
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,28476,1389,452,280,225,,,Acero,,,Homologación FIM,,,,https://api.mybihr.com/medias/800Wx800H-1138611-1.jpg?context=bWFzdGVyfHJvb3R8NDMzMDd8aW1hZ2UvanBlZ3xhREJpTDJoaU1pODRNRGs1TWprM01EazJOVEF5TWk4NE1EQlhlRGd3TUVoZk1URXpPRFl4TVMweExtcHdad3w2NDE1NTJlODcxNWEzNTM4M2ExNzYwY2MxYWE2YzhkMDNiMmVkZmZjOTM3MTZiZjllYTRjN2RkYjk3OWU4MWQ5,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1138610,,0752465,PRO CIRCUIT,"PROCI EXHAUST WORKS PIPE, ALU/ALU","Escape 2T PRO CIRCUIT Works, acero",394.01,325.63,244.22,0752465,0,8714109090,0,1,"<p>El tubo original Pro Circuit Works ofrece un rendimiento y potencia sin precedentes para cualquier aplicaci&oacute;n de dos tiempos. El aumento de potencia y par se notar&aacute; r&aacute;pidamente en todo el rango de rpm. El acabado met&aacute;lico engrasado sin revestimiento requiere algo de mantenimiento, pero realmente le da a su moto ese ""aspecto Works"".</p>
<p><strong>Las caracter&iacute;sticas incluyen:</strong></p>
<ul>
<li>Estampado AKDQ construcci&oacute;n de acero al carbono de alta calidad</li>
<li>Costuras soldadas a mano</li>
<li>Soportes de montaje y stinger reforzados</li>
<li>Fabricado en USA</li>
</ul>","
El tubo original Pro Circuit Works ofrece un rendimiento y potencia sin precedentes para cualquier aplicación de dos tiempos. El aumento de potencia y par se notará rápidamente en todo el rango de rpm. El acabado metálico engrasado sin revestimiento requiere algo de mantenimiento, pero realmente le da a su moto ese ""aspecto Works"".

Las características incluyen:

Estampado AKDQ construcción de acero al carbono de alta calidad
Costuras soldadas a mano
Soportes de montaje y stinger reforzados
Fabricado en USA
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,23638,1241,435,286,190,,,Acero,,,Homologación FIM,,,,https://api.mybihr.com/medias/800Wx800H-1138610-1.jpg?context=bWFzdGVyfHJvb3R8NDkwNzJ8aW1hZ2UvanBlZ3xhRGRrTDJoaE5DODRNRGs1TWprM01EVTNNVGd3Tmk4NE1EQlhlRGd3TUVoZk1URXpPRFl4TUMweExtcHdad3wyYTI0MzVlN2VhZmU4MmM3ZTVlNzJlMmFjN2UwNjI3MjQ0MWUzNzliOTQ2NDk0MTE5Njk2ZjlhNzExYjE1ZTNk,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
