PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Pastillas de freno] Altura 2 (mm),[Pastillas de freno] Anchura 2 (mm),[Pastillas de freno] Espesor 2 (mm),Altura (mm),Anchura (mm),Color,Composición,Construcción,Depósito,Diámetro exterior (mm),Diámetro interior (mm),Diámetro Ø (mm),Distancia entre centros,Espesor (mm),Fabricación,Forma de disco de freno,Homologación,Número de pistones,Posición,Tipo,Tipo de disco,Tipo de pastilla de freno,Uso,Picture1,Picture2,Picture3,Picture4,Picture5,AllPicturesZIP,DeliveryPlant
1138693,,YRPK-003,NISSIN,NISSI REPAIR KIT REAR PISTON,Kit de reparación pinza de freno trasera NISSIN,15.73,13.00,8.45,YRPK-003,7,8714109090,0,1,<ul><li>Kit pistón de pinza de freno</li><li>Reacondicionamiento de alta calidad</li><li>Incluye todos los pistones necesarios para la aplicación específica</li></ul>,Kit pistón de pinza de frenoReacondicionamiento de alta calidadIncluye todos los pistones necesarios para la aplicación específica,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,475,68,145,117,28,,,,,,,,,,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1138693-1.jpg?context=bWFzdGVyfHJvb3R8MTMzMDF8aW1hZ2UvanBlZ3xhR1kxTDJobVpTODRNVGczTlRNMU9UWTJNakV4TUM4NE1EQlhlRGd3TUVoZk1URXpPRFk1TXkweExtcHdad3wzZTIxYjBiZjZkODEyOTZlYjIzNmQwOGIyY2Y5YWEzNzkxYWU3NDQ1N2QzZTY4ZWFmZDFjNTRkMDVmODFiYzdh,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1138686,,YFSK-003,NISSIN,NISSI REPAIR KIT FRONT SEAL,Kit retenes de pistón para pinza de freno delantera NISSIN,20.57,17.00,11.05,YFSK-003,7,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,505,74,145,116,30,,,,,,,,,,,,,,,,,,,Delantero,,,,,https://api.mybihr.com/medias/800Wx800H-1138686-1.jpg?context=bWFzdGVyfHJvb3R8MjM2NjR8aW1hZ2UvanBlZ3xhREJqTDJnMVppODRNVGczTlRNMU1URXdPVFkyTWk4NE1EQlhlRGd3TUVoZk1URXpPRFk0TmkweExtcHdad3wyZmFkMWVmNWUwMGM4MDI5NjQzZDIwMzRjYTU0NTc0Zjg2MjcxYzdhMjJjMzA2OGJkZmVhYTcyYmE3ZDA0N2Ew,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1138638,,HRPK-003,NISSIN,NISSI REPAIR KIT REAR PISTON,Kit de reparación pinza de freno trasera NISSIN,16.94,14.00,9.10,HRPK-003,8,8714109090,0,1,<ul><li>Kit pistón de pinza de freno</li><li>Reacondicionamiento de alta calidad</li><li>Incluye todos los pistones necesarios para la aplicación específica</li></ul>,Kit pistón de pinza de frenoReacondicionamiento de alta calidadIncluye todos los pistones necesarios para la aplicación específica,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,505,74,145,116,30,,,,,,,,,,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1138638-1.jpg?context=bWFzdGVyfHJvb3R8MTMzMDF8aW1hZ2UvanBlZ3xhRFUzTDJnNVl5ODRNVGczTlRNMU5Ua3lOalUxT0M4NE1EQlhlRGd3TUVoZk1URXpPRFl6T0MweExtcHdad3xkYWNjYzE1MjYyYzAyMmM0YjhjNzhmMTVlNGU2NDM3ZmU5NDMwMmVlZjZmMTJlMmU3Y2QwOTk2ZDYyNmFkYzY1,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1138657,,KRSK-002,NISSIN,NISSI REPAIR KIT REAR SEAL,Kit juntas pinza de freno trasera NISSIN,10.89,9.00,5.85,KRSK-002,10,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,505,74,145,116,30,,,,,,,,,,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1138657-1.jpg?context=bWFzdGVyfHJvb3R8MjM2NjR8aW1hZ2UvanBlZ3xhRGs0TDJnek5TODRNVGczTVRrd05EYzJPREF6TUM4NE1EQlhlRGd3TUVoZk1URXpPRFkxTnkweExtcHdad3wzODNiODY3ZGQzMzJhMmEwMmFmNWQzZDM4YWJlNWRiNzUwNDI0MzliYTNhOThiZjJkYWQwZjFjODBhNjVmNTZj,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1138695,,YRSK-002,NISSIN,NISSI REPAIR KIT REAR SEAL,Kit juntas pinza de freno trasera NISSIN,10.89,9.00,5.85,YRSK-002,10,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,505,74,145,116,30,,,,,,,,,,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1138695-1.jpg?context=bWFzdGVyfHJvb3R8MjM2NjR8aW1hZ2UvanBlZ3xhRFk0TDJneU15ODRNVGczTlRNMU1qZzNPVEV6TkM4NE1EQlhlRGd3TUVoZk1URXpPRFk1TlMweExtcHdad3xlOWJmYzA3NDI5ZWJiYjUwNmJhYTcyZmRlMTVhNzI4OTg0MWQ0NDYwMzk3MWYzYmNiYmNmNjk5MGU4OGJjMjYz,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1138630,,HFSK-002,NISSIN,NISSI REPAIR KIT FRONT SEAL,Kit retenes de pistón para pinza de freno delantera NISSIN,15.73,13.00,8.45,HFSK-002,9,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,505,74,145,116,30,,,,,,,,,,,,,,,,,,,Delantero,,,,,https://api.mybihr.com/medias/800Wx800H-1138630-1.jpg?context=bWFzdGVyfHJvb3R8MjM2NjR8aW1hZ2UvanBlZ3xhRGhpTDJnMk1TODRNVGczTVRnNU9UUTFPVFl4TkM4NE1EQlhlRGd3TUVoZk1URXpPRFl6TUMweExtcHdad3wwYzY0M2QxZjJmOTVkNzk4NTAwNzhiMjMwMjZiNzgyZGQwMjU1MWM5ZWY2N2U1NjYyMjA5ZGI1MWRiNDcwYWQ2,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1138656,,KRSK-001,NISSIN,NISSI REPAIR KIT REAR SEAL,Kit juntas pinza de freno trasera NISSIN,9.68,8.00,5.20,KRSK-001,10,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,505,74,145,116,30,,,,,,,,,,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1138656-1.jpg?context=bWFzdGVyfHJvb3R8MjM2NjR8aW1hZ2UvanBlZ3xhR1JpTDJneVpTODRNVGczTVRrd05EVTNNVFF5TWk4NE1EQlhlRGd3TUVoZk1URXpPRFkxTmkweExtcHdad3w5NGM0NDBmODY4MjA5ZTM2ZmYyNjI2MDNjMTM1ZTg0OTY2Yjc1OTkxNjU5MTJhMmJlZjM5NmM3OTk2MDM3MDll,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1138671,,SRPK-005,NISSIN,NISSI REPAIR KIT REAR PISTON,Kit de reparación pinza de freno trasera NISSIN,25.41,21.00,13.65,SRPK-005,6,8714109090,0,1,<ul><li>Kit pistón de pinza de freno</li><li>Reacondicionamiento de alta calidad</li><li>Incluye todos los pistones necesarios para la aplicación específica</li></ul>,Kit pistón de pinza de frenoReacondicionamiento de alta calidadIncluye todos los pistones necesarios para la aplicación específica,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,481,67,148,116,28,,,,,,,,,,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1138671-1.jpg?context=bWFzdGVyfHJvb3R8MTMzMDF8aW1hZ2UvanBlZ3xhR1F5TDJnNE9TODRNVGczTlRNMU9ESTROVGcxTkM4NE1EQlhlRGd3TUVoZk1URXpPRFkzTVMweExtcHdad3w2YzhmYzZlYTZjYjM1MTllMjQ5NDIwMGFkODIwYWRkNDBiYzViYWE0ZDY4ZjVjNDE4ZjYxNGQyNmI3N2UxOTZj,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1138636,,HRPK-001,NISSIN,NISSI REPAIR KIT REAR PISTON,Kit de reparación pinza de freno trasera NISSIN,19.36,16.00,10.40,HRPK-001,10,8714109090,0,1,<ul><li>Kit pistón de pinza de freno</li><li>Reacondicionamiento de alta calidad</li><li>Incluye todos los pistones necesarios para la aplicación específica</li></ul>,Kit pistón de pinza de frenoReacondicionamiento de alta calidadIncluye todos los pistones necesarios para la aplicación específica,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,505,74,145,116,30,,,,,,,,,,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1138636-1.jpg?context=bWFzdGVyfHJvb3R8MTMzMDF8aW1hZ2UvanBlZ3xhR1UwTDJoaE9TODRNVGczTlRNMU5UVXpNek0wTWk4NE1EQlhlRGd3TUVoZk1URXpPRFl6TmkweExtcHdad3xjODJkZjE3MmZiNDMyYjU1ZTA4MjY2ZjhhOTgzOGI5ZWJhMGY2M2I5MDY1NTM0YjRmN2U1ZGIzZTQ2NzQ3MzY5,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1138653,,KRPK-002,NISSIN,NISSI REPAIR KIT REAR PISTON,Kit de reparación pinza de freno trasera NISSIN,13.31,11.00,7.15,KRPK-002,10,8714109090,0,1,<ul><li>Kit pistón de pinza de freno</li><li>Reacondicionamiento de alta calidad</li><li>Incluye todos los pistones necesarios para la aplicación específica</li></ul>,Kit pistón de pinza de frenoReacondicionamiento de alta calidadIncluye todos los pistones necesarios para la aplicación específica,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,505,74,145,116,30,,,,,,,,,,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1138653-1.jpg?context=bWFzdGVyfHJvb3R8MTMzMDF8aW1hZ2UvanBlZ3xhR013TDJnek1pODRNVGczTlRNMU5qa3dPVFU1T0M4NE1EQlhlRGd3TUVoZk1URXpPRFkxTXkweExtcHdad3w0YzAxMjVmODQ5ZDMxOGU2NTYxZDZkMWFlY2Y3ZDRjYWFjMjljYTkxNWYwMDIwZjg5NDBhMDEyNjgzNzc5ZmEw,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1138672,,SRSK-001,NISSIN,NISSI REPAIR KIT REAR SEAL,Kit juntas pinza de freno trasera NISSIN,10.89,9.00,5.85,SRSK-001,8,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,505,74,145,116,30,,,,,,,,,,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1138672-1.jpg?context=bWFzdGVyfHJvb3R8MjM2NjR8aW1hZ2UvanBlZ3xhR1E1TDJnME1pODRNVGczTlRNME9ETTFOekUxTUM4NE1EQlhlRGd3TUVoZk1URXpPRFkzTWkweExtcHdad3xiYTQ0YWIyMmZiMzliYWI5MmY0NDVkN2ZkOTUyZjQ1MWRjZDNlZTY4YTM5NWE5ZjJhMTJkN2I1OTE0ODFmMDMx,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1138648,,KFSK-001,NISSIN,NISSI REPAIR KIT FRONT SEAL,Kit retenes de pistón para pinza de freno delantera NISSIN,14.52,12.00,7.80,KFSK-001,7,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,343,16,148,116,20,,,,,,,,,,,,,,,,,,,Delantero,,,,,https://api.mybihr.com/medias/800Wx800H-1138648-1.jpg?context=bWFzdGVyfHJvb3R8MjM2NjR8aW1hZ2UvanBlZ3xhR1EzTDJnNU5pODRNVGczTVRrd01qazVPRFUxT0M4NE1EQlhlRGd3TUVoZk1URXpPRFkwT0MweExtcHdad3wyYTM1NDY1Y2Q4Yjk2YTM3Yzk1YTFmMDlmNjI4NWE2YWJiMGY0NGNmMzlhMDY0MGFjMWYyMWFkNzI3YzY5YTc4,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1138631,,HFSK-003,NISSIN,NISSI REPAIR KIT FRONT SEAL,Kit retenes de pistón para pinza de freno delantera NISSIN,10.89,9.00,5.85,HFSK-003,8,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,505,74,145,116,30,,,,,,,,,,,,,,,,,,,Delantero,,,,,https://api.mybihr.com/medias/800Wx800H-1138631-1.jpg?context=bWFzdGVyfHJvb3R8MjM2NjR8aW1hZ2UvanBlZ3xhRFZpTDJnMk9DODRNVGczTVRnNU9UWTFOakl5TWk4NE1EQlhlRGd3TUVoZk1URXpPRFl6TVMweExtcHdad3wzMTY4YjQ4NzdiZGIyOWE5ZGE5NzJmNDNhMjAyM2NiY2RkMzllZTlhOTBlMDNlMGQ1ZmY4MWFjN2FmNTViODNj,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1138649,,KFSK-004,NISSIN,NISSI REPAIR KIT FRONT SEAL,Kit retenes de pistón para pinza de freno delantera NISSIN,13.31,11.00,7.15,KFSK-004,8,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,505,74,145,116,30,,,,,,,,,,,,,,,,,,,Delantero,,,,,https://api.mybihr.com/medias/800Wx800H-1138649-1.jpg?context=bWFzdGVyfHJvb3R8MjM2NjR8aW1hZ2UvanBlZ3xhRFZpTDJnME9DODRNVGczTVRrd016RTVOVEUyTmk4NE1EQlhlRGd3TUVoZk1URXpPRFkwT1MweExtcHdad3xhNjYyYWFhZTFmNzFhOGZmNjkxZmEwM2YwYzBiMWY0NDM4ZTNlYWM3Yjg4NjUwYjc1OTI5YmY5MzcyNzM3ZTUw,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1138654,,KRPK-003,NISSIN,NISSI REPAIR KIT REAR PISTON,Kit de reparación pinza de freno trasera NISSIN,15.73,13.00,8.45,KRPK-003,10,8714109090,0,1,<ul><li>Kit pistón de pinza de freno</li><li>Reacondicionamiento de alta calidad</li><li>Incluye todos los pistones necesarios para la aplicación específica</li></ul>,Kit pistón de pinza de frenoReacondicionamiento de alta calidadIncluye todos los pistones necesarios para la aplicación específica,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,505,74,145,116,30,,,,,,,,,,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1138654-1.jpg?context=bWFzdGVyfHJvb3R8MTMzMDF8aW1hZ2UvanBlZ3xhR0ppTDJneFlpODRNVGczTlRNMU56RXdOakl3Tmk4NE1EQlhlRGd3TUVoZk1URXpPRFkxTkMweExtcHdad3xmNmI0ZDZmN2RhYzliMWRmNjRiNjUyOTEwZWQ5YzY4YTA2NmM3ODU4YWU1NThhMzA4YTYzZmNiYzZlNTA2NTQy,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1138640,,HRSK-002,NISSIN,NISSI REPAIR KIT REAR SEAL,Kit juntas pinza de freno trasera NISSIN,12.10,10.00,6.50,HRSK-002,9,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,505,74,145,116,30,,,,,,,,,,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1138640-1.jpg?context=bWFzdGVyfHJvb3R8MjM2NjR8aW1hZ2UvanBlZ3xhRGd6TDJobFpDODRNVGczTVRrd01UUXlOVFk1TkM4NE1EQlhlRGd3TUVoZk1URXpPRFkwTUMweExtcHdad3wzZTU5NjM2Y2UwMmNlODM0ODAwNzZiZWJlMTYyOGVhZDJhNDU4N2Y2OTFkY2VlODEzNmQ1MzJhYTQ0MzllN2Iy,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1138652,,KRPK-001,NISSIN,NISSI REPAIR KIT REAR PISTON,Kit de reparación pinza de freno trasera NISSIN,31.46,26.00,16.90,KRPK-001,10,8714109090,0,1,<ul><li>Kit pistón de pinza de freno</li><li>Reacondicionamiento de alta calidad</li><li>Incluye todos los pistones necesarios para la aplicación específica</li></ul>,Kit pistón de pinza de frenoReacondicionamiento de alta calidadIncluye todos los pistones necesarios para la aplicación específica,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,505,74,145,116,30,,,,,,,,,,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1138652-1.jpg?context=bWFzdGVyfHJvb3R8MTMzMDF8aW1hZ2UvanBlZ3xhRGRsTDJnek9TODRNVGczTlRNMU5qY3hNams1TUM4NE1EQlhlRGd3TUVoZk1URXpPRFkxTWkweExtcHdad3w5YjJiOTg3MDBhMTI1ZGZhYjQ0MmE4YTY4MWI2Y2U5ZTBmNTlkNTU0MDhiZmVlYzQwYTEwMmQ1YjBiYmYyOWY0,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1138670,,SRPK-004,NISSIN,NISSI REPAIR KIT REAR PISTON,Kit de reparación pinza de freno trasera NISSIN,22.99,19.00,12.35,SRPK-004,9,8714109090,0,1,<ul><li>Kit pistón de pinza de freno</li><li>Reacondicionamiento de alta calidad</li><li>Incluye todos los pistones necesarios para la aplicación específica</li></ul>,Kit pistón de pinza de frenoReacondicionamiento de alta calidadIncluye todos los pistones necesarios para la aplicación específica,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,505,74,145,116,30,,,,,,,,,,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1138670-1.jpg?context=bWFzdGVyfHJvb3R8MTMzMDF8aW1hZ2UvanBlZ3xhREF5TDJnNE15ODRNVGczTlRNMU9EQTRPVEkwTmk4NE1EQlhlRGd3TUVoZk1URXpPRFkzTUMweExtcHdad3xjZDU5MWE1M2U3YmIyYWFjMGE2NGQ2MTkzNGQ0MjI4ODY1ZTA2YTZiZDhkNmFkMzI4MjJkYjgwMDE1NWFjMjMy,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1138694,,YRSK-001,NISSIN,NISSI REPAIR KIT REAR SEAL,Kit juntas pinza de freno trasera NISSIN,12.10,10.00,6.50,YRSK-001,7,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,138,15,147,117,8,,,,,,,,,,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1138694-1.jpg?context=bWFzdGVyfHJvb3R8MjM2NjR8aW1hZ2UvanBlZ3xhR0ZpTDJneFl5ODRNVGczTlRNMU1qWTRNalV5Tmk4NE1EQlhlRGd3TUVoZk1URXpPRFk1TkMweExtcHdad3w3YjllY2Y1Zjk2YmE5NDk4OWE1Yzk5Y2U3NDJhMmFmZjY1OWJkYWY4MTdkZGQ3Y2JmN2VkZjJlODdhNTk1M2M3,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1138669,,SRPK-003,NISSIN,NISSI REPAIR KIT REAR PISTON,Kit de reparación pinza de freno trasera NISSIN,30.25,25.00,16.25,SRPK-003,9,8714109090,0,1,<ul><li>Kit pistón de pinza de freno</li><li>Reacondicionamiento de alta calidad</li><li>Incluye todos los pistones necesarios para la aplicación específica</li></ul>,Kit pistón de pinza de frenoReacondicionamiento de alta calidadIncluye todos los pistones necesarios para la aplicación específica,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,505,56,144,117,30,,,,,,,,,,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1138669-1.jpg?context=bWFzdGVyfHJvb3R8MTMzMDF8aW1hZ2UvanBlZ3xhRGs1TDJnek5DODRNVGczTlRNMU56ZzVNall6T0M4NE1EQlhlRGd3TUVoZk1URXpPRFkyT1MweExtcHdad3xlZjIzZTQ1OTM4Y2VlYzAxZGNhNzdkMDYxMjA4ZDU1NDRmODE3ZTFlMWY5YWRhODgzNzVjNmQxZTQyZDQ2NjY1,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1036601,350270,SD-559,NISSIN,NISSI BRAKE DISC ROUND SD-559,Disco de freno NISSIN redondo fijo,110.00,90.91,59.09,SD-559,0,8714101000,0,1,"<p>NISSIN, a japan-based company, has very close relations<br>with the main motorcycles, scooters and ATV manufacturers<br>in the world and has been working on technical motorcycle<br>developpment for a long time.<br><br>For NISSIN, the ulimate goal is only to keep on providing you with the best braking system in the world but also to renew its product line at all time, to further improve the quality of their products.</p> <ul> <li>OEM Ø brake discs</li></ul>","
NISSIN, a japan-based company, has very close relationswith the main motorcycles, scooters and ATV manufacturersin the world and has been working on technical motorcycledeveloppment for a long time.For NISSIN, the ulimate goal is only to keep on providing you with the best braking system in the world but also to renew its product line at all time, to further improve the quality of their products.  OEM Ø brake discs",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE DISC,1,100,10,10,10,,,,,,,,,,,,,,,,Redondo,,,,,Fijo,,,https://api.mybihr.com/medias/1036601-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk4NjJ8aW1hZ2UvanBlZ3xhR05pTDJobU1TODRPVEF4T1RJeU1ESTVOVGs0THpFd016WTJNREV0TVY4NE1EQlhlRGd3TUVnfGE3NjA1NDgxMDdiZTQ5OThkNWQwZjI3MjhlNDk0NzQyODdjZGM3Yzk2NTRlYTJkMmMyZGU5OGRlNDFhMjQ3YzU,,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1036592,SD503,SD-503,NISSIN,NISSI BRAKE DISC ROUND SD-503,Disco de freno NISSIN redondo fijo,119.79,99.00,64.35,3661738004363,1,8714109090,0,1,"<p>NISSIN, a japan-based company, has very close relations<br>with the main motorcycles, scooters and ATV manufacturers<br>in the world and has been working on technical motorcycle<br>developpment for a long time.<br><br>For NISSIN, the ulimate goal is only to keep on providing you with the best braking system in the world but also to renew its product line at all time, to further improve the quality of their products.</p> <ul> <li>OEM Ø brake discs</li></ul>","
NISSIN, a japan-based company, has very close relationswith the main motorcycles, scooters and ATV manufacturersin the world and has been working on technical motorcycledeveloppment for a long time.For NISSIN, the ulimate goal is only to keep on providing you with the best braking system in the world but also to renew its product line at all time, to further improve the quality of their products.  OEM Ø brake discs",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE DISC,1413,979,260,286,19,,,,,,,,,,,,,,,,Redondo,,,,,Fijo,,,https://api.mybihr.com/medias/1036592-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzAzNDEyfGltYWdlL2pwZWd8YUdSaUwyaGtOQzg0T1RBNU1ESTBPREl4TWpjNEx6RXdNelkxT1RJdE1WODRNREJYZURnd01FZ3w1YTI0NTdiYWJlZWEwYWNhODk4OGMxYmFlZTg0MmExNzE2MmYzNzljZjVhMjA3M2JhOTY0Y2EwYmQ1MGZiODE1,https://api.mybihr.com/medias/1036592-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ4MjYzfGltYWdlL2pwZWd8YUdKakwyaGtZeTg0T1RBNU1ESTFNREUzT0RnMkx6RXdNelkxT1RJdE1sODRNREJYZURnd01FZ3w2ZTBkMzQxYWYyYmQxNTI4MWE4ZDkxZjI0NDY0YmEzODM2NzlmMTE0ZTE2N2UyMTA2YWY3Y2Q0OWQ1MzIwYzgx,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
1036612,SD705,SD-705,NISSIN,NISSI BRAKE DISC ROUND SD-705,Disco de freno NISSIN redondo semiflotante,254.10,210.00,136.50,3661738004547,8,8714109090,0,1,"<p>NISSIN, a japan-based company, has very close relations<br>with the main motorcycles, scooters and ATV manufacturers<br>in the world and has been working on technical motorcycle<br>developpment for a long time.<br><br>For NISSIN, the ulimate goal is only to keep on providing you with the best braking system in the world but also to renew its product line at all time, to further improve the quality of their products.</p> <ul> <li>OEM Ø brake discs</li></ul>","
NISSIN, a japan-based company, has very close relationswith the main motorcycles, scooters and ATV manufacturersin the world and has been working on technical motorcycledeveloppment for a long time.For NISSIN, the ulimate goal is only to keep on providing you with the best braking system in the world but also to renew its product line at all time, to further improve the quality of their products.  OEM Ø brake discs",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE DISC,2878,1745,358,335,24,,,,,,,,,,,,,,,,Redondo,No homologado en Suiza,,,,Flotante,,,https://api.mybihr.com/medias/1036612-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzU3MDkxfGltYWdlL2pwZWd8YUdFekwyZ3paaTg0T1RRMU9USTVNVEkxT1RFNEx6RXdNelkyTVRJdE1WODRNREJYZURnd01FZ3xhNDBlYmU2YWExOTM2ZjRlMDZmMDhhMWMzNTg5ZWI2MTUyZjlmOWJhZWNlZTBkYTY3YTFmZmZkZGQxMzQ5MTgw,https://api.mybihr.com/medias/1036612-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ4MjYzfGltYWdlL2pwZWd8YURjekwyZzBOaTg0T1RRMU9USTVNekl5TlRJMkx6RXdNelkyTVRJdE1sODRNREJYZURnd01FZ3wzOWM1ZDE0NTY3MWYyODMxYjU1NDU2M2I5OGY5ODlmM2UyNzIyMzQ1YTkyZjhhYmVkY2RhNDRkMDc3ZWU0ZGUx,,,,https://static.bihr.pro/eBihr/Pictures/NISSIN-pictures.zip,Spain Warehouse (Parts)
