PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Posición,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Alto espejo (mm),Ancho espejo (mm),Color,Composición,Distancia entre pernos,Embalaje,Fijación,Forma,Homologación,Incluye intermitente,Montaje,Posición,Rosca (mm),Rosca de espejo,Sentido de rosca,Picture1,AllPicturesZIP,Document1,Document2,DeliveryPlant
1083916002,E946D,FP-318M-RH,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM - Phantom 2010,24.95,20.62,12.37,8430525141759,11,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,3331,433,332,114,88,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A izquierdas,https://api.mybihr.com/medias/1083916002-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODM4Njl8aW1hZ2UvanBlZ3xhR0kzTDJnMlpTODRPVGM0TmpjMU5EQXdOek0wTHpFd09ETTVNVFl3TURJdE1WODRNREJYZURnd01FZ3w1YmQzNjcxNWI2MDY2MWExYTZjNTUzMWJhODY3MzkxZDE2YjlhMzdjMTUyNjgzNzJhNjRhMzY1YzllOGFhNDRl,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083932001,E984D,E984D,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM - Ducati Diavel Dark,95.95,79.30,47.58,8430525186668,1,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,3055,384,335,152,60,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,,https://api.mybihr.com/medias/1083932001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA2ODUzfGltYWdlL2pwZWd8YURBekwyZzFNQzg0T1RjNE5qYzROVFEyTkRZeUx6RXdPRE01TXpJd01ERXRNVjg0TURCWGVEZ3dNRWd8YWM5OWY1YmJkZjJkNzA5ODg4OGRhMDZhZjdjMTk2NmY2OTliZDEyZjUyMWFjYjI4OTBlZDYwNzk0YWQzZDBjYQ,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083932002,E984I,E984I,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM - Ducati Diavel Dark,95.95,79.30,47.58,8430525186675,5,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,3055,372,335,152,60,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,,https://api.mybihr.com/medias/1083932002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA2NzU2fGltYWdlL2pwZWd8YURRMEwyZzBNeTg1TURFek5EazVPVGcxT1RVd0x6RXdPRE01TXpJd01ESXRNVjg0TURCWGVEZ3dNRWd8ZDU1YjJiNDBjNjJiNGI4M2JiYmNlYThlOGM2ZWIxZWZmNzYyNjZkMDE4YTEwMjI2MTQwYjhiN2YzOWNiMmEyYQ,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083937002,E989I,E989I,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM - X10,34.94,28.88,17.33,8430525186729,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,4142,420,323,225,57,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A izquierdas,https://api.mybihr.com/medias/1083937002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDM5OTV8aW1hZ2UvanBlZ3xhRGMzTDJnMFlTODVNREV6TlRBd01UZ3lOVFU0THpFd09ETTVNemN3TURJdE1WODRNREJYZURnd01FZ3w2OTRiZDFiZjUwMWY0ZDE1Mzk2YzIwY2U2NTcwMTY0ZTc2Mjc4MjkwYmQzOTQ2M2U5MGFmYjVlY2M0ZjMzY2Rm,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083939002,E990I,E990I,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM - Aprilia SRV 850,53.95,44.59,26.75,8430525186743,43,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,9614,540,460,209,100,,,Negro,,,,,Otras formas,Homologado,,Carenado,,,,,https://api.mybihr.com/medias/1083939002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjI3NjB8aW1hZ2UvanBlZ3xhRGcyTDJnMlpTODRPVGM0TmpneE1qazRPVGMwTHpFd09ETTVNemt3TURJdE1WODRNREJYZURnd01FZ3xmYzM4ZWNjMTk4NTg0NTUyMDM0ZjM0ZjQ5NTI1OGZkYTk3NjI1ZGRmNjhlNGE4NjY0ZTMxNWYxMDQ5NjQ1M2U4,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083939001,E990D,E990D,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM - Aprilia SRV 850,53.95,44.59,26.75,8430525186736,16,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,8964,544,459,210,93,,,Negro,,,,,Otras formas,Homologado,,Carenado,,,,,https://api.mybihr.com/medias/1083939001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY4MjQwfGltYWdlL2pwZWd8YURNMUwyZzFNUzg1TURFek5UQXdNemM1TVRZMkx6RXdPRE01TXprd01ERXRNVjg0TURCWGVEZ3dNRWd8NDliN2I3ZTE5NjRiNGVhMDViNmU5ZGRiZTZkYWIxYTJmZTlmNWIyYTc3NDBlMjVjYmZkNTI4N2ZmMTg4NWIyMA,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083944001,ED300D,ED300D,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM - Ducati Multistrada 1200 RH:52310341A,43.95,36.32,21.79,8430525355767,27,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,4463,534,405,116,95,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,,https://api.mybihr.com/medias/1083944001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjY5Mjl8aW1hZ2UvanBlZ3xhREk0TDJnMVlTODRPVGM0TmpneE9EZzROems0THpFd09ETTVORFF3TURFdE1WODRNREJYZURnd01FZ3w2YjAyNmYyNWFjZTljNGJiMzEwNzZmYzI3ZDlmYzQ2OGY3ODdmNzkxYjhmNWY3MGU0Mjk1YjU2M2JlMzVhNTli,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083944002,ED300I,ED300I,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM - Ducati Multistrada 1200 LH:52310351A,43.95,36.32,21.79,8430525355750,12,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,7345,458,325,226,100,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,,https://api.mybihr.com/medias/1083944002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjY4NTh8aW1hZ2UvanBlZ3xhR00xTDJnNU9TODVNREV4TmpNNE16Y3dNek0wTHpFd09ETTVORFF3TURJdE1WODRNREJYZURnd01FZ3xiOTU4YjhiYzhjN2QxNmViNmM0ZjZlNzRlNGQ3NTcwYmJhMzYzMGJhZDU3MWJhMWNiMzZkYzMyMDIxNjdlMTE1,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1096043001,41100017,FK-374-LH,VICMA,"VICMA MIRROR, L",Retrovisor izquierdo VICMA tipo OEM - KAWASAKI Z900RS 56001-0372,46.95,38.80,23.28,FK-374-LH,28,7009100090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror </li><li>Street legal</li></ul> </body> </html>","        OEM type mirror Street legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,2069,443,121,342,50,,,Negro,,,,,Redondo,Homologado,,Manillar,,,,,https://api.mybihr.com/medias/1096043001-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTk5MjZ8aW1hZ2UvanBlZ3xhR05sTDJnNU1DODRPVFF5TmpJd09UQXhOREEyTHpFd09UWXdORE13TURFdE1WODRNREJYZURnd01FZ3w1NDc3OTExMmM1MDZhODQ5ZDgzOTM1ZjMwY2QzZDNkNTU4YmY2ZTBiYzZkY2QxMDFjYjlkYjRiMjU4MmM1ZWM2,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1096043002,41100016,FK-374-RH,VICMA,"VICMA MIRROR, R",Retrovisor derecho VICMA tipo OEM - KAWASAKI Z900RS 56001-0373,46.95,38.80,23.28,FK-374-RH,23,7009100090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror </li><li>Street legal</li></ul> </body> </html>","        OEM type mirror Street legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,2093,443,121,346,50,,,Negro,,,,,Redondo,Homologado,,Manillar,,,,,https://api.mybihr.com/medias/1096043002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAwMjMyfGltYWdlL2pwZWd8YURsakwyaGtOUzg0T1RVd09ETTROVGt4TlRFNEx6RXdPVFl3TkRNd01ESXRNVjg0TURCWGVEZ3dNRWd8YjcxZWY1NzBmNjRlZjM3YmVmYzZkNDdjYjQwYzI0NWM1YmU2ODgxOTBlMWZjYzhkOGRmYzMwNzVlNDczNzgzZA,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1113054,EK678D,FK-861,VICMA,VICMA REARVIEW MIRROR RIGHT,Retrovisor derecho VICMA tipo OEM negro - Kawasaki ZX-10R,103.95,85.91,51.55,8430525108417,16,8714109090,0,1,"<ul>
	<li>Espejo retrovisor tipo OEM</li>
	<li>Homologado</li>
</ul>","
	Espejo retrovisor tipo OEM
	Homologado
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,4572,624,380,128,94,,,Negro,,,,,Otras formas,Homologado,,Carenado,,,,,https://api.mybihr.com/medias/1113054-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDI5MjB8aW1hZ2UvanBlZ3xhRE5oTDJneU9TOHhOVFF4TVRBNE9EazRNakEwTmk4eE1URXpNRFUwTFRGZk9EQXdWM2c0TURCSXw1MDQ2NmY2OTI5NzQyOWUyNmRiODJlMGQyNjZlNTlmZGVmYjlmNmFhZDc2N2FiZjBjODVlNzY4NzZkNzExZTQ5,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1113125,E507D,FA-936-RH,VICMA,VICMA REARVIEW MIRROR RIGHT-TRIUMPHE,Retrovisor derecho VICMA tipo OEM - Triumph Daytona 675 12-17,56.95,47.07,28.24,8430525011045,0,8714109090,0,1,"<ul>
	<li>Espejo retrovisor tipo OEM</li>
	<li>Homologado</li>
</ul>","
	Espejo retrovisor tipo OEM
	Homologado
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,3857,566,384,124,81,,,Negro,,,,,Otras formas,Homologado,,Carenado,,,,,https://api.mybihr.com/medias/1113125-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2NjJ8aW1hZ2UvanBlZ3xhR1EwTDJoaU5TOHhOVFF4TVRBNU1EVTFORGt4TUM4eE1URXpNVEkxTFRGZk9EQXdWM2c0TURCSXxhNjM3NTA5ODkwZmY1NmRjNTg2MGZmMGViOWY4MTIyYmFiNDM0NjdlZWMxYTNjMDQyMTY1OGMxMDQxYmZkMjcw,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1112988,E507I,FA-936-LH,VICMA,VICMA LEFT MIRROR,Retrovisor izquierdo VICMA tipo OEM - Triumph Daytona 675 12-17,56.95,47.07,28.24,8430525011038,0,8714109090,0,1,"<ul>
	<li>Espejo retrovisor tipo OEM</li>
	<li>Homologado</li>
</ul>","
	Espejo retrovisor tipo OEM
	Homologado
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,3857,566,384,124,81,,,Negro,,,,,Otras formas,Homologado,,Carenado,,,,,https://api.mybihr.com/medias/1112988-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI1NDZ8aW1hZ2UvanBlZ3xhR1JtTDJnNE55OHhOVFF4TVRBNE5UUTBNekV3TWk4eE1URXlPVGc0TFRGZk9EQXdWM2c0TURCSXxlZjFhY2IxNTIzMDIzZjdhZTU3YzJhZjkxZTk0ZTYzZmEwNjc0NjY4OTI2NmRhMjY5Yjg5NWM1M2ZjMjQwZDlj,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1056837,E918,PT93136,VICMA,VICMA MIRROR OEM TYPE,Retrovisor ambos lados VICMA tipo OEM - Vertigo 2017,10.95,9.05,5.43,8430525931367,22,7009100090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,2543,332,358,148,48,,,Negro,,,,,Redondo,No homologado,,Manillar,,,,A derechas,,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083597001,E190D,E190D,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM negro - CPI Aragon GP50/125,20.95,17.31,3.73,8430525100992,32,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,2974,311,333,154,58,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083597001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA2NTd8aW1hZ2UvanBlZ3xhRFV3TDJoak55ODRPVGM0TlRnek1UVTRPREUwTHpFd09ETTFPVGN3TURFdE1WODRNREJYZURnd01FZ3w5Y2YwNjY3ZmM4NTcyOGIwNTdlM2VjZmNiYjQyMjc3OWMwOTI2YWYzNDU2OWJlNzY4YjkzZGZiNjRkMGNjZGM3,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083597002,E190I,E190I,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM negro - CPI Aragon GP50/125,20.95,17.31,10.39,8430525100985,107,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,2766,292,333,151,55,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083597002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg4Mjd8aW1hZ2UvanBlZ3xhREJtTDJnNE1TODRPVFkzTWpNMU5UTTBPRGM0THpFd09ETTFPVGN3TURJdE1WODRNREJYZURnd01FZ3xjZWU1ZTQ2ZWNkOTAzMDQ3OWQxYjM1ZTU5N2U3MzNiOGVmZjBkNDk1MGJhOTA0YjI4MzMzMjQzM2I5YmNkMjJk,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083574001,E163D,E163D,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM negro - CPI Supermotard 50,60.95,50.37,12.20,8430525088771,5,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,3189,378,334,154,62,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A izquierdas,https://api.mybihr.com/medias/1083574001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE1NjQzfGltYWdlL2pwZWd8YURsakwyaGhZaTg0T1RjNE5UYzFPRFV4TlRVd0x6RXdPRE0xTnpRd01ERXRNVjg0TURCWGVEZ3dNRWd8M2RjYjRmYmI0Mzk2NzE5OWQ5MmRmMWIzNTU4OWQxNzMxZTk2ZjFmNDRiOGZjZjkzNmIxZTc1YjczNjg2NDA1MQ,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083760001,E440D,E440D,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM negro - Piaggio Skipper 125 / 150,32.95,27.23,2.99,8430525088870,56,7009100030,0,1,"<ul>
	<li>Espejo retrovisor tipo OEM</li>
	<li>Homologado</li>
</ul>","
	Espejo retrovisor tipo OEM
	Homologado
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,3949,459,322,223,55,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083760001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTYyNDZ8aW1hZ2UvanBlZ3xhR1EwTDJneE55ODRPVGM0TmpNeU1URTBNakEyTHpFd09ETTNOakF3TURFdE1WODRNREJYZURnd01FZ3xiMDg2MTBmODQ5Y2ZlODM0YmY4OTAxOTgxMDgxNTIwYjFlNjljNzJmNGE0NWM1ZThjYTcxMjU3MGE1MTZjNWQw,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083691002,E338I,E338I,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM - Derbi GP1 125 LS,14.96,12.36,7.42,8430525101067,54,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,4830,432,460,210,50,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083691002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE4NzZ8aW1hZ2UvanBlZ3xhR1V3TDJnMk1DODRPVGM0TmpFeU9EUTJOakl5THpFd09ETTJPVEV3TURJdE1WODRNREJYZURnd01FZ3wxNWFmNmM3ZDc3ODUyZTNmNzhjOTM5ZjRlZTVlNjIyYjk5MjUwNDM1NTg5MGIyODcwMGNiNmU1NmY3ZGM2NDcw,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083691001,E338D,E338D,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM negro - Derbi GP1 125 low seat,14.96,12.36,7.42,8430525101074,90,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,4820,436,459,210,50,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A izquierdas,https://api.mybihr.com/medias/1083691001-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODM0MzJ8aW1hZ2UvanBlZ3xhREkwTDJnMVlTODRPVGM0TmpFeU5qVXdNREUwTHpFd09ETTJPVEV3TURFdE1WODRNREJYZURnd01FZ3wzNWYxNzY1NDdkYmU2YWIzNGQ3NWQxNDYyOGYxZGVjZTU4OWVjM2Q5MDIwNjZjODE4ZTYwYjgwMGIzZTQ5YmJl,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1084204002,T340I,T340I,VICMA,"VICMA MIRROR HULL OEM TYPE, L",Carcasa VICMA para retrovisor E340I,5.95,4.92,2.95,8430525139473,13,8714109090,0,1,<p> </p>,"
 ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,2247,109,219,180,57,,,Negro & Negro,Plástico,,,,Otras formas,,,,,,,,https://api.mybihr.com/medias/1084204002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE4MTA3fGltYWdlL2pwZWd8YURBMUwyZzBZeTg0T1RjNE56Z3dNVEkzTWpZeUx6RXdPRFF5TURRd01ESXRNVjg0TURCWGVEZ3dNRWd8M2U2MzFjYjE1ODZhNTkyMGRjYzUwYjcwOTU1OGQzZmZkZTdhNzcwOWNjMjRlYzNhZDRjNTY2YTg3OWZhMzA5MA,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
