PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Cantidad,Color,Composición,Diámetro Ø (mm),Embalaje,Longitud (mm),Rosca (mm),Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1061496,893515,KLRTR650,BOLT,BOLT BOLT KIT KAWASAKI KLR650,Kit tornillos de disco de freno Bolt KAWASAKI KLR650 para disco delantero y trasero,11.65,9.63,6.26,819648020710,1,7318190090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Made in the USA, BOLT bolts and screws set the worldwide standard for this type of product. These kits of bolts and screws reproduce the characteristics of the original equipment, with a perfect quality of build and finish.</p><p></p><ul> <li>Kit of brake disc screws</li><li>Includes all the screws needed for fitting both front and rear disc</li></ul> <p></p></body> </html>","       Made in the USA, BOLT bolts and screws set the worldwide standard for this type of product. These kits of bolts and screws reproduce the characteristics of the original equipment, with a perfect quality of build and finish. Kit of brake disc screwsIncludes all the screws needed for fitting both front and rear disc  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,168,137,89,70,27,,,,,,,,https://api.mybihr.com/medias/1061496-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzkxMjN8aW1hZ2UvanBlZ3xhREEwTDJoaE15ODRPVGN6TXpNMk9ETTRNVGMwTHpFd05qRTBPVFl0TVY4NE1EQlhlRGd3TUVnfDIzYzQzODA4ODM1ZWRiYTE0ZDUzYjMxZjMxMTlhZWI3OTZiYWYwYWUxZTU4ZDBkYzRjYjU2MTg5NDkyYjE3ZDE,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061453,893369,024-90620,BOLT,BOLT BOLT M6X1X20MM,"Tornillos cabeza redonda plana BOLT M6 x 1,00 x 20mm",6.26,5.17,3.36,819648025029,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,81,71,61,78,17,,Plata,,,,,,https://api.mybihr.com/medias/1061453-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjAzMjl8aW1hZ2UvanBlZ3xhRGhoTDJnek5pODRPVGN6TXpJM05qWXpNVE0wTHpFd05qRTBOVE10TVY4NE1EQlhlRGd3TUVnfGUzM2RhNTQ3NWNkMzQ3ZGY1ODZkMDkxMTAxNzQyYmM2ZjU4NTI0NzY3ZjkxOTM3MGI5ZGFlMTc0OTgxYWY5NTc,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061435,893373,024-50840,BOLT,"BOLT BOLT M8X1,25X40","Tornillos BTR BOLT M8 x 1,25 x 40mm",8.00,6.61,4.30,819648024794,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,225,203,114,68,29,,Plata,,,,,,https://api.mybihr.com/medias/1061435-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ5MTl8aW1hZ2UvanBlZ3xhREk0TDJnNU9TODRPVGN6TXpJek9USTNOVGd5THpFd05qRTBNelV0TVY4NE1EQlhlRGd3TUVnfGZjZmUwMzE0ZGY4ZDM3YmUxODJjZTYyNmIxODIwNDliNGY5OGU2MjBjMDI4MTUwNGRiY2I0NzY0ZWUzZDk2M2I,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061436,893360,024-60612,BOLT,BOLT BOLT M6X1X12MM,"Tornillos con cabeza hexagonal/Torx BOLT M6 x 1,00 x 12mm",4.01,3.31,2.15,819648024817,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,40,36,71,30,19,,Gris,,,,,,https://api.mybihr.com/medias/1061436-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE1ODB8aW1hZ2UvanBlZ3xhR0UxTDJobE55ODRPVGN6TXpJME1USTBNVGt3THpFd05qRTBNell0TVY4NE1EQlhlRGd3TUVnfDgyNGIyMmNlNmVlYWRkNDVmYjg0ZjNkMTU5Mjc1MjRmNzQyOTlmZTU1MGNjN2YxYTgwYWY4MmZmMWE1MjY4YTg,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061441,893467,024-60640,BOLT,BOLT BOLT M6X1X40MM,"Tornillos con cabeza hexagonal/Torx BOLT M6 x 1,00 x 40mm",6.00,4.96,3.22,819648024862,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,60,80,71,50,17,,Gris,,,,,,https://api.mybihr.com/medias/1061441-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQxNzF8aW1hZ2UvanBlZ3xhR00wTDJoaFpTODRPVGN6TXpJMU1UQTNNak13THpFd05qRTBOREV0TVY4NE1EQlhlRGd3TUVnfGEyZjQ5ZmFkYTAzMjgzZThkZjljMjcwOWQ0ZjQ5OTA1ZWIzNjg2MDBkNDUwOTAzMzA1ZDY1YTk0YzIxNTkzMmM,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061421,893372,024-50520,BOLT,"BOLT BOLT M5X0,8X20MM","Tornillos con cabeza hexagonal largo/Torx BOLT M5 x 0,8 x 20mm",5.00,4.13,2.68,819648024596,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,38,35,64,42,14,,Gris,,,,,,https://api.mybihr.com/medias/1061421-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE5OTd8aW1hZ2UvanBlZ3xhRFl5TDJnMFpTODRPVGN6TXpJeE16Y3hOamM0THpFd05qRTBNakV0TVY4NE1EQlhlRGd3TUVnfDhhYWU1NTk2N2Q1YjQ2NmJhYTc3ZGRjMjBhODVmYjkyYzlhZGY0MmNlNmZmZTQ0MmM5NWQ1OGIwMzU1MmRmMWE,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061417,893419,024-40830,BOLT,"BOLT BOLT M8X1,25X30MM","Tornillos  cabeza redonda gruesa  BOLT M8 x 1,25 x 30mm",7.01,5.79,3.76,819648024541,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,50,115,63,42,19,,Plata,,,,,,https://api.mybihr.com/medias/1061417-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzIyODJ8aW1hZ2UvanBlZ3xhRE5pTDJoaU1TODRPVGN6TXpJd05UZzFNalEyTHpFd05qRTBNVGN0TVY4NE1EQlhlRGd3TUVnfDg2ZjFhNWIyMGUyZDJmMjI1YzUxZjkwNDMyZjhiMGJhZmVhMDhhMmU2MzgxMWRhYmQwMDMxNTNjMTkzZGY4OWU,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061472,893376,2009-FAIRING,BOLT,BOLT BOLT KIT M5X12/16/20MM,Kit tornillos BOLT carenado,52.94,43.75,28.44,819648022998,1,7318190090,0,1,"Surtido de tornillos con cabeza alomada para carenado. El kit incluye: 			10 unidades de M5x12 mm (893073) 10 unidades de M5x16 mm (893418) 10 unidades de M5x20 mm (893035) 10 unidades de M6x12 mm (893437) 10 unidades de M6x16 mm (893469) 10 unidades de M6x20 mm (893369) 10 unidades de M6x25 mm (893471)""""""""","Surtido de tornillos con cabeza alomada para carenado. El kit incluye: 			10 unidades de M5x12 mm (893073) 10 unidades de M5x16 mm (893418) 10 unidades de M5x20 mm (893035) 10 unidades de M6x12 mm (893437) 10 unidades de M6x16 mm (893469) 10 unidades de M6x20 mm (893369) 10 unidades de M6x25 mm (893471)""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,742,840,209,111,32,,,,,,,,https://api.mybihr.com/medias/1061472-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjI5MjF8aW1hZ2UvanBlZ3xhRGxsTDJnNE1TODRPVGN6TXpNeE16azROamcyTHpFd05qRTBOekl0TVY4NE1EQlhlRGd3TUVnfDI4YjgyMzNiZTU0MjA5NzM1YTZjZWYwYzM1MjAwY2RhOWQwMzg4MDIyODBhNDBiOGJkMzUzZDU1OWMyMmQ1YmQ,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061414,893375,024-40620,BOLT,BOLT BOLT M6X1X20MM,Tornillos  cabeza redonda gruesa  BOLT M6 x 1 x 20mm,4.01,3.31,2.15,819648024510,1,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,34,36,63,32,17,,Plata,,,,,,https://api.mybihr.com/medias/800Wx800H-1061414-1.jpg?context=bWFzdGVyfHJvb3R8MTc5NjV8aW1hZ2UvanBlZ3xhRFJoTDJneE1TOHpNekV6TWpNMk9UY3pPVGd3Tmk4NE1EQlhlRGd3TUVoZk1UQTJNVFF4TkMweExtcHdad3w1NGJiY2RmODk0Y2I1ZmQ1YjU0ZGMwMTEyZmFkMzkxN2RlZTE0YzA5NzAyMTg1YzgxZTM4NTk3YjUxM2E2YTdl,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061415,893385,024-40625,BOLT,BOLT BOLT M6X1X25MM,Tornillos  cabeza redonda gruesa  BOLT M6 x 1 x 25mm,4.50,3.72,2.42,819648024527,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,43,54,69,45,14,,Plata,,,,,,https://api.mybihr.com/medias/1061415-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQxNDl8aW1hZ2UvanBlZ3xhR001TDJoaVpTODRPVGN6TXpJd01Ua3lNRE13THpFd05qRTBNVFV0TVY4NE1EQlhlRGd3TUVnfDUwZTMwZDMzNmUzNTAwNjhhNzU4NzRlMGRiY2RiMWQzOTE1YTFjNzU0MTc3MTQ4NWQxMzJkMjVkOTY0ZmVkN2I,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061509,530199,SUZ-1800004,BOLT,BOLT BOLT KIT RM-Z450 18,Kit de tornillería Bolt para plástica RM-Z450 18,36.00,29.75,19.34,819648021694,1,7318159585,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Bolt Full Plastic Fastener Kits are carefully researched and designed to include all the fasteners, shoulder bolts and aluminum bushings needed when replacing the fork guards, fenders, number plates, radiator shrouds and seats</p></body> </html>","       Bolt Full Plastic Fastener Kits are carefully researched and designed to include all the fasteners, shoulder bolts and aluminum bushings needed when replacing the fork guards, fenders, number plates, radiator shrouds and seats ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,405,233,112,134,27,,,,,,,,https://api.mybihr.com/medias/1061509-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDc4OTd8aW1hZ2UvanBlZ3xhREF4TDJnek1DODRPVGN6TXpNNU16azBNRGM0THpFd05qRTFNRGt0TVY4NE1EQlhlRGd3TUVnfGYwYzYyZTg4ZDEwZDg1ODllMTU5MjA2YmY0ZjFlN2FlN2RhOGQyYjM1NmNhMTFlZDYzYjY3MDU0ZDA1MTAxOWE,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061510,893404,SVCALLEN,BOLT,BOLT BOLT KIT ENGINE & FAIRING 318PCS,Maleta tornillos BTR BOLT Motor y carenados 318 piezas,102.69,84.87,55.17,819648023025,1,7318190090,0,1,"Contiene: 			Tornillos para carenado de cabeza cilíndrica M8x1,25, longitudes de 40, 30 y 20 mmTornillos para carenado de cabeza cilíndrica M6x1, longitudes de 40, 30, 25 y 16 mmTornillos de cabeza Allen M4x0,7, longitud de 12 mmTornillos de cabeza abombada M8x1,25, longitudes de 40, 30 y 20 mmTornillos de cabeza abombada M6x1, longitudes de 25, 20, 16 y 12 mmTornillos de cabeza abombada M6x0,8, longitudes de 25, 20, 16 y 12 mmTornillos de cabeza abombada"""" M6x1, longitudes de 25, 20, 16 y 12 mm""""""""""""""""""""","Contiene: 			Tornillos para carenado de cabeza cilíndrica M8x1,25, longitudes de 40, 30 y 20 mmTornillos para carenado de cabeza cilíndrica M6x1, longitudes de 40, 30, 25 y 16 mmTornillos de cabeza Allen M4x0,7, longitud de 12 mmTornillos de cabeza abombada M8x1,25, longitudes de 40, 30 y 20 mmTornillos de cabeza abombada M6x1, longitudes de 25, 20, 16 y 12 mmTornillos de cabeza abombada M6x0,8, longitudes de 25, 20, 16 y 12 mmTornillos de cabeza abombada"""" M6x1, longitudes de 25, 20, 16 y 12 mm""""""""""""""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,2455,2473,272,192,47,,Plata,Acero,,,,,https://api.mybihr.com/medias/1061510-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE1OTEyN3xpbWFnZS9qcGVnfGFETXhMMmd5T1M4NE9UY3pNek01TlRrd05qZzJMekV3TmpFMU1UQXRNVjg0TURCWGVEZ3dNRWd8NmY0ZTJiNTM4ZDQ3YTA0YjVmMDVjMTkwMGFhMDQxZmViMjI3NDcxMDkzMWFiY2MwYTY4YzYyMzlhYTRmYTZjMg,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061397,893440,024-10616,BOLT,"BOLT BOLT M6X1,00X16 8","Tornillos con cabeza hexagonal de brida BOLT 8mm M6 x 1,00 x 16mm",3.50,2.89,1.88,819648024091,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,28,40,67,25,17,,Plata,,,,,,https://api.mybihr.com/medias/1061397-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ4NzZ8aW1hZ2UvanBlZ3xhR1JtTDJobVl5ODRPVGN6TXpFMk5qVXpNRGcyTHpFd05qRXpPVGN0TVY4NE1EQlhlRGd3TUVnfDU4N2ZhOGJjMWMzNDFmNjhmZmQ3NjVhMjMyZDI3NWEyN2Y4MWIyNTNlMTQxMGMzYTA5NjY1ZTIxYTI4OTRhNjI,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061399,893341,024-10620,BOLT,"BOLT BOLT M6X1,00X20 8","Tornillos con cabeza hexagonal de brida BOLT 8mm M6 x 1,00 x 20mm",3.50,2.89,1.88,819648024114,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,40,47,66,32,19,,Plata,,,,,,https://api.mybihr.com/medias/1061399-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzAzMTl8aW1hZ2UvanBlZ3xhR1UzTDJoaFpDODRPVGN6TXpFM01EUTJNekF5THpFd05qRXpPVGt0TVY4NE1EQlhlRGd3TUVnfDEyZTc4ODkzNDUwY2U5ZGNjMGYyZGE0MzkwNDA2YjZmNjQ5MDdkNmNhMmU4ZjI3ODEwOThmOWQxNjA3ZmIyMzk,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061401,893380,024-10630,BOLT,"BOLT BOLT M6X1,00X30 8","Tornillos con cabeza hexagonal de brida BOLT 8mm M6 x 1,00 x 30mm",3.50,2.89,1.88,819648024138,1,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,47,64,58,48,17,,Plata,,,,,,https://api.mybihr.com/medias/1061401-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzEyNDV8aW1hZ2UvanBlZ3xhRFU1TDJoaE1DODRPVGN6TXpFM05ETTVOVEU0THpFd05qRTBNREV0TVY4NE1EQlhlRGd3TUVnfDAwODJjYzgzZTFjNDVhYWM2OTljNmExYjFhZTY0YTZhMzVmYWZlM2Y3ZWZjNWRiMjEyZTFhY2Q1ZmViYjBiZmY,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061402,893403,024-10635,BOLT,"BOLT BOLT M6X1,00X35 8","Tornillos con cabeza hexagonal de brida BOLT 8mm M6 x 1,00 x 35mm",4.01,3.31,2.15,819648024145,1,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,56,75,66,50,17,,Plata,,,,,,https://api.mybihr.com/medias/1061402-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE4NjB8aW1hZ2UvanBlZ3xhRGc1TDJnNU9TODRPVGN6TXpFM05qTTJNVEkyTHpFd05qRTBNREl0TVY4NE1EQlhlRGd3TUVnfGI4MDY5MDU5YjBhZWRiZDNhNTQzMDdmMjZmNjg1Y2E1ZDQzNjVmM2VkOTI4NGNiZWNlZGE3ZDgxMmQwNGZhOWQ,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061403,893392,024-10640,BOLT,"BOLT BOLT M6X1,00X40 8","Tornillos con cabeza hexagonal de brida BOLT 8mm M6 x 1,00 x 18mm",4.01,3.31,2.15,819648024152,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,55,81,59,42,22,,Plata,,,,,,https://api.mybihr.com/medias/1061403-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzI4NzV8aW1hZ2UvanBlZ3xhR0k1TDJnNU1pODRPVGN6TXpFM09ETXlOek0wTHpFd05qRTBNRE10TVY4NE1EQlhlRGd3TUVnfGM1Yzc4ZjhlNTAwYmE4Mzg3YmUxNTk4NDhkNmUwYzRiNGViYzI5MzNjYzdhZDBkYmIyZTdiMWVlNmYwZGNmYjY,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061404,893444,024-10645,BOLT,"BOLT BOLT M6X1,00X45 8","Tornillos con cabeza hexagonal de brida BOLT 8mm M6 x 1,00 x 45mm",4.01,3.31,2.15,819648024169,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,64,92,68,55,17,,Plata,,,,,,https://api.mybihr.com/medias/1061404-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQwMTZ8aW1hZ2UvanBlZ3xhRFV3TDJnME5DODRPVGN6TXpFNE1ESTVNelF5THpFd05qRTBNRFF0TVY4NE1EQlhlRGd3TUVnfDVlYmNmMzM4YTBmMGUzY2QwOThhOWZjNGQ0YzZlZjA2MzI2YmViNmY1ZDZjZDgxMzVjNjUwNjQxZWNkNjYwNmM,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061409,893388,024-20835,BOLT,"BOLT BOLT M8X1,25X35 -10","Tornillos con cabeza hexagonal de brida BOLT 10mm M8 x 1,25 x 35mm",7.50,6.20,4.03,819648024312,1,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,82,139,62,60,22,,Plata,,,,,,https://api.mybihr.com/medias/1061409-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzAyOTF8aW1hZ2UvanBlZ3xhREUyTDJneVl5ODRPVGN6TXpFNU1qQTRPVGt3THpFd05qRTBNRGt0TVY4NE1EQlhlRGd3TUVnfDRiZTMzZmY4ZWYzZTM1Y2RjYjViYmVjMTNmZmQ3N2E1MTFmMzdiMDE3NThkMGI1ODQ1MTgwYjdmMmM4NDRlYmQ,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
