PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Longitud (mm),Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1091553,,13V00,TECNOSEL,TECNO SEAT COVER OEM SUZUKI 1992,Funda de asiento TECNOSEL OEM Suzuki 1992,59.56,49.22,31.99,8057912001788,1,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.</p><p> </p><ul> <li>Quality ''''made in Italy''''</li><li>Precise finishings and shapes</li><li>Designed to ease the assembling</li><li>Captivating design</li><li>Original Replica TECNOSEL</li></ul> </body> </html>","       Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.  Quality ''''made in Italy''''Precise finishings and shapesDesigned to ease the assemblingCaptivating designOriginal Replica TECNOSEL  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,2948,421,750,393,10,,,https://api.mybihr.com/medias/1091553-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTg1OTl8aW1hZ2UvanBlZ3xhREJqTDJnM09TODRPVE0yTXpJMU56YzFNemt3THpFd09URTFOVE10TVY4NE1EQlhlRGd3TUVnfGVmNDcxZWRkNDA2YTkzNGY4ZmEwYmY5N2M1MTdmMmM0NTg3Mjc1ZTFkNTU4ZTQ2OWE2MDQ3MmEwY2QzYjBlOWQ,https://api.mybihr.com/medias/1091553-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjgyMzM1fGltYWdlL2pwZWd8YUdSakwyZzNaaTg0T1RNMk16STFPVGN4T1RrNEx6RXdPVEUxTlRNdE1sODRNREJYZURnd01FZ3xlOTJmZDEyNGNjMzcxYjhkOTBiNGQyYWEwOGNlMjMxODQ3ZmJhMjM3YWJhNTU4M2QyNzhkYmFiNTJlZjA3NGI0,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091578,,23V02,TECNOSEL,TECNO STICKERS KIT,Kit adhesivos TECNOSEL Team Suzuki 1998,116.52,96.30,62.60,60300537,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.</p></body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,1402,656,352,498,8,,,https://api.mybihr.com/medias/1091578-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2NDk2fGltYWdlL2pwZWd8YUdNMkwyaGhOUzg0T1RFek56WTJNamcxTXpReUx6RXdPVEUxTnpndE1WODRNREJYZURnd01FZ3w2YzJhOWVlMTEyYTU2ZmIyYTMzNGM5OTM3NjQyYzg1MDFkZGIzYzM3NjA0Y2QxNGRmMjY2NjM1NmQzZmQ3NjEw,https://api.mybihr.com/medias/1091578-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzEzMDgxfGltYWdlL2pwZWd8YURrMkwyaGhZeTg0T1RFek56WTJORGd4T1RVd0x6RXdPVEUxTnpndE1sODRNREJYZURnd01FZ3xhYmUzZjU0NmQxNDRlM2ZjNDMxMjgzNTJkMDFiYWM0OWQxYjE5ZDUxZmE2Y2NkNzk5ZWRhNmY1ZjJmNDI3M2U0,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091544,,11V02,TECNOSEL,TECNO SEAT COVER TEAM HONDA 1995 USA,Funda de asiento TECNOSEL Team Honda 1995 USA,59.56,49.22,31.99,60000179,3,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.</p><p> </p><ul> <li>Quality ''''made in Italy''''</li><li>Precise finishings and shapes</li><li>Designed to ease the assembling</li><li>Captivating design</li><li>Original Replica TECNOSEL</li></ul> </body> </html>","       Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.  Quality ''''made in Italy''''Precise finishings and shapesDesigned to ease the assemblingCaptivating designOriginal Replica TECNOSEL  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,5544,378,495,350,32,,,https://api.mybihr.com/medias/1091544-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzUxMTN8aW1hZ2UvanBlZ3xhR1ptTDJnek1DODRPRFV3T1RJME5qQXhNemMwTHpFd09URTFORFF0TVY4NE1EQlhlRGd3TUVnfGU3OGJiODVkNDM5M2VhMTI5MzEyYTI3ODJiMDc2ZTJjMWExZWVlYjFkOWE1MzUyYzUzMDc3ZmM0YzIyYzkyYTk,https://api.mybihr.com/medias/1091544-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjI5ODE2fGltYWdlL2pwZWd8YUdNeEwyZ3lOUzg0T0RVd09USTBPVGswTlRrd0x6RXdPVEUxTkRRdE1sODRNREJYZURnd01FZ3wyMDUxMjNiM2I3N2EwYTE4YmI1MTBjNjIzNDk1ODExM2YxODVkMDE1YzVmNjE4MTVhMzZjYWRlZWMxYjhmZmNm,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091548,,11V06,TECNOSEL,TECNO SEAT COVER,Funda de asiento TECNOSEL Replica OEM Honda 1995,59.56,49.22,31.99,8057912000729,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.</p><p> </p><ul> <li>Made in Italy</li><li>Precise finishings and shapes</li><li>Designed to ease the assembling</li><li>Captivating design</li><li>Original Replica TECNOSEL</li></ul> </body> </html>","       Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.  Made in ItalyPrecise finishings and shapesDesigned to ease the assemblingCaptivating designOriginal Replica TECNOSEL  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,4602,353,500,354,26,,,https://api.mybihr.com/medias/800Wx800H-1091548-1.jpg?context=bWFzdGVyfHJvb3R8NTMxODF8aW1hZ2UvanBlZ3xhRFJrTDJnNU1DODJNVGd6TlRreE9Ua3hOekE0Tmk4NE1EQlhlRGd3TUVoZk1UQTVNVFUwT0MweExtcHdad3xkMmVjMDZhN2FlY2RhM2Q5ZjM2NGY2N2IyN2Y1NmVhYzE1MGExMGZiNTNiM2MwMzE0MTYyNjVmYzViNzMyZDI1,,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091560,,14V02,TECNOSEL,TECNO SEAT COVER TEAM KAWASAKI 1998,Funda de asiento TECNOSEL Team Kawasaki 1998,59.56,49.22,31.99,60000191,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.</p><p> </p><ul> <li>Quality ''''made in Italy''''</li><li>Precise finishings and shapes</li><li>Designed to ease the assembling</li><li>Captivating design</li><li>Original Replica TECNOSEL</li></ul> </body> </html>","       Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.  Quality ''''made in Italy''''Precise finishings and shapesDesigned to ease the assemblingCaptivating designOriginal Replica TECNOSEL  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,3527,483,352,501,20,,,https://api.mybihr.com/medias/1091560-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTc3MzV8aW1hZ2UvanBlZ3xhRFF5TDJnMU15ODRPVFUyTkRRM01USTVOak13THpFd09URTFOakF0TVY4NE1EQlhlRGd3TUVnfDJmNjkzNDk0MGUyNzcxYTE0YWY3N2I0YTU2ZTZlYjY4ZjY4M2IwOWYzNzY4NjdmNmQ5MmNlMzc1ODViNGQ0ZTQ,https://api.mybihr.com/medias/1091560-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzMwOTQ5fGltYWdlL2pwZWd8YURFekwyZzFZUzg0T1RVMk5EUTNNekkyTWpNNEx6RXdPVEUxTmpBdE1sODRNREJYZURnd01FZ3w1ZjAyNWNiNGY1YTFmMmY2MWQ3NDIyMzhmODVhOWQ0OGVkNWYzYTI3ZTAzNjY2ZmUzYWRmMWZlNGE3YmE0MGM3,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091562,,17V00,TECNOSEL,TECNO SEAT COVER,Funda de asiento TECNOSEL Replica Team Husaberg 1990,59.56,49.22,31.99,60000214,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.</p><p> </p><ul> <li>Made in Italy</li><li>Precise finishings and shapes</li><li>Designed to ease the assembling</li><li>Captivating design</li><li>Original Replica TECNOSEL</li></ul> <p> </p></body> </html>","       Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.  Made in ItalyPrecise finishings and shapesDesigned to ease the assemblingCaptivating designOriginal Replica TECNOSEL   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,3337,390,499,352,19,,,https://api.mybihr.com/medias/800Wx800H-1091562-1.jpg?context=bWFzdGVyfHJvb3R8Nzc3MzF8aW1hZ2UvanBlZ3xhR1JrTDJneE55ODBPVEkyTURFMk9Ea3pOelV3TWk4NE1EQlhlRGd3TUVoZk1UQTVNVFUyTWkweExtcHdad3w1ZTUxNGFjZDg5MjdiNWI3ODcxMDQ4MDA2ZTQwOWYwNTM0ODQyMjQyODQ4YjI0YzA5ZDgzOWEzY2E4ODEwZWMy,,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091563,,21V00,TECNOSEL,TECNO STICKERS KIT,Kit adhesivos TECNOSEL Team Honda 1991,116.52,96.30,62.60,8057912004161,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.</p></body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,2120,519,352,502,12,,,https://api.mybihr.com/medias/1091563-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM0MzQwfGltYWdlL2pwZWd8YURjMUwyZzVNaTg0T1RVd05EazROemczTXpVNEx6RXdPVEUxTmpNdE1WODRNREJYZURnd01FZ3w3NjZmOTdlM2E5YTY2OGYyNDVkOGRlMTNhMGRlY2FiMDY1YmZkZDkyMDU2MmQ5YzEzOWRjYzQxZGNmOWI0ZTll,https://api.mybihr.com/medias/1091563-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzI0NDU4fGltYWdlL2pwZWd8YUdFMUwyZzRZaTg0T1RVd05EazRPVGd6T1RZMkx6RXdPVEUxTmpNdE1sODRNREJYZURnd01FZ3w3ZTUxMWJkNWY2YmJhN2YzYjIwMmVlOTE3NzAxZGNlYzE1NjdiMmRlZDc1NmY4ZmJjNGZkMmViZDg1MzkyYWVm,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091571,,21V08,TECNOSEL,TECNO STICKERS KIT,Kit adhesivos TECNOSEL Team Honda 1988,116.52,96.30,62.60,8057912004246,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.</p><p> </p></body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,2436,211,500,348,14,,,https://api.mybihr.com/medias/800Wx800H-1091571-1.jpg?context=bWFzdGVyfHJvb3R8MTQxNzI2fGltYWdlL2pwZWd8YURZekwyZ3dNUzgyTVRnek5Ua3lNVFE0T1RrMU1DODRNREJYZURnd01FaGZNVEE1TVRVM01TMHhMbXB3Wnd8MmFlMmNkZWMzMTY2YWU0YmUwZjRiMDViZDg1YjNmODU1OTA4ODQzNzQxOWQ3YTEwMjk4NThiMzM2YTVhZDM4MA,https://api.mybihr.com/medias/800Wx800H-1091571-2.jpg?context=bWFzdGVyfHJvb3R8NzUxMjV8aW1hZ2UvanBlZ3xhREEwTDJnd1ppODJNVGd6TlRreU1UZzRNekUyTmk4NE1EQlhlRGd3TUVoZk1UQTVNVFUzTVMweUxtcHdad3w3OGE2Nzk1NzEyOGYzZDdhNDdlZjEwY2VkYzk3Mzc2Nzk4NWRlNDA1YjljNTU4ZDY4OGI2MjRiZTU2MDkzYTNh,https://api.mybihr.com/medias/800Wx800H-1091571-3.jpg?context=bWFzdGVyfHJvb3R8MTY4NDV8aW1hZ2UvanBlZ3xhRE5rTDJnMk5DODJNVGd6TlRreU1qSTNOak00TWk4NE1EQlhlRGd3TUVoZk1UQTVNVFUzTVMwekxtcHdad3wzZjg1NzI2NzI1ZGJlZTEzZTM5MGNmMzM0MDg4ODMyM2VlZTQ1YmZjYzIzZTY4NDNmMjFmN2E0NjMzNjI0ZTk5,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091572,,22V00,TECNOSEL,TECNO STICKERS KIT,Kit adhesivos TECNOSEL Team OEM Yamaha 1992,116.52,96.30,62.60,60300532,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.</p></body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,3030,483,355,502,17,,,https://api.mybihr.com/medias/1091572-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE4MDAxfGltYWdlL2pwZWd8YUROa0wyZzVaaTg0T0RVd09UTTVNVFV3TXpZMkx6RXdPVEUxTnpJdE1WODRNREJYZURnd01FZ3w3NzUzMDU0YjhkOGU0MjI5OGZmNTQ1M2Q2N2ZlMGI5Y2E3MWNhZTQ0ZGYzYWQxYTA1ZGEzMjlhNGM3MWZiODZm,https://api.mybihr.com/medias/1091572-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzEwNTM2fGltYWdlL2pwZWd8YUdOaEwyaGhZeTg0T0RVd09UTTVOVFF6TlRneUx6RXdPVEUxTnpJdE1sODRNREJYZURnd01FZ3w2MmQxY2FhOTRiMzViY2Y3YWY4YjdjMjQ5Y2Y4MGQxMmE5YTczNTc3YTJjMTI1MTM4YTE3OTUwMzYwZGYwNmVi,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091573,,22V01,TECNOSEL,TECNO STICKERS KIT,Kit adhesivos TECNOSEL Team Yamaha 1993,116.52,96.30,62.60,60300533,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.</p></body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,3344,484,352,500,19,,,https://api.mybihr.com/medias/1091573-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ0OTMxfGltYWdlL2pwZWd8YURsaUwyZ3laaTg0T1RVd05EazVOVGN6Tnprd0x6RXdPVEUxTnpNdE1WODRNREJYZURnd01FZ3xhNzY3MmQxYWJkZmY3MDkyMGM1YTAyZDM1NDE2M2E4ZTQwMmFiZWUyNWUyMTZlZjgzYjJlZmI5MTM0ODdkNWY0,https://api.mybihr.com/medias/1091573-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mjg5NTI2fGltYWdlL2pwZWd8YUdOaUwyZ3lPQzg0T1RVd05EazVOemN3TXprNEx6RXdPVEUxTnpNdE1sODRNREJYZURnd01FZ3xlY2U4YTkzOTZkZjJjZDQ4OThhNzIyYWJlNThmMTZlOGM0OWRlZjU1NGQ5OTg1OGEzNmI1OGJiNzlhNTk4MGU0,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091576,,23V00,TECNOSEL,TECNO STICKERS KIT,Kit adhesivos TECNOSEL Team OEM Suzuki 1992,116.52,96.30,62.60,60300535,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.</p></body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,1233,505,355,496,7,,,https://api.mybihr.com/medias/1091576-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQxMDg3fGltYWdlL2pwZWd8YURFMEwyaGxOaTg0T1RRM016UXdOemN4TXpVNEx6RXdPVEUxTnpZdE1WODRNREJYZURnd01FZ3wxYzg3NmEwNTkxN2NhZmVjMjllM2ViZDc1NGI1YThmNTg0MGMxNzY4MGZmODIzNTM1ZDBiZWEyYzgwZTFkNjk5,https://api.mybihr.com/medias/1091576-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjgyMzM1fGltYWdlL2pwZWd8YURVM0wyaGtaaTg0T1RRM016UXdPVFkzT1RZMkx6RXdPVEUxTnpZdE1sODRNREJYZURnd01FZ3w1MjllY2FhMmIwODE5ZWM4YzE3NDdmNzkyNzczMDQ3MTEwMTY1MjMwNDQ3NTFhNDliY2MzMTBhZTdkMzliYTIy,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091580,,23V04,TECNOSEL,TECNO STICKERS KIT,Kit adhesivos TECNOSEL Replica Team Suzuki 2001,116.52,96.30,62.60,8057912004857,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.</p><p> </p></body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,2440,595,498,350,14,,,https://api.mybihr.com/medias/800Wx800H-1091580-1.jpg?context=bWFzdGVyfHJvb3R8NjQwOTN8aW1hZ2UvanBlZ3xhRFkwTDJoaE5DODBPVEkyTURFM01EVXhNRE0yTmk4NE1EQlhlRGd3TUVoZk1UQTVNVFU0TUMweExtcHdad3w5YTQ4OTUwZGUwYWUxZmY2MzgxN2NlNzY1ZGMzYWE5N2EyMjFhYmE4NTlkNWEzYThlMmUyMjllODZjM2Q3ZjVm,https://api.mybihr.com/medias/800Wx800H-1091580-2.jpg?context=bWFzdGVyfHJvb3R8MTI5MzE3fGltYWdlL2pwZWd8YUdRM0wyZzVOaTgwT1RJMk1ERTNNRGt3TXpVNE1pODRNREJYZURnd01FaGZNVEE1TVRVNE1DMHlMbXB3Wnd8ZGRhMWM5NGYwMDc1NjAxOGI0MTIxMzU1NWFiNzM3NzE5ODk2MjgxNWU1YmVjNThjNzFiYzY5YmM3YTA4ZTk2Mw,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091598,,50V00/10,TECNOSEL,TECNO BAR PAD MAICO VINTAGE,Protector/Morcilla TECNOSEL para manillar Maico,12.81,10.59,6.88,4140002099,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Traditional handlebar pad composed of a back-printed sheath made of crystall material (thickness 0,5 mm) and polyurethane inside. Size: 24,5 cm long and 1,2 cm internal diameter.</p></body> </html>","       Traditional handlebar pad composed of a back-printed sheath made of crystall material (thickness 0,5 mm) and polyurethane inside. Size: 24,5 cm long and 1,2 cm internal diameter. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,1636,114,270,101,60,Maïco & Rojo,,https://api.mybihr.com/medias/1091598-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njc3Mzh8aW1hZ2UvanBlZ3xhRFkzTDJneFlpODRPVEExTVRjek1EQTROREUwTHpFd09URTFPVGd0TVY4NE1EQlhlRGd3TUVnfDE5ZTY2ZGY0YzYyZmM2N2QzZGViMGQ4MTFkOGZiMzkwMTI1NDVmMjYzYTg5ODA1MmViNGQ1OWEyZWQ0NTA1Y2U,,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
