PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Acabado de la tapa del silenciador,Acabado del silenciador de escape,Acabado del tubo,Embalaje,Especificaciones,Homologación,Posición,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,AllPicturesZIP,Document1,Document2,DeliveryPlant
1126551,,0003530,TECNIGAS,TECGA SPAREPARTS PIPE DERBI SENDA BLACK,Colector escape TECNIGAS Derbi Senda Black,45.70,37.77,26.44,8435521103732,2,8413602090,0,1,<p>Pieza de recambio para el sistema de escape TECNIGAS.</p>,"
Pieza de recambio para el sistema de escape TECNIGAS.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,3208,572,270,135,88,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1126526,,0000531,TECNIGAS,TECGA SPAREPARTS SILENTBLOCK,Silentblock para escape TECNIGAS Enduro M6,12.67,10.47,7.33,8435521104753,1,8413602090,0,1,<p>Pieza de recambio para el sistema de escape TECNIGAS.</p>,"
Pieza de recambio para el sistema de escape TECNIGAS.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,116,36,101,41,28,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1126535,,0000272,TECNIGAS,TECGA SPAREPARTS SILENCER Q-TRE,Silenciador TECNIGAS Q-TRE 2016 Black Alum,46.84,38.71,27.10,8435521106863,2,8413602090,0,1,<p>Pieza de recambio para el sistema de escape TECNIGAS.</p>,"
Pieza de recambio para el sistema de escape TECNIGAS.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,3732,737,389,123,78,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1126576,,0000130,TECNIGAS,TECGA SPAREPARTS MUELLES GANCHO LOCO,"Muelles de escape gancho loco 53x10,2x2 (antigua 00200044)",2.99,2.47,1.73,8435521105019,2,8413602090,0,1,<p>Pieza de recambio para el sistema de escape TECNIGAS.</p>,"
Pieza de recambio para el sistema de escape TECNIGAS.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,211,17,102,48,43,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1126542,,0007700,TECNIGAS,TECGA SPAREPARTS PROTECTIVE GRILLE,Parrilla protectora escape TECNIGAS SILENT-PRO,10.56,8.73,6.11,8435521105323,2,8413602090,0,1,<p>Pieza de recambio para el sistema de escape TECNIGAS.</p>,"
Pieza de recambio para el sistema de escape TECNIGAS.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,1189,115,299,142,28,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1126541,,0000288,TECNIGAS,TECGA SPAREPARTS SILENCER TG BOX,Silenciador TECNIGAS TG BOX - Glossy,76.05,62.85,44.00,8435521104180,2,8413602090,0,1,<p>Pieza de recambio para el sistema de escape TECNIGAS.</p>,"
Pieza de recambio para el sistema de escape TECNIGAS.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,3724,500,391,127,75,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1126546,,0000512,TECNIGAS,TECGA SPAREPARTS SILENCER O-RING,Junta tórica O-Ring 2x48 NBR escape TECNIGAS,0.96,0.79,0.55,8435521104876,0,8413602090,0,1,<p>Pieza de recambio para el sistema de escape TECNIGAS.</p>,"
Pieza de recambio para el sistema de escape TECNIGAS.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,100,7,101,76,13,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1126578,,0000607,TECNIGAS,TECGA SPAREPARTS SHUTTER KIT,DB killer TECNIGAS 4SCOOT EVO,29.65,24.50,17.15,8435521106214,1,8413602090,0,1,<p>Pieza de recambio para el sistema de escape TECNIGAS.</p>,"
Pieza de recambio para el sistema de escape TECNIGAS.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,378,171,120,70,45,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1126549,,0000513,TECNIGAS,TECGA SPAREPARTS SILENCER O-RING,Junta tórica O-ring 2x52 NBR escape TECNIGAS,0.96,0.79,0.55,8435521104883,1,8413602090,0,1,<p>Pieza de recambio para el sistema de escape TECNIGAS.</p>,"
Pieza de recambio para el sistema de escape TECNIGAS.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,13,3,50,50,5,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1126536,,0000518,TECNIGAS,TECGA SPAREPARTS GASKET GRAPHITE,Junta escape grafito 32x39x33.5 TECNIGAS 4SCOOT / NEW MAXI 4,3.94,3.26,2.28,8435521105125,1,8413602090,0,1,<p>Pieza de recambio para el sistema de escape TECNIGAS.</p>,"
Pieza de recambio para el sistema de escape TECNIGAS.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,229,27,67,60,57,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1126571,,0000234,TECNIGAS,TECGA SPAREPARTS SILENCER E-BOX,Silenciador TECNIGAS E-BOX Titan Alum Ed. 2020,78.58,64.94,45.46,8435521107839,0,8413602090,0,1,<p>Pieza de recambio para el sistema de escape TECNIGAS.</p>,"
Pieza de recambio para el sistema de escape TECNIGAS.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,1,1,10,10,10,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1126563,,0000244,TECNIGAS,TECGA SPAREPARTS SILENCER TEK,Silenciador TECNIGAS TEK Blue Alum.,61.54,50.86,35.60,8435521107235,1,8413602090,0,1,<p>Pieza de recambio para el sistema de escape TECNIGAS.</p>,"
Pieza de recambio para el sistema de escape TECNIGAS.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,3598,727,390,123,75,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1126558,,00210208,TECNIGAS,TECGA SPAREPARTS NEW MAXI 4,Colector escape TECNIGAS 25 New MAXI 4 Suzuki Burgman 125,49.22,40.68,28.48,8435521107044,2,8413602090,0,1,<p>Pieza de recambio para el sistema de escape TECNIGAS.</p>,"
Pieza de recambio para el sistema de escape TECNIGAS.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,4379,565,356,123,100,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1126582,,061687037-810,TECNIGAS,TECGA SPAREPARTS FITTING KIT E-BOX 2,Kit de montaje escape TECNIGAS E-BOX 2 Derbi Senda 00,60.67,50.14,35.10,8435521107228,1,8413602090,0,1,<p>Pieza de recambio para el sistema de escape TECNIGAS.</p>,"
Pieza de recambio para el sistema de escape TECNIGAS.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,1127,756,197,133,43,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1126568,,00210318,TECNIGAS,TECGA SPAREPARTS PIPE 4SCOOT SYM,Colector escape TECNIGAS 4SCOOT SYM Symphony 125 (Disc) D25,44.96,37.16,26.01,8435521106542,2,8413602090,0,1,<p>Pieza de recambio para el sistema de escape TECNIGAS.</p>,"
Pieza de recambio para el sistema de escape TECNIGAS.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,2934,418,319,126,73,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1126562,,061975311-810,TECNIGAS,TECGA SPAREPARTS FITTING KIT,Kit de montaje escape TECNIGAS GP4 SYM Allô 50 4T,19.25,15.91,11.14,8435521105781,0,8413602090,0,1,<p>Pieza de recambio para el sistema de escape TECNIGAS.</p>,"
Pieza de recambio para el sistema de escape TECNIGAS.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,1,1,10,10,10,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1126564,,0000268,TECNIGAS,TECGA SPAREPARTS SILENCER NEXT R/RS,Silenciador TECNIGAS NEXT R/RS Titan Alum,75.06,62.03,43.42,8435521107761,2,8413602090,0,1,<p>Pieza de recambio para el sistema de escape TECNIGAS.</p>,"
Pieza de recambio para el sistema de escape TECNIGAS.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,3873,861,391,127,78,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1127783,,030750613,TECNIGAS,TECGA EXHAUST SILENT PRO 4T,Escape completo TECNIGAS Pro Black Shield,125.01,103.31,72.32,8435521110259,1,8413602090,0,1,"<p>La gama Silent Pro viene avalada por su liderazgo en el mercado de escapes de sustituci&oacute;n en el mercado europeo a lo largo de los &uacute;ltimos a&ntilde;os.</p>
<p>Su eficaz rendimiento a todos los reg&iacute;menes, su durabilidad y sus cuidados acabados, junto con el extenso abanico de modelos adaptables, hacen que los Silent Pro sean la gama de referencia para los usuarios de scooters.</p>
<p><strong>ESPECIFICACIONES T&Eacute;CNICAS</strong></p>
<ul>
<li>Estructura en chapa de acero</li>
<li>Nuevo embellecedor Black Shield</li>
<li>Bajo nivel sonoro</li>
<li>Rendimiento optimizado</li>
<li>Homologaciones disponibles seg&uacute;n la directiva 97/24/EC</li>
</ul>","
La gama Silent Pro viene avalada por su liderazgo en el mercado de escapes de sustitución en el mercado europeo a lo largo de los últimos años.

Su eficaz rendimiento a todos los regímenes, su durabilidad y sus cuidados acabados, junto con el extenso abanico de modelos adaptables, hacen que los Silent Pro sean la gama de referencia para los usuarios de scooters.

ESPECIFICACIONES TÉCNICAS

Estructura en chapa de acero
Nuevo embellecedor Black Shield
Bajo nivel sonoro
Rendimiento optimizado
Homologaciones disponibles según la directiva 97/24/EC
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,30888,4072,800,198,195,Acero negro,Acero negro,Acero,,,Homologación CE & No homologado en Suiza,,https://api.mybihr.com/medias/800Wx800H-1127783-1.jpg?context=bWFzdGVyfHJvb3R8MTk4Nzd8aW1hZ2UvanBlZ3xhRGczTDJneFpDODJOamMxTlRjd01qZzRNak16TkM4NE1EQlhlRGd3TUVoZk1URXlOemM0TXkweExtcHdad3w0ZjQ2OGI3MjMwYTYxMzBjYzJkNGUyOGM0NzE3N2JkNWFhZTY3NDAyZDA0OWVkOTAxOGNhMzdkMjEyZDhkYjk5,https://api.mybihr.com/medias/800Wx800H-1127783-2.jpg?context=bWFzdGVyfHJvb3R8Mjg0MjF8aW1hZ2UvanBlZ3xhR013TDJnM01pODJOamMxTlRjd016STNOVFUxTUM4NE1EQlhlRGd3TUVoZk1URXlOemM0TXkweUxtcHdad3wxYWE2Yjc0N2UxNjVhZGE1ZjQxMjAwNmEwZjNjNzhkMGJiMWE0NzQ3ZjZlMDQ0ODJhNjA1OTM2Mjg0ODBiZDhj,https://api.mybihr.com/medias/800Wx800H-1127783-3.jpg?context=bWFzdGVyfHJvb3R8MzE0Mjd8aW1hZ2UvanBlZ3xhRFJrTDJnNE1DODJOamMxTlRjd016WTJPRGMyTmk4NE1EQlhlRGd3TUVoZk1URXlOemM0TXkwekxtcHdad3wxNTkxMTE3MTZhMTMwMDE0OTA4OGFjZDhmNmMyNTg0MTk3MjBjMDY0ZWFkNmU3NWUzNDU1Zjc0YmEwYzA5YzE3,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,https://api.mybihr.com/medias/Homologation-1127783.pdf?context=bWFzdGVyfHJvb3R8MjQwNzM3NnxhcHBsaWNhdGlvbi9wZGZ8YURGaEwyZzFNQzgyTmpJeE9UVXpORFE0TXpRNE5pOUliMjF2Ykc5bllYUnBiMjRnTVRFeU56YzRNeTV3WkdZfGNlYzM1ZWYwMmJkOWRhM2Q2NjE4ZDFjMThjMjY2ZWJhZWMxZGJkYWQzMjEzNzAxMzM0MmUzZGIyM2RjODFkODM,,Spain Warehouse (Parts)
1127784,,030770003,TECNIGAS,TECGA EXHAUST SILENT PRO 4T,Escape completo TECNIGAS Pro Black Shield,118.89,98.26,68.78,,2,8413602090,0,1,"<p>La gama Silent Pro viene avalada por su liderazgo en el mercado de escapes de sustituci&oacute;n en el mercado europeo a lo largo de los &uacute;ltimos a&ntilde;os.</p>
<p>Su eficaz rendimiento a todos los reg&iacute;menes, su durabilidad y sus cuidados acabados, junto con el extenso abanico de modelos adaptables, hacen que los Silent Pro sean la gama de referencia para los usuarios de scooters.</p>
<p><strong>ESPECIFICACIONES T&Eacute;CNICAS</strong></p>
<ul>
<li>Estructura en chapa de acero</li>
<li>Nuevo embellecedor Black Shield</li>
<li>Bajo nivel sonoro</li>
<li>Rendimiento optimizado</li>
<li>Homologaciones disponibles seg&uacute;n la directiva 97/24/EC</li>
</ul>","
La gama Silent Pro viene avalada por su liderazgo en el mercado de escapes de sustitución en el mercado europeo a lo largo de los últimos años.

Su eficaz rendimiento a todos los regímenes, su durabilidad y sus cuidados acabados, junto con el extenso abanico de modelos adaptables, hacen que los Silent Pro sean la gama de referencia para los usuarios de scooters.

ESPECIFICACIONES TÉCNICAS

Estructura en chapa de acero
Nuevo embellecedor Black Shield
Bajo nivel sonoro
Rendimiento optimizado
Homologaciones disponibles según la directiva 97/24/EC
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,45598,4188,794,293,196,Acero negro,Acero negro,,,,No homologado,,https://api.mybihr.com/medias/800Wx800H-1127784-1.jpg?context=bWFzdGVyfHJvb3R8MTk3MjV8aW1hZ2UvanBlZ3xhRGd5TDJneU1TODJOamMxT0RjMk1EYzFPVE15Tmk4NE1EQlhlRGd3TUVoZk1URXlOemM0TkMweExtcHdad3w1ZjU2N2ViZTM3ODAyYmE2NjIxYTA5ZTRmYjZjMjMyOTAzM2I3MmIxZTVjN2U2ZGI4OWIxZTNhZTllYzlmYWU0,,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1148631,,061253021,TECNIGAS,TECGA E-NOX STEEL EXHAUST RACE DERBI EU2,Silenciador TECNIGAS E-Nox,199.00,164.46,115.12,8435521102018,3,8409910090,0,1,"<p><strong>La mejor elección para motos todoterreno de 50cc. Fabricada totalmente a mano en acero.</strong></p>
<ul>
	<li>Estructura de acero</li>
	<li>La estructura se adapta perfectamente a las dimensiones de los vehículos todoterreno.</li>
	<li>Silenciador de aluminio anodizado negro, siguiendo las normas de diseño de los vehículos todoterreno.</li>
	<li>Extra-durabilidad gracias a la resistencia del revestimiento de alta temperatura.</li>
</ul>
","
La mejor elección para motos todoterreno de 50cc. Fabricada totalmente a mano en acero.

	Estructura de acero
	La estructura se adapta perfectamente a las dimensiones de los vehículos todoterreno.
	Silenciador de aluminio anodizado negro, siguiendo las normas de diseño de los vehículos todoterreno.
	Extra-durabilidad gracias a la resistencia del revestimiento de alta temperatura.

",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,27709,3442,519,263,203,Acero inoxidable,Aluminio negro,Acero inoxidable,,,No homologado,,https://api.mybihr.com/medias/800Wx800H-1148631-1.jpg?context=bWFzdGVyfHJvb3R8NDA1ODB8aW1hZ2UvanBlZ3xhRGN4TDJnek5pODRORGczTVRrd05EWTVNREl3Tmk4NE1EQlhlRGd3TUVoZk1URTBPRFl6TVMweExtcHdad3wxMDhkNmQwMDYxZDVkYmMyOTdmZWVlMmIzNGE5M2IwNWQzYjZlZDVhYWUxMDY5Y2NlMDU0ZWY1OTIyYzU0ZWMx,https://api.mybihr.com/medias/800Wx800H-1148631-2.jpg?context=bWFzdGVyfHJvb3R8MjM5NDV8aW1hZ2UvanBlZ3xhR00zTDJneFpTODRORGczTVRrd05UQTRNelF5TWk4NE1EQlhlRGd3TUVoZk1URTBPRFl6TVMweUxtcHdad3w5OTBhNTNjNjE4MGNmOTYyOWNjMjU2ZWQwNTA0MjA4MzcxZTRkZTI2M2NkMjUwMzkxZmM2MGMxZDBmNjRiZDcx,https://api.mybihr.com/medias/800Wx800H-1148631-3.jpg?context=bWFzdGVyfHJvb3R8MTQ1OTZ8aW1hZ2UvanBlZ3xhRFUwTDJneVl5ODRORGczTVRrd05UUTNOall6T0M4NE1EQlhlRGd3TUVoZk1URTBPRFl6TVMwekxtcHdad3w5NWYxNzk4ZmEyYTBjMjk5YjBjOWE4OTQ2MGI1NGMzYzAxOTIyMzM5MDE1NTRiYTRiZDkwNDliMjA2OTZjMmVh,https://api.mybihr.com/medias/800Wx800H-1148631-4.jpg?context=bWFzdGVyfHJvb3R8MTk2ODR8aW1hZ2UvanBlZ3xhR1V5TDJnek9TODRORGczTVRrd05UZzJPVGcxTkM4NE1EQlhlRGd3TUVoZk1URTBPRFl6TVMwMExtcHdad3w0MTA1MzYxYmIwYTU5ZDMxMGY3NDRkMDliNmIzODk5MTEyYTVlZTdlMzQwNzAxNjMxZDlmNDE5ODg2OTNiYmZl,https://api.mybihr.com/medias/800Wx800H-1148631-5.jpg?context=bWFzdGVyfHJvb3R8MTA2OTJ8aW1hZ2UvanBlZ3xhREpsTDJnNFppODRORGczTVRrd05qSTJNekEzTUM4NE1EQlhlRGd3TUVoZk1URTBPRFl6TVMwMUxtcHdad3wxODJmNDM1ZmQ3MzRhMGJlNGQxZjk2NjUzMTdkM2NlYWU4NTBiN2I0ZDMwYTZiZmNiYmMzOTBhZWM5ODdhN2Ri,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1149359,,030705313,TECNIGAS,TECGA EXHAUST SILENT PRO,Escape completo TECNIGAS Silent Pro - Honda,105.00,86.78,60.75,8435521109680,4,8413602090,0,1,"<h1>SILENT PRO</h1>


<p>La gama Silent Pro viene avalada por su liderazgo en el mercado de escapes de sustituci&oacute;n en el mercado europeo a lo largo de los &uacute;ltimos a&ntilde;os.</p>
<p>Su eficaz rendimiento a todos los reg&iacute;menes, su durabilidad y sus cuidados acabados, junto con el extenso abanico de modelos adaptables, hacen que los Silent Pro sean la gama de referencia para los usuarios de scooters.</p>


<h2>Especificaciones t&eacute;cnicas</h2>
<ul>
<li>Estructura en chapa de acero</li>
<li>Embellecedor de acero inoxidable satinado</li>
<li>Bajo nivel sonoro</li>
<li>Rendimiento optimizado</li>
<li>Homologaciones disponibles seg&uacute;n la directiva 97/24/EC</li>
</ul>
","SILENT PRO



La gama Silent Pro viene avalada por su liderazgo en el mercado de escapes de sustitución en el mercado europeo a lo largo de los últimos años.

Su eficaz rendimiento a todos los regímenes, su durabilidad y sus cuidados acabados, junto con el extenso abanico de modelos adaptables, hacen que los Silent Pro sean la gama de referencia para los usuarios de scooters.


Especificaciones técnicas

Estructura en chapa de acero
Embellecedor de acero inoxidable satinado
Bajo nivel sonoro
Rendimiento optimizado
Homologaciones disponibles según la directiva 97/24/EC

",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,31753,4041,790,203,198,,Acero negro,Acero,,,Homologación CE & No homologado en Suiza,Nivel estándar,https://api.mybihr.com/medias/800Wx800H-1149359-1.jpg?context=bWFzdGVyfHJvb3R8MzM5OTF8aW1hZ2UvanBlZ3xhR1V3TDJnME5pODROVE0xTnpZM016Y3dPVFU1T0M4NE1EQlhlRGd3TUVoZk1URTBPVE0xT1MweExtcHdad3xjNmVhOTMxZjUyMTc3NTRkMzEyYTNkMTQzYmI1NWNmNmIzZDE2ZjczNGM1MmRhNTZlM2I3NTYyMDBmYmM2MTgx,https://api.mybihr.com/medias/800Wx800H-1149359-2.jpg?context=bWFzdGVyfHJvb3R8NDA4NzJ8aW1hZ2UvanBlZ3xhR0l4TDJnMFpDODROVE0xTnpZM016a3dOakl3Tmk4NE1EQlhlRGd3TUVoZk1URTBPVE0xT1MweUxtcHdad3w0NDczNmIwNzQ5YmU0OGI4NzE4ZmZhMzc5NzRjNjhkZTU1MjMzNzYwNjNhODFmMzNjYTNmYjJlNzMyMjBjYWZi,https://api.mybihr.com/medias/800Wx800H-1149359-3.jpg?context=bWFzdGVyfHJvb3R8MzgzNjd8aW1hZ2UvanBlZ3xhREpqTDJnNVl5ODROVE0xTnpZM05ERXdNamd4TkM4NE1EQlhlRGd3TUVoZk1URTBPVE0xT1MwekxtcHdad3xiMWRiMGFhMzQ4N2JjMWJiZDlhMmNmZmQzMDFiM2ZhMmI2ZjhkYThhMTU1ZTI2YmMwMTE1MDI0YmY3NTc2ZWM0,https://api.mybihr.com/medias/800Wx800H-1149359-4.jpg?context=bWFzdGVyfHJvb3R8MzI3MDh8aW1hZ2UvanBlZ3xhR0ZoTDJoaE15ODROVE0xTnpZM05ETTJORGsxT0M4NE1EQlhlRGd3TUVoZk1URTBPVE0xT1MwMExtcHdad3wwMmVlMzdhMTZiNzBjMzliMjQ5MmUxMWIyODE4ODFjZmVjMGZmZmZmMzFjZTNmMzFiZjFmZTQ2MzM1NGUzZWQ0,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
1151577,,030716013,TECNIGAS,TECGA EXHAUST SILENT PRO,Escape completo tipo origen TECNIGAS Silent Pro,102.69,84.87,59.41,8435521109741,0,8413602090,0,1,"<p>La gama Silent Pro viene avalada por su liderazgo en el mercado de escapes de sustitución en el mercado europeo a lo largo de los últimos años.</p>
<p>Su eficaz rendimiento a todos los regímenes, su durabilidad y sus cuidados acabados, junto con el extenso abanico de modelos adaptables, hacen que los Silent Pro sean la gama de referencia para los usuarios de scooters.</p>
<p><strong>Especificaciones técnicas:</strong></p>
<ul>
	<li>Estructura en chapa de acero</li>
	<li>Embellecedor de acero inoxidable satinado</li>
	<li>Bajo nivel sonoro</li>
	<li>Rendimiento optimizado</li>
	<li>Homologaciones disponibles según la directiva 97/24/EC</li>
</ul>
","
La gama Silent Pro viene avalada por su liderazgo en el mercado de escapes de sustitución en el mercado europeo a lo largo de los últimos años.

Su eficaz rendimiento a todos los regímenes, su durabilidad y sus cuidados acabados, junto con el extenso abanico de modelos adaptables, hacen que los Silent Pro sean la gama de referencia para los usuarios de scooters.

Especificaciones técnicas:

	Estructura en chapa de acero
	Embellecedor de acero inoxidable satinado
	Bajo nivel sonoro
	Rendimiento optimizado
	Homologaciones disponibles según la directiva 97/24/EC

",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,36883,4256,648,298,191,,Acero negro,,,,Homologación CE & No homologado en Suiza,,https://api.mybihr.com/medias/800Wx800H-1151577-1.jpg?context=bWFzdGVyfHJvb3R8MzM4Mzd8aW1hZ2UvanBlZ3xhRFkwTDJnNU1DODVPRE0yTVRNM01ESTBOekU1T0M4NE1EQlhlRGd3TUVoZk1URTFNVFUzTnkweExtcHdad3xkN2M5YWM1MDNiY2E0ODlmMDIzMGM2OTNjZmNlNDg3OTZmZTg0M2E0YzRmYzI1ZWUzM2RiZWFhYTY1ODM1M2Vj,https://api.mybihr.com/medias/800Wx800H-1151577-2.jpg?context=bWFzdGVyfHJvb3R8MzYzNTF8aW1hZ2UvanBlZ3xhREExTDJnNVpTODVPRE0yTVRNM01EWTBNRFF4TkM4NE1EQlhlRGd3TUVoZk1URTFNVFUzTnkweUxtcHdad3wwZTg2ZmNhMmMzODBkY2VjNWRiMjJmMjQ5ZjQ1MDNhNWIyMzM2ZDM3YjhhYWIwNTk5YmJhNTZhYTdlMzJlYTEw,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,https://api.mybihr.com/medias/Warranty-1151577.pdf?context=bWFzdGVyfHJvb3R8MTY4MDMxfGFwcGxpY2F0aW9uL3BkZnxhRFpqTDJoaE5TODVPREUxTXpJd01UQTNOREl3Tmk5WFlYSnlZVzUwZVNBeE1UVXhOVGMzTG5Ca1pnfDhlYjdhMDE4NTY1NGI2ZmI3MGViODk1MjViYTNiZjNiMjM4MDIyZTNhNWZiMWYzNmE3ZDhlZGQ5NzgwMTAzNGQ,,Spain Warehouse (Parts)
1153119,,001254330,TECNIGAS,TECGA SPAREPARTS SILENCER + COLLECTOR,Silenciador TECNIGAS con colector y kit de montaje,99.00,81.82,57.27,,0,8413602090,0,1,<p>001254330 is part of Tecnigas&nbsp;061254231&nbsp;Sports exhaust E-NOX EVO Steel Euro4 Rieju MRT 50 Tecnigas&nbsp;061254221&nbsp;Sports exhaust E-NOX Steel Rieju MRT 50</p>,"
001254330 is part of Tecnigas 061254231 Sports exhaust E-NOX EVO Steel Euro4 Rieju MRT 50 Tecnigas 061254221 Sports exhaust E-NOX Steel Rieju MRT 50",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,27018,2080,790,180,190,Acero cromado,Acero inoxidable negro,Acero,,,,,https://api.mybihr.com/medias/800Wx800H-1153119-1.jpg?context=bWFzdGVyfHJvb3R8MjQ1NDd8aW1hZ2UvanBlZ3xhREExTDJnMU15OHhNREF4TURNMk1qQXpPVFV3TXpndk9EQXdWM2c0TURCSVh6RXhOVE14TVRrdE1TNXFjR2N8OTgyOTBjYThhMjlhNTNhM2FjNmM3OGU3ZmViMjdhNmJjMjU4MWIzNDI5ZTJmYWNkODM2NmNiMjljZWQ4YmYzZQ,,,,,,https://static.bihr.pro/eBihr/Pictures/TECNIGAS-pictures.zip,,,Spain Warehouse (Parts)
