PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad de eslabones,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Calidad,Color de la cadena,Eslabón de conexión,Eslabones de cadena,Paso de cadena,Retenes,Tipo de cadena RK,Uso,Picture1,AllPicturesZIP,Document1,DeliveryPlant
1077776019,99401096,520EXW-96,RK,"RK CHAIN EXW 520, BLK/BLK, 96",Cadena RK 520EXW con 96 eslabones negro,87.02,71.92,43.15,4935531444572,8,7315111000,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,96 eslabones,Negro / Negro,792,1606,110,240,30,,,,,520,,EXW,,https://api.mybihr.com/medias/1077776019-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTY5MDV8aW1hZ2UvanBlZ3xhRFppTDJnelpTOHhOVE14T0RJMk9UazFNakF6TUM4eE1EYzNOemMyTURFNUxURmZPREF3VjNnNE1EQkl8ZmZlMDIwMGIyZDQ5MDJmOTcxOWJmNTQ4Y2Y2YTkwMTJiZGM5NDc3MjViNWViMzQ1NzdhMmU5OGZjYjhhMjdlYg,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1077776017,99401094,520EXW-94,RK,"RK CHAIN EXW 520, BLK/BLK, 94",Cadena RK 520EXW con 94 eslabones negro,85.26,70.46,42.28,4935531448884,8,7315111000,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,94 eslabones,Negro / Negro,792,1574,110,240,30,,,,,520,,EXW,,https://api.mybihr.com/medias/1077776017-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTY5MDV8aW1hZ2UvanBlZ3xhR05oTDJnek1DOHhOVE14T0RJMk9UVTFPRGd4TkM4eE1EYzNOemMyTURFM0xURmZPREF3VjNnNE1EQkl8YWIzMWFlNDhkNGM4NzcyYTUxY2ZhNjMyODU4ZmZkOGI4Y2NmZDVmYTU2NDQ1MjhmMWM4ODFmN2M3YTk2ZDU4NQ,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1077776038,99402114,GB520EXW-114,RK,"RK CHAIN EXW 520, GLD/BLK, 114",Cadena RK GB520EXW con 114 eslabones oro,118.83,98.21,58.93,4935531487395,2,7315111000,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,114 eslabones,Dorado / Negro,792,2352,110,240,30,,,,,520,,EXW,,https://api.mybihr.com/medias/1077776038-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE0MjQ4fGltYWdlL2pwZWd8YURCaEwyaGtaUzh4TlRNeE9ESTNOREF4TlRJMk1pOHhNRGMzTnpjMk1ETTRMVEZmT0RBd1YzZzRNREJJfGM2NjZmMTFiN2ViNjA2ODEzNmEyMWMxNjUyNjg0Y2ZjMDFlMTg5NWQwNTRjZjJkOWUzODA5YmMzZmM5MzYzZGU,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111449005,99446108,428HSB-108,RK,"RK CHAIN HSB 428, BLK/BLK, 108",Cadena RK 428HSB con 108 eslabones negro,19.02,15.72,9.43,9555217614508,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,108 eslabones,Negro / Negro,792,1016,240,110,30,,,Clip semiprensado,,428,Sin retenes,HSB,Carretera,https://api.mybihr.com/medias/1111449005-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODU1NTN8aW1hZ2UvanBlZ3xhREJrTDJoaU1pOHhOVE14T0RNNU9EQTNORGt4TUM4eE1URXhORFE1TURBMUxURmZPREF3VjNnNE1EQkl8NmE2MWYzZWQ5N2E0YTZiYThmMDA1NjkzZjFhODViMGU0NGE2N2M0OWMzNjhiZDA2MWEzYjA0MDQ3ODM1MGZhYg,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111469006,99457110,525KRO-110,RK,"RK CHAIN KRO 525, BLK/BLK, 110",Cadena RK 525KRO con 110 eslabones negro,94.86,78.40,47.04,9555217621322,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,110 eslabones,Negro / Negro,792,2174,110,240,30,,,Remache,,525,O-Ring,KRO,Carretera,https://api.mybihr.com/medias/1111469006-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA1ODYyfGltYWdlL2pwZWd8YURFekwyaGhZUzh4TlRNeE9EYzBOVEl4T1RFd01pOHhNVEV4TkRZNU1EQTJMVEZmT0RBd1YzZzRNREJJfDgzYmNhOWE0MDNmZWEwNjc2OWIzOTE4Njk3YTM1ZTVkMDYxYzczMGE5ODg2MjAyYmE1NTgwYWY1MDY4YTY5NGE,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111469037,99458114,GS525KRO-114,RK,"RK CHAIN KRO 525, GLD/BLK, 114",Cadena RK GB525KRO con 114 eslabones oro,112.36,92.86,55.72,9555217613860,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,114 eslabones,Dorado / Negro,792,2246,110,240,30,,,Remache,,525,O-Ring,KRO,Carretera,https://api.mybihr.com/medias/1111469037-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI2MTU4fGltYWdlL2pwZWd8YURRNUwyZ3lPUzh4TlRNeE9EYzFNVE0zT1RRNE5pOHhNVEV4TkRZNU1ETTNMVEZmT0RBd1YzZzRNREJJfDRiZTg5OWU1ZTQxM2ZmODNlOGZmYzFhZTcyMGZlYTlkYzYyN2Y5Yzc5MDY1MDE2ZTliZGRkMzg0YzE5YWQzYzg,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111469014,99457126,525KRO-126,RK,"RK CHAIN KRO 525, BLK/BLK, 126",Cadena RK 525KRO con 126 eslabones negro,106.72,88.20,52.92,9555217608231,6,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,126 eslabones,Negro / Negro,792,2478,240,110,30,,,Remache,,525,O-Ring,KRO,Carretera,https://api.mybihr.com/medias/1111469014-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA1ODYyfGltYWdlL2pwZWd8YURNM0wyaGtOeTh4TlRNeE9EYzBOamcxTnpVd01pOHhNVEV4TkRZNU1ERTBMVEZmT0RBd1YzZzRNREJJfDY1YTVhNDU3OTIxMmJiOTZhNjhlMjBkZDlkMzZmODA3Yzc1NGQwNTNmYzEzMGQ2MWFlYjgzODhiMzExNjRkNTE,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111469004,99457106,525KRO-106,RK,"RK CHAIN KRO 525, BLK/BLK, 106",Cadena RK 525KRO con 106 eslabones negro,89.78,74.20,25.97,8430525273696,8,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,106 eslabones,Negro / Negro,792,2098,110,240,30,,,Remache,,525,O-Ring,KRO,Carretera,https://api.mybihr.com/medias/1111469004-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA1ODYyfGltYWdlL2pwZWd8YUdRNUwyZzFOQzh4TlRNeE9EYzBORGd5TlRnNE5pOHhNVEV4TkRZNU1EQTBMVEZmT0RBd1YzZzRNREJJfGU1MzE0Zjg5MDA1OTZkMjFjMDQzODRlOGZlNWE0ZDYzYTZhZjAyNzU5OTk2NmEyZDJhMjQ2NDIzOWM0YjgyYzg,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111469007,99457112,525KRO-112,RK,"RK CHAIN KRO 525, BLK/BLK, 112",Cadena RK 525KRO con 112 eslabones negro,96.56,79.80,47.88,9555217608255,4,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,112 eslabones,Negro / Negro,792,2212,110,240,30,,,Remache,,525,O-Ring,KRO,Carretera,https://api.mybihr.com/medias/1111469007-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA1ODYyfGltYWdlL2pwZWd8YUdVeUwyaGlNQzh4TlRNeE9EYzBOVFF4TlRjeE1DOHhNVEV4TkRZNU1EQTNMVEZmT0RBd1YzZzRNREJJfGE0NDBmNjQwYWM5MzIxYjUyNjI4YzczNzA2NTFmMjQzZmNiNTgyMWY5OWNiNGFmM2QyODFmN2IzMzY1ZDVlM2I,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111469044,99458128,GS525KRO-128,RK,"RK CHAIN KRO 525, GLD/BLK, 128",Cadena RK GB525KRO con 128 eslabones oro,124.68,103.04,61.82,9555217633387,5,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,128 eslabones,Dorado / Negro,792,2512,240,110,30,,,Remache,,525,O-Ring,KRO,Carretera,https://api.mybihr.com/medias/1111469044-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI2MTU4fGltYWdlL2pwZWd8YUdabUwyZzFNQzh4TlRNeE9EYzFNamd5TVRJM09DOHhNVEV4TkRZNU1EUTBMVEZmT0RBd1YzZzRNREJJfDcxYzk5YzljOWY2NjNkN2M1ZWU1MDIxNGQzZDc0ODk1ZWQwMDdiMTg3MzkyYmU3YTFiNjc5MTE3NDBkN2JjY2I,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111469015,99457128,525KRO-128,RK,"RK CHAIN KRO 525, BLK/BLK, 128",Cadena RK 525KRO con 128 eslabones negro,108.42,89.60,53.76,9555217625078,8,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,128 eslabones,Negro / Negro,792,2516,240,110,30,,,Remache,,525,O-Ring,KRO,Carretera,https://api.mybihr.com/medias/1111469015-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA1ODYyfGltYWdlL2pwZWd8YUdKaUwyZzRPQzh4TlRNeE9EYzBOekExTkRFeE1DOHhNVEV4TkRZNU1ERTFMVEZmT0RBd1YzZzRNREJJfGU4OGJjODE0YWIwOTI3ZDU5MTMzMGRkMzhkODgxZTI2ZjMwNzg2MjQxNjg1NjIwY2U1NTkzN2Q4Y2RlMGM2ZDI,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111469016,99457130,525KRO-130,RK,"RK CHAIN KRO 525, BLK/BLK, 130",Cadena RK 525KRO con 130 eslabones negro,110.11,91.00,54.60,9555217631390,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,130 eslabones,Negro / Negro,792,2554,240,110,30,,,Remache,,525,O-Ring,KRO,Carretera,https://api.mybihr.com/medias/1111469016-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA1ODYyfGltYWdlL2pwZWd8YUdWaUwyZzRNUzh4TlRNeE9EYzBOekkxTURjeE9DOHhNVEV4TkRZNU1ERTJMVEZmT0RBd1YzZzRNREJJfDZiMTg1MzYyMzk0MjM0ZmNiODZhYmFjZDM2YjUzYWE2ZWRlM2QxYWEzZGYzOTZlZjUzYWE4OGFjZjg0MjlhY2Y,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111469036,99458112,GS525KRO-112,RK,"RK CHAIN KRO 525, GLD/BLK, 112",Cadena RK GB525KRO con 112 eslabones oro,110.36,91.21,54.73,9555217621360,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,112 eslabones,Dorado / Negro,792,2208,110,240,30,,,Remache,,525,O-Ring,KRO,Carretera,https://api.mybihr.com/medias/1111469036-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI2MTU4fGltYWdlL2pwZWd8YURBMkwyZ3pNQzh4TlRNeE9EYzFNVEU0TWpnM09DOHhNVEV4TkRZNU1ETTJMVEZmT0RBd1YzZzRNREJJfDc1NWI5MzNhZTAxOGRlZjZkMGYyZGJjMTgyZmQ2YmNjOWI0NjNhODJhNTAxOGQwYjY4MDM3MmExZGE0NzBkMDk,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111469003,99457104,525KRO-104,RK,"RK CHAIN KRO 525, BLK/BLK, 104",Cadena RK 525KRO con 104 eslabones negro,88.09,72.80,25.48,8430525273689,5,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,104 eslabones,Negro / Negro,792,2060,110,240,30,,,Remache,,525,O-Ring,KRO,Carretera,https://api.mybihr.com/medias/1111469003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA1ODYyfGltYWdlL2pwZWd8YURBNUwyZzBaUzh4TlRNeE9EYzBORFl5T1RJM09DOHhNVEV4TkRZNU1EQXpMVEZmT0RBd1YzZzRNREJJfDA4ODVkMzRlYTMzNmEwMDBhYjgyMmIzMjBhYjZiZjhlNDBiN2RkMmYyMzRmYzYyMDQ2YTgwMTBiYzMzZDI3MTc,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111472006,99462110,530H-110,RK,"RK CHAIN H 530, BLK/BLK, 110",Cadena RK 530H con 110 eslabones negro,34.73,28.70,17.22,8430525275669,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,110 eslabones,Negro / Negro,792,2048,240,110,30,,,Clip semiprensado,,530,Sin retenes,H,Carretera,https://api.mybihr.com/medias/1111472006-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA2MzIyfGltYWdlL2pwZWd8YURCaUwyaGxPUzh4TlRNeE9EZ3dNVEV5TVRNeE1DOHhNVEV4TkRjeU1EQTJMVEZmT0RBd1YzZzRNREJJfDZkZWVkYjMzOGM0MDRmMzRlZTY5MmUwOWJhYzc5OTFlZGU0NTBkOWJjMDc1MzllNDk4Mzc2ZGM2MjdiMzA2ZWY,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111472029,99462098,530H-98,RK,"RK CHAIN H 530, BLK/BLK, 98",Cadena RK 530H con 98 eslabones negro,29.05,24.01,14.41,8430525275607,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,98 eslabones,Negro / Negro,792,1832,240,110,30,,,Clip a presión,,530,Sin retenes,H,Carretera,https://api.mybihr.com/medias/1111472029-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA2MzIyfGltYWdlL2pwZWd8YURnNEwyaGhNUzh4TlRNeE9EZ3dOVFkwTXpJNU5DOHhNVEV4TkRjeU1ESTVMVEZmT0RBd1YzZzRNREJJfDczMTJkOGY0ZGQ1MWNkMWEyMTAzYTM4MDU4NGQwMzMxODUwOTFjY2IxZTlmMDdlZWEyOWUwZmM0Zjk4MGZkNjE,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111473008,99463114,530KRO-114,RK,"RK CHAIN KRO 530, BLK/BLK, 114",Cadena RK 530KRO con 114 eslabones negro,98.30,81.24,48.74,9555217603991,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,114 eslabones,Negro / Negro,792,2364,110,240,30,,,Remache,,530,O-Ring,KRO,Carretera,https://api.mybihr.com/medias/1111473008-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE1NDAyfGltYWdlL2pwZWd8YUdRM0wyZzVPQzh4TlRNeE9EZ3dOekl4TmpFMU9DOHhNVEV4TkRjek1EQTRMVEZmT0RBd1YzZzRNREJJfGE4OTAyNDJjYTQyNzU4ZjhmMWVhYzI0YmNjNTU5YzM1YTU1MDFmZmJlZmFhNzQ2NWFhNWYyZGQ0N2RiZDRkMTA,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111473035,99464110,GS530KRO-110,RK,"RK CHAIN KRO 530, GLD/BLK, 110",Cadena RK GB530KRO con 110 eslabones oro,108.42,89.60,53.76,8430525276444,7,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,110 eslabones,Dorado / Negro,792,2500,110,240,30,,,Remache,,530,O-Ring,KRO,Carretera,https://api.mybihr.com/medias/1111473035-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI2NjIwfGltYWdlL2pwZWd8YURRMEwyZ3pNQzh4TlRNeE9EZ3hNalV5TkRVM05DOHhNVEV4TkRjek1ETTFMVEZmT0RBd1YzZzRNREJJfDJiYThhZmMzMmY0MDBiMmQ5ODU1ZWU5Y2NiZWZjYWE2NDcxYjg0ZDQ0NWIxODNkOTg4NjBiOTcyOGRkNDdiOGM,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
