PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (cm),Anchura (mm),Bloqueo,Capacidad (ml/l),Carga máxima (kg),Color,Composición,Compuesto del puño,Diámetro Ø (mm),Embalaje,Especificaciones,Homologación,Longitud (mm),Posición,Resistencia,Tipo de luz,Tipo de puño,Uso,Uso recomendado,Voltaje,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,AllPicturesZIP,Document1,Document2,DeliveryPlant
1088025001,,R-KITYZ0-OEM-565,RACETECH,"RTECH PLASTIC KIT 5 PCS, OEM/OEM",Kit de plástica RACETECH (5 piezas) - Color OEM,133.84,110.61,60.84,8056893133501,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,OEM / OEM,73349,2477,800,413,222,,,,,,OEM,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1088025001-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzc2ODR8aW1hZ2UvanBlZ3xhRE16TDJneFl5ODRPVGd3TlRFME5EY3hPVFkyTHpFd09EZ3dNalV3TURFdE1WODRNREJYZURnd01FZ3wxY2I0YWNkNTcxNTI4ZTE1ZjdkNGRkNWQ1MTA5ZmZkMDU4MjhmNjBhMWNkMmExMGE3NGIzMDA5ZmQ1OGNkMGU2,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110138001,,R-KITKX0-VE0-585,RACETECH,"RTECH PLASTIC KIT 5 PCS, GRN",Kit de plástica RACETECH (5 piezas) - Verde,133.84,110.61,60.84,8054111784467,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Verde,,73062,3640,810,410,220,,,,,,Verde,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1110138001-1.jpg?context=bWFzdGVyfHJvb3R8MjkzMjd8aW1hZ2UvanBlZ3xhRGMwTDJnMk15ODJOVEEyTXpnd056YzNPRGcwTmk4NE1EQlhlRGd3TUVoZk1URXhNREV6T0RBd01TMHhMbXB3Wnd8Zjc0YjQ4NjU0NzBhZGZjNWRiNTQxNzBjYmE3MGY3YTQ4YzQzZDhkYjhlYzBlZWYyZDc5MWY5YzNlODU5YzFiYQ,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110138002,,R-KITKX0-NR0-585,RACETECH,"RTECH PLASTIC KIT 5 PCS, BLK",Kit de plástica RACETECH (5 piezas) - Negro,133.84,110.61,71.90,8054111784474,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,,73062,3640,810,410,220,,,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1110138002-1.jpg?context=bWFzdGVyfHJvb3R8MjQ4OTF8aW1hZ2UvanBlZ3xhREU0TDJoa05TODJOVEF6T1RZMk16RXpOamM1T0M4NE1EQlhlRGd3TUVoZk1URXhNREV6T0RBd01pMHhMbXB3Wnd8NDIwYjBmMDAyYzA3N2Y5MjNiYWM0NWY0OTU3ZTNiZGNhZjA3NGI2NzgwNmYyYzJmMTM5ZTQ5NjFkZDYyZmIwYw,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110138003,,R-KITKX0-BN0-585,RACETECH,"RTECH PLASTIC KIT 5 PCS, WHT",Kit de plástica RACETECH (5 piezas) - Blanco,133.84,110.61,60.00,8054111784481,2,8714109090,0,1,"<p>RACETECH es un fabricante especializado en pl&aacute;sticos para motos off-road. Est&aacute;n fabricados &iacute;ntegramente con pl&aacute;stico inyectado y son resistentes a los rayos UV.</p>
<p><strong>Incluye:</strong></p>
<ul>
<li>Guardabarros delantero</li>
<li>Guardabarros trasero</li>
<li>Paneles de radiador</li>
<li>Paneles laterales</li>
<li>Portan&uacute;meros delatero</li>
</ul>
<p>Tipo original.</p>
<p>Id&eacute;nticos a los pl&aacute;sticos utilizados en MXGP.</p>","
RACETECH es un fabricante especializado en plásticos para motos off-road. Están fabricados íntegramente con plástico inyectado y son resistentes a los rayos UV.

Incluye:

Guardabarros delantero
Guardabarros trasero
Paneles de radiador
Paneles laterales
Portanúmeros delatero


Tipo original.

Idénticos a los plásticos utilizados en MXGP.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Blanco,,50400,2480,600,400,210,,,,,,Blanco,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1110138003-1.jpg?context=bWFzdGVyfHJvb3R8MTQ2NjZ8aW1hZ2UvanBlZ3xhRGMzTDJoak55ODJOVEF6T1RZMk16VXpNREF4TkM4NE1EQlhlRGd3TUVoZk1URXhNREV6T0RBd015MHhMbXB3Wnd8OTUwOTA2MGE3YjA1ODc3Y2Q4ZWY0YWU5NmEwNjBjZTEzMDViMzVmOWFlYWFmMTQwOTU0MGIwOTI4NzQ2NTJkYQ,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110159001,,R-KITGAS-GR0-599,RACETECH,"RTECH PLASTIC KIT 6 PCS, GRY",Kit de plástica RACETECH (6 piezas) - Gris,158.64,131.11,85.22,8055773955004,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Gris,,75440,3700,800,410,230,,,,,,Gris,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1110159001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzY3OTd8aW1hZ2UvanBlZ3xhRFkwTDJnd09TOHhNekE0T0RnNU1ERXlOak0yTmk4eE1URXdNVFU1TURBeExURmZPREF3VjNnNE1EQkl8OTA0Mzg3NDNjNTU1M2NiY2QxZGNkYTU1NDdiMTIzZWIyYmM3NDRmMmMxNzQyYWZmMjhiZDYzOTYwZGZmMjljNg,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110161001,,R-PAKTMRG1665,RACETECH,"RTECH PLASTIC FRONT FENDER, RED",RACETECH Front Fender - Gas Gas MC65,32.68,27.01,17.56,8057271873538,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Rojo,,21817,361,572,234,163,,,,,,Rojo,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1110161001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE3ODQ5fGltYWdlL3BuZ3xhR0poTDJneU5DOHhNekE0T0RnNU5UUXpORGM0TWk4eE1URXdNVFl4TURBeExURmZPREF3VjNnNE1EQkl8OTEwZjJhNjcwNmI0YzUzNTJkZjdjY2IzYWViYTAwN2Y1ZGM1NWNlZjQ2NDk1NWQ1YTJjNDA0NjA2NTM4OWMzNA,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110164001,,R-PPKTMRG1665,RACETECH,"RTECH PLASTIC REAR FENDER, RED",RACETECH Rear Fender - Gas Gas MC65,62.44,51.60,33.54,8057271879561,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Rojo,,34304,648,630,275,198,,,,,,Rojo,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1110164001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk3MzR8aW1hZ2UvanBlZ3xhRGRqTDJnMU1pOHhNekE0T0RnNU5EQTFPRFV5Tmk4eE1URXdNVFkwTURBeExURmZPREF3VjNnNE1EQkl8MWM1MmFlODRiMDgzNTBlODdjNmVhY2I0NjYzMjhjY2ZlZGZkNzBiZmZlN2Y5NWYzZmE5ZmZiMTlhYWU3YjgxMA,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110165001,,R-PPKTMRG0185,RACETECH,"RTECH PLASTIC REAR FENDER, RED",RACETECH Rear Fender - Gas Gas MC85,32.68,27.01,17.56,8057271879547,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Rojo,,14148,422,575,259,95,,,,,,Rojo,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1110165001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc1OTF8aW1hZ2UvanBlZ3xhR0kxTDJoaE55OHhNekE0T0RnNU16WTJOVE14TUM4eE1URXdNVFkxTURBeExURmZPREF3VjNnNE1EQkl8NjE5MTViNzdhYmFhMDVlYmRjMGVlMTA1MjA3MjhiNDkzZTA4NjM4MTQ3YmRjMGE5N2E0M2IwOWU3ZmY2NzBkOA,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110169001,,R-CVKTMRG1665,RACETECH,"RTECH RAD SCOOPS, RED",RACETECH Radiator Covers - Gas Gas MC65,57.48,47.50,30.88,8054036573658,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Rojo,,9444,412,628,206,73,,,,,,Rojo,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1110169001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI3MTl8aW1hZ2UvanBlZ3xhR1kwTDJneU1TOHhNekE0T0RnM09URXhOak14T0M4eE1URXdNVFk1TURBeExURmZPREF3VjNnNE1EQkl8ZmNmMzNjYWVmOGRlZDlmODI5MGUzMDM4ZjFjNzIwMzhmZWE0OGFmZDY0M2I3NDZlY2VhODkzMWYyNjg2NmZlNg,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110178001,,R-TBKTMRG0185,RACETECH,"RTECH FRONT NUMBERPLATE, RED",Portanúmeros delantero RACETECH - Gas Gas MC85,27.72,22.91,14.89,8059037081447,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Rojo,,3516,163,262,244,55,,,,,,Rojo,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1110178001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkxNzV8aW1hZ2UvanBlZ3xhRFV4TDJnME55OHhNekE1TVRJM01UUTBNalEyTWk4eE1URXdNVGM0TURBeExURmZPREF3VjNnNE1EQkl8YzE2M2YzZDE1NzAzYmY5YmM5NDM5NDg0NzViOTA2ZDU1YjFjYjQ4OTE5YTBhZGE0MjE1MTRkOGZmYmIwODliNA,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110191001,,R-CDBETRS0022,RACETECH,"RTECH REAR FENDER WITH SIDE PANELS, RED",RACETECH Rear Fender - Beta RX,69.38,57.34,37.27,8054111782074,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Rojo,,50029,608,786,335,190,,,,,,Rojo,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1110191001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY2NTd8aW1hZ2UvanBlZ3xhRGhrTDJnM1lpOHhNekE1TXpJNE5qa3pOall3Tmk4eE1URXdNVGt4TURBeExURmZPREF3VjNnNE1EQkl8YzdlZWE5ZDk5NmQ2MTZiODUxODYyNGMyZGRhNzk1YjdlZDQ3YzE2MGFkMzZmZjAzYzg3NzUxNzQyMWY4ZWVhOA,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110192001,,R-CVBETRS0020,RACETECH,"RTECH RAD SCOOPS WITH SUPPORT, RED",Paneles laterales radiador RACETECH - Beta RR,69.38,57.34,37.27,8054111782128,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Rojo,,19500,530,561,316,110,,,,,,Rojo,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1110192001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY0MTZ8aW1hZ2UvanBlZ3xhREJrTDJnek1DOHhNekE1TVRJM056TTBNRGN3TWk4eE1URXdNVGt5TURBeExURmZPREF3VjNnNE1EQkl8Mjc5YzE3ODZkM2NmMDVkNDYwYWUwODMzNDllNzgwZjE0MDFmYTJlMDdjYzQ2YzM0MTY1OGE3OWQ0YzczMWVhMA,https://api.mybihr.com/medias/1110192001-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjU4OTB8aW1hZ2UvanBlZ3xhRGxpTDJnelpDOHhNekE1TVRJM056Y3pNemt4T0M4eE1URXdNVGt5TURBeExUSmZPREF3VjNnNE1EQkl8MTA2Y2YwODEzNWJkYmQ0MjE2YjZiZmJmN2MzNzdlZGFiYTlkNTYyNzE0NWU3ODJhZDIwNWU2YWZiMWY3Zjc2YQ,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110197003,,R-PSBETNR0022,RACETECH,"RTECH FACTORY FULL WRAP FORK PROTEC, BLK",Protectores de horquilla RACETECH,34.67,28.65,18.62,8054111782456,1,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,,3863,341,349,123,90,,,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1110197003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY5MTF8aW1hZ2UvanBlZ3xhRGxoTDJobE9DOHhNekE1TVRJMk1UUXhOVFExTkM4eE1URXdNVGszTURBekxURmZPREF3VjNnNE1EQkl8NDdlMTFkZTc2Nzg2YzdiNWI5N2U0NmNmMWRlNGQzYThmZWFkMTY2ZDIwZDJkYjBmOWU1MmUwZTExODFhM2EzNg,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110197001,,R-PSBETRS0022,RACETECH,"RTECH FACTORY FULL WRAP FORK PROTEC, RED",Protectores de horquilla RACETECH,34.67,28.65,18.62,8054111782432,1,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Rojo,,5076,339,376,135,100,,,,,,Rojo,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1110197001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE0MjV8aW1hZ2UvanBlZ3xhRGRsTDJoaE1pOHhNekE1TVRJMk1qYzVNVGN4TUM4eE1URXdNVGszTURBeExURmZPREF3VjNnNE1EQkl8NmNkY2I0MjI5NWIzYmIwN2YwNDdjZWJiN2FlY2U4YmRlNzEzZGU0NDA1Y2I0NDlhNmI0Nzc4MjExNmU1ZWI2OA,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110197002,,R-PSBETBN0022,RACETECH,"RTECH FACTORY FULL WRAP FORK PROTEC, WHT",Protectores de horquilla RACETECH,34.67,28.65,18.62,8054111782449,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Blanco,,4051,347,371,106,103,,,,,,Blanco,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1110197002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTU3ODB8aW1hZ2UvanBlZ3xhREl5TDJneU15OHhNekE1TVRJMk5ETTJORFUzTkM4eE1URXdNVGszTURBeUxURmZPREF3VjNnNE1EQkl8NDRhM2VkMWI4MTU3YzViMWY5Mjk2OWQwYmEwMzI1MTdmMDlkNTFjMWNkMjQyMGUxYzE5NmY0ODI5MmY3YzhkYg,https://api.mybihr.com/medias/1110197002-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjA5MDV8aW1hZ2UvanBlZ3xhR0ZtTDJnek1DOHhNekE1TVRJMk5EYzFOemM1TUM4eE1URXdNVGszTURBeUxUSmZPREF3VjNnNE1EQkl8MmRhMjFiODUzNjNlMTI1MWIxZmNiMzFiMTVmZGNkMWEzMDU1N2JkZWY3MzUzOTJkNDBmY2Y1OTQ1MmVjZTkzZg,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1096490001,,R-PPCRFRS0021,RACETECH,"RTECH PLASTIC REAR FENDER, RED",RACETECH Rear Fender Red Honda CRF450R,32.68,27.01,17.56,8057271877321,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Rojo,,25759,419,401,606,106,,,,,,Rojo,,,,,,,,Trasero,,,,,,,https://api.mybihr.com/medias/1096490001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA4Mzd8aW1hZ2UvanBlZ3xhRGM1TDJnM01pOHhORGMwT0RVNU9EVXpOREUzTkM4eE1EazJORGt3TURBeExURmZPREF3VjNnNE1EQkl8NGQ3NTA2MzI5NGViMmRkYTRjYjM1MmRmNGI3MmVkYzFjOWI0YjM0ZTBkYzMyMzg1NjVhNTVkZTQyMDY1ZTE3Nw,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1088001001,,R-KITRM0-OEM-502,RACETECH,"RTECH PLASTIC KIT 5 PCS, OEM/OEM",Kit de plástica RACETECH (5 piezas) - Color OEM,133.84,110.61,60.84,8055773959408,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,OEM / OEM,83025,3640,900,410,225,,,,,,OEM,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1088001001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjAzNDh8aW1hZ2UvanBlZ3xhRFJtTDJnMU5DODRPVGd3TlRBM05USTFNVFV3THpFd09EZ3dNREV3TURFdE1WODRNREJYZURnd01FZ3w2NzcyOTAwMzA4OGQyMTYyMTc2ZWZmMjQzODU3YmM3MzdjNzc3MGFmMjdmM2IwZjk2OWI2NzQ2ZGVmMjRkYWJm,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
