PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (cm),Anchura (cm),Bloqueo,Color,Composición,Embalaje,Especificaciones,Fijación,Forma,Homologación,Incluye intermitente,Longitud (cm),Montaje,Posición,Rosca (mm),Tipo de puño,Tipo de retrovisor,Uso,Picture1,Picture2,Picture3,Picture4,Picture5,AllPicturesZIP,DeliveryPlant
1086721001,46873,HO02601#061,UFO,"UFO PLASTIC REAR FENDER, RED/RED",Guardabarros trasero UFO Honda rojo HO02601-061,39.31,32.49,21.12,8430525468733,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions.</p><p></p><ul> <li>OEM type</li><li>Made from UV, choc and torsion resistant injected plastic</li></ul> </body> </html>","       UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions. OEM typeMade from UV, choc and torsion resistant injected plastic  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Rojo / Rojo,14040,522,520,225,120,,,,Rojo,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1086721001-1.jpg?context=bWFzdGVyfHJvb3R8ODk5Nzl8aW1hZ2UvanBlZ3xhR1l6TDJoaE1pODRNVFkzTXpRM05qZzVPRGcwTmk4NE1EQlhlRGd3TUVoZk1UQTROamN5TVRBd01TMHhMbXB3Wnd8MTQyNTRjNzU0MDEyNjZhN2Q4NzY5ZThjOTM5OTU3YzQ4MjhiZTA4YjkzMTM4MThmZTg5MDA3MDk1ZGE1ZWU3Mw,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1086729001,4430015303,HO02605#061,UFO,"UFO PROTECTION DISC FRONT, RED/RED",Protector de disco UFO rojo Honda CRF250R/CRF450R,52.79,43.63,28.36,8052135005094,1,8714109090,0,1,<p>UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions.</p> <ul> <li>Brake disc cover</li> <li>Reduces mud and sand incursion</li> <li>Choc protection for brake disc</li></ul>,"
UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions.  Brake disc cover Reduces mud and sand incursion Choc protection for brake disc",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Rojo / Rojo,6010,272,293,281,73,,,,Rojo,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086729001-1.jpg?context=bWFzdGVyfHJvb3R8MTA4MDQwfGltYWdlL2pwZWd8YUdZNUwyaGhOQzg0TVRZM016UTNPREEzT0RRNU5DODRNREJYZURnd01FaGZNVEE0TmpjeU9UQXdNUzB4TG1wd1p3fGQ0MTkxYmRmNmZhZGFlMzJkYjNmNjVlZTg1Nzk3NmI1M2MwOWNmZTA3YzNkNzY4ZTYzNDU3MWNiMTFiZjJlZjU,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087752001,47763,YA02819#001,UFO,"UFO PLASTIC MUD GUARD, BLK/BLK",Faldilla protectora amortiguador UFO Yamaha negro YA02819-001,20.21,16.70,10.86,78451920,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions.</p><p></p><ul> <li>OEM type</li><li>Made from UV, choc and torsion resistant injected plastic</li></ul> </body> </html>","       UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions. OEM typeMade from UV, choc and torsion resistant injected plastic  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,2100,134,280,150,50,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087752001-1.jpg?context=bWFzdGVyfHJvb3R8MzQyNjZ8aW1hZ2UvanBlZ3xhR0kyTDJnd1ppODRNVFkzTkRjM01UYzFPVEV6TkM4NE1EQlhlRGd3TUVoZk1UQTROemMxTWpBd01TMHhMbXB3Wnd8NzVmMzg5YTNiZmU4Yzk1MTc5OGM2OTkxYjc4NzU0OTA5N2U0ZDdlMjJlMTczY2NiOTM4ZTA0NmYyMDBjMDk5MQ,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087757001,47770,YA02838@046,UFO,"UFO PLASTIC FORK GUARD, WHT/WHT",Protectores de horquilla UFO,34.78,28.74,18.68,116565,1,8714109090,0,1,"<p>Los pl&aacute;sticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Est&aacute;n dise&ntilde;ados como los pl&aacute;sticos OEM y son f&aacute;ciles de montar. Los utilizan los mejores equipos de MXGP de hoy en d&iacute;a y antiguos campeones del mundo.</p>
<ul>
<li>Tipo OEM</li>
<li>Fabricados en pl&aacute;stico inyectado resistente a los rayos UV, al choque y a la torsi&oacute;n</li>
</ul>","
Los plásticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Están diseñados como los plásticos OEM y son fáciles de montar. Los utilizan los mejores equipos de MXGP de hoy en día y antiguos campeones del mundo.

Tipo OEM
Fabricados en plástico inyectado resistente a los rayos UV, al choque y a la torsión
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Blanco / Blanco,3421,319,369,103,90,,,,Blanco,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087757001-1.jpg?context=bWFzdGVyfHJvb3R8OTQwODN8aW1hZ2UvanBlZ3xhREl5TDJnMU15ODRNVFkzTkRjM01qVTBOVFUyTmk4NE1EQlhlRGd3TUVoZk1UQTROemMxTnpBd01TMHhMbXB3Wnd8MTdmZThmZjViYjU3ZmVhNGZhODc0YjMyZGM3NTUxYjRlZGM0MzI0NmI4YjllZTllOGYwOTMwMmRhNmZjNjM5Ng,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087775001,47794,YA03803@046,UFO,"UFO PLASTIC FORK GUARD, WHT/WHT",Protectores de horquilla UFO,34.78,28.74,18.68,8430525477940,1,8714109090,0,1,"<p>Los pl&aacute;sticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Est&aacute;n dise&ntilde;ados como los pl&aacute;sticos OEM y son f&aacute;ciles de montar. Los utilizan los mejores equipos de MXGP de hoy en d&iacute;a y antiguos campeones del mundo.</p>
<ul>
<li>Tipo OEM</li>
<li>Fabricados en pl&aacute;stico inyectado resistente a los rayos UV, al choque y a la torsi&oacute;n</li>
</ul>","
Los plásticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Están diseñados como los plásticos OEM y son fáciles de montar. Los utilizan los mejores equipos de MXGP de hoy en día y antiguos campeones del mundo.

Tipo OEM
Fabricados en plástico inyectado resistente a los rayos UV, al choque y a la torsión
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Blanco / Blanco,2263,346,362,125,50,,,,Blanco,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087775001-1.jpg?context=bWFzdGVyfHJvb3R8ODk0MDR8aW1hZ2UvanBlZ3xhRFJoTDJnMU15ODRNVFkzTkRjM056QTJOelUxTUM4NE1EQlhlRGd3TUVoZk1UQTROemMzTlRBd01TMHhMbXB3Wnd8M2JjNzZmMjdlMGI3YzU4NDc4MTUzY2EyYTU2ODZiMWFlMjNmNjAwZDM1YjBkYzMyMTI5MDgzZjgzMDM5YTkyYQ,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087775002,78435972,YA03803@089,UFO,"UFO PLASTIC FORK GUARD, BLU/BLU",Protectores de horquilla UFO,34.78,28.74,18.68,8052135089612,0,8714109090,0,1,"<p>Los pl&aacute;sticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Est&aacute;n dise&ntilde;ados como los pl&aacute;sticos OEM y son f&aacute;ciles de montar. Los utilizan los mejores equipos de MXGP de hoy en d&iacute;a y antiguos campeones del mundo.</p>
<ul>
<li>Tipo OEM</li>
<li>Fabricados en pl&aacute;stico inyectado resistente a los rayos UV, al choque y a la torsi&oacute;n</li>
</ul>","
Los plásticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Están diseñados como los plásticos OEM y son fáciles de montar. Los utilizan los mejores equipos de MXGP de hoy en día y antiguos campeones del mundo.

Tipo OEM
Fabricados en plástico inyectado resistente a los rayos UV, al choque y a la torsión
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Azul / Azul,2792,348,365,90,85,,,,Azul,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087775002-1.jpg?context=bWFzdGVyfHJvb3R8MTE0MDAzfGltYWdlL2pwZWd8YURGaEwyZzFZUzg0TVRZM05EYzNOekkyTkRFMU9DODRNREJYZURnd01FaGZNVEE0TnpjM05UQXdNaTB4TG1wd1p3fDVkNzBmYzZkNTA4NDkyNzRjMWVhM2RhMWFjYjNkNTlkZGZiODY1ZDkyZDEwZmZmMjk2YjQ1NDdkMWJlZWYyNGY,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087776001,41583,YA03804#001,UFO,"UFO PLASTIC MUD GUARD, BLK/BLK",Faldilla protectora amortiguador UFO Yamaha negro YA03804-001,20.21,16.70,10.86,8052135089629,6,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions.</p><p></p><ul> <li>OEM type</li><li>Made from UV, choc and torsion resistant injected plastic</li></ul> </body> </html>","       UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions. OEM typeMade from UV, choc and torsion resistant injected plastic  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,1859,107,260,110,65,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087776001-1.jpg?context=bWFzdGVyfHJvb3R8MTA0MjI4fGltYWdlL2pwZWd8YUdWaEwyZzJNQzg0TVRZM05EYzNOelEyTURjMk5pODRNREJYZURnd01FaGZNVEE0TnpjM05qQXdNUzB4TG1wd1p3fDdhNTQxYzQ3MTc0MzlhMThjZDc2MGQxZTBjN2RiZmU2OThhNmEwNDljOWZhMTZmZWIzNmJiZTEzN2Y2MmJkNjM,https://api.mybihr.com/medias/1087776001-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzYzMjV8aW1hZ2UvanBlZ3xhRGsxTDJobU1DODRPVGd3TkRNeE1EUTBOak00THpFd09EYzNOell3TURFdE1sODRNREJYZURnd01FZ3xiOWQ3NTRlNzdhM2RhYTcxNGYyYWRmYjU5NmZhMzc2OGEzMjAyODg5ZTA3NDY2YWNhOWE3YjBlZWU0Njc2YTY4,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087799001,47818,YA03857#089,UFO,"UFO PLASTIC REAR FENDER, BLU/BLU",Guardabarros trasero UFO restyling Yamaha azul YA03857K-089,29.20,24.13,15.68,8052135090533,2,8714109090,0,1,<strong>Color:</strong> Azul.,Color: Azul.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Azul / Azul,3915,337,165,565,42,,,,Azul,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1087799001-1.jpg?context=bWFzdGVyfHJvb3R8MTEzMjYzfGltYWdlL2pwZWd8YURsaUwyZ3dPUzg0TVRZM05EYzRORFV6T0RZMU5DODRNREJYZURnd01FaGZNVEE0TnpjNU9UQXdNUzB4TG1wd1p3fDhmNzBhY2Q3Zjg3MjhiZDEwMmQxYmNkOGQ0NGM4M2NkNDQ0NDUyMmUxMmM5YTFjMjViNjQwYzc2ZDJhN2I2N2E,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087807001,58972,YA03872#046,UFO,"UFO PLASTIC FORK GUARD, WHT/WHT",Protectores de horquilla UFO,34.78,28.74,18.68,78435714,0,8714109090,0,1,"<p>Los pl&aacute;sticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Est&aacute;n dise&ntilde;ados como los pl&aacute;sticos OEM y son f&aacute;ciles de montar. Los utilizan los mejores equipos de MXGP de hoy en d&iacute;a y antiguos campeones del mundo.</p>
<ul>
<li>Tipo OEM</li>
<li>Fabricados en pl&aacute;stico inyectado resistente a los rayos UV, al choque y a la torsi&oacute;n</li>
</ul>","
Los plásticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Están diseñados como los plásticos OEM y son fáciles de montar. Los utilizan los mejores equipos de MXGP de hoy en día y antiguos campeones del mundo.

Tipo OEM
Fabricados en plástico inyectado resistente a los rayos UV, al choque y a la torsión
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Blanco / Blanco,4396,325,370,120,99,,,,Blanco,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087807001-1.jpg?context=bWFzdGVyfHJvb3R8NTE3MDB8aW1hZ2UvanBlZ3xhR1V5TDJoa05DODRNVFkzTkRjNE5qZzVOemsxTUM4NE1EQlhlRGd3TUVoZk1UQTROemd3TnpBd01TMHhMbXB3Wnd8NGI3NTI3MjQyYTVlMWFjNWRhNDM3YzE4MmZmZDRjNmQ0ODg1YjJjODk3MWQxYmIxODAwM2QwMGU1NmU4NTM3ZA,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087807002,41374,YA03872#089,UFO,"UFO PLASTIC FORK GUARD, BLU/BLU",Protectores de horquilla UFO,34.78,28.74,18.68,8430525413740,0,8714109090,0,1,"<p>Los pl&aacute;sticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Est&aacute;n dise&ntilde;ados como los pl&aacute;sticos OEM y son f&aacute;ciles de montar. Los utilizan los mejores equipos de MXGP de hoy en d&iacute;a y antiguos campeones del mundo.</p>
<ul>
<li>Tipo OEM</li>
<li>Fabricados en pl&aacute;stico inyectado resistente a los rayos UV, al choque y a la torsi&oacute;n</li>
</ul>","
Los plásticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Están diseñados como los plásticos OEM y son fáciles de montar. Los utilizan los mejores equipos de MXGP de hoy en día y antiguos campeones del mundo.

Tipo OEM
Fabricados en plástico inyectado resistente a los rayos UV, al choque y a la torsión
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Azul / Azul,3888,324,360,120,90,,,,Azul,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087807002-1.jpg?context=bWFzdGVyfHJvb3R8Nzk2ODN8aW1hZ2UvanBlZ3xhR0V4TDJoa1l5ODRNVFkzTkRjNE56QTVORFUxT0M4NE1EQlhlRGd3TUVoZk1UQTROemd3TnpBd01pMHhMbXB3Wnd8Yzg0N2VmM2Y2ZTAyNzhkNGQzMWE5ODBjZGE1MTlhNTkxNTA1MzhjZjQzYjEyNWFkMzQ4NzQ1MjBhMzM0M2NmZA,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1086805001,41216,HO03648#070,UFO,"UFO PLASTIC REAR FENDER, RED/RED",Guardabarros trasero UFO Honda rojo HO03648-070,32.56,26.91,17.49,8052135008095,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions.</p><p></p><ul> <li>OEM type</li><li>Made from UV, choc and torsion resistant injected plastic</li></ul> </body> </html>","       UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions. OEM typeMade from UV, choc and torsion resistant injected plastic  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Rojo / Rojo,48793,692,775,377,167,,,,Rojo,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1086805001-1.jpg?context=bWFzdGVyfHJvb3R8MTE3MDk4fGltYWdlL2pwZWd8YURVeUwyZ3dOaTg0TVRZM016WXlPVEF3Tnprd01pODRNREJYZURnd01FaGZNVEE0Tmpnd05UQXdNUzB4TG1wd1p3fDdjYjAyNWVhOGRiZTI3ZWViMjg1ZmI3NjY3ZjFkOGFhYjExN2M0ZGU1MDVlYTEzOTI1YmYxZjA4M2RkMzVmYjM,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087817002,78428720,YA03883#001,UFO,"UFO PLASTIC SIDE PANELS, BLK/BLK",Paneles laterales UFO,59.53,49.20,31.98,8052135091318,2,8714109090,0,1,<ul><li>Las plásticas UFO son famosas por su calidad y su resistencia al uso off-road</li><li>Su diseño es similar al de las plásticas OEM y son fáciles de montar</li><li>Las utilizan tanto excampeones del mundo como los mejores equipos de MXGP actuales</li><li>Tipo OEM</li><li>Plástico inyectado: resistente a los golpes y a la torsión</li><li>Alta resistencia a los rayos UV</li></ul>,Las plásticas UFO son famosas por su calidad y su resistencia al uso off-roadSu diseño es similar al de las plásticas OEM y son fáciles de montarLas utilizan tanto excampeones del mundo como los mejores equipos de MXGP actualesTipo OEMPlástico inyectado: resistente a los golpes y a la torsiónAlta resistencia a los rayos UV,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,15725,540,500,370,85,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087817002-1.jpg?context=bWFzdGVyfHJvb3R8OTc0Mzh8aW1hZ2UvanBlZ3xhR0UyTDJoa1pDODRNVFkzTkRjNU1EWXpNelV3TWk4NE1EQlhlRGd3TUVoZk1UQTROemd4TnpBd01pMHhMbXB3Wnd8MTJhZWQxZTEzYjc3MGQ2Y2EyMjM5N2QyMzdkNTNjNGM2NGZjNTMwODg5ZDI4MzFhOTlhOWViYTRkYzM0ZTMyZA,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087817001,41384,YA03883#046,UFO,"UFO PLASTIC SIDE PANELS, WHT/WHT",Paneles laterales UFO,59.53,49.20,31.98,8430525413849,0,8714109090,0,1,<strong>Color:</strong> Blanco.,Color: Blanco.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Blanco / Blanco,21841,528,475,380,121,,,,Blanco,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087817001-1.jpg?context=bWFzdGVyfHJvb3R8ODgwMDZ8aW1hZ2UvanBlZ3xhRGMyTDJobE5DODRNVFkzTkRjNU1EUXpOamc1TkM4NE1EQlhlRGd3TUVoZk1UQTROemd4TnpBd01TMHhMbXB3Wnd8MjhmMTNjN2UzMWU1YzZlOTQ4MzQ0N2U1MTA4YWE2OWUzNGNjMjZlNDYxMDcyZjQ0ZGQ0ZDkxN2FiOWE4YWMzZQ,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087822001,41404,YA03891#089,UFO,"UFO PLASTIC REAR FENDER, BLU/BLU",Guardabarros trasero con piloto LED UFO Yamaha azul YA03891-089,88.78,73.37,47.69,8052135091592,2,8714109090,0,1,<strong>Color:</strong> Azul.,Color: Azul.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Azul / Azul,54525,865,716,334,228,,,,Azul,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1087822001-1.jpg?context=bWFzdGVyfHJvb3R8OTg0MzB8aW1hZ2UvanBlZ3xhRE0xTDJneE1TODRNVFkzTkRjNU1qUXdNamszTkM4NE1EQlhlRGd3TUVoZk1UQTROemd5TWpBd01TMHhMbXB3Wnd8YTY4Mjc5Y2UzNmQ2NjNmOTRjODVjOTcwNjI4YTgzZjgzOWMyNDVlYjFiYWM0ZTk0ZDA2OTMxZjg3NDE5YmQyMQ,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1086819001,49310,HO03672#041,UFO,"UFO PLASTIC FORK GUARD, WHT/WHT",Protectores de horquilla UFO,34.78,28.74,18.68,8430525493100,3,8714109090,0,1,"<p>Los pl&aacute;sticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Est&aacute;n dise&ntilde;ados como los pl&aacute;sticos OEM y son f&aacute;ciles de montar. Los utilizan los mejores equipos de MXGP de hoy en d&iacute;a y antiguos campeones del mundo.</p>
<ul>
<li>Tipo OEM</li>
<li>Fabricados en pl&aacute;stico inyectado resistente a los rayos UV, al choque y a la torsi&oacute;n</li>
</ul>","
Los plásticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Están diseñados como los plásticos OEM y son fáciles de montar. Los utilizan los mejores equipos de MXGP de hoy en día y antiguos campeones del mundo.

Tipo OEM
Fabricados en plástico inyectado resistente a los rayos UV, al choque y a la torsión
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Blanco / Blanco,3896,292,352,119,93,,,,Blanco,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086819001-1.jpg?context=bWFzdGVyfHJvb3R8ODg0NDF8aW1hZ2UvanBlZ3xhR00yTDJnek1TODRNVFkyTnpZeE9UazBOalV5Tmk4NE1EQlhlRGd3TUVoZk1UQTROamd4T1RBd01TMHhMbXB3Wnd8YzYyZDBkN2VjZGQ1OWM3OWQzOGU2OTVjMzBjMDc0YWNlOWEwYjA4M2QyN2UzNWY4ZjZmNmMzYTg5NmZhNTYyNQ,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1086819002,41187,HO03672#070,UFO,"UFO PLASTIC FORK GUARD, RED/RED",Protectores de horquilla UFO,34.78,28.74,18.68,8052135008675,0,8714109090,0,1,"<p>Los pl&aacute;sticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Est&aacute;n dise&ntilde;ados como los pl&aacute;sticos OEM y son f&aacute;ciles de montar. Los utilizan los mejores equipos de MXGP de hoy en d&iacute;a y antiguos campeones del mundo.</p>
<ul>
<li>Tipo OEM</li>
<li>Fabricados en pl&aacute;stico inyectado resistente a los rayos UV, al choque y a la torsi&oacute;n</li>
</ul>","
Los plásticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Están diseñados como los plásticos OEM y son fáciles de montar. Los utilizan los mejores equipos de MXGP de hoy en día y antiguos campeones del mundo.

Tipo OEM
Fabricados en plástico inyectado resistente a los rayos UV, al choque y a la torsión
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Rojo / Rojo,2272,295,355,80,80,,,,Rojo,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086819002-1.jpg?context=bWFzdGVyfHJvb3R8OTYxMDR8aW1hZ2UvanBlZ3xhRGsxTDJnMll5ODRNVFkzTXpZek16VXlPVGc0Tmk4NE1EQlhlRGd3TUVoZk1UQTROamd4T1RBd01pMHhMbXB3Wnd8OTQ1OGU0YmNlMDgyNGZhOTQwMWM3ZTgxYmIzZmRkM2I4ZTljOGVlMjg3MmM1Yzc4NDk1MTgxY2QwYzY4MGFhNQ,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087832001,41748,YA04810#046,UFO,"UFO PLASTIC REAR FENDER, WHT/WHT",Guardabarros trasero UFO Yamaha blanco YA04810-046,32.56,26.91,17.49,8430525417489,1,8714109090,0,1,<strong>Color:</strong> Blanco.,Color: Blanco.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Blanco / Blanco,33990,576,715,342,139,,,,Blanco,,,,,,,,,,Trasero,,,,,https://api.mybihr.com/medias/800Wx800H-1087832001-1.jpg?context=bWFzdGVyfHJvb3R8NzA5MTF8aW1hZ2UvanBlZ3xhREl3TDJoak9TODRNVFkzTkRjNU5UYzBOVE14TUM4NE1EQlhlRGd3TUVoZk1UQTROemd6TWpBd01TMHhMbXB3Wnd8MjRjN2QxZGNlZTQ1YWRiMmNjMTJkOWJkMzY3ZTZjODFkMjQzYjhmZDczNTViNTgxMWM5NjkwZmI0OGJkMTJhMQ,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
