PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Diámetro de pistón,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Anchura (mm),Color,Composición,Compresión de pistón,Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro Ø (mm),Embalaje,Especificaciones,Espesor (mm),Nº de segmentos,Sobremedida,Tipo de motor,Tipo de pistón,Tolerancia,Voltaje,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,Document1,Document2,DeliveryPlant
1018566,TPAM00004,AM00004,TOP PERFORMANCES,TOPPE REPAIR KIT WATERPUMP INLET,Raccor entrada bomba de agua TOP PERFORMANCES Minarelli AM6,3.99,3.30,1.98,AM00004,2,4016999790,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,352,10,129,101,27,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1018566-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTM5NjV8aW1hZ2UvanBlZ3xhREk1TDJnM01pODRPVE0wT1RBME5qSTNNak13THpFd01UZzFOall0TVY4NE1EQlhlRGd3TUVnfDM2ZWMxMDNiMWQxZGNmZmE4NzEzNjRkMjVhZTM1N2I5YWY5NzY0ODI5ZGJiNjYzMmY3MWQxNzEwYTcyNDMwYTM,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1018546,TPAA00806,AA00806,TOP PERFORMANCES,TOPPE REPAIR KIT WATERPUMP,Kit reparación bomba de agua TOP PERFORMANCES - Minarelli / Yamaha YP 250 / 270,89.99,74.37,44.62,AA00806,0,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,400,101,117,90,38,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1018546-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQ0NTV8aW1hZ2UvanBlZ3xhRGxsTDJnMFpTODRPRFV6TkRnNE9UVTVOVEU0THpFd01UZzFORFl0TVY4NE1EQlhlRGd3TUVnfDAxZjc5OWYyNmUyNTZmNTEwODBlYWRmYmZlMGM5OTMyNWRiMTc5ZTE1YTA2ZTkwNTIyNTcyZDE4YmEwZTViMWY,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1018541,TPAA00788,AA00788,TOP PERFORMANCES,TOPPE REPAIR KIT WATERPUMP,Kit reparación bomba de agua TOP PERFORMANCES motor Minarelli Horizontal,27.00,22.31,13.39,AA00788,81,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,1053,112,209,144,35,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1018541-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjA4MzJ8aW1hZ2UvanBlZ3xhRGt3TDJoaVlpODRPVFV5T1RZd05UUTRPRGswTHpFd01UZzFOREV0TVY4NE1EQlhlRGd3TUVnfDY0YjEzYTNhMmIwNTlmM2ZiMmNjZWU2MWUzNWNjZDlkOGQxOGJlMzBmMWE1ZTk0MzZhNjg1MjEzMTUxZmU0ZTE,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1018543,TPAA00792,AA00792,TOP PERFORMANCES,TOPPE REPAIR KIT WATERPUMP HOUSING,Tapa bomba de agua TOP PERFORMANCES Minarelli AM6,25.00,20.66,12.40,AA00792,0,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,745,96,190,98,40,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1018543-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTU1MzR8aW1hZ2UvanBlZ3xhRFExTDJnNFl5ODRPVEkyTkRrMk5qVXpNelF5THpFd01UZzFORE10TVY4NE1EQlhlRGd3TUVnfGU5MzEzNmQ4Y2M0NWE1OTgxZTIwOTBjZjU3MzJmZTEyMjMxZjRhZmEyZjlhMjcyZjc0NGY1OGU0YjgzZWM1MTg,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1018544,TPAA00796,AA00796,TOP PERFORMANCES,TOPPE REPAIR KIT WATERPUMP,Kit reparación bomba de agua TOP PERFORMANCES - Motor Piaggio,22.00,18.18,10.91,AA00796,0,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,381,72,150,127,20,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1018544-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTQ5NjB8aW1hZ2UvanBlZ3xhRFUxTDJobVppODRPVEkwTlRnMk1EUTVOVFkyTHpFd01UZzFORFF0TVY4NE1EQlhlRGd3TUVnfDYzZTg1NDU3MGZjMjA0YTQwZWFiNGEyZmNmZDI1ODZmOTk3NzAzN2Q1OTlkZjI0ZWQzZWIxOTMxM2NkNTMzMTQ,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1018550,TPAA00813,AA00813,TOP PERFORMANCES,TOPPE REPAIR KIT WATERPUMP,Kit reparación bomba de agua TOP PERFORMANCES Honda 125 4T,49.01,40.50,24.30,AA00813,0,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,350,146,166,78,27,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1018550-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzkyODl8aW1hZ2UvanBlZ3xhRGszTDJnME55ODRPVEkwTkRBNE9EUXdNakl5THpFd01UZzFOVEF0TVY4NE1EQlhlRGd3TUVnfDA0OGQ4NmFlMWFlNTk3Y2JkNjUxYWZkY2UxODM1NTRmNDJlYzljZDgyY2E3M2Y2OGU0ZjIzYWFlOTY2Y2RkYWY,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1018560,TP00826,AA00826,TOP PERFORMANCES,TOPPE REPAIR KIT WATERPUMP,: Kit reparación bomba de agua TOP PERFORMANCES - Piaggio / Aprilia 125 / 200 Euro 3,82.50,68.18,40.91,AA00826,3,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,570,182,150,131,29,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1018560-1.jpg?context=bWFzdGVyfHJvb3R8MzkwNjF8aW1hZ2UvanBlZ3xhR1ZtTDJoaE5TODFNVGd3TWpNNU9EUTFOemc0Tmk4NE1EQlhlRGd3TUVoZk1UQXhPRFUyTUMweExtcHdad3xmMjI3MzZhNTQzZTM1NzM2MjJlNTljZmNhYjMyNjllY2Q0MjQxOTYxZGZmNjdkYTA1YjQ0NWNiYjg1MTNlZWU3,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1018561,TP00827,AA00827,TOP PERFORMANCES,TOPPE REPAIR KIT WATERPUMP,Kit reparación bomba de agua TOP PERFORMANCES motor Derbi Euro 2,28.00,23.14,13.88,AA00827,0,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,267,80,148,129,14,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1018561-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzA2ODR8aW1hZ2UvanBlZ3xhRFZrTDJoaE9TODRPVFE1TURBMk5qTXdPVFF5THpFd01UZzFOakV0TVY4NE1EQlhlRGd3TUVnfGMyZWZlMWY2ZDVlZjU1ODYwOWI3M2VmOTExYTA3YzMzODI4NTBlMzY0NTEzNTZhN2E4MDEwYjJlODhhZGVmMzc,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1018555,TP00820,AA00820,TOP PERFORMANCES,TOPPE REPAIR KIT WATERPUMP,Kit reparación bomba de agua TOP PERFORMANCES YAMAHA T-MAX 500 04-08 tipo 5VU,79.99,66.11,39.67,AA00820,0,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,400,127,150,111,24,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1018555-1.jpg?context=bWFzdGVyfHJvb3R8NTczNDR8aW1hZ2UvanBlZ3xhRGszTDJnNU1DODRNakF4TWpZeE1UTTNPVEl6TUM4NE1EQlhlRGd3TUVoZk1UQXhPRFUxTlMweExtcHdad3w0MWZiOTI3YzA5MjhlYTBiYTQ4ODg1MTAwMTM3MTNlZTljNWNiNDI0ZGJmYmExMWE1NzQ1ZWJhOGMxZmUyMWNi,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1018558,TPAA00824,AA00824,TOP PERFORMANCES,TOPPE REPAIR KIT WATERPUMP,"Kit reparación bomba de agua TOP PERFORMANCES MP3 400,BEVERLY 500 GILERA FOCUS/NEXUS 500",72.50,59.92,35.95,AA00824,0,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,458,152,148,129,24,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1018558-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE5Njh8aW1hZ2UvanBlZ3xhR1k0TDJnek5DODRPRGN6TlRnNE9UZ3hOemt3THpFd01UZzFOVGd0TVY4NE1EQlhlRGd3TUVnfDFhNmNjNDkzNjg2ZTE2MTM0MmIyM2E1OWU0NDIyODA4NzM0YmU4MzRjNWVkZGMyMzk4YjViZDRhNGMwMzU2MDg,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1018557,TPAA00823,AA00823,TOP PERFORMANCES,TOPPE REPAIR KIT WATERPUMP,Kit reparación bomba de agua TOP PERFORMANCES Yamaha X-Max 125,82.50,68.18,40.91,AA00823,0,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,774,112,150,129,40,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1018557-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk1MDU0N3xpbWFnZS9qcGVnfGFHSmpMMmhtTVM4NE9UQXhOamMxTlRFMU9UTTBMekV3TVRnMU5UY3RNVjg0TURCWGVEZ3dNRWd8MjJkODFiZjcyNTk1NzllMGRiYjk1OGRkYmJlNjE4ZDg3MDY1MGY2M2U2Zjc3YzAzMDFkMzdmMjExNzcwMWE0ZQ,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1018542,TPAA00789,AA00789,TOP PERFORMANCES,TOPPE REPAIR KIT WATERPUMP,Kit reparación bomba de agua TOP PERFORMANCES motor Minarelli AM6/AM3,22.00,18.18,10.91,AA00789,70,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,522,60,150,129,27,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1018542-1-800Wx800H?context=bWFzdGVyfHJvb3R8Nzk3NzJ8aW1hZ2UvanBlZ3xhRFUyTDJneVppODRPRFV6TkRnM016ZzJOalUwTHpFd01UZzFOREl0TVY4NE1EQlhlRGd3TUVnfGUzOTMxNjQ2N2JmYjRlMDM2Y2VkM2RiY2RiZTBmYzQyYjQ3M2FkMWVmYjcyYWI4ODM1NjExY2U5MzhlOTgwNDc,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1018559,TP00825,AA00825,TOP PERFORMANCES,TOPPE REPAIR KIT WATERPUMP,Kit reparación bomba de agua TOP PERFORMANCES motor Derbi Euro3,26.50,21.90,13.14,AA00825,0,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,432,69,150,131,22,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1018559-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkxNjQ1OXxpbWFnZS9qcGVnfGFEY3dMMmd4T1M4NE9EY3pOVGc1TVRjNE16azRMekV3TVRnMU5Ua3RNVjg0TURCWGVEZ3dNRWd8MjRiMjE5MjE0Zjk5YjgyNDIzOThhYWY5MDQ0YWUxOWZkZWM0NTM4MjZhYjcxODY4ZDZjNjMwNjk4MmU0N2FmZQ,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1118631,,AA00833,TOP PERFORMANCES,TOPPE REPAIR KIT WATER PUMP,Kit de reparación de bomba de agua TOP PERFORMANCES - Kymco Downtown I 300,82.50,68.18,40.91,AA00833,1,8409910090,0,1,<p>Indispensable in case of malfunction or wear of your original water pump.</p>,"
Indispensable in case of malfunction or wear of your original water pump.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,642,157,152,128,33,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1118631-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc4MjN8aW1hZ2UvanBlZ3xhRE16TDJoaFl5OHlOemt5T0RjM09EQXhORGMxTUM4eE1URTROak14TFRGZk9EQXdWM2c0TURCSXxlYzc2OTM0ZjA4MTAyYmRkNTY0YjIyNDFjZmE1NjhjMTgzMGE1Y2JmYjlkODY3ZTNhNTJmYTAzZjA3ZGMyYzEz,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1118629,,AA00829,TOP PERFORMANCES,TOPPE REPAIR KIT WATER PUMP,Kit de reparación de bomba de agua TOP PERFORMANCES - Piaggio Beverly 350,89.00,73.55,44.13,AA00829,2,8409910090,0,1,<p>Indispensable in case of malfunction or wear of your original water pump.</p>,"
Indispensable in case of malfunction or wear of your original water pump.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,435,103,150,126,23,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1118629-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDM4ODd8aW1hZ2UvanBlZ3xhRGt6TDJobVpTOHlOemt5T0RjM056WXlNVFV6TkM4eE1URTROakk1TFRGZk9EQXdWM2c0TURCSXxiZDMxNmU2YWI0Y2IyNDkwMTNhODY0YmZmYjQxNGRlZjc5MGYzZDM2MjY3NjJlOGZkNWQ4NDAyOTlkMDVjYzc4,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1118634,,AA00844,TOP PERFORMANCES,TOPPE REPAIR KIT WATER PUMP,Kit de reparación de bomba de agua TOP PERFORMANCES - Yamaha X-Max 300,75.00,61.98,37.19,AA00844,1,8409910090,0,1,<p>Indispensable in case of malfunction or wear of your original water pump.</p>,"
Indispensable in case of malfunction or wear of your original water pump.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,767,97,151,127,40,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1118634-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM3MDZ8aW1hZ2UvanBlZ3xhR0UyTDJnNVpTOHlOemt5T0RjM09EUXdOemsyTmk4eE1URTROak0wTFRGZk9EQXdWM2c0TURCSXw0NDJiYWNkM2I1OTM2ZDI4YzJmNWMwZjI4NGVlMDNhYTRhNDhmYzkzYjllNjllOTUyYjZiNmZkZmI3MDViNTdm,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1118630,,AA00816,TOP PERFORMANCES,TOPPE REPAIR KIT WATER PUMP,Kit de reparación de bomba de agua TOP PERFORMANCES - Kymco 250-300 ccm,79.00,65.29,39.17,AA00816,0,8409910090,0,1,<p>Indispensable in case of malfunction or wear of your original water pump.</p>,"
Indispensable in case of malfunction or wear of your original water pump.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,579,154,152,127,30,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1118630-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ3NDZ8aW1hZ2UvanBlZ3xhR0ZsTDJobVlTOHlOemt5T0RjM056Z3hPREUwTWk4eE1URTROak13TFRGZk9EQXdWM2c0TURCSXw1MmMxMDVlYzAzMWQwYjdiYmUzMTU4NjJlZDE2MTI1OGM3MGE2YTgyMDYzN2RjNDk1NTdlYTlmZjJjNTczZmVj,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1118628,,AA 00815,TOP PERFORMANCES,TOPPE REPAIR KIT WATER PUMP,Kit de reparación de bomba de agua TOP PERFORMANCES - Kymco 125,66.01,54.55,32.73,AA00815,2,8409910090,0,1,<p>Indispensable in case of malfunction or wear of your original water pump.</p>,"
Indispensable in case of malfunction or wear of your original water pump.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,625,160,148,128,33,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1118628-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzI5MzZ8aW1hZ2UvanBlZ3xhR016TDJobU55OHlOemt5T0RjM056UXlORGt5Tmk4eE1URTROakk0TFRGZk9EQXdWM2c0TURCSXw3MDk2ODc0Yzc2ODdiYTQxZDUwMDhlNjcwZDk1OTA0NWE4NWM5N2I3YjU0NzY2YWZjM2IyNGI3MTRhOTk5ZjRh,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1118633,,AA00840,TOP PERFORMANCES,TOPPE REPAIR KIT WATER PUMP,Kit de reparación de bomba de agua TOP PERFORMANCES - Kymco Xcyting 500,82.50,68.18,40.91,AA00840,1,8409910090,0,1,<p>Indispensable in case of malfunction or wear of your original water pump.</p>,"
Indispensable in case of malfunction or wear of your original water pump.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,694,187,208,145,23,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1118633-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjU0MTl8aW1hZ2UvanBlZ3xhRFEyTDJnME9DOHlOamM1TnpneE9UQTJPRFEwTmk4eE1URTROak16TFRGZk9EQXdWM2c0TURCSXw5ZWFhZDAyM2YwNzhkZmZiZGE0MWM4ZDEwM2I5NDNiYjUyNTc1MWYwNTlmNDA4NzY1ZDI3ODczNDE4YTljYzIx,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1118632,,AA00837,TOP PERFORMANCES,TOPPE REPAIR KIT WATER PUMP,Kit de reparación de bomba de agua TOP PERFORMANCES - Kymco Xciting I ABS 400,102.50,84.71,50.83,AA00837,1,8409910090,0,1,<p>Indispensable in case of malfunction or wear of your original water pump.</p>,"
Indispensable in case of malfunction or wear of your original water pump.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,1629,189,338,241,20,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1118632-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjU4MDF8aW1hZ2UvanBlZ3xhRFl5TDJoaE5TOHlOemt5T0RjM09ESXhNVE0xT0M4eE1URTROak15TFRGZk9EQXdWM2c0TURCSXw5ZTAyZDkzN2M4YWMzMGFjMjFkZjdhYWRkOTdlNGI0ODU4NmQ1MGNjNTc3NjRiZjA2M2RjOTZkZDM0N2MzNzA4,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1124004,,AA00839,TOP PERFORMANCES,TOPPE REPAIR KIT WATERPUMP,Kit reparación bomba de agua TOP PERFORMANCES - BMW C,97.01,80.17,48.10,AA00839,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. LUB&COOLING,,486,131,152,128,25,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1124004-1.jpg?context=bWFzdGVyfHJvb3R8MzA0ODB8aW1hZ2UvanBlZ3xhREkxTDJoaE1pODFNVGd3TWpNNU5URXhOVFUxTUM4NE1EQlhlRGd3TUVoZk1URXlOREF3TkMweExtcHdad3xkYWEyYjRkM2Q3OGY4YmE0OGUyMWM5Mjc5ZThiMWU5N2RlNzFjNWQxNmMxMTMwMTg5ZjA5YWRkOTRkMTJlZWE3,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,https://api.mybihr.com/medias/Technical-Data-1124004.pdf?context=bWFzdGVyfHJvb3R8MjU4MzQyfGFwcGxpY2F0aW9uL3BkZnxhRFZoTDJnNE9TODBPREl5TURNeU1URTROVGd5TWk5VVpXTm9ibWxqWVd3Z1JHRjBZU0F4TVRJME1EQTBMbkJrWmd8NWM3ZDA1Yzk2ZjRiMGE0NzUxZTAzZDhmYzdlYjE0NTI3NzllZTQ3MzNkZTYyNTYwNjVkODYzNDVlMzA4MDNlNg,,Spain Warehouse (Parts)
1018452,TPIM07055,IM07055,TOP PERFORMANCES,TOPPE CRANKSHAFT OEM TYPE,Cigüeñal TOP PERFORMANCES - Honda SH 125,300.00,247.93,148.76,IM07055,5,8483102990,0,1,<p>Cigüeñal para recambio tipo OEM Honda 13000KGF910.</p>,"
Cigüeñal para recambio tipo OEM Honda 13000KGF910.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BOTTOM ENGINE,,6789,3010,258,179,147,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1018452-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI5MDN8aW1hZ2UvanBlZ3xhRE5qTDJnM1lpODRPVE0wT0RVME9EVXlOak00THpFd01UZzBOVEl0TVY4NE1EQlhlRGd3TUVnfDE4NDg1ZmE1ZWJjZTJhYzExMGNkZWY2ZGRlMmE2ZTI1MzM1NWU4ZjRhMzFiNTEwNTk2MTQxYjFmODU1NDMyZWI,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1018457,TPCI07494,CI07494,TOP PERFORMANCES,TOPPE KICK,Eje de arranque TOP PERFORMANCES PIAGGIO GILERA 50,27.50,22.73,13.64,CI07494,0,8714109090,0,1,"<p>Longitud: 50 mm. Diámetro: 16,20 mm. Offset.<br> </p>","
Longitud: 50 mm. Diámetro: 16,20 mm. Offset. ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BOTTOM ENGINE,,1663,264,210,144,55,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1018457-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzA1Nzh8aW1hZ2UvanBlZ3xhR1prTDJneFpDODRPVFk1TURZMk9EQTNNekkyTHpFd01UZzBOVGN0TVY4NE1EQlhlRGd3TUVnfGFhYTNjZjJkZmI5ZWI5ZTRhNjliNDgwZjE1NjYyMjhkNDMwMzM3OTMyOGRmNjI0NmQ1ZDgxN2YyMGU1Mzc0ZWQ,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
