PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Picture1,AllPicturesZIP,DeliveryPlant
1012591,43364,J0000DC000128,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000DC000128 Ducati 125 cc,61.81,51.08,30.65,8434579000376,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,2497,92,246,350,29,https://api.mybihr.com/medias/1012591-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR00yTDJoa09TOHhOVFF5TURVMU9UZzRORE14T0M4eE1ERXlOVGt4TFRGZk9EQXdWM2c0TURCSXwxY2NmMzAzNTU5NmQ1MmQ3MzgzZDRiNTQ2MTljODllM2FmZjFkZTJjMTg2ODU2ZDhjODhmZjBkMTQ4M2IxYzgz,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012694,43426,J0000PG000255,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000PG000255 Piaggio VESPA 150  MODERNA,11.34,9.37,5.62,8434579001496,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,377,44,216,349,5,https://api.mybihr.com/medias/1012694-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzE2MDV8aW1hZ2UvanBlZ3xhRGN3TDJnek15OHhOVFF5TURZeE16SXpNRFl5TWk4eE1ERXlOamswTFRGZk9EQXdWM2c0TURCSXwwMDI3ZTkzNGI2MGRlYzg4NTY2ZjJmYmVlZjg4MzViMDM2NjMyNzk2ZDYwMDM1NjBhNDUxOTMyZWU3MDZiMWYx,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012551,37393,J0000AP000425,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000AP000425,44.81,37.03,22.22,8434579002752,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,908,88,362,209,12,https://api.mybihr.com/medias/1012551-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRGt5TDJnMk55OHhOVFF5TURVMU5qY3pPRFU1TUM4eE1ERXlOVFV4TFRGZk9EQXdWM2c0TURCSXwxMmIyOWVlYWI3MGFlNTEzZWE1Y2I1Y2ViN2NjOGNiZTQxYjE2ZmQ0YzQwYTYzMjFiMWVlMDFlMTJlNjYxZTMx,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012625,43392,J0000HN000475,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000HN000475 Honda NS1 75,40.17,33.20,19.92,8434579003070,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,790,90,210,342,11,https://api.mybihr.com/medias/1012625-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR1ZsTDJnMk15OHhOVFF5TURVMk5EazVOakV5Tmk4eE1ERXlOakkxTFRGZk9EQXdWM2c0TURCSXw1YzUyNTZmYWZkZjdiNjQyNDg5YjkzOGE3YzM5N2NhMDJlNTA5MDVmNmM0MGJjYTgzYzllNmE1NDQwNDQ4MzAw,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012707,43432,J0000PT000170,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000PT000170 Peugeot 125 - 150 Movesa,36.06,29.80,17.88,8434579000758,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,765,72,218,351,10,https://api.mybihr.com/medias/1012707-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR0prTDJnM1pDOHhOVFF5TURZeE5qYzJPVFUyTmk4eE1ERXlOekEzTFRGZk9EQXdWM2c0TURCSXw1MWFjODc0Yzc3MTY5YTFiZTg2MjMyMDBhMTI1NzBjYjkxM2Y5ZDJjNmRjOWE4YmM0YmNhMDYyYzE5YjFlYTAw,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012674,43417,J0000MT000735,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000MT000735 Montesa COTA 311 AGUA,49.44,40.86,24.52,8434579004091,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1858,78,215,360,24,https://api.mybihr.com/medias/1012674-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRGN4TDJoaFlpOHhOVFF5TURZd05qVTBOVGsxTUM4eE1ERXlOamMwTFRGZk9EQXdWM2c0TURCSXxmYzg0NzZjODRlYjY3OTI0ZjY4YjFmMmY3MGQ5Njg4NWNhMTUwZjg4ZjY0ZWQwNWVkYjM3NWQ0MjdlZmVlNzA3,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012482,43675,VKM000000031,ARTEIN,ARTEI GASKET ARM SHEET SET 2 PIECES,KIT DE MATERIAL ARMADO (2 h. dist. esp. de 195 x 475 mm) Artein VKM0000000030,38.64,31.93,19.16,8430525436756,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1627,566,226,480,15,https://api.mybihr.com/medias/1012482-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAxODk3fGltYWdlL2pwZWd8YURnM0wyaGxNQzh4TlRReU1EUXpNalE0TWpNek5DOHhNREV5TkRneUxURmZPREF3VjNnNE1EQkl8ODdjMzkyN2I5MjcxYzU0NTlmYWFkNDk5ZWVkYmYzYzI5Yzc4ODVmYWI0N2YwNDRmNWJkMzJhYjJkNzVlOGU5Nw,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012715,37482,J0000PT000492,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000PT000492,21.13,17.46,10.48,8434579003179,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,292,36,168,248,7,https://api.mybihr.com/medias/1012715-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRFZrTDJoaU9DOHhOVFF5TURZeE9UVXlNakEzT0M4eE1ERXlOekUxTFRGZk9EQXdWM2c0TURCSXw0MmI3OGY2OGNjZTY1OTM1Njc3YjM3Nzc1ZmIzMDJiNjkyZDlhMzk0YTNjNWM4MDg3MDg5ZTk1MjllMTU4MDU0,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012676,43419,J0000MV000173,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000MV000173 MV Agusta Tipo 150 4T.,69.02,57.04,34.22,8434579000789,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,986,100,216,351,13,https://api.mybihr.com/medias/1012676-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR1ptTDJoaU9DOHhOVFF5TURZd05qa3pPVEUyTmk4eE1ERXlOamMyTFRGZk9EQXdWM2c0TURCSXwzNDE1ODY1OGMyZTgwMGQ3NjkxMzdjYWJlM2ViMGQ3N2M3MzYwMjBlOTEwOWZmMTE2ZjVkNGFjYTBiMTkwNDg1,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012935,43564,P001011001734,ARTEIN,ARTEI GASKET CYLINDER HEAD COVER,JUNTA CULATA Ø 55 Artein CS 4700 R Artein P001011001734,8.24,6.81,4.09,8434579015967,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,93,20,96,108,9,https://api.mybihr.com/medias/1012935-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRFExTDJoaU55OHhOVFF5TVRBMk9ESTBOekEzTUM4eE1ERXlPVE0xTFRGZk9EQXdWM2c0TURCSXw4MzcxNTVkMDE4MmY3M2JjMDFkMGZiNWU0NjFlNjJhYTg4ZDQ0NzQyMDUxMDk5Yzc5OWE1MTQ0MjI1ZWY2YTRk,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012864,43510,K0000MN2K0420,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro ARTEIN MOTOR MINARELLI 50 HORIZONTAL LC 75cc,10.31,8.52,5.11,8434579007320,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,157,20,119,110,12,https://api.mybihr.com/medias/1012864-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhREEyTDJnMVlpOHhOVFF5TVRBME1ESTJNekU1T0M4eE1ERXlPRFkwTFRGZk9EQXdWM2c0TURCSXwzOTEzODY1ZTNlODc0MWVlMTVlMWNiODIzMTMwODU3N2JhYzhhYWRlZmNjOWRhM2ExZmNkZGRiNWZiNjE4YmIx,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012925,43555,P001000002491,ARTEIN,ARTEI GASKET CYLINDER HEAD COVER,Junta interior de silicona para culata ARTEIN - Minarelli AM6,4.13,3.41,2.05,8434579043816,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,64,6,79,68,12,https://api.mybihr.com/medias/1012925-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRGMxTDJnMVpTOHhOVFF5TVRBMk5ESTBPVE0zTkM4eE1ERXlPVEkxTFRGZk9EQXdWM2c0TURCSXxjMjdkMTY0NzQzZjI0Zjk4Nzg5MjIwOGZjMWNhNmE2NWU2YThmYWNmNzQ4NjlmY2ZiMDJlNjM2NGRjNTBhYmRi,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012927,43549,P001000000474,ARTEIN,ARTEI GASKET CYLINDER HEAD COVER,JUNTA CULATA Ø 40 Aluminio Artein P001000000474,2.58,2.13,1.28,8434579011631,4,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,61,6,70,146,6,https://api.mybihr.com/medias/1012927-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRFl6TDJnd05DOHhOVFF5TVRBMk5UQXpOVGd3Tmk4eE1ERXlPVEkzTFRGZk9EQXdWM2c0TURCSXw1YmE3ZDFmOGMzYjkzMGQ5ZWYyM2ZmZTNiMjBmMDUxYzAzYzlmMzNkNmQxOTI1OGExZDk5NjNkMTUwMjYyMmYz,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012818,37517,K0000DB0K0263,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000DB0K0263,9.79,8.09,4.85,K0000DB0K0263,4,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,115,22,114,112,9,https://api.mybihr.com/medias/1012818-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR0k0TDJnMVl5OHhOVFF5TURZM05qWXdNemt6TkM4eE1ERXlPREU0TFRGZk9EQXdWM2c0TURCSXw3NWJhYTg2ODFlOTcxNjg1NmFiM2E3Mjg0ZTc3ZTM0OTU0YTI3ZmYxMjIyZGEzYTQ1MDVjOWM0MDM0YjkzZWQ0,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012822,37520,K0000DB0K0426,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000DB0K0426,7.21,5.96,3.58,8434579005784,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,74,10,104,101,7,https://api.mybihr.com/medias/1012822-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR1kyTDJoa1ppOHhOVFF5TURZM09ERTNOamM1T0M4eE1ERXlPREl5TFRGZk9EQXdWM2c0TURCSXxkYjQzZjY1NWI0MWU4NzUxYzViNDk0MzcxMGZkNDUxYzM5YmE0OWNhYmE4ZjQ5MDQzOGMzZDVmYjA1MmE1YjQ5,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012807,37526,K0000HN0K0451,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein Forza 250,43.27,35.76,21.46,8434579005968,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,515,40,145,209,17,https://api.mybihr.com/medias/1012807-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR0U1TDJoaE9DOHhOVFF5TURZM01qSTNPRFUxT0M4eE1ERXlPREEzTFRGZk9EQXdWM2c0TURCSXw2ZGE1MmJiMzY4OGJjNzE1ZjYwYmE2YzNmZmRmMTY4YTEyMWM0MDQ1Yzk4Y2I5ZTc3M2E0ZWY5Y2Q3ZWYwODE3,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012805,37532,K0000KM0K0709,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein Dink 125 06-,57.68,47.67,28.60,8434579006583,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,536,52,144,219,17,https://api.mybihr.com/medias/1012805-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR1V6TDJnME5TOHhOVFF5TURZM01UUTVNakV5Tmk4eE1ERXlPREExTFRGZk9EQXdWM2c0TURCSXxlMGJiMzQ3ZTQ2MmViY2MzNTcwZTdhNzQxMjIzMDUxZTIwOWYzZTVmNzkxOTY5MTlkODA4OThhNGI3YWEwOTMz,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012885,37554,K0000SZ0K0305,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein SUZUKI DR 50 BIG AC K0000SZ0K0305,7.21,5.96,3.58,8434579005098,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,150,14,115,109,12,https://api.mybihr.com/medias/1012885-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR05pTDJnMFl5OHhOVFF5TVRBME9EVXlNRGN6TkM4eE1ERXlPRGcxTFRGZk9EQXdWM2c0TURCSXxhMzMyNGYxMWMwZGU3MzkzZGRiMzNiNjVhN2I2YmRmNmZhZmJiMzdkNzk5ZTUyYjY0ZWI3ODJjZGU4MjVmNjE5,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012817,43472,K0000DB0K0261,ARTEIN,ARTEI GASKET CYLINDER SET,"Kit juntas de cilindro Artein K0000DB0K0261 Derbi VARIANT START, SCOOTER 50, NACARADA, VARIANT WORLD CHAMPION",6.18,5.11,3.07,8434579004886,6,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,111,14,110,112,9,https://api.mybihr.com/medias/1012817-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhREppTDJnMFppOHhOVFF5TURZM05qSXhNRGN4T0M4eE1ERXlPREUzTFRGZk9EQXdWM2c0TURCSXw3MDVmNTI2ZmQxYzcyMDAwNzI2MWY3Y2Q4NzQzMjEzOTkwZDZmOGM4NzQ0M2VlMmViYjc3YjY1NTFjNzgyODZl,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012930,43553,P001000002400,ARTEIN,ARTEI GASKET CYLINDER HEAD COVER,JUNTA CULATA Ø 42 Aluminio Artein P001000002400,2.58,2.13,1.28,8430525435537,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,43,4,134,80,4,https://api.mybihr.com/medias/1012930-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRGhqTDJnM05TOHhOVFF5TVRBMk5qSTRNRGs1TUM4eE1ERXlPVE13TFRGZk9EQXdWM2c0TURCSXwzZjg0Yjg5YmEwMjU1ZmYxYTRiMDRjNzA0ODNjNjE0NGEzNWU1NThhNDA5MWY1NmFlZGFhMmQwNzAxZDBjODQx,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012829,43479,K0000DB2K0416,ARTEIN,ARTEI GASKET CYLINDER SET,"Kit juntas de cilindro Artein K0000DB2K0416 Derbi URBAN, FURAX, ADVENTURE, VARIANT START 3 T75cc",7.73,6.39,3.83,8434579007306,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,186,12,105,104,17,https://api.mybihr.com/medias/1012829-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhREpoTDJoaVl5OHhOVFF5TURZNE1Ea3lPVE14TUM4eE1ERXlPREk1TFRGZk9EQXdWM2c0TURCSXwxNTE2ZTg3YzdhNTgxOTdiMTY5MDE4MGNmNmRkMmEzYmQzMjVjZGJhZDA5OWMzMzA2MTYyMmUzN2E1MTY0NjNi,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012844,43492,K0000HN0K0352,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000HN0K0352 Honda X8R 50,6.18,5.11,3.07,8434579005319,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,77,16,116,110,6,https://api.mybihr.com/medias/1012844-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR0kzTDJoa1lTOHhOVFF5TURZNU9UQXhOekkwTmk4eE1ERXlPRFEwTFRGZk9EQXdWM2c0TURCSXxlNGVlZDEzOWE3NGZhMzYwYWJlODEyMmZiOGJmOTY2MjE3YjRlOTIwYzI4OWY3NTgwOTJlNzk3NmJiMmYwOWRj,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012931,43562,P001011000474,ARTEIN,ARTEI GASKET CYLINDER HEAD COVER,JUNTA CULATA Ø 42 Aluminio Artein P001011000474,2.58,2.13,1.28,8434579011624,4,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,49,4,123,80,5,https://api.mybihr.com/medias/1012931-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhREZoTDJnNE15OHhOVFF5TVRBMk5qWTNOREl3Tmk4eE1ERXlPVE14TFRGZk9EQXdWM2c0TURCSXw3YWMwMGY2ZjlmM2VlYThiYTA4YmY0ZThjMDFiMjJlOTJhMWM1MDMyYmI5NTFkYjg5NTk1ZTJiZjc0NGY1MTJl,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012905,43545,K0000YM0K0467,ARTEIN,ARTEI GASKET CYLINDER SET,"Kit juntas de cilindro Artein K0000YM0K0467 Yamaha BW'S 100, NEO'S 100, AEROX 100",17.52,14.48,8.69,8434579006019,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,122,18,112,109,10,https://api.mybihr.com/medias/1012905-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR000TDJnMU5pOHhOVFF5TVRBMU5qTTROVEExTkM4eE1ERXlPVEExTFRGZk9EQXdWM2c0TURCSXwyNjYzYTI0N2FhZGY1Y2Q1ZmU4MWEyNzg0ZDE1ZjEzNzM0ZmZiNmE2N2NjZjZiMTJlNGRlZjY3MWU4ODEwZTE1,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012849,43497,K0000HN0K0475,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000HN0K0475 Honda NS1 75,20.09,16.60,9.96,8434579006071,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,134,38,108,113,11,https://api.mybihr.com/medias/1012849-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR0ppTDJnNU9DOHhOVFF5TURjd01EazRNek15Tmk4eE1ERXlPRFE1TFRGZk9EQXdWM2c0TURCSXwxY2U0ZTY0ODZiMDRlYmU5NTZlMWU0NzA2ODUzMjM5MzVkZDdlOGI2NThhNzc0YzRlNzhlOTMyMDM4MGUwM2Q4,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012863,43509,K0000MN2K0406,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000MN2K0406 MOTOR MINARELLI AM 50 3-4-5-6 (hasta 2.000),11.34,9.37,5.62,8434579007276,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,82,16,107,110,7,https://api.mybihr.com/medias/1012863-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhREJpTDJoaE9DOHhOVFF5TVRBek9UZzJPVGs0TWk4eE1ERXlPRFl6TFRGZk9EQXdWM2c0TURCSXw4OTI5ODU4ODc0M2Y5NjYwNThiZWJjYjY3ZmQ2YjkxNGJhMzExM2I2MDBkZDE1ZTY0NzQxYzU3NWFhZmYzYzg1,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012909,37535,K0000MN0K0422,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein minarelli horizontal AC Carter corto K0000MN0K0422,7.21,5.96,3.58,8434579005746,7,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,110,12,116,135,7,https://api.mybihr.com/medias/1012909-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhREppTDJneU55OHhOVFF5TVRBMU56azFOemt4T0M4eE1ERXlPVEE1TFRGZk9EQXdWM2c0TURCSXxmY2M0M2ZmNjQ3ZGRlZjBmMzQ0OTllMjUxZWExMTZlZThkZTM2YjQ0OGIyNzExMmVlYWUyNDBlNGRmNTNkMTNl,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012910,37542,K0000PG0K0697,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein motor Leader 125 (08-),51.51,42.57,25.54,8434579006477,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,640,68,168,254,15,https://api.mybihr.com/medias/1012910-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRGM0TDJnM1l5OHhOVFF5TVRBMU9ETTFNVEV6TkM4eE1ERXlPVEV3TFRGZk9EQXdWM2c0TURCSXxmOWY5MGYwNzcxZTg1NzJmNmMyZjRmMDFiZWFiMGU1NTdkZWI4YTIzYTc0OWI1M2FhZDYwZTkwM2RiMjQwYzU0,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012928,43550,P001000000672,ARTEIN,ARTEI GASKET CYLINDER HEAD COVER,JUNTA CULATA Ø 40 Aluminio Artein P001000000672,2.58,2.13,1.28,8430525435506,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,57,6,64,149,6,https://api.mybihr.com/medias/1012928-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR0l5TDJneE1pOHhOVFF5TVRBMk5UUTVORFUxT0M4eE1ERXlPVEk0TFRGZk9EQXdWM2c0TURCSXw3MDUwZmRjYjNmOWQ1MDlhNGM5NDhiNWY0M2U2N2RjNmY5M2NkMmJjNmE2MWM3ZDcyOTRiYjMwYzk3NTU3YTQ4,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012878,43524,K0000PT0K0493,ARTEIN,ARTEI GASKET CYLINDER SET,"Kit juntas de cilindro Artein K0000PT0K0493 Peugeot LUDIX 50 BLASTER, JET FORCE 50, X FIGHT 50",27.30,22.56,13.54,8434579006170,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,333,42,145,209,11,https://api.mybihr.com/medias/1012878-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhREZoTDJnM1pDOHhOVFF5TVRBME5UYzJPREl5TWk4eE1ERXlPRGM0TFRGZk9EQXdWM2c0TURCSXwwNzhjODMzN2Q3OTkxY2Q2YzhmODllNjRmY2QxMGQ2NjM2ZTE0ZjBhMzhkZTMxMjk1MzFmZGEzZDU4ZDMwZWE4,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012847,43495,K0000HN0K0435,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000HN0K0435 Honda NSR 50,17.00,14.05,8.43,8434579005869,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,180,38,110,102,16,https://api.mybihr.com/medias/1012847-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR1U1TDJoaU15OHhOVFF5TURjd01ERTVOamc1TkM4eE1ERXlPRFEzTFRGZk9EQXdWM2c0TURCSXw0MzUyMmU2ZTkyY2Q3NzMyMDFjNTg3YWNkN2Q5NmM3YzMxZTU0MDI2MDJjMzY2ZWFiZGJjYjM3NGU4M2Y4MzI5,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
