PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad,V-Color,V-Colores,V-Talla,V-Talla de calzado,V-Tamaño,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ajuste del par de apriete,Altura (cm),Altura (mm),Anchura (cm),Anchura (mm),Cantidad,Capacidad (ml/l),Color,Diámetro Ø (mm),Forma,Longitud (cm),Longitud (mm),Peso (g),Peso (kg),Rango de uso,Talla,Tamaño de accionamiento cuadrado,Tipo de alicates,Tipo de destornillador,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,Picture9,AllPicturesZIP,Document1,DeliveryPlant
1050949,34720,012630010,BETA,BETA SET OF 10 SCREWDRIVERS LP-PH,JUEGO DE 10 DESTORNILLADORES LP-PH BETA (1263/D10),97.41,80.50,64.40,8014230611082,2,9018390000,0,1,"Juego de 10 destornilladores Beta con mango especial de doble densidad.<br>- 5 planos: 3x75; 3,5x100; 4x125; 5,5x150; 6,5x150mm.<br>- 2 estrella huella Philips: PH0x60; PH1x80; PH2x100mm.<br>- 1 plano extra corto: 4x30mm.<br>- 1 estrella extra corto huella Philips: PH1x30mm.","Juego de 10 destornilladores Beta con mango especial de doble densidad.- 5 planos: 3x75; 3,5x100; 4x125; 5,5x150; 6,5x150mm.- 2 estrella huella Philips: PH0x60; PH1x80; PH2x100mm.- 1 plano extra corto: 4x30mm.- 1 estrella extra corto huella Philips: PH1x30mm.",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,2585,722,286,226,40,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050949-1-800Wx800H?context=bWFzdGVyfHJvb3R8Nzk3OTJ8aW1hZ2UvanBlZ3xhR1poTDJoak5DOHhOVFF5TmpBNU1qRTNNVEk1TkM4eE1EVXdPVFE1TFRGZk9EQXdWM2c0TURCSXw1NDc4NDk2MzdiNTg0MTVmZDRjNTJlMmI2Y2EzNTk4NGFmNTVjZjY2NGNiOWVlNGRhMWE5ZDhmNzViZGMyMjU5,https://api.mybihr.com/medias/1050949-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTkyMTR8aW1hZ2UvanBlZ3xhRGczTDJoa01pOHhOVFF5TmpBNU1qVTJORFV4TUM4eE1EVXdPVFE1TFRKZk9EQXdWM2c0TURCSXxlYjNhMWExZmI4NGJmMjhiZGY5NDU4NmQ3NTFlZjhlODlkZWI1NzBkYzYwM2IyZDVjZTQ5Yzc0N2I4ZGNiYzI4,https://api.mybihr.com/medias/1050949-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjkzMDh8aW1hZ2UvanBlZ3xhREUxTDJobE1DOHhOVFF5TmpBNU1qazFOemN5Tmk4eE1EVXdPVFE1TFROZk9EQXdWM2c0TURCSXw3NTA5ZTZhMzY3YzNhMmUzNDMxYjgxYjQwOWFiNzRkMWExMmJiMWM4MTdlYzJlYzA4OTkwYjg2MWM1ZTE0NzE0,https://api.mybihr.com/medias/1050949-4-800Wx800H?context=bWFzdGVyfHJvb3R8MjI5OTV8aW1hZ2UvanBlZ3xhRGxsTDJoallTOHhOVFF5TmpBNU16TTFNRGswTWk4eE1EVXdPVFE1TFRSZk9EQXdWM2c0TURCSXxlM2NiMWE5NzY5ODUzMjZkZjNmM2JjZTlmYmUyOWZkMmY0YjMzMWVjY2Y5ZmEzMGQ2NzIzZGYxNjhlM2E0Yjcz,https://api.mybihr.com/medias/1050949-5-800Wx800H?context=bWFzdGVyfHJvb3R8MzEzNzZ8aW1hZ2UvanBlZ3xhREV3TDJoaVpDOHhOVFF5TmpBNU16YzBOREUxT0M4eE1EVXdPVFE1TFRWZk9EQXdWM2c0TURCSXxiMDkxMGYzZWIzNzllNGU1ODk1NTljNmI4MTAzOTQzZDBlYzBjMjU2MWI0MzBjM2NiMzVjM2VmYWEyMzdlMDg3,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050959,34743,017410450,BETA,BETA RIVET MACH ULTRA-COMPACT,REMACHADORA ULTRA COMPACTA BETA (1741 U),72.60,60.00,48.00,8014230653419,1,8714109090,0,1,"Remachadora ultra compacta con ajuste del esfuerzo, 4 boquillas intercambiables y 3 patas para un mejor agarre en el remache.<br><br><strong>L:</strong> 200 mm.","Remachadora ultra compacta con ajuste del esfuerzo, 4 boquillas intercambiables y 3 patas para un mejor agarre en el remache.L: 200 mm.",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,6095,584,50,530,230,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050959-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDA5MzN8aW1hZ2UvanBlZ3xhRGRtTDJnNVlpOHhOVFF5TmpFd01qQXdNVFk1TkM4eE1EVXdPVFU1TFRGZk9EQXdWM2c0TURCSXxlYzliYjE1NDQzNmNmZTI2NjkxMGQzZDg2NjRhNmZkN2E0ODgyZjMwMmY2ZmJkZmEyZDY0M2Q4ZDg1OGRjZTA1,https://api.mybihr.com/medias/1050959-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDgwMjN8aW1hZ2UvanBlZ3xhR0pqTDJoaE5pOHhOVFF5TmpFd01qTTVORGt4TUM4eE1EVXdPVFU1TFRKZk9EQXdWM2c0TURCSXw4Y2ZiNDhmOWQ5YjA0MDIxYjNmYzU4ZmQ5YjU0YjBkYWQxNDdhMjJlZTdjMGQ1ZWU5MGIyODE3ZTY5MWNiNmM4,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050937,34705,004370555,BETA,"BETA HELICOIDS M5x0,8 437 U/E-M5","25 HELICOIDES DE ACERO INOX M5x0,8 BETA (437 U/E-M5)",26.38,21.80,17.44,8014230409917,1,8714109090,0,1,Set de 25 helicoides de acero inoxidable M5X0.8<br>,Set de 25 helicoides de acero inoxidable M5X0.8,TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,90,10,103,73,12,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050937-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA5MTl8aW1hZ2UvanBlZ3xhREpoTDJnMk1DOHhOVFF5TmpBNE5qSTNNekExTkM4eE1EVXdPVE0zTFRGZk9EQXdWM2c0TURCSXxjNjAyNDFkZTMzMGJkN2ZmNWQzMmZjYzI5ZWE3MDQyYzBkOGM3NjczOTYxMmMyN2VhNDY0YzlkYzA1NjA4ZTU4,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050957,34740,017070001,BETA,BETA GAUGE THREAD,GALGA PARA ROSCAS BETA (1707),23.96,19.80,15.84,8014230050683,3,8714109090,0,1,"<p>Galga para roscas.</p><p>&nbsp;</p><p><strong>P (ISO):</strong>&nbsp; 0,25÷6</p><p><strong>W:</strong>&nbsp; 62÷4x1”</p><p><strong>Peso:</strong> &nbsp;75 g</p>","
Galga para roscas.
 
P (ISO):  0,25÷6
W:  62÷4x1”
Peso:  75 g",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,58,66,90,40,16,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050957-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjAwNzJ8aW1hZ2UvanBlZ3xhR0UxTDJnek9DOHhOVFF5TmpFd01USXhOVEkyTWk4eE1EVXdPVFUzTFRGZk9EQXdWM2c0TURCSXxkZjBjMmFhNGYwMGUxOGQ5NGFhYzE1MDQ5ZDRmNjc0NmQzNzgyZTdjZjgwZjA0M2QyMTgyZmViYmEzMzljMTdk,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050969,34768,024500050,BETA,BETA THER TRAY 8 TOOLS,Surtido 8 herramientas BETA con bandeja termoformada (M50),160.93,133.00,106.40,8014230517049,1,9403208000,0,1,"<p>8&nbsp;herramientas en termoformados suave.</p><p>&nbsp;</p><p><strong>Llaves macho hexagonales acodadas con mango:</strong> 2-2,5-3-4-5-6-7-8 mm.</p><p>&nbsp;</p><p><strong>Peso:</strong> 1,3 kg.</p>","
8 herramientas en termoformados suave.
 
Llaves macho hexagonales acodadas con mango: 2-2,5-3-4-5-6-7-8 mm.
 
Peso: 1,3 kg.",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,2356,1030,310,190,40,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050969-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA5NjAxfGltYWdlL2pwZWd8YURCa0wyZzRNUzh4TlRReU5qRTBNVFExTkRNMk5pOHhNRFV3T1RZNUxURmZPREF3VjNnNE1EQkl8MjEwNzJiN2Y2YTJkYTY2ODBjMGE0MDJkMjFhNWU0OGUwYTkxNDYyYjMyYjE3M2RmNTZmYzA1MTA1OTIwYjg5Mg,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050940,34708,004370560,BETA,"BETA HELICOIDS M10x1,5 437 U/E-M10","25 HELICOIDES DE ACERO INOX M10x1,5 BETA (437 U/E-M10)",52.03,43.00,34.40,8014230409948,1,8714109090,0,1,<p>Set de 25 helicoides de acero inoxidable M10X1.5</p>,"
Set de 25 helicoides de acero inoxidable M10X1.5",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,88,70,75,69,17,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050940-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA5MTl8aW1hZ2UvanBlZ3xhRE5qTDJneE1DOHhOVFF5TmpBNE56UTFNamN3TWk4eE1EVXdPVFF3TFRGZk9EQXdWM2c0TURCSXw4ZjBjMzdhMzg0MWU1NjJkNDUyMGYyYjUyYWMwOWViZTY0ZDRkZTBhODllZTQ4OWExMGI3NTExZTVlY2Y3ZDRl,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050951,34722,013700650,BETA,BETA HAMMER FIBER HANDLE 500GR,MARTILLO MECÁNICO CON MANGO DE FIBRA 500gr BETA (1370 T500),32.67,27.00,21.60,8014230353111,3,3917290000,0,1,<p>Martillo mecánico con mango de fibra.</p><p>&nbsp;</p><p><strong>Longitud total:</strong>&nbsp; 320 mm<br><strong>Anchura y Longitud cabeza:</strong>&nbsp; 27x118 mm</p><p><strong>Peso total:</strong>&nbsp;663 g</p>,"
Martillo mecánico con mango de fibra.
 
Longitud total:  320 mmAnchura y Longitud cabeza:  27x118 mm
Peso total: 663 g",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,1200,734,120,250,40,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050951-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjMzMDh8aW1hZ2UvanBlZ3xhR0ZoTDJnMFl5OHhOVFF5TmpBNU5Ea3lNemd3Tmk4eE1EVXdPVFV4TFRGZk9EQXdWM2c0TURCSXxmZDQyNmRjNGFjZjhiZjZkMDEyOGM1MWQ5ZGZkYTkyYWQzODgzYjBiMjg2ZDNkYzQ1YmMyMmIzNTZlNTYyMzcy,https://api.mybihr.com/medias/1050951-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjAwMDd8aW1hZ2UvanBlZ3xhRGhtTDJnd09DOHhOVFF5TmpBNU5UTXhOekF5TWk4eE1EVXdPVFV4TFRKZk9EQXdWM2c0TURCSXxlYWY4MDhjNGM5MjM4M2JiZjkyYjVhNGRkN2U4ZmI1MjM5OGJkMTVkZTlkODg1YzU1YTU1NTk3ODUwY2QxMGM3,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1123444,,601C,BETA,BETA DIGITAL ANGLE INDICATOR,Goniómetro digital para aprietes angulares BETA,310.97,257.00,205.60,8014230783710,0,9015808000,0,0,"<p>Para efectuar aprietes de tornillos con tensiones establecidas previamente mediante la medida del ángulo de torsión.</p>
<ul>
	<li>Dotado de avisador acústico (ZUMBADOR) y avisadores luminosos (LED) que señalizan que se aproxima y se está alcanzando el ángulo</li>
	<li>seleccionado</li>
	<li>Para aprietes a la derecha y a la izquierda</li>
	<li>Precisión ángulo: +/-2%</li>
	<li>Resolución: 0,1°</li>
	<li>9 valores de ángulo pre-seleccionables</li>
	<li>50 mediciones pre-seleccionables</li>
	<li>Se suministra en estuche ABS</li>
	<li>Alimentación: 2 baterías AAA (incluidas)</li>
</ul>
","
Para efectuar aprietes de tornillos con tensiones establecidas previamente mediante la medida del ángulo de torsión.

	Dotado de avisador acústico (ZUMBADOR) y avisadores luminosos (LED) que señalizan que se aproxima y se está alcanzando el ángulo
	seleccionado
	Para aprietes a la derecha y a la izquierda
	Precisión ángulo: +/-2%
	Resolución: 0,1°
	9 valores de ángulo pre-seleccionables
	50 mediciones pre-seleccionables
	Se suministra en estuche ABS
	Alimentación: 2 baterías AAA (incluidas)

",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,2468,397,141,140,125,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1123444-1.jpg?context=bWFzdGVyfHJvb3R8NjI4ODh8aW1hZ2UvanBlZ3xhRGczTDJnMk1DODBORGcyTlRNM09EazNOVGMzTkM4NE1EQlhlRGd3TUVoZk1URXlNelEwTkMweExtcHdad3xiNGYyZDNhYjA5MjcxNWFhMTFiZGJkNTM3OWE0NmYyNjU2ZmE4MmM2MWE1NmRlYmE2OGZmNWVjZjE2ZTU2ZDkw,https://api.mybihr.com/medias/800Wx800H-1123444-2.jpg?context=bWFzdGVyfHJvb3R8NjM0Mjl8aW1hZ2UvanBlZ3xhRFJsTDJnd1lpODBORGcyTlRNM09UTTJPRGs1TUM4NE1EQlhlRGd3TUVoZk1URXlNelEwTkMweUxtcHdad3w4ZjkwMzYxYmE3OTRlMDQyMWI0MzhmMTYwZmRhM2Y4NDA1ZGJmNjI2ZWJkMzJlMjYxM2VmZDZhOTMzYmQ2MjNl,https://api.mybihr.com/medias/800Wx800H-1123444-3.jpg?context=bWFzdGVyfHJvb3R8OTk4MjR8aW1hZ2UvanBlZ3xhRFV6TDJnd01pODBORGcyTlRNM09UYzJNakl3Tmk4NE1EQlhlRGd3TUVoZk1URXlNelEwTkMwekxtcHdad3wxODcyYzQ3NjU1ZjZjNTBhMmViZDA0MTBhNTQ3MWRmMWFmZDgzYzEwYTU4NWZiYWE3Y2E4YmY5ZWNkNmExMGJm,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,https://api.mybihr.com/medias/601C-instruction.pdf?context=bWFzdGVyfHJvb3R8MTYxNTc4MXxhcHBsaWNhdGlvbi9wZGZ8YUdGakwyZzRNaTh6TlRBME9ETTFNamMzTmpJeU1pODJNREZEWDJsdWMzUnlkV04wYVc5dUxuQmtaZ3w1ODA1N2QzNmM2ODEyZGU3ZjljYTY2NjRiNDRlMWY5MzkwMjg1ODg1ZWEzZDcyNzZiNzg0Y2ViYTRhYTNjZDM0,Spain Warehouse (Parts)
1125519,,012620024,BETA,BETA SCREWDRIVER FOR PHILLIPS SCREWS,Destornillador BETA para tornillos de cruz Phillips® 8X150,11.98,9.90,7.92,8014230604121,0,8205400000,0,1,"<p>3x8x150mm</p>
<p>L1 :&nbsp;277mm</p>
<p>159g</p>","
3x8x150mm

L1 : 277mm

159g",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,61,165,253,40,6,,,,,,,,Naranja & Negro,,,,,,,,,,,Phillips®,https://api.mybihr.com/medias/800Wx800H-1125519-1.jpg?context=bWFzdGVyfHJvb3R8MTkzMzR8aW1hZ2UvanBlZ3xhRGc1TDJoaE1pODJNalF5T0RBeU1EVTNNakU1TUM4NE1EQlhlRGd3TUVoZk1URXlOVFV4T1MweExtcHdad3xmODU3YTY3ZTVhZDY5YWY5ZmY4N2Q3ZmRiODI4N2UwOTk3ZTQyYzY0OGU1OTkzOGM3NzVkNDQ2YTYyMjdlY2Fl,https://api.mybihr.com/medias/800Wx800H-1125519-2.jpg?context=bWFzdGVyfHJvb3R8NzEzNTJ8aW1hZ2UvanBlZ3xhR1pqTDJnNU5DODJNalF5T0RBeU1EazJOVFF3Tmk4NE1EQlhlRGd3TUVoZk1URXlOVFV4T1MweUxtcHdad3wyYmUzNGFhODM1ZDRlMmMxN2JmMTAyYTY2MzQzZjVlYzIyZmY3YzhjYWNlMzNmZDVhOTI4ODUwMDI5OTVmNTEy,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050960,34747,017770050,BETA,BETA KNIFE 2 BLADES POCKET,NAVAJA DE BOLSILLO 2 HOJAS BETA (1777 BMT),36.30,30.00,24.00,8014230696201,1,8203200000,0,1,"<p>Navaja de bolsillo de hoja trapecial con 4 profundidades ajustables de la hoja:</p><p>4; 9,5; 15,5; 21,5 mm. Garganta corta-cuerda. Se suministra con 3 hojas.</p><p>&nbsp;</p><p><strong>L:</strong>&nbsp; 170 mm</p><p><strong>A:</strong>&nbsp; 25 mm</p><p><strong>Peso:</strong>&nbsp; 150 g</p>","
Navaja de bolsillo de hoja trapecial con 4 profundidades ajustables de la hoja:
4; 9,5; 15,5; 21,5 mm. Garganta corta-cuerda. Se suministra con 3 hojas.
 
L:  170 mm
A:  25 mm
Peso:  150 g",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,407,148,196,83,25,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050960-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzMwMTB8aW1hZ2UvanBlZ3xhRFJoTDJoaU5DOHhOVFF5TmpFd01qYzRPREV5Tmk4eE1EVXdPVFl3TFRGZk9EQXdWM2c0TURCSXw5ZGVlNWMwY2IyZWYzZjhkZjRlZTE1ZmIyMmU0ZDJkY2FiMWEyMmUxNTBmNDUyMzcwZGQ4ZGI2NDM4OGY2ZGZj,https://api.mybihr.com/medias/1050960-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTU4MTF8aW1hZ2UvanBlZ3xhRFk1TDJobU5pOHhOVFF5TmpFd016RTRNVE0wTWk4eE1EVXdPVFl3TFRKZk9EQXdWM2c0TURCSXw3NjIwNTM3OGFiOWU1OTk3YjdkZTUwNWE0Y2Y2Mjk0MzAxZDQ4OGQ3M2NmZDkyZmM5ZjAxNmJmYTRiNjJjNTY4,https://api.mybihr.com/medias/1050960-3-800Wx800H?context=bWFzdGVyfHJvb3R8MzM2ODN8aW1hZ2UvanBlZ3xhR1JpTDJobE9DOHhOVFF5TmpFd016VTNORFUxT0M4eE1EVXdPVFl3TFROZk9EQXdWM2c0TURCSXw4YTUzOWE5YzNjNTk0MjNmN2U0MjUzNmIyYmRmMzBlODI5MmM3MzhhYTEyMzhiNzY0OWQ1MDA5YWZiYTM2Mzc0,https://api.mybihr.com/medias/1050960-4-800Wx800H?context=bWFzdGVyfHJvb3R8NjE1MjV8aW1hZ2UvanBlZ3xhRFJsTDJoa1lpOHhOVFF5TmpFd016azJOemMzTkM4eE1EVXdPVFl3TFRSZk9EQXdWM2c0TURCSXxlYTZjMmExMTlkZmI2MzZkZDQ5ZjZkMjgwNGU1OTczNTM4MDY4YjEyYzg5ODVmMWQ0MzE3ZmM5MDdkMTg1ZGRl,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050952,34724,014700000,BETA,BETA PLIERS DRUM BRAKE SHOE SPRING,Alicates para muelles de zapatas freno tambor BETA 1470 FT,53.85,44.50,35.60,8014230732077,4,8466103800,0,1,<p>Alicates grips de seguridad para muelles de zapatas freno tambor. Bocas inclinadas de 40°. Acceso facilitado en puntos incómodos. <br><br><strong>L:</strong> 184mm.</p><p>&nbsp;</p><p>&nbsp;</p>,"
Alicates grips de seguridad para muelles de zapatas freno tambor. Bocas inclinadas de 40°. Acceso facilitado en puntos incómodos. L: 184mm.
 
 ",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,1122,188,110,340,30,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050952-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzI1NjV8aW1hZ2UvanBlZ3xhREptTDJneE5pOHhOVFF5TmpBNU5UY3hNREl6T0M4eE1EVXdPVFV5TFRGZk9EQXdWM2c0TURCSXwwZDhkOGQ1MzExOTFhZDgzZjBiYjlmZmY0MTNlYTFjNDFkZDU4NGRiNzA0MjEyNzdjOWZiYmUwYmRiOWFhNjNl,https://api.mybihr.com/medias/1050952-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjU0ODJ8aW1hZ2UvanBlZ3xhRFk0TDJnMllpOHhOVFF5TmpBNU5qRXdNelExTkM4eE1EVXdPVFV5TFRKZk9EQXdWM2c0TURCSXw1MDA0MGIyMTQ1YWExYzgyYzMwOTYwMTM5M2IzYjZjOWNlNjNkY2FkM2ViYmZiMDU0ZmRhZGU5YjZmNjU3MGNm,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050950,34721,013700630,BETA,BETA HAMMER FIBER HANDLE 300GR,MARTILLO MECÁNICO CON MANGO DE FIBRA 300gr BETA (1370 T300),29.28,24.20,19.36,8014230353104,3,3917290000,0,1,<p>Martillo mecánico con mango de fibra.</p><p>&nbsp;</p><p><strong>Longitud total:</strong>&nbsp; 300 mm<br><strong>Anchura y Longitud cabeza:</strong>&nbsp; 23x105 mm</p><p><strong>Peso total:</strong> 452 g</p>,"
Martillo mecánico con mango de fibra.
 
Longitud total:  300 mmAnchura y Longitud cabeza:  23x105 mm
Peso total: 452 g",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,748,488,110,170,40,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050950-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk5Nzh8aW1hZ2UvanBlZ3xhR1EzTDJnMk55OHhOVFF5TmpBNU5ERXpOek0zTkM4eE1EVXdPVFV3TFRGZk9EQXdWM2c0TURCSXw3ZTY2YWMyMmQyY2Q2NDhkMzBhMDBlMjJhN2MzZmRlZDM5YzRmM2MyNTU5MjIwOWMwYmIxNDQwY2Q2NjdlOWZj,https://api.mybihr.com/medias/1050950-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjMzMDh8aW1hZ2UvanBlZ3xhRE0zTDJnMVlTOHhOVFF5TmpBNU5EVXpNRFU1TUM4eE1EVXdPVFV3TFRKZk9EQXdWM2c0TURCSXwxZjZiNTJkYjU1ZTBjNmI5ZjllMTYyZTMzMWNlYzI4ZDM2YWYxNzQ5MTEyMjU3M2M3MDgzZTZlOTQ3ZDQ4NWRm,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050977,34781,057000020,BETA,BETA PANEL C57 ORANGE,Panel porta herramientas ORANGE BETA (C57 P),1824.15,1507.56,735.08,8014230048703,1,8467119000,0,1,"<p>Panel porta-herramientas naranja.</p><p>&nbsp;</p><p><strong>Peso:</strong> 46 kg.</p><p><strong>Dimensiones:</strong> 930 x 1710 mm.</p><p>&nbsp;</p><p>Panel porta-herramientas Mastercargo&nbsp;que puede colgarse mediante ojales. La persiana de aluminio, con cerradura de seguridad, se maniobra verticalmente. Tres paneles perforados para sujetar las herramientas.</p><p>&nbsp;</p>","
Panel porta-herramientas naranja.
 
Peso: 46 kg.
Dimensiones: 930 x 1710 mm.
 
Panel porta-herramientas Mastercargo que puede colgarse mediante ojales. La persiana de aluminio, con cerradura de seguridad, se maniobra verticalmente. Tres paneles perforados para sujetar las herramientas.
 ",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,313992,51,980,1780,180,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050977-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjIyODF8aW1hZ2UvanBlZ3xhR0ZtTDJnd05pOHhOVFF5TmpFME56UXhPREUwTWk4eE1EVXdPVGMzTFRGZk9EQXdWM2c0TURCSXxjNmMwNTc1Mjg3MmZmMmI5OWMyYjBjZWIzZjA5YTljNGNiY2U0ZTFlZDk3MjZiOTQyMjZjMDIyZTYxNTk2NmQ0,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050964,34757,019190220,BETA,BETA MANOMETER 1919FE1/4,MANÓMETRO REPUES.P. 1919FE1/4 BETA (1919 RM-FE),16.70,13.80,11.04,8014230435367,3,3917290000,0,1,Manómetro de repuesto para filtro regulador lubricador 1/4’’.,Manómetro de repuesto para filtro regulador lubricador 1/4’’.,TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,1,100,10,10,10,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050964-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODQwOTZ8aW1hZ2UvanBlZ3xhRGxpTDJneE5TOHhOVFF5TmpFd05UVTBNRFl6T0M4eE1EVXdPVFkwTFRGZk9EQXdWM2c0TURCSXxjZWIyZmUzNmYyNmJiOWRhNmI5NDY2ZjBmMTg3MWU3ZTA3Y2U4ZGVjOTRkMzJlYzI4NDhiZTY4NTIzZTIzOGEz,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050963,34751,00019170250,BETA,BETA SWIVEL FITTING UNIVERSAL,RACOR UNIVERSAL GIRATORIO BETA (1917 RS 1/4),28.25,23.35,14.05,8014230717913,20,8714109090,0,1,"<p>Racor universal giratorio 1/4"".</p><p>&nbsp;</p><p>• De aluminio anodizado naranja y&nbsp;roscados hembra, GAS cilíndricos BSP y&nbsp;roscados macho, GAS cónicos BSPT.<br>• Pueden acoplarse con todas las uniones con perfil Italia y Europa.</p><p>&nbsp;</p><p><strong>Ø GAS:</strong>&nbsp; 1/4"".</p>","
Racor universal giratorio 1/4"".
 
• De aluminio anodizado naranja y roscados hembra, GAS cilíndricos BSP y roscados macho, GAS cónicos BSPT.• Pueden acoplarse con todas las uniones con perfil Italia y Europa.
 
Ø GAS:  1/4"".",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,240,68,50,160,30,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050963-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTMyMjB8aW1hZ2UvanBlZ3xhRE5pTDJneU15OHhOVFF5TmpFd05URTBOelF5TWk4eE1EVXdPVFl6TFRGZk9EQXdWM2c0TURCSXw1YzIxNGJjMGExNjc0NzE5MGJiZTAwYTNjMWQ1MjBlOWU5MjFiMGYwMGJhMGU2MmU4YWFmYTFiMGE5ZjIwYzQ5,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
