PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Uso recomendado,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,AllPicturesZIP,Document1,DeliveryPlant
1104519,13536,TB-7545,SUPER B,SUPEB L WRENCH W/HANDLE ALLEN 10MM,"Llave Allen L (con mango, larga). 10mm",9.99,8.26,3.30,4712765145815,21,8205510000,0,1,"Llave “L” Allen extralarga con mango especial. 10mm.<br>Acero de alta calidad tratado en caliente.<br>Con agarre de goma termoplástica para el mejor confort.<br>Dos tipos de cabeza; lisa y redondeada, para acceder a zonas complicadas.","Llave “L” Allen extralarga con mango especial. 10mm.Acero de alta calidad tratado en caliente.Con agarre de goma termoplástica para el mejor confort.Dos tipos de cabeza; lisa y redondeada, para acceder a zonas complicadas.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1385,302,370,104,36,Todos,https://api.mybihr.com/medias/1104519-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTEyNjM5fGltYWdlL3BuZ3xhR0V5TDJneE5pOHhNRGd5TXpRM09UUTVNall6T0M4eE1UQTBOVEU1TFRGZk9EQXdWM2c0TURCSXwyMjM1MGI5OGRlNTU5YjMzNDEyMWIxNjgzNGQ0N2VmYmFiNjdkYTk5N2I5ODBmOTQ1YWM4M2E0NTY1NzNmOTY1,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104659,15163,TB-19000,SUPER B,SUPEB TAP SET FRAME & CRANK-PEDAL,Set portamachos + machos (x9),120.00,99.17,33.71,4712765146775,11,8205510000,0,1,"Set Portamachos + Machos de roscar. Profesional.<br>- Diseñado para manejar los machos de roscado con la mayor precisión y comodidad. Con este útil conseguirás roscas de la mejor calidad en biela y cuadro.<br>- Incluye estuche cosido con hilo de alta resistencia y cremallera, un portamachos y 9 machos de las siguientes tallas:<br>- 1/2’’ x 20 rosca a izquierdas (pedales/bielas)<br>- 1/2’’ x 20 rosca a derechas (pedales/bielas)<br>- 9/16’’ x 20 rosca a izquierdas (pedales/bielas)<br>- 9/16’’ x 20 rosca a derechas (pedales/bielas)<br>- 4mm x 0.5 (varios cuadro)<br>- 5mm x 0.8 (portabidón, calapie, portabultos, guardabarros...)<br>- 6mm x 1.0 (cantilever y guardabarros de tornillo largo)<br>- 8mm x 1.0 (varios cuadro)<br>- 10mm x 1.0 (puntera de cambio)","Set Portamachos + Machos de roscar. Profesional.- Diseñado para manejar los machos de roscado con la mayor precisión y comodidad. Con este útil conseguirás roscas de la mejor calidad en biela y cuadro.- Incluye estuche cosido con hilo de alta resistencia y cremallera, un portamachos y 9 machos de las siguientes tallas:- 1/2’’ x 20 rosca a izquierdas (pedales/bielas)- 1/2’’ x 20 rosca a derechas (pedales/bielas)- 9/16’’ x 20 rosca a izquierdas (pedales/bielas)- 9/16’’ x 20 rosca a derechas (pedales/bielas)- 4mm x 0.5 (varios cuadro)- 5mm x 0.8 (portabidón, calapie, portabultos, guardabarros...)- 6mm x 1.0 (cantilever y guardabarros de tornillo largo)- 8mm x 1.0 (varios cuadro)- 10mm x 1.0 (puntera de cambio)",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1849,756,283,121,54,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104659-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTY5Nzg1fGltYWdlL3BuZ3xhR0V4TDJnMVpDOHhNRGd5TXpFNE56QXpPREl6T0M4eE1UQTBOalU1TFRGZk9EQXdWM2c0TURCSXwxNDQ4OGU2M2QyODlhMTlkM2I3MDk3OTZmZjY1Y2U4ZDA3YTk4NmI4M2VkMmE0ZmQ3MjNmMzM0ZmJiNmU0Y2Vm,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104656,15159,TB-1100,SUPER B,SUPEB DEAD BLOW HAMMER,Martillo mecánica bicicleta PU. Dureza 90a-95a,33.99,28.09,12.65,4712765147819,8,8205510000,0,1,"Martillo de PU (Poliuretano).<br>- Ideal para la mecánica de bicicleta.<br>- Respetuoso al 100% con cualquier componente o cuadro.<br>- Alta dureza: 90-95 Shore A.<br>- Extraordinaria resistencia a la abrasión, al impacto y a lubricantes.<br>- Estructura interna de acero. Tecnología anti-rebote para no fatigar la muñeca del operario.<br>- Mango suave para el mejor confort y control.<br>- Fabricado con poliuretano líquido ecológico.","Martillo de PU (Poliuretano).- Ideal para la mecánica de bicicleta.- Respetuoso al 100% con cualquier componente o cuadro.- Alta dureza: 90-95 Shore A.- Extraordinaria resistencia a la abrasión, al impacto y a lubricantes.- Estructura interna de acero. Tecnología anti-rebote para no fatigar la muñeca del operario.- Mango suave para el mejor confort y control.- Fabricado con poliuretano líquido ecológico.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1080,522,270,100,40,Todos,https://api.mybihr.com/medias/1104656-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTU4MjMxfGltYWdlL3BuZ3xhR1psTDJnMk55OHhNRGd5TXpFNE5UUTJOVE0zTkM4eE1UQTBOalUyTFRGZk9EQXdWM2c0TURCSXw3MmNlNzc1MDQwNjA1OGQ5MjExYzViZjhmMzQ5YTg1YzdiNDYyMDE5MTA4MjliNWEyZWE4MzZlMDY5YzE0M2Uy,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104679,15189,TB-7636,SUPER B,SUPEB T/L HANDLE ALLEN 6 WRENCH,Llave Allen T/L. 6mm,11.00,9.09,5.91,4712765146621,5,8205510000,0,1,"Llave ""T/L"" Allen 6mm.<br>- Mango especialmente confortable.<br>- Forma T/L especial para un uso profesional o racing ultra-rápido.","Llave ""T/L"" Allen 6mm.- Mango especialmente confortable.- Forma T/L especial para un uso profesional o racing ultra-rápido.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,616,112,280,110,20,Todos,https://api.mybihr.com/medias/1104679-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzY1MTR8aW1hZ2UvcG5nfGFERmpMMmcxTnk4eE1EZ3lNekkyTXpjeE5UTTFPQzh4TVRBME5qYzVMVEZmT0RBd1YzZzRNREJJfGJkM2QxZDJmNTJiYTZkMjcxZGNhZGFmOWU0ODQ2NzRhMjhkODNkYjA2ODI2YWRjNjdiZTlhMTUzYjM2MWJhOGM,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104536,13556,TB-WC30,SUPER B,SUPEB CABLE & HOUSING CUTTER PATENTED,Cortador de cable / Cierra terminales profesional Super B,39.00,32.23,12.90,4712765143996,5,8205510000,0,1,"Hecho de acero industrial SK5 tratado térmicamente para endurecimiento y durabilidad.<br>Las mordazas de corte son afiladas y fuertes para un corte limpio en cables, fundas y radios.<br>Engarzador incorporado patentado Super B para terminales de cable y orificio para reformar los extremos de las fundas y los terminales.<br>Los mangos moldeados de doble densidad están especialmente contorneados para hacer palanca y aportar comodidad y control.<br>2 tamaños de crimpadora de terminales de cable integrada en las manijas.","Hecho de acero industrial SK5 tratado térmicamente para endurecimiento y durabilidad.Las mordazas de corte son afiladas y fuertes para un corte limpio en cables, fundas y radios.Engarzador incorporado patentado Super B para terminales de cable y orificio para reformar los extremos de las fundas y los terminales.Los mangos moldeados de doble densidad están especialmente contorneados para hacer palanca y aportar comodidad y control.2 tamaños de crimpadora de terminales de cable integrada en las manijas.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,256,210,160,80,20,Todos,https://api.mybihr.com/medias/1104536-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQzMzk1fGltYWdlL3BuZ3xhRFU0TDJnM1lTOHhNRGd5TXpRNE5qYzJOekV6TkM4eE1UQTBOVE0yTFRGZk9EQXdWM2c0TURCSXw1ZTM4NGRjMTJjMWI2Mjg3NTc2NzYxY2NkYjUwNDE0OWZhYmUwN2M2NWYyMmJjMTE4NDdkOWI1NTZhNTliZmVi,https://api.mybihr.com/medias/1104536-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTY5MjgwfGltYWdlL3BuZ3xhRGc0TDJnM015OHhNRGd5TXpRNE5qazJNemMwTWk4eE1UQTBOVE0yTFRKZk9EQXdWM2c0TURCSXw2YzE0NjVlZjI2OTA4NjA5Mjg2YjhmY2ExNTIzY2YzMWExNWMwN2EwMmVlNmQzNWU2MjRmYWVhYTdjYTUwYzg2,https://api.mybihr.com/medias/1104536-3-800Wx800H?context=bWFzdGVyfHJvb3R8NTgwODYzfGltYWdlL3BuZ3xhREJqTDJneU5TOHhNRGd5TXpRNE56RTJNRE0xTUM4eE1UQTBOVE0yTFROZk9EQXdWM2c0TURCSXw1Mzc0YjEwYjVjNjc3MmY3MzdkN2E5ZTIyNDE1ZDljNjViODhkODUyNzEwNWE1MTRhNjYyNDhkY2ZmYmE1NmRk,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104680,15190,TB-7637,SUPER B,SUPEB T/L HANDLE ALLEN 8 WRENCH,Llave Allen T/L. 8mm,13.00,10.74,6.98,4712765146638,2,8205510000,0,1,"Llave ""T/L"" Allen 8mm.<br>- Mango especialmente confortable.<br>- Forma T/L especial para un uso profesional o racing ultra-rápido.","Llave ""T/L"" Allen 8mm.- Mango especialmente confortable.- Forma T/L especial para un uso profesional o racing ultra-rápido.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,847,172,299,109,26,Todos,https://api.mybihr.com/medias/1104680-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTI1OTJ8aW1hZ2UvcG5nfGFEVTFMMmhoWXk4eE1EZ3lNekkyTkRFd09EVTNOQzh4TVRBME5qZ3dMVEZmT0RBd1YzZzRNREJJfGFmYWJkOWQ3NmJiZjJmNmNkYjdlNjY0NzUyY2MyMjcxMjliNzRiMTEwZDIyNjliNGQ3ZmM4MjExNWY1YjEwNTA,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104547,13779,TB-1938,SUPER B,SUPEB CROWN RACE SETTING SYS 1''&1-1/8'',Instalador de pistas de dirección 1’’ y 1-1/8’’,97.50,80.58,52.38,4712765145129,5,8205510000,0,1,Instalador de pistas de dirección profesional.<br>Apto para medidas 1’’ y 1-1/8’’<br>Construido en acero de alta calidad tratado en caliente para una larga durabilidad. Incluye 3 casquillos para direcciones de 1’’ y 3 para direcciones de 1-1/8’’.,Instalador de pistas de dirección profesional.Apto para medidas 1’’ y 1-1/8’’Construido en acero de alta calidad tratado en caliente para una larga durabilidad. Incluye 3 casquillos para direcciones de 1’’ y 3 para direcciones de 1-1/8’’.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,325,1128,130,50,50,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104547-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjExNzM0fGltYWdlL3BuZ3xhR0UwTDJneU1TOHhNRGd5TXpRNU1EZzVOVGt3TWk4eE1UQTBOVFEzTFRGZk9EQXdWM2c0TURCSXxlZTg0M2Y0MmFhMDU4MGQ3MTgxZTdjNzRhZTkxNDYwNGJhODBkOTk5ZTYxZTVmNTE1YTgwMDU5ZDRhOGZkYmU0,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104605,14285,TB-9870-BLACK,SUPER B,SUPEB 10 IN 1 FOLDING TOOL,Herramienta multifunción 10 funciones Super B - REF TB-9870-BLACK,18.50,15.29,6.15,4712765145853,23,8205510000,0,1,Herramienta multifunción plegable.<br>10 funciones: Destornillador Philips 2 y plano 5mm; Llaves Allen 2/2.5/3/4/5/6/8mm; Llave de radios 3.2mm.,Herramienta multifunción plegable.10 funciones: Destornillador Philips 2 y plano 5mm; Llaves Allen 2/2.5/3/4/5/6/8mm; Llave de radios 3.2mm.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,307,133,147,87,24,Todos,https://api.mybihr.com/medias/1104605-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA1MjQzfGltYWdlL3BuZ3xhREF4TDJnMk9TOHhNRGd5TXpFMk5qWTFOalUwTWk4eE1UQTBOakExTFRGZk9EQXdWM2c0TURCSXwwZmMyZjFkMjU3YWE1YjkyMTc5ZjQ0ZGQzMDBlOWU5YzUyMjQ5NzFhNGNlYTBmMzEwZGM0OGE4YjhmZDQ4NDVl,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104518,13535,TB-7540,SUPER B,SUPEB L WRENCH W/HANDLE ALLEN 8MM,"Llave Allen L (con mango, larga). 8mm",13.00,10.74,6.98,4712765145808,24,8205510000,0,1,"Llave “L” Allen extralarga con mango especial. 8mm.<br>Acero de alta calidad tratado en caliente.<br>Con agarre de goma termoplástica para el mejor confort.<br>Dos tipos de cabeza; lisa y redondeada, para acceder a zonas complicadas.","Llave “L” Allen extralarga con mango especial. 8mm.Acero de alta calidad tratado en caliente.Con agarre de goma termoplástica para el mejor confort.Dos tipos de cabeza; lisa y redondeada, para acceder a zonas complicadas.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,955,191,323,87,34,Todos,https://api.mybihr.com/medias/1104518-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDk5Mjh8aW1hZ2UvcG5nfGFEY3lMMmd4WkM4eE1EZ3lNelEzT1RJNU5qQXpNQzh4TVRBME5URTRMVEZmT0RBd1YzZzRNREJJfDMxNzA1YmJiOGRjNWUzYjM1YjRmOTBjMTc1NzRiNjZmYzhhYmVmMGY0YWU4ZDdhMGFiYjJmMmJmNDRkYjhjNTA,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104505,13520,TB-MW60,SUPER B,SUPEB MULTI-FUNCTION PEDAL WRENCH,Llave Multi-Función. Llave de pedales 15 Super B - REF TB-MW60,18.50,15.29,6.15,4712765143798,27,8205510000,0,1,"• Llave de pedales de cono 15mm, + cabezales Allen 8/10 mm con mango moldeado de doble densidad, especialmente contorneado para una aplicación cómoda.<br>• Hecho de acero SK5 de alto grado tratado térmicamente para mayor dureza.","• Llave de pedales de cono 15mm, + cabezales Allen 8/10 mm con mango moldeado de doble densidad, especialmente contorneado para una aplicación cómoda.• Hecho de acero SK5 de alto grado tratado térmicamente para mayor dureza.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,806,200,279,85,34,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104505-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE4NjEzfGltYWdlL3BuZ3xhRE5sTDJnME5TOHhNRGd5TXpRM05UVTJNRFEzT0M4eE1UQTBOVEExTFRGZk9EQXdWM2c0TURCSXxkMjM5ZDRjMzFkN2I1ZTAxZTEyOTViZTBiYjkwZmVjNGFkNDAyMzdkMTk1NjE1YWM5ZjFiN2MyOGFhYmE3ODBj,https://api.mybihr.com/medias/1104505-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzgwMTI1fGltYWdlL3BuZ3xhR1pqTDJnMFlpOHhNRGd5TXpRM05UYzFOekE0Tmk4eE1UQTBOVEExTFRKZk9EQXdWM2c0TURCSXw3YThjYmRiMzkwMTk0ZjMzZGFiZjRlODFmNmI1Yzg0MmRlYjdmMmRjNmQyOTgxZmMzNmNmOTgwYmUwNDFjODVl,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104543,13568,TB-1925,SUPER B,SUPEB CROWN RACE REMOVER,Extractor coronas de dirección Super B - REF TB-1925,43.50,35.95,23.37,4712765145426,25,8205510000,0,1,"• Presenta un diseño universal fácil de usar que funciona tanto en horquillas con estrías como en horquillas con suspensión con pistas de corona.<br>• Actualizado con el diseño de hojas guía reemplazables.<br>• Las hojas son necesariamente delgadas y se desgastan con el uso.<br>• Para horquillas de 1"", 1-1/8"", 1.25"" y 1.5"".","• Presenta un diseño universal fácil de usar que funciona tanto en horquillas con estrías como en horquillas con suspensión con pistas de corona.• Actualizado con el diseño de hojas guía reemplazables.• Las hojas son necesariamente delgadas y se desgastan con el uso.• Para horquillas de 1"", 1-1/8"", 1.25"" y 1.5"".",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1104,338,232,136,35,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104543-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE2NDY1fGltYWdlL3BuZ3xhR1l4TDJoaU5DOHhNRGd5TXpRNE9UTXlNekF6T0M4eE1UQTBOVFF6TFRGZk9EQXdWM2c0TURCSXw2MTA4YTk1ZTU5ZjNmYzc3YjdjZjZkMTYzNTNjMTc5MjQ2MmNmNDQ0MjYyZmFmNTFlM2QzODFkY2IwOGE0ZDEx,https://api.mybihr.com/medias/1104543-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTQ5NjI4fGltYWdlL3BuZ3xhR0ZsTDJoaVlpOHhNRGd5TXpRNE9UVXhPVFkwTmk4eE1UQTBOVFF6TFRKZk9EQXdWM2c0TURCSXwxMWE2MTdjZDhmZTIyNzczMzZjMWU4NTkzOWZhZjhmODYzOGEwZWMzMGRlMThmODliYzE0NTE0YzU0NGEzODlj,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104550,14222,TB-1045,SUPER B,SUPEB FREEWHEEL REMOVER,Extractor piñon Shimano MF Super B,7.50,6.20,2.48,4712765143224,47,8205510000,0,1,Extractor piñón Shimano® MF.<br>Girar con una llave de 24mm o con la llave TB-8830.,Extractor piñón Shimano® MF.Girar con una llave de 24mm o con la llave TB-8830.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,341,44,147,80,29,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104550-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA1NDI2fGltYWdlL3BuZ3xhRGMyTDJnelpDOHhNRGd5TXpRNU1UVTFNVEkyTWk4eE1UQTBOVFV3TFRGZk9EQXdWM2c0TURCSXw1N2UzZDQ2M2YxNzRmNmRkODJmYTI0ZDM3ZjM5MDllMDYwMDc5OTJiZjc1NjdjYWMzNTUxMmJlZWYyMDAyMGQw,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104835,29609,TB-TL05,SUPER B,SUPEB TUBULAR TIRE LEVER SET,Desmontables para tubulares,7.01,5.79,3.76,8430525296091,22,8205510000,0,1,"Desmontables para tubulares. Fabricados en nylon, diseño específico para<br>facilitar al máximo la complicada tarea de retirar un tubular. El desmontable negro se puede encastrar entre la llanta y la cubierta y gracias al perfil de su punta con la curvatura adecuada para llantas tubulares consigue despegar fácilmente el tubular.","Desmontables para tubulares. Fabricados en nylon, diseño específico parafacilitar al máximo la complicada tarea de retirar un tubular. El desmontable negro se puede encastrar entre la llanta y la cubierta y gracias al perfil de su punta con la curvatura adecuada para llantas tubulares consigue despegar fácilmente el tubular.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,367,62,168,84,26,Carretera & MTB,https://api.mybihr.com/medias/1104835-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjU1MjIzfGltYWdlL3BuZ3xhRFUxTDJoaU1pOHhNRGd5TXpJNE5UQXhORFUxT0M4eE1UQTBPRE0xTFRGZk9EQXdWM2c0TURCSXw2YjlhNTVlY2QyMmJkYWViNWQwMGMxNzdmMWQ0M2FmNWY3YzM0YzkxODkyMTEwYjNmYThkNjAwOTVmOWUyMzQ1,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104866,35321,TB-1817,SUPER B,SUPEB CEILING / WALL BIKE SLIDER MOUNT,Soporte de bicicleta al techo/pared Super B TB-1817,62.50,51.65,23.25,8430525353213,12,8205510000,0,1,Soporte de bicicleta para pared o techo.<br>• Excelente solución para ahorrar espacio.<br>• Uso en techo o pared<br>• Se puede aumentar el número de ganchos para almacenar más bicis con la Ref.35322<br>• Se fija fuertemente para un almacenamiento seguro.<br>• Gancho recubierto de goma para evitar rayar la llanta.<br>• Carga máxima 60 Kg.,Soporte de bicicleta para pared o techo.• Excelente solución para ahorrar espacio.• Uso en techo o pared• Se puede aumentar el número de ganchos para almacenar más bicis con la Ref.35322• Se fija fuertemente para un almacenamiento seguro.• Gancho recubierto de goma para evitar rayar la llanta.• Carga máxima 60 Kg.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,3708,1172,1030,90,40,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104866-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ4MzI4fGltYWdlL3BuZ3xhR1JqTDJoa1pTOHhNRGd5TXpJNU9EazNNemN5Tmk4eE1UQTBPRFkyTFRGZk9EQXdWM2c0TURCSXwwZjhkNmY0NWU5YmNhODY1ZDEyMzgzZmYzODhkYzgwYmEwMzk1MjVlM2JkNWJiZmQ4MGI5NjI2YWM4Njk4ZDJk,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104669,15176,TB-2648,SUPER B,SUPEB Y WRENCH ALLEN 4/5/6,Llave Y Allen 4/5/6mm punta bola,8.99,7.43,2.99,4712765144290,37,8205510000,0,1,"Llave ""Y"" Allen 4/5/6mm.<br>- Punta de bola, especial para acceder a zonas complicadas y trabajar de manera mucho mas fácil y cómoda.<br>- Diseño apropiado para riders particulares y mecáncios aficionados.<br>- Tratamiento en caliente, acabado en fosfato industrial.<br>- Máxima precisión y resistencia.<br>- Agarre especialmente cómodo.","Llave ""Y"" Allen 4/5/6mm.- Punta de bola, especial para acceder a zonas complicadas y trabajar de manera mucho mas fácil y cómoda.- Diseño apropiado para riders particulares y mecáncios aficionados.- Tratamiento en caliente, acabado en fosfato industrial.- Máxima precisión y resistencia.- Agarre especialmente cómodo.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,288,80,120,120,20,Todos,https://api.mybihr.com/medias/1104669-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTYwODY4fGltYWdlL3BuZ3xhRFkyTDJnd1lpOHhNRGd5TXpJMU9UTXlORFEwTmk4eE1UQTBOalk1TFRGZk9EQXdWM2c0TURCSXw4ZGQ1ODI0MDQ2ZDdlNWRiODkzZTFlOTRjZjA5NmFjY2RjNjNiOTYzNTliMjU1YTRjZDRmMTdkNWE1ODBkNmQz,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104603,14283,TB-9600,SUPER B,SUPEB 7 IN 1 FOLDING TOOL,Herramienta multifunción 7 funciones Super B - REF TB-9600,13.50,11.16,4.50,4712765145860,27,8205510000,0,1,Herramienta multifunción plegable.<br>7 funciones: 5 Llaves Allen 2.5/3/4/5/6mm; 1 Destornillador plano 5mm; 1 Destornillador Philips 2.,Herramienta multifunción plegable.7 funciones: 5 Llaves Allen 2.5/3/4/5/6mm; 1 Destornillador plano 5mm; 1 Destornillador Philips 2.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,530,155,160,85,39,Todos,https://api.mybihr.com/medias/1104603-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTczMDE3fGltYWdlL3BuZ3xhRE5oTDJnd05pOHhNRGd5TXpFMk5UZzNNREV4TUM4eE1UQTBOakF6TFRGZk9EQXdWM2c0TURCSXxmZjhjMGJjOGI0ZTExNmYxY2UyMDdmYzAzYmRmMGFjZmU3YzRiM2FiMmVkYWI3ODk5MzljYzM1MTVmNWNlMzg0,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104515,13532,TB-YY25,SUPER B,SUPEB Y WRENCH ALLEN 4/5/6+8/10/12 SOCKE,Llave Y Allen 6 en 1. 4/5/6-8/10/12mm Super B - REF TB-YY25,15.00,12.40,4.99,4712765143538,16,8205510000,0,1,Llave multiusos “Y”. Patentada. Allen 4/5/6mm + Tubo de 8/10/12mm.<br>Acero de alta calidad tratado en caliente.<br>Con agarre de goma termoplástica para el mejor confort.,Llave multiusos “Y”. Patentada. Allen 4/5/6mm + Tubo de 8/10/12mm.Acero de alta calidad tratado en caliente.Con agarre de goma termoplástica para el mejor confort.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,463,146,165,117,24,Todos,https://api.mybihr.com/medias/1104515-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTUzODk1fGltYWdlL3BuZ3xhR001TDJnNFlTOHhNRGd5TXpRM09ERTRNVGt4T0M4eE1UQTBOVEUxTFRGZk9EQXdWM2c0TURCSXxkZDkxZGJiZjRkZjBmNTU1MGNhMWQ1NmViMGEwYjc1NmM1OTYyNjc3NjM3NzEzMGE5ZjM5NTY1ZGJjOGFhZDdh,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
