PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Acabado del silenciador de escape,Altura (cm),Anchura (cm),Anchura (mm),Capacidad de portaequipajes (L),Capacidad del casco,Capacidad/litros (L),Color,Composición,Longitud (cm),Peso (kg),Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,Picture9,Picture10,AllPicturesZIP,Document1,DeliveryPlant
1066797,,373957,KIMPEX,KIMPE CLICK NGO2 FRAME EXTENSION,Extension de bastidor quitanieves KIMPEX,308.54,254.99,191.24,P373957,0,8430200000,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,41923,10454,901,289,161,,,,,,,,,,,,https://api.mybihr.com/medias/1066797-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjIwMDl8aW1hZ2UvanBlZ3xhRE5qTDJobU1DODVNREV6TVRVek1EQTFOVGs0THpFd05qWTNPVGN0TVY4NE1EQlhlRGd3TUVnfDg4ZjBjMjExNjI2OGI4NGM1OGFlYTNjOGMwNmJjNjU3ODBiYmNlMjZiNGZiNGY5NGIzYzNhNGNiMjM3NDg1M2E,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KIMPEX-pictures.zip,,Spain Warehouse (Parts)
1066834,,375035,KIMPEX,KIMPE COMMANDER SPARE PART AXLE BEARING,KIMPEX After-Sales Parts WS4 Kit,83.30,68.84,48.19,375035,0,8430200000,0,1,"Technical Part, please contract our After-Sales Service to have the specific reference you need.","Technical Part, please contract our After-Sales Service to have the specific reference you need.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,1233,579,177,134,52,,,,,,,,,,,,https://api.mybihr.com/medias/1066834-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzY4Mzh8aW1hZ2UvanBlZ3xhR1kzTDJneFppODVNREV6TVRVMU9EZzVNVGd5THpFd05qWTRNelF0TVY4NE1EQlhlRGd3TUVnfGE5NWIwYjAyZmI3NjhkNzI1MGQxY2NiZGUxYTQ3NGYzNGEyMGU4YzRlODc0NWY0Y2Y5ZjI5NTgxNTNlYWNjY2E,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KIMPEX-pictures.zip,,Spain Warehouse (Parts)
1066885,,233569,KIMPEX,KIMPE SNOW CHAIN V BAR,Cadenas KIMPEX 25X8X12,154.26,127.49,82.87,779422560644,0,8430200000,0,1,<p>Hardened steel aggressive V-Bars assure traction in demanding situations.</p> <ul> <li>2 space chains have cross chains every fourth side link</li> <li>Each chain weights 6/8 kg average</li> <li>Sold by pair</li> <li>Delivered in plastic storage bin</li></ul>,"
Hardened steel aggressive V-Bars assure traction in demanding situations.  2 space chains have cross chains every fourth side link Each chain weights 6/8 kg average Sold by pair Delivered in plastic storage bin",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,9688,9370,250,250,155,,,,,,,,,Acero,,,https://api.mybihr.com/medias/1066885-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMyMTV8aW1hZ2UvanBlZ3xhR1kxTDJneVlTODRPVGMwTWprMU56a3pOamswTHpFd05qWTRPRFV0TVY4NE1EQlhlRGd3TUVnfDhmYTRkYTczODZmNWFiYjE0NWRiYmNiYmYyMDQ4ODJmNGNlNDM1ODdmZmVhM2U4OWI2OTVjYmMwMjZmNjRkOWY,https://api.mybihr.com/medias/1066885-2-800Wx800H?context=bWFzdGVyfHJvb3R8Nzk0OTZ8aW1hZ2UvanBlZ3xhREkwTDJneU5DODRPVGMwTWprMU9Ua3dNekF5THpFd05qWTRPRFV0TWw4NE1EQlhlRGd3TUVnfDJhOGEyN2M1MmE1ZTViODQyOGY3NmQzYmQ3MWU4OGE2ZTEwOWU2NDI1N2IyMjE0ZDZmNTQzMTFiMmIwMzYxNmY,https://api.mybihr.com/medias/1066885-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTY4NjUyfGltYWdlL2pwZWd8YURRekwyZ3lZUzg0T1RjME1qazJNVGcyT1RFd0x6RXdOalk0T0RVdE0xODRNREJYZURnd01FZ3wwYWUzMDQ5YWZhOTE3OTE5ZThkMWI3ODY2NzI1ZTY5MDdhNDc0YTc3NjI4Yjk0ZWEzODA5Y2RhZWRjZjk3ZmUz,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KIMPEX-pictures.zip,,Spain Warehouse (Parts)
1066840,,375067,KIMPEX,KIMPE COMMANDER SPARE PART PROTECTION,Protector de plastico COMMANDER KIMPEX,12.33,10.19,7.13,779423057488,0,8430200000,0,1,"Technical Part, please contract our After-Sales Service to have the specific reference you need.","Technical Part, please contract our After-Sales Service to have the specific reference you need.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,359,48,156,96,24,,,,,,,,,,,,https://api.mybihr.com/medias/1066840-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM1MjE2fGltYWdlL2pwZWd8YUdVeEwyZzBNaTg1TURFek1UVTJOamMxTmpFMEx6RXdOalk0TkRBdE1WODRNREJYZURnd01FZ3xiNjI3MjA1ZGExYWE1ZmRkYWIxYjBmNjM3MmI0ZGZiMTQwYTI2ZWE4MDBiMmM0ZGY1YzE0MjlkYzgxNzEyNjU5,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KIMPEX-pictures.zip,,Spain Warehouse (Parts)
1066898,,258230,KIMPEX,KIMPE WINCH BUMP V2,Amortiguador de cable de cabrestante KIMPEX - II ATV,44.21,36.54,23.75,779422438998,1,4202125000,0,1,<ul> <li>Heavy-duty construction</li> <li>Easy mounting without removing any part</li> <li>Keeps hook from vibrating</li> <li>Tightens wire</li></ul>," Heavy-duty construction Easy mounting without removing any part Keeps hook from vibrating Tightens wire",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,227,380,75,55,55,,,,,,,,,,,,https://api.mybihr.com/medias/1066898-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDAyNTZ8aW1hZ2UvanBlZ3xhRGcwTDJobVpDODRPVGMwTWprNE1UVXlPVGt3THpFd05qWTRPVGd0TVY4NE1EQlhlRGd3TUVnfDQ0Nzc2YjVkZmIzNTQyYjNkNGI2ZTU5YWY0MjM0YTU4ZWZhMzEwZWJlMTdmYjExNDZkY2U2M2NiZTY5ZDgxOGE,https://api.mybihr.com/medias/1066898-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTU5MjR8aW1hZ2UvanBlZ3xhR0psTDJobVlpODRPVGMwTWprNE16UTVOVGs0THpFd05qWTRPVGd0TWw4NE1EQlhlRGd3TUVnfGZjOGE0YmNlYmU3YzVjMjY0YzM3ZWY5YmE0MGJhZjM1YWMyNzU2YmJmZjlmOTRmM2ViM2NiODVlNmUxOGVkN2E,https://api.mybihr.com/medias/1066898-3-800Wx800H?context=bWFzdGVyfHJvb3R8NjUxNDl8aW1hZ2UvanBlZ3xhR1ZrTDJobU5DODRPVGMwTWprNE5UUTJNakEyTHpFd05qWTRPVGd0TTE4NE1EQlhlRGd3TUVnfDUzZDJkNGZjNGE0MTg4MDc4MGJhOTFkOGMyMWE1NDhmYjEwZmEwNzkwMjFhNGQwNzU3NjQ0YzVmNTM1OTEyYjQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KIMPEX-pictures.zip,,Spain Warehouse (Parts)
1066792,,373950,KIMPEX,KIMPE CLICK NGO2 PUSH FRAME ATV,Kimpex Click'N'Go 2 Push Frame ATV for Click'N'Go 2 Snow Plow,771.36,637.49,509.99,P373950,86,8430200000,0,0,<ul> <li>For ATV only</li> <li>5 position blade angle adjustment</li> <li>Mid-Body Mount</li></ul> <p><br>Requires:<br><strong>Kimpex Snow Plow Bracket</strong> <br>ATV Universal (except Can-Am) : KX4003<br>ATV Can-Am : KX4013<br><strong>Kimpex Click'N'Go 2 Snow Plow Blade</strong> <br>Width 137 cm : KX4014 <br>Width 152 cm : KX4002 <br>Width 168 cm : KX4001 </p>," For ATV only 5 position blade angle adjustment Mid-Body Mount 
Requires:Kimpex Snow Plow Bracket ATV Universal (except Can-Am) : KX4003ATV Can-Am : KX4013Kimpex Click'N'Go 2 Snow Plow Blade Width 137 cm : KX4014 Width 152 cm : KX4002 Width 168 cm : KX4001 ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,103615,32600,1150,530,170,,,,,,,,,Acero,,,https://api.mybihr.com/medias/1066792-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDYxNzR8aW1hZ2UvanBlZ3xhRFl6TDJnNFpDODVNREV6TVRVeU1qRTVNVFkyTHpFd05qWTNPVEl0TVY4NE1EQlhlRGd3TUVnfDBiMzAxNTZlMDg0MDg1NDI3MGNjZTYwNzRhYTc3ZjJlYTlkOThiZmFhYTM5YmI3NzA4ZWI2NGM3ZTc1ZWM4MGQ,https://api.mybihr.com/medias/1066792-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDU0NjJ8aW1hZ2UvanBlZ3xhRE16TDJnNU5DODVNREV6TVRVeU5ERTFOemMwTHpFd05qWTNPVEl0TWw4NE1EQlhlRGd3TUVnfGRmYWI2YmFmMzU4ZGE0NzgyODM2MDc1ZTUyYzgxOGRmMDhiZmFjMTJiNTVmYjdkOWQxNTk4NDI2NTczMmYzMzQ,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KIMPEX-pictures.zip,,France Warehouse (Parts)
1066794,,373953,KIMPEX,KIMPE CLICK NGO2 SNOW PLOW 153 CM,KIMPEX Snow Plow Blade only Click'N'Go 2 ATV/UTV 153 cm,431.96,356.99,285.59,P373953,33,8430200000,0,0,"<p>The new Click'N'Go 2 snow plow set is a proficient mix between flexibility, strength and high performance. A generally enhanced designed system with its specific accessories. The double pivot point enhances the performance of the Click'N'Go 2 system thanks to the 75% improvement in lift height, making it easier to use and more supple. Furthermore, using the pedals, the driver can deactivate the latch without leaning over and change the plow angle. A handle has also been added on the plow for easy handling.</p> <ul> <li>More compact plow system to reduce ground clearance loss </li> <li>Maximum lift height over 41 cm (16"") </li> <li>Plow blades available in 3 different sizes:137 cm, 152 cm or 168 cm </li> <li>Wider plow bracing for more rigidity </li> <li>Mount or remove in less than 2 minutes </li></ul> <p><br>Snow Plow Blade only, requires:<br><strong>Kimpex Click'N'Go 2 Push Frame</strong> <br>ATV : KX4004 <br>UTV : KX4015 <br><strong>Kimpex Snow Plow Bracket</strong> <br>ATV Universal (except Can-Am) : KX4003<br>ATV Can-Am : KX4013<br>UTV Polaris RZR 800 : KX5001 <br>UTV Can-Am Commander : KX5002 <br>UTV Polaris RZR 1000 : KX5003 <br>UTV Yamaha Rhino : KX5004 <br>UTV Can-Am Maverick : KX5005 <br>UTV Polaris RZR 900 : KX5006 <br>UTV Polaris Ranger 900 : KX5007 <br>UTV Yamaha Viking : KX5008 <br>UTV Polaris Ranger : KX5009 <br>UTV Polaris Ranger Mid Size : KX5010 </p>","
The new Click'N'Go 2 snow plow set is a proficient mix between flexibility, strength and high performance. A generally enhanced designed system with its specific accessories. The double pivot point enhances the performance of the Click'N'Go 2 system thanks to the 75% improvement in lift height, making it easier to use and more supple. Furthermore, using the pedals, the driver can deactivate the latch without leaning over and change the plow angle. A handle has also been added on the plow for easy handling.  More compact plow system to reduce ground clearance loss  Maximum lift height over 41 cm (16"")  Plow blades available in 3 different sizes:137 cm, 152 cm or 168 cm  Wider plow bracing for more rigidity  Mount or remove in less than 2 minutes  
Snow Plow Blade only, requires:Kimpex Click'N'Go 2 Push Frame ATV : KX4004 UTV : KX4015 Kimpex Snow Plow Bracket ATV Universal (except Can-Am) : KX4003ATV Can-Am : KX4013UTV Polaris RZR 800 : KX5001 UTV Can-Am Commander : KX5002 UTV Polaris RZR 1000 : KX5003 UTV Yamaha Rhino : KX5004 UTV Can-Am Maverick : KX5005 UTV Polaris RZR 900 : KX5006 UTV Polaris Ranger 900 : KX5007 UTV Yamaha Viking : KX5008 UTV Polaris Ranger : KX5009 UTV Polaris Ranger Mid Size : KX5010 ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,157794,14000,1555,495,205,,,,,,,,Titanio,Acero,,,https://api.mybihr.com/medias/1066794-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ5Mzd8aW1hZ2UvanBlZ3xhR013TDJoaE1TODVNREV6TVRVeU9EQTRPVGt3THpFd05qWTNPVFF0TVY4NE1EQlhlRGd3TUVnfGE4ZjJmMzRkNmU4ZTA0N2IxM2Y5NTUzYjZiY2M5NjhkNWI5ZGVlN2JmNWY2ZDYxYzY1M2UyMmViNjcyOTg3ZmE,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KIMPEX-pictures.zip,,France Warehouse (Parts)
1066805,,374402,KIMPEX,KIMPE CLICK NGO2 SNOW PLOW BRACKET,Soporte quitanieves KIMPEX Polaris RZR 1000,141.06,116.58,87.44,374402,0,8430200000,0,1,<ul> <li>Mounting emplacement : mid</li> <li>Mounting hardware included</li></ul> <p> <br>Requires: <br><strong>Kimpex Click'N'Go 2 Push Frame: </strong>KX4015 <br><strong>Kimpex Click'N'Go 2 Snow Plow Blade</strong> <br>Width 137 cm : KX4014 <br>Width 152 cm : KX4002 <br>Width 168 cm : KX4001 </p>," Mounting emplacement : mid Mounting hardware included 
 Requires: Kimpex Click'N'Go 2 Push Frame: KX4015 Kimpex Click'N'Go 2 Snow Plow Blade Width 137 cm : KX4014 Width 152 cm : KX4002 Width 168 cm : KX4001 ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,8474,6460,485,416,42,,,,,,,,Negro,Acero,,,https://api.mybihr.com/medias/1066805-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ4OTJ8aW1hZ2UvanBlZ3xhRFpoTDJoaE5TODVNREV6TVRVME1EVTBNVGMwTHpFd05qWTRNRFV0TVY4NE1EQlhlRGd3TUVnfDA5OGFkOGUwMzAyMmNkODRlMjM4ODc0OTMyMjZjYWE2Njg4MDNkNjcyYTA4NmEyOGIzYzA2YzU0ZjdmNWYyZTc,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KIMPEX-pictures.zip,https://api.mybihr.com/medias/kx5003-374402-mini.pdf?context=bWFzdGVyfGRvY3VtZW50c3wzODkyOTV8YXBwbGljYXRpb24vcGRmfGFHUTBMMmcyTmk4NU1EVXdPVFUyTWpZM05UVXdMMnQ0TlRBd015MHpOelEwTURKZmJXbHVhUXwyMTc4YzliNTAwYjJjZTE5YjQ2MDJlOGZmMmY4YzQ1YzJhYzAzZDc2MGMzYTgxZTA1YTVhMGY1ZjYwMzdiYWE1,Spain Warehouse (Parts)
1066773,,258469,KIMPEX,KIMPE CARGO BOX BACK CUSHION,Respaldo baul KIMPEX ATV,84.32,69.69,45.30,779420628834,0,4202125000,0,1,Designed for Kimpex Cargo Deluxe KX0004.,Designed for Kimpex Cargo Deluxe KX0004.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,12082,962,486,220,113,,,,,,,,Negro,,,,https://api.mybihr.com/medias/1066773-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDA5MDJ8aW1hZ2UvanBlZ3xhRGd6TDJobVlTODRPVGMwTWpjM05qY3lPVGt3THpFd05qWTNOek10TVY4NE1EQlhlRGd3TUVnfDdkN2M5MTNhMjc1YmRjNzJiZDNlYmY4ZDg5MmRlZDUyMzRlZjg5ZWJmNzc1NGEzNWU2MjAyMzY0ZWRkMGI0Y2I,https://api.mybihr.com/medias/1066773-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTg0MTR8aW1hZ2UvanBlZ3xhR00yTDJobU15ODRPVGMwTWpjM09EWTVOVGs0THpFd05qWTNOek10TWw4NE1EQlhlRGd3TUVnfDdjNzU0ZGI1ZWNjOTlmYmZhMDU3NDRhYWYyYzc0MWRmODc2YmQ3NTFjZjFlZWYxOTk0OTUxNDdmODM0NGFjNDc,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KIMPEX-pictures.zip,,Spain Warehouse (Parts)
1066784,,072270,KIMPEX,KIMPE CLICK NGO2 STEEL WEAR BAR,Cuchilla de acero KIMPEX 152cm,77.13,63.74,38.24,77942024067,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,2508,3000,1520,55,30,,,,,,,,,,,,https://api.mybihr.com/medias/1066784-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjgxMzZ8aW1hZ2UvanBlZ3xhR0l6TDJnellpODRPVGMwTWpjNU1EUTVNalEyTHpFd05qWTNPRFF0TVY4NE1EQlhlRGd3TUVnfDgwMDEwMGRjMzZkMzZmMTRiM2NjYWFhM2FhYzNmYWQ5MTQ5MDU5MjFmNmVkNjU5Nzc3MjY5Yjk1MmQ4ZmFlODA,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KIMPEX-pictures.zip,,Spain Warehouse (Parts)
1066844,,375142,KIMPEX,KIMPE COMMANDER WS4 ADAPTATOR,Kimpex Track Adaptor Kit Commander WS4 Can-Am G2,802.22,662.99,464.09,779422919275,2,8430200000,0,0,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,71982,20157,705,561,182,,,,,,,,,,,,https://api.mybihr.com/medias/1066844-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjM1NTl8aW1hZ2UvanBlZ3xhR0l5TDJneU15ODRPVGMwTWpnM09EazJOakEyTHpFd05qWTRORFF0TVY4NE1EQlhlRGd3TUVnfDEwYzFhMzVmNTQxNmVlOWMwZThkN2ZlYjMxMzdkMDY0OWUwZjI5ZmVkZjk4Yjc1MTgyM2M4MWI0OTIzYzQzZWQ,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KIMPEX-pictures.zip,,France Warehouse (Parts)
1066847,,375440,KIMPEX,KIMPE COMMANDER WS4 ADAPTATOR,Kimpex Track Adaptor Kit Commander WS4 Polaris Sprortsman 550/850,802.22,662.99,464.09,779423142221,2,8430200000,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,35815,13666,599,296,202,,,,,,,,,,,,https://api.mybihr.com/medias/1066847-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODE3MTJ8aW1hZ2UvanBlZ3xhRFUzTDJnek9DODRPVGMwTWpnNE5EZzJORE13THpFd05qWTRORGN0TVY4NE1EQlhlRGd3TUVnfDhjYWZjYmE0MDQzYzRlMDNmMzU2NGJmMGI4ZmVmZDhkYmZmYzM2OGJhNTZhMjkxODM0OTRhNjM1OWI5OTUxMjQ,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KIMPEX-pictures.zip,,France Warehouse (Parts)
1066851,,375707,KIMPEX,KIMPE COMMANDER WS4 ADAPTATOR,KIMPEX Commander WS4/WSS4 Track Adaptator Kit Yamaha YFM450 Kodiak,802.22,662.99,464.09,779420899173,7,8430200000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_DX_FRAG_STARTFRAGMENT""></a>The Track Adaptors are easy to install.</p><p> </p><ul> <li>Designed to fit your vehicle perfectly</li><li>All the required hardware is included in the box</li><li>Only one set of adapters is needed per vehicle<a id=""_DX_FRAG_ENDFRAGMENT""></a></li></ul> </body> </html>","       The Track Adaptors are easy to install.  Designed to fit your vehicle perfectlyAll the required hardware is included in the boxOnly one set of adapters is needed per vehicle  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,36413,16583,601,306,198,,,,,,,,,,,,https://api.mybihr.com/medias/1066851-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc0NjkyfGltYWdlL2pwZWd8YUdVMEwyZzBOUzg0T1RjME1qZzRPRGM1TmpRMkx6RXdOalk0TlRFdE1WODRNREJYZURnd01FZ3w4OGVlYWYwMDZlNDJlZGIzZGVhOGJkNWM2MmZkZmRhMDBmNjM2MjIzZjU0NTQ2YTZkMjc2YWQwMmQ0NTdjODM2,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KIMPEX-pictures.zip,,France Warehouse (Parts)
1066853,,375762,KIMPEX,KIMPE COMMANDER WS4 ADAPTATOR,Kimpex Track Adaptor Kit Commander WS4 Yamaha Grizzly 700 14-15,802.22,662.99,464.09,779423149947,8,8430200000,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,38007,18101,600,309,205,,,,,,,,,,,,https://api.mybihr.com/medias/1066853-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMyNDl8aW1hZ2UvanBlZ3xhRE13TDJnNVlpODRPVGMwTWpnNU1qY3lPRFl5THpFd05qWTROVE10TVY4NE1EQlhlRGd3TUVnfGU3YzllNmJkZTg3ZTkzODk1YWM2OGE1YjY1NjlhY2U0YzAxNTk5ODk0MzUyYWVmYmNhNTM0YTc0YzgwMzgyMzM,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KIMPEX-pictures.zip,,France Warehouse (Parts)
1066855,,375899,KIMPEX,KIMPE COMMANDER SPARE PART HARDWARE KIT,KIMPEX Commander Track A-Arm Kit,668.51,552.49,414.37,69900130,0,8430200000,1,1,"Technical Part, please contract our After-Sales Service to have the specific reference you need.","Technical Part, please contract our After-Sales Service to have the specific reference you need.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,575,360,154,83,45,,,,,,,,,,,,https://api.mybihr.com/medias/1066855-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTEyNTcxfGltYWdlL2pwZWd8YUdKbEwyaGhPQzg0T1RjME1qZzVOalkyTURjNEx6RXdOalk0TlRVdE1WODRNREJYZURnd01FZ3xmOTcwMWJhMzI5NjYwYmQ1YjgzNDM1YjgwZTlmNjJjZDE1NThlYjQwZmEwYTNkY2ZlYjZhZjg5YjkyMzRkODhj,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KIMPEX-pictures.zip,,France Warehouse (Parts)
1066864,,393004,KIMPEX,KIMPE COMMANDER SPARE PART FRAME,Piezas de recambio KIMPEX,822.79,679.99,509.99,64500032,0,8708999790,1,1,"Technical Part, please contract our After-Sales Service to have the specific reference you need.","Technical Part, please contract our After-Sales Service to have the specific reference you need.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,120750,17000,1150,420,250,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KIMPEX-pictures.zip,,France Warehouse (Parts)
1066783,,072267,KIMPEX,KIMPE CLICK NGO2 SKID SHOE,Recambio pala quitanieves KIMPEX,23.64,19.54,14.66,CN-7810108-00,0,8430200000,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,436,250,87,88,57,,,,,,,,,,,,https://api.mybihr.com/medias/1066783-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ5NDZ8aW1hZ2UvanBlZ3xhREZqTDJnNFlTODRPVGMwTWpjNE9EVXlOak00THpFd05qWTNPRE10TVY4NE1EQlhlRGd3TUVnfGQ4YzkyNmQxODU4OTYwMWMwNDQ2OWU4MWFmNjk5ZmI5NGFiYzEyNjViZGZiZmRlNzgwYjkzOTg5MWUxODk4Y2M,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KIMPEX-pictures.zip,,Spain Warehouse (Parts)
1066785,,172277,KIMPEX,KIMPE CLICK NGO2 STEEL WEAR BAR,Cuchilla de acero KIMPEX 168cm,89.47,73.94,44.36,77942065914,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,3696,3360,1680,55,40,,,,,,,,,,,,https://api.mybihr.com/medias/1066785-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTUzODl8aW1hZ2UvanBlZ3xhR1V6TDJnek5DODRPVGMwTWpjNU1qUTFPRFUwTHpFd05qWTNPRFV0TVY4NE1EQlhlRGd3TUVnfGJiNTc0MTg4NzIyM2RlODcwN2E1ODYxZjRmZmQ2MzQzOTE3MTI0MjliZjA4MTA1ZDE5NTc3MGFjZGFiMWNjNDY,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KIMPEX-pictures.zip,,Spain Warehouse (Parts)
1066786,,373106,KIMPEX,KIMPE CLICK NGO2 SNOW PLOW BRACKET,Soporte quitanieves KIMPEX -CAN AM,226.26,186.99,140.24,P373106,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,5416,4100,466,149,78,,,,,,,,,,,,https://api.mybihr.com/medias/1066786-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzA5MTR8aW1hZ2UvanBlZ3xhREV6TDJneVpTODRPVGMwTWpjNU5EUXlORFl5THpFd05qWTNPRFl0TVY4NE1EQlhlRGd3TUVnfGEwNjA1NDA2ODE0YjFiMDA0ZDU1YTlmZmUzZjc5ZTA5MWE2NjYxZGRmYWEyZjFiNzVmMmE3NjMyZTdjZWZjZmQ,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KIMPEX-pictures.zip,,Spain Warehouse (Parts)
