PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (mm),Anchura (mm),Anchura de la zona de sujeción (mm),Apertura (mm),Barra transversal,Bloqueo,Color,Composición,Compuesto del puño,Diámetro Ø (mm),Elevación de manillar (mm),Gama,Longitud (mm),Longitud de control (mm),Tipo de puño,Uso,Picture1,Picture2,Picture3,AllPicturesZIP,Document1,Document2,DeliveryPlant
1025657,83555,2207.91,DOMINO,DOINO SPAREPARTS PULLEY BEARING,Polea de acelerador con rodamientos Domino 2207.91,27.83,23.00,13.80,8430525835559,0,8714109090,0,1,"For handles 872017, 872018, 872019 and 872027.","For handles 872017, 872018, 872019 and 872027.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,125,19,117,71,15,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025657-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkzMTF8aW1hZ2UvanBlZ3xhREV6TDJnd09TODRPVFk1TkRjek5ESTFORE00THpFd01qVTJOVGN0TVY4NE1EQlhlRGd3TUVnfDExZmJmMDJiZjQwYjVhMDQxOGE3M2ExMGI0YzYzMThkNzg5Mjg2MWNlOGYyNzNhNzkyZmQ1ZWNjNGNiNWRjOTE,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025658,872249,2238.03,DOMINO,DOINO THROTTLE TUBE,Acelerador Domino TREK/ VIVACITY,22.99,19.00,11.40,8033900024670,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,825,149,184,118,38,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025658-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODUwNnxpbWFnZS9qcGVnfGFHVXpMMmd3Wmk4NE9UWTVORGN6TmpJeU1EUTJMekV3TWpVMk5UZ3RNVjg0TURCWGVEZ3dNRWd8NTJlZThjNzNkNjI4MTk1MmI1MTczMjcwZGNkOWJiMjFmOGFiODI3OWZkNzAzNjQ5ZjAwMzQ1ZTI5YzU2YTJiMQ,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025659,83428,2350.03,DOMINO,DOINO THROTTLE TUBE,Acelerador DOMINO HR para 2T y 4T con goma protectora y puños,70.18,58.00,34.80,8430525834286,2,8714109090,0,1,"<p>Acelerador de aluminio con guardapolvos y puños mod. 1150 negros cerrados.</p>
<ul>
	<li><strong>Material del soporte</strong>:&nbsp;Aluminio</li>
	<li><strong>Acabado del soporte:</strong>&nbsp;Pintado</li>
	<li><strong>Color:</strong>&nbsp;Negro</li>
	<li><strong>Recorrido máximo:&nbsp;</strong>43 mm</li>
	<li><strong>Velocidad:&nbsp;</strong>2,2 °/mm</li>
	<li><strong>Tipo de Cable:</strong>&nbsp;Monocable</li>
</ul>
","
Acelerador de aluminio con guardapolvos y puños mod. 1150 negros cerrados.

	Material del soporte: Aluminio
	Acabado del soporte: Pintado
	Color: Negro
	Recorrido máximo: 43 mm
	Velocidad: 2,2 °/mm
	Tipo de Cable: Monocable

",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,1852,337,181,155,66,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025659-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY5NzB8aW1hZ2UvanBlZ3xhRFJoTDJoaU15ODVNVEEyTVRNMk9UVTJPVFU0THpFd01qVTJOVGt0TVY4NE1EQlhlRGd3TUVnfDRhNjYyYzQyYmYyM2ZkZDQyNDVkNmRiNTgxNjM0NzhkNWMyYzQ4ZjliODUwMWU2ZTU3MzVmMzRmNTUyNGM2Y2Q,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
3031867,,,DOMINO,DOINO KIT KRK EVO RED/BLACK+CABLES,Kit acelerador DOMINO KRK Evo con cables puños Rojo/Negro,175.45,145.00,87.00,,1,,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC235ED31{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4EA70B48{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs6FE56D2{text-align:left;margin:0pt 0pt 0pt 36pt;}</style> </head> <body> <p>We have combined together Domino's Throttle and cables in a useful kit. </p><p> </p><p>The KRK EVO kit contains:</p><ul> <li>Cables</li><li>Grips</li><li>4 different pulleys, to change the speed and ajust the throttle control to one's own riding style and track conditions. </li></ul> <p>Grey pulley:                Quickness => 3,0 °/mm;        Max stroke: 38 mm </p><p>Brown pulley:              Quickness => 2,8 °/mm;        Max stroke: 39 mm </p><p>Orange pulley:            Quickness => 2,7 °/mm;        Max stroke: 43 mm</p><p>Black pulley:               Quickness => 2,6 °/mm;        Max stroke: 39 mm</p><p> </p></body> </html>","       We have combined together Domino's Throttle and cables in a useful kit.  The KRK EVO kit contains: CablesGrips4 different pulleys, to change the speed and ajust the throttle control to one's own riding style and track conditions.  Grey pulley:                Quickness => 3,0 °/mm;        Max stroke: 38 mm Brown pulley:              Quickness => 2,8 °/mm;        Max stroke: 39 mm Orange pulley:            Quickness => 2,7 °/mm;        Max stroke: 43 mmBlack pulley:               Quickness => 2,6 °/mm;        Max stroke: 39 mm  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,4400,630,160,160,160,,,,,,,Rojo,,,,,,,,,,https://api.mybihr.com/medias/3031867-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTU1MzR8aW1hZ2UvanBlZ3xhRFExTDJoa1lTODRPVGt4TmpFeE1qVTJPRFl5THpNd016RTROamN0TVY4NE1EQlhlRGd3TUVnfDllMGFiNjBmMTkyMDk2NTQ2NTUzNDgzOWFiMjM2YjlkN2Q1Mzk5MDhjNDlmNDM5Y2U2YTZmYzMwM2E3MzA1NGU,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025639,872256,1695.03,DOMINO,DOINO THROTTLE TUBE,"Acelerador MBK YAM 50 BOOSTER/ AXIS, BREEZE",26.62,22.00,13.20,8033900021730,1,8714109090,0,1,<p>Aluminio revestido de negro</p>,"
Aluminio revestido de negro",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,880,138,186,91,52,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1025639-1.jpg?context=bWFzdGVyfHJvb3R8NDA4Nzl8aW1hZ2UvanBlZ3xhRFpqTDJneU9TOHpNekV6TVRRMU16TTBPVGt4T0M4NE1EQlhlRGd3TUVoZk1UQXlOVFl6T1MweExtcHdad3xmMmU0ZTQxNThjYjEyNWUxYTk1N2M0MDg2NWE0MzQ0MDA2ZTI0ZjU2ZjM4ODExMzM5OWYzZTdjOTE3ZmRkMDFm,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025640,874078,1707.02.2151,DOMINO,DOINO SPAREPARTS CABLE ADJUSTER,Tensor de cable DOMINO M8 x 1mm,13.31,11.00,6.60,8033900021877,0,8714109090,0,1,"<ul>
<li>Material: Aluminio</li>
<li>Acabado: Oxidado</li>
<li>Color: Plateado pulido</li>
<li>Rosca: M8 x 1 mm</li>
<li>Di&aacute;metro de la funda: 8,15 mm</li>
<li>Profundidad de la funda : 8,5 mm</li>
</ul>","
Material: Aluminio
Acabado: Oxidado
Color: Plateado pulido
Rosca: M8 x 1 mm
Diámetro de la funda: 8,15 mm
Profundidad de la funda : 8,5 mm
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,8,14,30,18,15,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025640-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM5ODF8aW1hZ2UvanBlZ3xhREpqTDJnNFlTODRPVFV6TkRBMU1qRXdOalUwTHpFd01qVTJOREF0TVY4NE1EQlhlRGd3TUVnfDMxMDYxZmQzNWY3MDYwZjVmODI5ZThhOWVkOWU0ZTA5YjA4YjczZmUxYTY1ZWM0Mjk5YzE5Mjg3NzY0MjNjMzA,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025712,83485,5405.96.04-00,DOMINO,DOINO CABLE THROTTLE SET XM2,Cable de gas para acelerador Domino XM2 Honda 5405.96,76.84,63.50,38.10,8430525834859,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,1094,193,193,126,45,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1025712-1.jpg?context=bWFzdGVyfHJvb3R8NTM5Mzl8aW1hZ2UvanBlZ3xhRGd4TDJnNE55ODBPRFF4TXprMU9EazJNekl6TUM4NE1EQlhlRGd3TUVoZk1UQXlOVGN4TWkweExtcHdad3w0MjNlMGQxZmFiNjdkMTdmYjc3OGY3Njk4Y2IzMjkxMWUzNDg5ZWY5MzExMjQxOWEzYzAwOGQ4MjUzYTM5OGE1,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025714,83487,5424.96.04-00,DOMINO,DOINO CABLE THROTTLE SET XM2,Cable de gas para acelerador Domino XM2 Yamaha 5424.96,87.12,72.00,43.20,8033900032538,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,1131,192,191,126,47,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1025714-1.jpg?context=bWFzdGVyfHJvb3R8NDI4NTd8aW1hZ2UvanBlZ3xhRGhqTDJnd09TODBPRFF4TXprMU56TTVNRE0yTmk4NE1EQlhlRGd3TUVoZk1UQXlOVGN4TkMweExtcHdad3xhYWE3YTNmMTI1OTM3MGQ5MGJkN2Y0NDE5NWZkMDBmODRlNjQxZjJmZTQ4YTIwMDJiZGJlMjU1YTZmN2U0OGE1,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025723,875021,97.2289.04-00,DOMINO,DOINO THROTTLE TUBE,Caña de gas Domino para puño 872025 & 872030,11.50,9.50,5.70,97.2289.04'00,3,8714109090,0,1,<p>Para ref. 872025/872030</p>,"
Para ref. 872025/872030",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,1350,27,191,124,57,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025723-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzgwMzF8aW1hZ2UvanBlZ3xhRFl3TDJnMk1TODRPVFk1TkRnd05UQXpNekkyTHpFd01qVTNNak10TVY4NE1EQlhlRGd3TUVnfDg3Y2QzMzVhYmRhZjI4NTFiNGI2MTJlYjhiNjZhMjljYmE2ZjQ4YzExZWY1M2RlZGU5NmE5NDYwMjhhZjNlNWY,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025724,875022,97.2295.04-00,DOMINO,DOINO THROTTLE TUBE,Caña de gas Domino para puño 872026 & 872031,13.31,11.00,6.60,8033900011540,2,8714109090,0,1,<p>Para ref. 872026/872031</p>,"
Para ref. 872026/872031",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,628,72,236,76,35,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025724-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDAwNjd8aW1hZ2UvanBlZ3xhR1l6TDJnMVl5ODRPVFk1TkRnd05qazVPVE0wTHpFd01qVTNNalF0TVY4NE1EQlhlRGd3TUVnfDM5MTdkNjIxYmRlZWZhZjg5MGE4YzgwOGZmZWYwNzEyZjI4YjhjZTc3NWFhNDA0ZTk2ZGE3M2Q4YWJiYWIwYmI,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025708,872631,5176.03-02,DOMINO,DOINO THROTTLE TUBE XM2,Acelerador DOMINO XM2 con puños,109.51,90.50,54.30,8033900008311,1,8714109090,0,1,"<ul>
	<li>Material de soporte: Aluminio</li>
	<li>Acabado del soporte: Pintado</li>
	<li>Color: Negro</li>
</ul>

<p>Polea blanca, para una mayor rapidez del mando:</p>

<ul>
	<li>Velocidad&nbsp;(Anillo rojo) 2,7°/mm</li>
	<li>Recorrido (Anillo rojo): 25 mm</li>
</ul>

<p>Polea roja, con una apertura más progresiva, perfecta para una conducción deportiva:</p>

<ul>
	<li>Velocidad (anillo blanco) 2,6°/mm</li>
	<li>Recorrido (anillo blanco) 36 mm</li>
</ul>

<p>Polea verde, con una apertura más suave, que es mejor, por ejemplo, en pista mojada:</p>

<ul>
	<li>Velocidad (anillo verde) 2,9°/mm</li>
	<li>Recorrido&nbsp;(Anillo verde) 33 mm</li>
</ul>
","
	Material de soporte: Aluminio
	Acabado del soporte: Pintado
	Color: Negro



Polea blanca, para una mayor rapidez del mando:


	Velocidad (Anillo rojo) 2,7°/mm
	Recorrido (Anillo rojo): 25 mm



Polea roja, con una apertura más progresiva, perfecta para una conducción deportiva:


	Velocidad (anillo blanco) 2,6°/mm
	Recorrido (anillo blanco) 36 mm



Polea verde, con una apertura más suave, que es mejor, por ejemplo, en pista mojada:


	Velocidad (anillo verde) 2,9°/mm
	Recorrido (Anillo verde) 33 mm

",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,2365,301,243,157,62,,,,,,,Negro,,,,,,,,,,https://api.mybihr.com/medias/1025708-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM1Njh8aW1hZ2UvanBlZ3xhRE01TDJneVlpODRPVFk1TkRjNE9UTXdORFl5THpFd01qVTNNRGd0TVY4NE1EQlhlRGd3TUVnfGEwNmY5NGZjOGM4YWY3ZjgwZGRlMzJlZDUyN2E1Zjk0MWU2NTAwZGNhNjYwZmIyOTAyYjhjNDhlZjhkMDQzNDE,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,https://api.mybihr.com/medias/Mounting-Instruction-Throttle-Control-XM2.pdf?context=bWFzdGVyfHJvb3R8NDY5MTM3fGFwcGxpY2F0aW9uL3BkZnxhREUwTDJnd015ODVPREUxTXpJeE1qa3dNelExTkM5TmIzVnVkR2x1WnlCSmJuTjBjblZqZEdsdmJpQlVhSEp2ZEhSc1pTQkRiMjUwY205c0lGaE5NaTV3WkdZfGQ5OTBkZWIyYTU2NGI0MTM3NTg3ZTRmODZkMjU3Njc0M2UxZTRmMmU1NTBhOTIwYjdlMDVlNTE3NDVlNTFmNTU,,Spain Warehouse (Parts)
1025618,83416,0514.03-01,DOMINO,DOINO THROTTLE TUBE,Acelerador DOMINO HF monocable con puños,60.50,50.00,30.00,8430525834163,1,8714109090,0,1,"<p>Acelerador de aluminio con puños negros cerrados.</p>
<ul>
	<li><strong>Material del soporte:</strong> Aluminio</li>
	<li><strong>Acabado del soporte:</strong> Pintado</li>
	<li><strong>Color:</strong> Negro</li>
	<li><strong>Recorrido máximo:</strong> 46 mm</li>
	<li><strong>Velocidad:</strong> 2,3 °/mm</li>
	<li><strong>Tipo de Cable:</strong> Monocable</li>
</ul>
","
Acelerador de aluminio con puños negros cerrados.

	Material del soporte: Aluminio
	Acabado del soporte: Pintado
	Color: Negro
	Recorrido máximo: 46 mm
	Velocidad: 2,3 °/mm
	Tipo de Cable: Monocable

",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,1861,267,208,126,71,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1025618-1.jpg?context=bWFzdGVyfHJvb3R8NTQ4NjF8aW1hZ2UvanBlZ3xhRGxrTDJobU5TODBOVEE0TmpZME1EZ3pNalUwTWk4NE1EQlhlRGd3TUVoZk1UQXlOVFl4T0MweExtcHdad3wwZDk4NjU1YTIzNTMzODkzMDFlYjNjOWRlODg5MjY3NjY5ZGRiNTA0MjYwNThkOTRlNzkyMzQxYTRkODI2NmQz,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025611,83664,0443.02.113,DOMINO,DOINO SPAREPARTS CABLE ADJUSTER,Tensor de cable DOMINO M7 x 1mm,15.73,13.00,7.80,8430525836648,5,8714109090,0,1,"<ul>
<li>Material: Acero</li>
<li>Color: Plateado pulido</li>
</ul>","
Material: Acero
Color: Plateado pulido
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,30,41,43,28,25,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025611-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE2NjZ8aW1hZ2UvanBlZ3xhRGd6TDJneU1DODRPVFV6TkRBME1qSTNOakUwTHpFd01qVTJNVEV0TVY4NE1EQlhlRGd3TUVnfDJhMTdhOTRjZTI3MmM0MjRiMjRlOTcyZmI3ZGUyMDkyYTUwOGMyMGIwYjViNTNlOGYxMDE3Zjg1MzFlZWYyMTM,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025643,83499,1815.02.2301,DOMINO,DOINO SPAREPARTS RUBBER PROTECTOR,Goma protectora de acelerador Domino 1815.02.2301,6.05,5.00,3.00,8430525834996,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,254,29,98,81,32,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025643-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzUzMjl8aW1hZ2UvanBlZ3xhR1ZpTDJoa01DODRPVFk1TkRjeE1qWXlOelV3THpFd01qVTJORE10TVY4NE1EQlhlRGd3TUVnfGMwYWNkNjc5ZDAzMzRhNzRlNzUwZmNhMGUwYmYyOWE0YWY2NWY3ZTc3YTc3OTAyNDYyZWE2NWQ0NTNkOTE3ZWQ,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025602,83502,0152.02.253,DOMINO,DOINO SPAREPARTS LEVER GUARD,Goma protectora de maneta Domino 0152.02.253,6.66,5.50,3.30,8430525835023,2,8714109090,0,1,For 872222 lever.,For 872222 lever.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,158,22,85,53,35,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025602-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI3Njl8aW1hZ2UvanBlZ3xhR001TDJnMll5ODRPVFk1TkRZMk1UVXdPVFF5THpFd01qVTJNREl0TVY4NE1EQlhlRGd3TUVnfGJhYzY1YTMyNjE4NGJjYTYyNjNkNzI1NjhkYzgwODJhOTRiNGEzZGE2Yjg4YjYyZjk1MjZmMzMzOGI5Zjg1MDA,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025605,874011,0250.49.14.04,DOMINO,DOINO SPAREPARTS TUBE,"Tubo de recambio para semi-manillares, Ø22, 302mm",48.40,40.00,24.00,8033900010024,2,8714109090,0,1,"<p>Spare tube Ø22mm</p>
<ul>
	<li>Packaging:&nbsp;Bag</li>
	<li>Material:&nbsp;Avional</li>
	<li>Finish:&nbsp;Anodized</li>
	<li>Colour:&nbsp;Natural Grey</li>
	<li>Length:&nbsp;302 mm</li>
	<li>Handle Diameter:&nbsp;22 mm</li>
</ul>
","
Spare tube Ø22mm

	Packaging: Bag
	Material: Avional
	Finish: Anodized
	Colour: Natural Grey
	Length: 302 mm
	Handle Diameter: 22 mm

",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,174,175,303,23,25,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1025605-1.jpg?context=bWFzdGVyfHJvb3R8NzU1Mzd8aW1hZ2UvanBlZ3xhR1V4TDJobVlpODJOekl3TVRjeU5UQTNNVE01TUM4NE1EQlhlRGd3TUVoZk1UQXlOVFl3TlMweExtcHdad3w1ZGM1NDI0Yzc0NTE3MDUwYzI0MWEzNDU4YjQ3MjdhMDZkMTgyYzEwYjMxNzkzNDY1MTg2YzI2ZTM3NzkwYjYz,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025606,872524,0335.03.60-01,DOMINO,DOINO THROTTLE TUBE,Acelerador RALLY MOTO 2T,72.60,60.00,36.00,8033900013667,1,8714109090,0,1,<p>Control completo del acelerador.</p><p>Para motores 2T.</p><p>Se entrega con puño.<br>  <br> </p>,"
Control completo del acelerador.
Para motores 2T.
Se entrega con puño.   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,2731,226,242,182,62,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025606-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzYxMjd8aW1hZ2UvanBlZ3xhRFUzTDJnM1lTODRPVFk1TkRZMk5UUTBNVFU0THpFd01qVTJNRFl0TVY4NE1EQlhlRGd3TUVnfDdjYWJjZDgyNDRjOTdhM2U5YjA1MWU3NzEzNjQ5MjUwMGFmZDIxZjhiOTEyNTcxNjI0Y2EwOWM5NTYwMTIzMTM,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025655,83413,2151.03,DOMINO,DOINO THROTTLE TUBE,Acelerador con maneta Domino Piaggio Typhoon 2151.03,56.27,46.50,27.90,8033900024229,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Delivered with left & right grips.</p></body> </html>","       Delivered with left & right grips. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,1565,249,212,142,52,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025655-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ4Mzl8aW1hZ2UvanBlZ3xhRGRoTDJnd05DODRPVFk1TkRjek1ETXlNakl5THpFd01qVTJOVFV0TVY4NE1EQlhlRGd3TUVnfGRmOGU4MTNlZGUyODUwMDY4NjQ3YTUwNTYzYjFhNTNlYTE4Y2QyYjVjMTA5MDlkMzNmMjQ2NTYzZTBmYzdmODk,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
