PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ajustes de amortiguación,Altura (mm),Color,Diámetro del eje (mm),Diámetro del pistón (mm),Diámetro Ø (mm),Embalaje,Homologación,Longitud (mm),Spring Rate,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,Document1,Document2,DeliveryPlant
1037386,40124,TE302-330T-02AL-38,YSS,YSS REAR SHOCK ECOLINE TE302,Amortiguadores traseros YSS Gas Eco Line,240.79,199.00,129.35,8858803499857,7,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.cs1C98BBCC{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:circle;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Get the best for your Modern or Retro-Bike. Developed for optimum performance and a sporty image.</p><p> </p><ul start=""1""> <li>Reservoir with a bladder for smoother linear movement and better cooling</li><li>Better precision: calibrated Teflon coated DU Bushes and heat treated hard chrome shafts</li><li>Heat Treated Hard Chrome Low Friction Shaft</li><li>Long Life Seal Block, Bearing and Bushes</li></ul> <p> </p><ul start=""1""> <li>Specifications<ul> <li>Gold body, red spring</li><li>Fix type: top 10x20, bottom 20x8</li><li>Shock type: gaz emulsion</li><li>Settings options: preload - rebound - length adjustment </li></ul> </li></ul> </body> </html>","       Get the best for your Modern or Retro-Bike. Developed for optimum performance and a sporty image.  Reservoir with a bladder for smoother linear movement and better coolingBetter precision: calibrated Teflon coated DU Bushes and heat treated hard chrome shaftsHeat Treated Hard Chrome Low Friction ShaftLong Life Seal Block, Bearing and Bushes   Specifications Gold body, red springFix type: top 10x20, bottom 20x8Shock type: gaz emulsionSettings options: preload - rebound - length adjustment    ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,4710,3245,411,157,73,,,,,,,,Homologación TüV,,,https://api.mybihr.com/medias/800Wx800H-1037386-1.jpg?context=bWFzdGVyfHJvb3R8OTEyNTJ8aW1hZ2UvanBlZ3xhR1F5TDJobVlTODJPRFk1TXprek5qZ3pNalUwTWk4NE1EQlhlRGd3TUVoZk1UQXpOek00TmkweExtcHdad3wxZTBiYWM1MjkzNmI0OWM4MGIwNmVlMjljYjBmNjAyODg5YmY0MjdiNjYwZmUyYzU4NGRiNDJkOTA1MDM0MmNm,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,https://api.mybihr.com/medias/ABE-SHOCK-ABSORBER-SERIES-302.pdf?context=bWFzdGVyfHJvb3R8MjczMzQzNXxhcHBsaWNhdGlvbi9wZGZ8YURjekwyZ3haaTh5TnpNM09Ua3pOREV6TkRNd01pOUJRa1V0VTBoUFEwc3RRVUpUVDFKQ1JWSXRVMFZTU1VWVExUTXdNaTV3WkdZfGU3OTlkZTg1ZTdmZDhmMDdlM2Y3MDZjZWFmNjY5YjQ0NGM1ZjBmNzUzNjZhZjY1ZjQ2ODRjZDUyYzYzM2M0YmQ,,Spain Warehouse (Parts)
1116316,,RZ362-350TRJ-52-B,YSS,YSS SHOCK GAS TOP LINE BLACK EDITION,Amortiguadores traseros YSS Gas,671.55,555.00,333.00,8859518029162,0,8714109090,0,1,A High efficiency gas shock absorber that can be adjusted according to the user.,A High efficiency gas shock absorber that can be adjusted according to the user.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,1,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1116316-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ1MzE5fGltYWdlL2pwZWd8YURObUwyaGhNUzh5T0RFNE16TXlOakF6TVRrd01pOHhNVEUyTXpFMkxURmZPREF3VjNnNE1EQkl8MDFiYzhmYjE1NWI1YjU0ZDc4ZDNiYzBiNGU5M2VkMDQxM2JjY2I3ZTc0Mjc3Y2MyNGVkMTJmMWUxNGI2Yjc5Yg,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116281,,MZ456-400HRL-18-85,YSS,YSS SHOCK GAS TOP LINE,Amortiguador trasero YSS Gas,665.00,549.59,329.75,8859518051989,0,8714109090,0,1,A High efficiency gas shock absorber that can be adjusted according to the user.,A High efficiency gas shock absorber that can be adjusted according to the user.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,16035,4302,554,268,108,,,,,,,,,,,https://api.mybihr.com/medias/1116281-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ3Mzk2fGltYWdlL2pwZWd8YURSbUwyZzNaQzh5T0RFNE16TXhOVGd3T0RJNE5pOHhNVEUyTWpneExURmZPREF3VjNnNE1EQkl8NDRhNjdhODUyNTA0ZTAwNjU5NjQwOTI3ZjA3MjU1M2NjNTI3ZGIyZTlhY2FlZjZiY2I3YWQ1ZWQ3Yjg0YzU5ZA,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116280,,MZ456-385TRL-21-85,YSS,YSS SHOCK GAS TOP LINE,Amortiguador trasero YSS Gas,519.09,429.00,257.40,8859518075121,0,8714109090,0,1,A High efficiency gas shock absorber that can be adjusted according to the user.,A High efficiency gas shock absorber that can be adjusted according to the user.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,1,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1116280-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTcyNDEyfGltYWdlL2pwZWd8YUdSa0wyZzRZUzh5T0RFNE16TXhOVFF4TlRBM01DOHhNVEUyTWpnd0xURmZPREF3VjNnNE1EQkl8NTAzODhlNTQ2ZjkyODhmYzdjMTVjODRkMGQ1OGQ5ZDc2ODUzZDcxZTBmNTE2OWZmYWRmNWEwY2I2ZmJhNjNlMg,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116243,,MZ456-290TRL-35-85,YSS,YSS SHOCK GAS TOP LINE,Amortiguador trasero YSS Gas,519.09,429.00,257.40,8859253946229,0,8714109090,0,1,A High efficiency gas shock absorber that can be adjusted according to the user.,A High efficiency gas shock absorber that can be adjusted according to the user.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,10015,2568,562,165,108,,,,,,,,,,,https://api.mybihr.com/medias/1116243-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTcyNDEyfGltYWdlL2pwZWd8YURJNEwyZzRZUzh5T0RFNE16TXdNamd6TWpFMU9DOHhNVEUyTWpRekxURmZPREF3VjNnNE1EQkl8Y2NjYzEyNjNkNDgyOTZiMmE4YjQ5NTVhMTEzNDFiMTkzY2RlNThjOTMzODVmZjMyZGJmZjQ3OWY1YTdlZjI5NA,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116285,,MG456-410TRW-15-858,YSS,YSS SHOCK GAS H-L SPEED G-RACING,Amortiguador trasero YSS Gas botella Racing,895.00,739.67,443.80,8859518080477,0,8714109090,0,1,Adopting best technology performance and maximum efficiency. Customizable precision High Low Speed Compression and Rebound to fit driving style.,Adopting best technology performance and maximum efficiency. Customizable precision High Low Speed Compression and Rebound to fit driving style.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,1,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1116285-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgzMTcwfGltYWdlL2pwZWd8YURNNEwyZ3daaTh5T0RFNE16TXhOams0Tnprek5DOHhNVEUyTWpnMUxURmZPREF3VjNnNE1EQkl8NzcyNjBhMGRiZDJhYjIzODkwODBiOWYzNGE2ZmNkYjE3ZGFjOTdkNDZhNzZlOWVjYjhlOTQ4MWQ4YzFlOTZlYw,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116309,,MZ456-305H1RJ-56-85,YSS,YSS SHOCK GAS TOP LINE,Amortiguador trasero YSS Gas,689.00,569.42,341.65,8859253910794,0,8714109090,0,1,A High efficiency gas shock absorber that can be adjusted according to the user.,A High efficiency gas shock absorber that can be adjusted according to the user.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,1,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1116309-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODYzMzJ8aW1hZ2UvanBlZ3xhRE01TDJnNE55OHlPREU0TXpNeU16WTNNall3Tmk4eE1URTJNekE1TFRGZk9EQXdWM2c0TURCSXxmYThiYmVkMTFlMWU3ZTY4NjQ0MzkxYzRlNmQ0MGU4ODUxNzcyNGRjMzQyNTM0NDU5ZGJhYjZiNTc3ZGQ4Y2Ey,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116325,,MX456-330H1RWL58-858,YSS,YSS SHOCK GAS H-L SPEED G-RACING,Amortiguador trasero YSS Gas latiguillo Racing,1039.39,859.00,515.40,8859518076760,0,8714109090,0,1,A High efficiency gas shock absorber that can be adjusted according to the user.,A High efficiency gas shock absorber that can be adjusted according to the user.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,1,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1116325-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ4MzYzfGltYWdlL2pwZWd8YURVMkwyZzBaaTh5T0RFNE16UXlOemczTkRnME5pOHhNVEUyTXpJMUxURmZPREF3VjNnNE1EQkl8MjMzMmMwYWFiZDZiZWNlMzRlZGVkNTBkZWY5YmJhOGQxYjEwOGExYmIwZjU2MTIyZTJkYTcwYjU1ODJkMzBiOQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116231,,OZ456-310TR-15-85,YSS,YSS SHOCK GAS TOP LINE,Amortiguador trasero YSS Gas,519.09,429.00,257.40,8859518054546,0,8714109090,0,1,A High efficiency gas shock absorber that can be adjusted according to the user.,A High efficiency gas shock absorber that can be adjusted according to the user.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,1,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1116231-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc0ODAzfGltYWdlL2pwZWd8YURNeEwyZ3hNaTh5T0RFNE16STVPRGN3TXpNNU1DOHhNVEUyTWpNeExURmZPREF3VjNnNE1EQkl8ZTU2Yjc1MDY3ZDdlNDdlNzU5OGVkZjQ3YmE5NDgxYzg1NGYxMzk2MDRkYTVmMTcxYzc3OWRmZjE5MGVhMmEzZg,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116230,,OZ456-300H1R-27-85,YSS,YSS SHOCK GAS TOP LINE,Amortiguador trasero YSS Gas,688.49,569.00,341.40,8859253902805,0,8714109090,0,1,A High efficiency gas shock absorber that can be adjusted according to the user.,A High efficiency gas shock absorber that can be adjusted according to the user.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,1,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1116230-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg2NTI0fGltYWdlL2pwZWd8YUdFekwyZ3dOQzh5T0RFNE16STVPRE14TURFM05DOHhNVEUyTWpNd0xURmZPREF3VjNnNE1EQkl8OTRkNzczM2QwNDJjNzM3N2YxZjZkNTBlMzExNzA3Y2I2YTliY2U4ODI4ZDhmMjMwYzA1MDUzMmYyMWJiN2Y0Ng,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116265,,RZ362-330TRL-39-88,YSS,YSS SHOCK GAS TOP LINE,Amortiguadores traseros YSS Gas,647.35,535.00,321.00,8859518086226,0,8714109090,0,1,A High efficiency gas shock absorber that can be adjusted according to the user.,A High efficiency gas shock absorber that can be adjusted according to the user.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,1,10,10,10,,,Negro,,,,,,,,https://api.mybihr.com/medias/1116265-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIwNTIxfGltYWdlL2pwZWd8YURZekwyZzVaaTh5T0RFNE16TXhNRE13TXpJMk1pOHhNVEUyTWpZMUxURmZPREF3VjNnNE1EQkl8ZjE3MmQzYTFmYzdhY2M2ODRlZjkwMmJlOTM5MGQ0MzYxZWQ3YTMwNGQwNjkyYWZmNWFlN2I2NmI3N2ViN2ZkMg,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116262,,RG362-330TRCL-57-B,YSS,YSS SHOCK GAS TOP LINE BLACK EDITION,Amortiguadores traseros YSS Gas botella,869.99,719.00,431.40,8859253986546,0,8714109090,0,1,A High efficiency gas shock absorber that can be adjusted according to the user.,A High efficiency gas shock absorber that can be adjusted according to the user.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,1,10,10,10,,,Negro,,,,,,,,https://api.mybihr.com/medias/1116262-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg1NDgzfGltYWdlL2pwZWd8YURabUwyZzBNaTh5T0RFNE16TXdPVEV5TXpZeE5DOHhNVEUyTWpZeUxURmZPREF3VjNnNE1EQkl8ZDgzMjVkZTQ0ZTNhNzg4ODdiYjBlMTQxMWNmYzA3YzVkYTE3MzI5MTgxODlkMTJiOGU3MmMzZTgzNDRhNDU5YQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116179,,MZ456-330TR-71-85,YSS,YSS SHOCK GAS TOP LINE,Amortiguador trasero YSS Gas,519.09,429.00,257.40,8859518054423,0,8714109090,0,1,A High efficiency gas shock absorber that can be adjusted according to the user.,A High efficiency gas shock absorber that can be adjusted according to the user.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,1,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1116179-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk3OTIwfGltYWdlL2pwZWd8YURSaEwyaG1NaTh5T0RFME1qRTFPRE0wT0RNeE9DOHhNVEUyTVRjNUxURmZPREF3VjNnNE1EQkl8OTE0OGJmZDcxNDY0OTMxMzk2NjYzYTc5Yzc4YTAyNGE5NTAwM2YzZDEyNDk4NGI2YmU3OGQyNjg1NDQ1OWY3MA,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116170,,MU456-310H1RWJ-81R,YSS,YSS SHOCK GAS FULL RACING,Amortiguador trasero YSS Gas botella Racing,1439.00,1189.26,713.56,8859253902928,0,8714109090,0,1,Adopting best technology performance and maximum efficiency. Customizable precision High Low Speed Compression and Rebound to fit driving style.,Adopting best technology performance and maximum efficiency. Customizable precision High Low Speed Compression and Rebound to fit driving style.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,1,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1116170-1.jpg?context=bWFzdGVyfHJvb3R8NjE0Nzd8aW1hZ2UvanBlZ3xhRGM0TDJoaFpDODJOakk0TXpNMk1UazFPVGsyTmk4NE1EQlhlRGd3TUVoZk1URXhOakUzTUMweExtcHdad3wxMTAyYjY5MGM0NzI3MjRkNDM0YzIyZTUzNDc0YmY5YmU2ZjU3YjM2M2VmMGQ2NTFlMzYzNzNhYzRkODUzMmM2,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116202,,FG362-440TRC-01-888,YSS,YSS SHOCK GAS TOP LINE,Amortiguadores delanteros YSS Gas botella ATV,884.99,731.40,438.84,8859518064002,0,8714109090,0,1,"<p>YSS suspension units are one of the most efficient alternatives to the original equipment when replacing shock absorbers.</p>
<ul>
	<li>ECO line range mono-shock absorber</li>
	<li>Integral cylinder</li>
	<li>Gas emulsion type shock absorber</li>
	<li>Preload adjustment</li>
	<li>For simple and affordable replacement</li>
</ul>","
YSS suspension units are one of the most efficient alternatives to the original equipment when replacing shock absorbers.

	ECO line range mono-shock absorber
	Integral cylinder
	Gas emulsion type shock absorber
	Preload adjustment
	For simple and affordable replacement
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,1,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1116202-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTUxMDY5fGltYWdlL2pwZWd8YURRekwyaGhNQzh5T0RFME1qRTJOVE0yTURZM01DOHhNVEUyTWpBeUxURmZPREF3VjNnNE1EQkl8YmI3MjljYjgzNzMyMzRjMjY2NzMyNjVmOTViYTQ4NTdjOGI0YTBlZmYyZTliYmJkN2M0MGQ0ZGIwZTAwMGE4OQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116303,,MG456-335TRWL07I-858,YSS,YSS SHOCK GAS H-L SPEED G-RACING,Amortiguador trasero YSS Gas botella Racing,895.00,739.67,443.80,8859518046282,0,8714109090,0,1,Adopting best technology performance and maximum efficiency. Customizable precision High Low Speed Compression and Rebound to fit driving style.,Adopting best technology performance and maximum efficiency. Customizable precision High Low Speed Compression and Rebound to fit driving style.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,18977,3339,479,229,173,,,,,,,,,,,https://api.mybihr.com/medias/1116303-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkxNDM4fGltYWdlL2pwZWd8YUdFeEwyaG1OeTh5T0RFNE16TXlNalE1TWprMU9DOHhNVEUyTXpBekxURmZPREF3VjNnNE1EQkl8MDZkMzkzNmRhMTI2ZDI4MDcyM2NiNjBjNjdjNDI1MGM3ZDYxOGIzZmEwNTFkMzJkYjcxY2MyZDg3YzA3ZmNjNQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116268,,MX456-365TRCL-16-858,YSS,YSS SHOCK GAS TOP LINE,Amortiguador trasero YSS Gas latiguillo,736.89,609.00,365.40,8859518058896,0,8714109090,0,1,A High efficiency gas shock absorber that can be adjusted according to the user.,A High efficiency gas shock absorber that can be adjusted according to the user.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,15398,3888,562,266,103,,,,,,,,,,,https://api.mybihr.com/medias/1116268-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY1ODE1fGltYWdlL2pwZWd8YURSakwyZ3pNUzh5T0RFNE16TXhNVFE0TWpreE1DOHhNVEUyTWpZNExURmZPREF3VjNnNE1EQkl8YmQ1OTViMzIzOTA2ZGE4YWJhMGQ1OWU5MmIzMGI1YjhmNjIyZmQ1ZmRiOTg4YWY3Yjk3OGM5Y2NiYWVjNTI5YQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116324,,MZ456-330TRL-68-85,YSS,YSS SHOCK GAS TOP LINE,Amortiguador trasero YSS Gas,519.09,429.00,257.40,8859518043700,0,8714109090,0,1,A High efficiency gas shock absorber that can be adjusted according to the user.,A High efficiency gas shock absorber that can be adjusted according to the user.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,1,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1116324-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTcyNDEyfGltYWdlL2pwZWd8YUdNNEwyZzBNUzh5T0RFNE16UXlOelE0TVRZek1DOHhNVEUyTXpJMExURmZPREF3VjNnNE1EQkl8OWFiYTFmYjg1MTVlNzIwODBjYzM0NDI5YTQ3NTA5ZjZkNjAwYmIxZDgxNjAwMDU5MzRmOGZkZGI0ODEzZmZiNg,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116278,,MX456-300TRCL-46-858,YSS,YSS SHOCK GAS TOP LINE,Amortiguador trasero YSS Gas latiguillo,736.89,609.00,365.40,8859518085908,0,8714109090,0,1,Adopting best technology performance and maximum efficiency. Customizable precision High Low Speed Compression and Rebound to fit driving style.,Adopting best technology performance and maximum efficiency. Customizable precision High Low Speed Compression and Rebound to fit driving style.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,1,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1116278-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY1ODE1fGltYWdlL2pwZWd8YUdJM0wyaGxaQzh5T0RFNE16TXhORFl5T0RZek9DOHhNVEUyTWpjNExURmZPREF3VjNnNE1EQkl8NjExMzM1NTI2ZjFlZDQ2ZGJhZjg2YzU4YjhkMzdhYTNlZWYyNjIyYWFkMDEyYmQzMzVhZWExMWU1NmVhYzM2Yg,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116239,,RE302-350T-25-88,YSS,YSS SHOCK GAS ECO LINE,Amortiguadores traseros YSS Gas Eco Line,264.99,219.00,131.40,8858803493718,0,8714109090,0,1,"<p>YSS suspension units are one of the most efficient alternatives to the original equipment when replacing shock absorbers.</p>
<ul>
	<li>ECO line range mono-shock absorber</li>
	<li>Integral cylinder</li>
	<li>Gas emulsion type shock absorber</li>
	<li>Preload adjustment</li>
	<li>For simple and affordable replacement</li>
</ul>","
YSS suspension units are one of the most efficient alternatives to the original equipment when replacing shock absorbers.

	ECO line range mono-shock absorber
	Integral cylinder
	Gas emulsion type shock absorber
	Preload adjustment
	For simple and affordable replacement
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,1,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1116239-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE2OTUxfGltYWdlL2pwZWd8YUdFeEwyaG1ZaTh5T0RFNE16TXdNVE01TURNMk5pOHhNVEUyTWpNNUxURmZPREF3VjNnNE1EQkl8YWY5NGVhOTNlMmVlOGVkMGY3NjE2OGJmNWUyNjc3NGMyMjE1NmE3MzRjYmIxOTQzNjMyMjlkODI4ZjMwMTM4MA,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116234,,MZ456-320TR-33-85,YSS,YSS SHOCK GAS TOP LINE,Amortiguador trasero YSS Gas,519.09,429.00,257.40,8859253918417,0,8714109090,0,1,A High efficiency gas shock absorber that can be adjusted according to the user.,A High efficiency gas shock absorber that can be adjusted according to the user.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,1,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1116234-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk3OTIwfGltYWdlL2pwZWd8YURRNEwyZzRNQzh5T0RFNE16STVPVGc0TXpBek9DOHhNVEUyTWpNMExURmZPREF3VjNnNE1EQkl8NjcyY2Y5ZWY5MDhhY2NkM2YxMTRlYTg4ZDUxZjQ5MjBiMDkxNjFjYTQyNzZmZjJjMThhZTBmMWFjN2JhNzliMw,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116209,,RZ302-335TRL-16-B,YSS,YSS SHOCK GAS TOP LINE BLACK EDITION,Amortiguadores traseros YSS Gas,417.45,345.00,207.00,8859518046107,0,8714109090,0,1,A High efficiency gas shock absorber that can be adjusted according to the user.,A High efficiency gas shock absorber that can be adjusted according to the user.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,1,10,10,10,,,Negro,,,,,,,,https://api.mybihr.com/medias/1116209-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTExMzMwfGltYWdlL2pwZWd8YURsbEwyZzVNaTh5T0RFME1qRTJOekU1TlRZM09DOHhNVEUyTWpBNUxURmZPREF3VjNnNE1EQkl8YWIzNzI1ZTQzY2JhYjVmNTliNmY0MmFjZGNiNjQxOTNmNmUzMGE1YzdmNzIzOTZkOTA5M2M1YzhkYzQyMjQ1Yw,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116225,,MZ456-330TRL-65-85,YSS,YSS SHOCK GAS TOP LINE,Amortiguador trasero YSS Gas,519.09,429.00,257.40,8859518031271,0,8714109090,0,1,A High efficiency gas shock absorber that can be adjusted according to the user.,A High efficiency gas shock absorber that can be adjusted according to the user.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,1,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1116225-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTcyNDEyfGltYWdlL2pwZWd8YURsakwyaGpaUzh5T0RFNE16STVOak0wTkRBNU5DOHhNVEUyTWpJMUxURmZPREF3VjNnNE1EQkl8NGFiMGNlMmM1Zjk3NjM3YjU3MjZmMmI5ZjVlZDBkMjkwMTEzZjY5M2MxMmE2YWQ0MTA3ZWM0ODc1ZmQwODkyZQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1116318,,RZ362-350TRL-48-B,YSS,YSS SHOCK GAS TOP LINE BLACK EDITION,Amortiguadores traseros YSS Gas,671.55,555.00,333.00,8859253951285,0,8714109090,0,1,A High efficiency gas shock absorber that can be adjusted according to the user.,A High efficiency gas shock absorber that can be adjusted according to the user.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,1,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1116318-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIwNTIxfGltYWdlL2pwZWd8YURWaUwyaGlZeTh5T0RFNE16TXlOamd4T0RNek5DOHhNVEUyTXpFNExURmZPREF3VjNnNE1EQkl8OWQ2YTY0ZDc1NWI3YTczNjRhZWUyNjVlMmEzYTViNzlmMjBjZDlmNjgxYzNmZmQyZGRiMDZjODkwZTUzYTM5ZQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
