PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Grosor,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Embalaje,Espesor (mm),Picture1,AllPicturesZIP,DeliveryPlant
1042073,640912,S41TI48S,INNTECK,INNTE RING FORK INNNER 48MM,Casquillo interior de fricción INNTECK horquilla SHOWA Ø48mm (48X52X15),10.99,9.08,6.36,8050040146086,2,8714103000,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,,123,30,62,62,32,,,,,,https://api.mybihr.com/medias/1042073-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDIxNDF8aW1hZ2UvanBlZ3xhR1pqTDJnd05pODRPVGN3TWpFeE1UazJPVFU0THpFd05ESXdOek10TVY4NE1EQlhlRGd3TUVnfGY2YTU2YmE3YWJlZThiYTllYmQyZjJhOTJmZmM2MjY0YjMwZThmMjM3MjEyZTIxYTljMzI0MGM2ZjJmZjU3NTI,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075694005,,P3012027030,INNTECK,"INNTE SHIMS STEEL 12X27, 0,300","Arandelas de ajuste INNTECK 12x27x0,30 - x10",25.97,21.46,13.95,8050616063519,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,300 mm",80,7,103,86,9,,,,por 10,,https://api.mybihr.com/medias/1075694005-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhR1F6TDJneU5pODRPVGMyTXpnd01UWTJNVGMwTHpFd056VTJPVFF3TURVdE1WODRNREJYZURnd01FZ3xjNDZlZjRkNzQ2MzBkOWVmMmZlMTNhYjgyOTNjOGYwYWE2YTg2MmU4ZjU0NTEzMDljZjA0YzM3MGY1ZWQ2MzU5,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075762002,,P3080013015,INNTECK,"INNTE SHIMS STEEL 8X13, 0,150","Arandelas de ajuste INNTECK 8x13x0,15 - x10",25.97,21.46,13.95,8050506059578,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,150 mm",23,5,89,44,6,,,,por 10,,https://api.mybihr.com/medias/1075762002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhR001TDJneFlTODRPVGMyTkRJME9USTNNall5THpFd056VTNOakl3TURJdE1WODRNREJYZURnd01FZ3w0NGM1NDA2NzY5OGUxYjA2NzFiZjYzOWUwZjkyYTc0NzM4ZmYyMDA3YzA0ZDNjNDM4OTE4ZTdkNGNjOTIyZDJi,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075762001,,P3080013010,INNTECK,"INNTE SHIMS STEEL 8X13, 0,100","Arandelas de ajuste INNTECK 8x13x0,10 - x10",25.97,21.46,13.95,8050506059561,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,100 mm",25,7,74,86,4,,,,por 10,,https://api.mybihr.com/medias/1075762001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhRGcyTDJneU1TODRPVGMyTkRJME56TXdOalUwTHpFd056VTNOakl3TURFdE1WODRNREJYZURnd01FZ3xhYjhhNmM4OWNiZWZjYjM4Zjk0NjM5MGRiN2FlYTIzMDBkZTA0YzI3MjIwODg5NTMzN2M0ZGQzNzAyZDRlMjlj,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075762004,,P3080013030,INNTECK,"INNTE SHIMS STEEL 8X13, 0,300","Arandelas de ajuste INNTECK 8x13x0,30 - x10",25.97,21.46,13.95,8050616061454,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,300 mm",43,20,85,50,10,,,,por 10,,https://api.mybihr.com/medias/1075762004-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhRGhqTDJnNU5TODRPVFkzTkRVek16YzJOVFF5THpFd056VTNOakl3TURRdE1WODRNREJYZURnd01FZ3wyNGE0NjllYWUxNmY3MDVmNzE5NTFiYjIwNzVhMDUxMTRiZDQ5ZDY5Y2FhZTdmYTk1YWFmMGVmOTA2MGI1OTYy,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075712004,,P3016022030,INNTECK,"INNTE SHIMS STEEL 16X22, 0,300","Arandelas de ajuste INNTECK 16x22x0,30 - x10",25.97,21.46,13.95,8050616064318,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,300 mm",65,3,67,81,12,,,,por 10,,https://api.mybihr.com/medias/1075712004-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhRFV5TDJobVppODRPVFkzTkRRMk1qTXpNVEU0THpFd056VTNNVEl3TURRdE1WODRNREJYZURnd01FZ3xkZWE1ZmViMWUzMDBjYzY4YmNiZGNlNTdhYjI3Yjk3YzlkNWE5N2E4OTAxNmEzZDQ1Y2UwODQ0MWE1MTI2ZmQ5,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075712001,,P3016022015,INNTECK,"INNTE SHIMS STEEL 16X22, 0,150","Arandelas de ajuste INNTECK 16x22x0,15 - x10",25.97,21.46,13.95,8050616064288,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,150 mm",43,20,85,50,10,,,,por 10,,https://api.mybihr.com/medias/1075712001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhR1UzTDJneE9TODRPVGMyTXprek1UUXlNekF5THpFd056VTNNVEl3TURFdE1WODRNREJYZURnd01FZ3w0NzBmNGQyNDQ2ZDJkNWZmM2I2ZDYxNjI1ZDA4Y2VhYTZhZTUwMWE4ZjUxZTY4MDZiZWNmZjA4ZTM1ZTY2YzM0,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075712002,,P3016022020,INNTECK,"INNTE SHIMS STEEL 16X22, 0,200","Arandelas de ajuste INNTECK 16x22x0,20 - x10",25.97,21.46,13.95,8050616064295,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,200 mm",30,6,94,81,4,,,,por 10,,https://api.mybihr.com/medias/1075712002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhREpoTDJneE15ODRPVGMyTXprek16TTRPVEV3THpFd056VTNNVEl3TURJdE1WODRNREJYZURnd01FZ3w1MjU5MThiNWJkNTU1NTE2ZWZkZjZmNDAxZGMyOTBmYTNkZDc1MWFjNWFhMTVhMzg3ODhiYmUxMTdjMWIwZGE0,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075712003,,P3016022025,INNTECK,"INNTE SHIMS STEEL 16X22, 0,250","Arandelas de ajuste INNTECK 16x22x0,25 - x10",25.97,21.46,13.95,8050616064301,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,250 mm",59,2,59,83,12,,,,por 10,,https://api.mybihr.com/medias/1075712003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhRGd5TDJobU9DODRPVFkzTkRRMk1ETTJOVEV3THpFd056VTNNVEl3TURNdE1WODRNREJYZURnd01FZ3w0MzE1N2ZlNDU0ZTc3ZTM4NTE5YWU0ZTk5NzljM2E5MWRiODYwOTg3YTQ4MTQ4NTdhN2QxNTQwNDk5NjQ4NzZl,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075725001,,P3016036015,INNTECK,"INNTE SHIMS STEEL 16X36, 0,150","Arandelas de ajuste INNTECK 16x36x0,15 - x10",25.97,21.46,13.95,8050616064981,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,150 mm",43,20,85,50,10,,,,por 10,,https://api.mybihr.com/medias/1075725001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhRFpsTDJnd01TODRPVGMyTXprNE5EVXdOekU0THpFd056VTNNalV3TURFdE1WODRNREJYZURnd01FZ3w1ZjAyNjU5MDcxYzMzOGNmNTc4M2VhY2YyOWMzYTVmN2UyNzVmMzlhYzY2YjAwMTJmZjllM2JjOWNjOGQzOGQ2,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075725003,,P3016036025,INNTECK,"INNTE SHIMS STEEL 16X36, 0,250","Arandelas de ajuste INNTECK 16x36x0,25 - x10",25.97,21.46,13.95,8050616065001,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,250 mm",43,20,85,50,10,,,,por 10,,https://api.mybihr.com/medias/1075725003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhRGMxTDJnMk1DODRPVGMyTXprNU1UQTJNRGM0THpFd056VTNNalV3TURNdE1WODRNREJYZURnd01FZ3xkYTQyOTAwZmM2NmJkYWUwZmU2MGFhNWQxY2U4ZDQ2N2M2NWE5YWYxOWI0YTg3MmJjMzYzMGIwMDgxNGRjZGE5,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075725002,,P3016036020,INNTECK,"INNTE SHIMS STEEL 16X36, 0,200","Arandelas de ajuste INNTECK 16x36x0,20 - x10",25.97,21.46,13.95,8050506057475,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,200 mm",43,20,85,50,10,,,,por 10,,https://api.mybihr.com/medias/1075725002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhRE5qTDJnd1lpODRPVGMyTXprNE56RXlPRFl5THpFd056VTNNalV3TURJdE1WODRNREJYZURnd01FZ3xiODdiNzlkNzFhMmY2ZjEyOGFhNmY2ODQxOWE2NTM1NTM1YTc4ZWVhY2Y4YzA0YWM1MjkzZGI2YmNmNzIzM2Jh,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075725004,,P3016036030,INNTECK,"INNTE SHIMS STEEL 16X36, 0,300","Arandelas de ajuste INNTECK 16x36x0,30 - x10",25.97,21.46,13.95,8050616065018,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,300 mm",43,20,85,50,10,,,,por 10,,https://api.mybihr.com/medias/1075725004-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhREExTDJnMllpODRPVGMyTXprNU5ETXpOelU0THpFd056VTNNalV3TURRdE1WODRNREJYZURnd01FZ3xlY2YwMjAyMjM4NTA3NjRlY2Q2ZWVkZjgwMDgwMzdiMmZhOWYyMTQzM2IyMzc0MzYzOTYzOTYzY2NiZTNlY2Fh,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075727003,,P3016040020,INNTECK,"INNTE SHIMS STEEL 16X40, 0,200","Arandelas de ajuste INNTECK 16x40x0,20 - x10",25.97,21.46,13.95,8050616065094,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,200 mm",26,6,86,76,4,,,,por 10,,https://api.mybihr.com/medias/1075727003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhRFV5TDJnNFpDODRPVGMyTkRBd05ERTJOems0THpFd056VTNNamN3TURNdE1WODRNREJYZURnd01FZ3w1MjhkYjI0MTNlOTY1ZDkzMTNiMTgzZTNkNzA2MzIyOTAyNjYwNzdkZGQ3YjExOTU3ODk3NDI0NmI1ZjQ2NGM5,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075727005,,P3016040030,INNTECK,"INNTE SHIMS STEEL 16X40, 0,300","Arandelas de ajuste INNTECK 16x40x0,30 - x10",25.97,21.46,13.95,8050616065117,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,300 mm",55,34,87,91,7,,,,por 10,,https://api.mybihr.com/medias/1075727005-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhRGN4TDJneFlpODRPVFkzTkRRNE56ZzVNREl5THpFd056VTNNamN3TURVdE1WODRNREJYZURnd01FZ3w0ZTRkODRhMmE5ZDU2MDJhNWYxY2M0ZGQ0MmVlZDg3MWE5MTJkMDY4ZGE2MDJkMmQ3YmNmODNhYmQyM2QwNjQ0,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075729003,,P3016044020,INNTECK,"INNTE SHIMS STEEL 16X44, 0,200","Arandelas de ajuste INNTECK 16x44x0,20 - x10",25.97,21.46,13.95,8050616065193,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,200 mm",42,28,73,83,7,,,,por 10,,https://api.mybihr.com/medias/1075729003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhR0poTDJoaU5DODRPVFkzTWpZM01UZzROelkyTHpFd056VTNNamt3TURNdE1WODRNREJYZURnd01FZ3wxZDNiYjRlZjYyMTVlNzM4YjYzYTc2OTA3MDg1ZWRlM2M0MDgxMGJlMzZkZWU4OTBjODI2ZjBkZWUwZjNkY2E2,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075729004,,P3016044025,INNTECK,"INNTE SHIMS STEEL 16X44, 0,250","Arandelas de ajuste INNTECK 16x44x0,25 - x10",25.97,21.46,13.95,8050616065209,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,250 mm",41,33,71,83,7,,,,por 10,,https://api.mybihr.com/medias/1075729004-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhR05qTDJoaU9DODRPVFkzT0Rrd056azJOVGMwTHpFd056VTNNamt3TURRdE1WODRNREJYZURnd01FZ3w5N2ZhNjcxNzljMmUxMTA2ZDYxYzNjNTljYWI4NjJkZjY4ZDg5N2FhZDhkNzQzMjE4ZTYxNmRjYWVhOGVmNjc1,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
