PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Talla,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ajuste del par de apriete,Altura (cm),Anchura (cm),Anchura (mm),Apertura,Cantidad,Capacidad (Ah),Capacidad (ml/l),Carga máxima (kg),Color,Composición,Diámetro Ø (mm),Dimensión,Embalaje,Escala,Espesor (mm),Grano,Longitud (cm),Longitud (mm),Número de puntos,Peso (g),Peso (kg),Potencia máxima (lúmenes),Rango de uso,Rosca (mm),Tabla de altura de pistones,Talla,Tamaño de accionamiento cuadrado,Tamaño del destornillador,Tipo de conexión,Tipo de destornillador,Tipo de luz,Voltaje,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,AllPicturesZIP,Document1,Document2,Document3,DeliveryPlant
1050298,89109008,38331,DRAPER,DRAPR AIR HOSE 10M,Manguera aire comprimido 10m,48.40,40.00,32.00,38331,1,3917330090,0,1,"Manguera neumática 			Diámetro interior x exterior: 8 x 16 mmConectores: Rosca BSP 1/4""Se vende sin adaptadores","Manguera neumática 			Diámetro interior x exterior: 8 x 16 mmConectores: Rosca BSP 1/4""Se vende sin adaptadores",TOOLING & WS,WS,WS. COMPRESSED AIR,,,5026,1901,230,230,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/4'' macho,,,,https://api.mybihr.com/medias/1050298-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTUxMTl8aW1hZ2UvanBlZ3xhREk0TDJneU15ODRPVFEyTURVNE9UZzFOVEF5THpFd05UQXlPVGd0TVY4NE1EQlhlRGd3TUVnfDQxMzhkN2YwNWNkNDljMWRmYWQ2M2FiMTQ4NmUxNjg2MDNmMWRmMDkxYmE3YzIyZjJjOTY2ZTk4YTBhM2VlOWE,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1050299,89109009,38334,DRAPER,DRAPR AIR HOSE 20M,Manguera aire comprimido 20m,87.12,72.00,57.60,5010559383344,1,3917330090,0,1,"Manguera neumática 			Diámetro interior x exterior: 8 x 16 mmConectores: Rosca BSP 1/4""Se vende sin adaptadores","Manguera neumática 			Diámetro interior x exterior: 8 x 16 mmConectores: Rosca BSP 1/4""Se vende sin adaptadores",TOOLING & WS,WS,WS. COMPRESSED AIR,,,7774,4070,260,260,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/4'' macho,,,,https://api.mybihr.com/medias/1050299-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE4NDc3fGltYWdlL2pwZWd8YURJM0wyZzRZUzg0T1RJME9EY3pPVEUyTkRRMkx6RXdOVEF5T1RrdE1WODRNREJYZURnd01FZ3w4NjVhZmI4OTFlMTEwYTc4YzgzZDFjODk5OGM5MzZiYWYzZjgzZjBlMzliYmIyNDA1NzBlZDA0ZTM2NDEwMjU1,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1129471,,70828,DRAPER,DRAPR RECOIL AIR HOSE,Manguera de aire reversible DRAPER,24.08,19.90,15.92,5010559708284,0,3917330090,0,1,"<p>Manguera de aire de tipo retráctil resistente a la torsión que permite un acceso más fácil en zonas de trabajo restringidas. Perfecta para el taller y el usuario industrial. La manguera de 10 m se contrae hasta una fracción de su longitud útil cuando no se utiliza, lo que proporciona una excelente solución de ahorro de espacio y mayor seguridad en un espacio de trabajo congestionado. La manguera se suministra con protectores de muelle de acero y plata y conectores macho BSP de 1/4"" de latón macizo con espiras antitorsión.</p>
<ul>
	<li>Presión de trabajo: 125 psi</li>
	<li>Longitud de trabajo: 7 m</li>
	<li>Diámetro interior: 6 mm</li>
	<li>Diámetro exterior: 10 mm</li>
</ul>","
Manguera de aire de tipo retráctil resistente a la torsión que permite un acceso más fácil en zonas de trabajo restringidas. Perfecta para el taller y el usuario industrial. La manguera de 10 m se contrae hasta una fracción de su longitud útil cuando no se utiliza, lo que proporciona una excelente solución de ahorro de espacio y mayor seguridad en un espacio de trabajo congestionado. La manguera se suministra con protectores de muelle de acero y plata y conectores macho BSP de 1/4"" de latón macizo con espiras antitorsión.

	Presión de trabajo: 125 psi
	Longitud de trabajo: 7 m
	Diámetro interior: 6 mm
	Diámetro exterior: 10 mm
",TOOLING & WS,WS,WS. COMPRESSED AIR,,,5288,513,418,115,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/4'' macho,,,,https://api.mybihr.com/medias/800Wx800H-1129471-1.jpg?context=bWFzdGVyfHJvb3R8NjI5NjV8aW1hZ2UvanBlZ3xhR1V3TDJnelpTODJPRE15TURrMk56TTJNRFUwTWk4NE1EQlhlRGd3TUVoZk1URXlPVFEzTVMweExtcHdad3xmNTMwNjM4NDAwZTA4ZTVhZjk2ZWIwMzkxMTM2NzY1YjEwZmE1OTIzZjMxYjVhZDc3MzY0ODAzZWFhMjZkNDM1,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1149398,,55313,DRAPER,DRAPR AIR COMPRESSOR 200L 2.2KW / 3HP,Compresor de aire accionado por correa DRAPER sin ruedas - 200 L - 2.2kW/3hp,2138.92,1767.70,1414.16,,0,8414802290,1,1,"<p><strong>Características</strong></p>
<ul>
	<li>
	<p>Accionamiento por correa</p></li>
	<li>
	<p>Apto para uso en taller</p></li>
	<li>
	<p>Sobrecarga térmica de protección del motor, presostato on/off, regulador de presión y manómetro</p></li>
	<li>
	<p>Salida de acoplamiento rápido euro</p></li>
</ul>

<p><strong>Especificaciones</strong></p>

<ul>
	<li>
	<p><strong>Desplazamiento del aire:</strong> 13.03 cfm (369 L/min)</p></li>
	<li>
	<p><strong>Dimensiones:</strong> 1580 × 480 × 950 mm</p></li>
	<li>
	<p><strong>Caudal efectivo (FAD):</strong> 8.44 cfm (239 L/min)</p></li>
	<li>
	<p><strong>Corriente de entrada:</strong> 13 A</p></li>
	<li>
	<p><strong>Presión máxima:</strong> 145 psi (10 bar)</p></li>
	<li>
	<p><strong>Potencia del motor:</strong> 2.2 kW (3.0 HP)</p></li>
	<li>
	<p><strong>Velocidad:</strong> 1100 rpm</p></li>
	<li>
	<p><strong>Capacidad del depósito:</strong> 200 L</p></li>
	<li>
	<p><strong>Tensión:</strong> 230 V</p></li>
	<li>
	<p><strong>Peso:</strong> 109 kg</p></li>
</ul>","
Características

	
	Accionamiento por correa
	
	Apto para uso en taller
	
	Sobrecarga térmica de protección del motor, presostato on/off, regulador de presión y manómetro
	
	Salida de acoplamiento rápido euro



Especificaciones


	
	Desplazamiento del aire: 13.03 cfm (369 L/min)
	
	Dimensiones: 1580 × 480 × 950 mm
	
	Caudal efectivo (FAD): 8.44 cfm (239 L/min)
	
	Corriente de entrada: 13 A
	
	Presión máxima: 145 psi (10 bar)
	
	Potencia del motor: 2.2 kW (3.0 HP)
	
	Velocidad: 1100 rpm
	
	Capacidad del depósito: 200 L
	
	Tensión: 230 V
	
	Peso: 109 kg
",TOOLING & WS,WS,WS. COMPRESSED AIR,,,1,1,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1149398-1.jpg?context=bWFzdGVyfHJvb3R8NTYyMTV8aW1hZ2UvanBlZ3xhRGt6TDJneVl5ODROVE14TkRnNU5ERTJPREE1TkM4NE1EQlhlRGd3TUVoZk1URTBPVE01T0MweExtcHdad3w3ODE3MzhhMGEwZDBmMDg2NjAyYzE2NDIyMGMzODdlYTk1MGMzY2ZkYjExM2U5NjM1MmQ4ODI3MTZhN2JkOTU3,https://api.mybihr.com/medias/800Wx800H-1149398-2.jpg?context=bWFzdGVyfHJvb3R8NDcwNDN8aW1hZ2UvanBlZ3xhRE14TDJnelpDODROVE14TkRnNU5EWXlOamcwTmk4NE1EQlhlRGd3TUVoZk1URTBPVE01T0MweUxtcHdad3wxM2Y3NTI4NDYxMmJjMjY1MDdjNzg2Nzg0MzU3OWI3YTI1ZGRmNWZhMGYxNmNmOGMwN2M4OGQwNThhMWJiYzkw,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1149397,,31254,DRAPER,DRAPR AIR COMPRESSOR 100L 2.2KW / 3HP,Compresor de aire accionado por correa DRAPER - 100 L - 2.2kW/3hp,902.48,745.85,596.68,5010559312542,0,8414802290,0,1,"<p><strong>Características</strong></p>
<ul>
	<li>
	<p>Accionamiento por correa</p></li>
	<li>
	<p>Apto para uso en taller</p></li>
	<li>
	<p>Protección térmica del motor (sobrecarga) con presostato on/off</p></li>
	<li>
	<p>Regulador de presión y manómetro</p></li>
	<li>
	<p>Dos salidas de acoplamiento rápido euro</p></li>
	<li>
	<p>Ruedas y asa de transporte</p></li>
</ul>

<p><strong>Especificaciones</strong></p>

<ul>
	<li>
	<p>Desplazamiento del aire: 11.7 cfm (330 L/min)</p></li>
	<li>
	<p>Caudal efectivo (FAD): 8.1 cfm (230 L/min)</p></li>
	<li>
	<p>Dimensiones: 1090 × 430 × 860 mm</p></li>
	<li>
	<p>Corriente de entrada: 13 A</p></li>
	<li>
	<p>Presión máxima: 116 psi (8 bar)</p></li>
	<li>
	<p>Potencia del motor: 2.2 kW (3.0 HP)</p></li>
	<li>
	<p>Velocidad: 1100 rpm</p></li>
	<li>
	<p>Capacidad del depósito: 100 L</p></li>
	<li>
	<p>Tensión: 230 V</p></li>
	<li>
	<p>Peso: 75 kg</p></li>
</ul>","
Características

	
	Accionamiento por correa
	
	Apto para uso en taller
	
	Protección térmica del motor (sobrecarga) con presostato on/off
	
	Regulador de presión y manómetro
	
	Dos salidas de acoplamiento rápido euro
	
	Ruedas y asa de transporte



Especificaciones


	
	Desplazamiento del aire: 11.7 cfm (330 L/min)
	
	Caudal efectivo (FAD): 8.1 cfm (230 L/min)
	
	Dimensiones: 1090 × 430 × 860 mm
	
	Corriente de entrada: 13 A
	
	Presión máxima: 116 psi (8 bar)
	
	Potencia del motor: 2.2 kW (3.0 HP)
	
	Velocidad: 1100 rpm
	
	Capacidad del depósito: 100 L
	
	Tensión: 230 V
	
	Peso: 75 kg
",TOOLING & WS,WS,WS. COMPRESSED AIR,,,393708,75000,1090,430,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1149397-1.jpg?context=bWFzdGVyfHJvb3R8MTE2NDkzfGltYWdlL2pwZWd8YURNekwyZzRZeTg0TlRNeE5EZzVNRE0yTnpBd05pODRNREJYZURnd01FaGZNVEUwT1RNNU55MHhMbXB3Wnd8ODg3NDNmNmQwMWUzMmFhMDVhM2RkN2I2NTM3ZjgzMWU5NTI3YTM2MTFkNjE3NTdkNzJjZjhlZjljODdkMDY4ZQ,https://api.mybihr.com/medias/800Wx800H-1149397-2.jpg?context=bWFzdGVyfHJvb3R8NjU2NTR8aW1hZ2UvanBlZ3xhR1EwTDJnNU9TODROVE14TkRnNU1EYzJNREl5TWk4NE1EQlhlRGd3TUVoZk1URTBPVE01TnkweUxtcHdad3xhODQ4NWQ0ZDIyNDc3ZTU4ZDVkMzhlZjQ5ZjQ5NjZhMjMxYTFmZjQ5ZmJhNTJiNGExMzNkNjk2MDlkZGI3MTZj,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1149399,,70824,DRAPER,DRAPR FILTER/REGUL/LUBR 1/4 BSP,"Unidad de filtro/regulador/lubricador DRAPER 1/4""",49.65,41.03,32.82,5010559708246,0,8421392590,0,1,"<p>Diseñado para controlar la presión del aire de salida, eliminar la humedad y los contaminantes del flujo de aire y lubricar las herramientas durante su uso. El cuerpo principal de esta unidad es de aluminio con acabado plateado pulido. El manómetro tiene carcasa de acero y está marcado en psi y mpa. Cubeta transparente atornillable de acero. Desagüe manual/semiautomático, equipado con filtro de 40 micras. Completo con soporte de pared.</p>
<ul>
	<li>Bol de acero atornillado</li>
	<li>Rosca 1/4"" BSP</li>
	<li>Filtro de 40 micras</li>
	<li>145 psi</li>
</ul>

<h2>Especificaciones</h2>

<ul>
	<li><strong>Rosca de entrada/salida:</strong> 1/4″ BSP</li>
	<li><strong>Temperatura de trabajo:</strong> 5–60 °C</li>
	<li><strong>Elemento filtrante:</strong> 40 µm</li>
	<li><strong>Dimensiones:</strong> 214 × 170 × 97 mm</li>
	<li><strong>Peso:</strong> 0.98 kg</li>
	<li><strong>Presión máxima de entrada:</strong> 145 psi</li>
</ul>","
Diseñado para controlar la presión del aire de salida, eliminar la humedad y los contaminantes del flujo de aire y lubricar las herramientas durante su uso. El cuerpo principal de esta unidad es de aluminio con acabado plateado pulido. El manómetro tiene carcasa de acero y está marcado en psi y mpa. Cubeta transparente atornillable de acero. Desagüe manual/semiautomático, equipado con filtro de 40 micras. Completo con soporte de pared.

	Bol de acero atornillado
	Rosca 1/4"" BSP
	Filtro de 40 micras
	145 psi


Especificaciones


	Rosca de entrada/salida: 1/4″ BSP
	Temperatura de trabajo: 5–60 °C
	Elemento filtrante: 40 µm
	Dimensiones: 214 × 170 × 97 mm
	Peso: 0.98 kg
	Presión máxima de entrada: 145 psi
",TOOLING & WS,WS,WS. COMPRESSED AIR,,,3208,1084,226,182,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1149399-1.jpg?context=bWFzdGVyfHJvb3R8OTQxNjd8aW1hZ2UvanBlZ3xhRFkxTDJnd09DODROVE14TnpVek5URXpOemd5TWk4NE1EQlhlRGd3TUVoZk1URTBPVE01T1MweExtcHdad3w1Y2NmNmUwYTUxNjJhMzdkNGQyMzQxYmU3MWVhNjdiYjdlZWE5ZDRiY2QzMjM5Y2IyZGFhNzdmNTViMTU3NTYz,https://api.mybihr.com/medias/800Wx800H-1149399-2.jpg?context=bWFzdGVyfHJvb3R8OTUzNjB8aW1hZ2UvanBlZ3xhRE5pTDJnd05TODROVE14TnpVek5UVXpNVEF6T0M4NE1EQlhlRGd3TUVoZk1URTBPVE01T1MweUxtcHdad3w4YzlmZjI2OGFiNmFiZWJkYTRjOTdjODY4NDc4YzBkOGU0YmJiNzYwYTY4Mzk4MWMzZTk2YWZhMWFjNjllZDI5,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1149386,,01071,DRAPER,DRAPR TIRE PRESSURE READER,Lector digital de presión de neumáticos DRAPER,20.16,16.66,13.33,5010559010714,0,9026202090,0,1,"<p>Lector de presión de neumáticos autocalibrado con función de apagado automático. Equipado con una pantalla LCD capaz de mostrar PSI, BAR, KPA entre los rangos 2-100psi (±1%), 0.15-7.00bar y 15-700KPA. Funciona con 2 pilas AG13 de 3 V (suministradas).</p>
<ul>
	<li>Lector de presión de neumáticos autocalibrado</li>
	<li>Función de apagado automático</li>
	<li>Pantalla LCD capaz de mostrar PSI, BAR, kPa</li>
	<li>Rangos 2-100psi (±1%), 0,15-7,00bar y 15-700kPa</li>
	<li>Funciona con 2 pilas AG13 de 3 V (incluidas)</li>
</ul>","
Lector de presión de neumáticos autocalibrado con función de apagado automático. Equipado con una pantalla LCD capaz de mostrar PSI, BAR, KPA entre los rangos 2-100psi (±1%), 0.15-7.00bar y 15-700KPA. Funciona con 2 pilas AG13 de 3 V (suministradas).

	Lector de presión de neumáticos autocalibrado
	Función de apagado automático
	Pantalla LCD capaz de mostrar PSI, BAR, kPa
	Rangos 2-100psi (±1%), 0,15-7,00bar y 15-700kPa
	Funciona con 2 pilas AG13 de 3 V (incluidas)
",TOOLING & WS,WS,WS. COMPRESSED AIR,,,261,63,162,46,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1149386-1.jpg?context=bWFzdGVyfHJvb3R8Njk2NDR8aW1hZ2UvanBlZ3xhR0V6TDJnNE1TODROVE0wT0RVMk9UUTBPRFEzT0M4NE1EQlhlRGd3TUVoZk1URTBPVE00TmkweExtcHdad3xiZjcxZWM5ZTY1ZDlmNWFkNTc4NGFlM2M0Y2QxYmFkODA1YjE4M2MwZTRmOGU5ZWY0MzU2YzdmZjQ5NDAzNWRl,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1050470,8964585,64585,DRAPER,DRAPR DRILL VICE 100MM 3 WAY PRESS V,Tornillo de banco para taladro de columna DRAPER,165.77,137.00,109.60,5010559645855,1,8205700000,0,1,Mordaza de acero para taladro 			Ancho de la mordaza: 85 mmApertura máxima: 100 mm,Mordaza de acero para taladro 			Ancho de la mordaza: 85 mmApertura máxima: 100 mm,TOOLING & WS,WS,WS. MAINTENANCE,,,4067,4574,290,165,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050470-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDIzNzl8aW1hZ2UvanBlZ3xhRFl3TDJnMVl5ODRPRFV5T1RJNU1qRTJOVFF5THpFd05UQTBOekF0TVY4NE1EQlhlRGd3TUVnfDk3NjFkNTQyODIzZjY0MWM1MTBmZDIwYjk3NDAzNjQ0ODM3MjMzZWYwOWE4N2UwNTc5MTMzYTQ2NmY4M2Y4YWY,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1050465,,45011,DRAPER,DRAPR SPARE PARTS CHUCK,Portabrocas de engranajes DRAPER,78.65,65.00,52.00,89070012,0,8466928000,0,1,"Technical Part, please contract our After-Sales Service to have the specific reference you need.","Technical Part, please contract our After-Sales Service to have the specific reference you need.",TOOLING & WS,WS,WS. MAINTENANCE,,,742,767,113,101,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050465-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODQ1MjN8aW1hZ2UvanBlZ3xhR1JrTDJnME9DODRPVEkwT0RjMk5EY3lNelV3THpFd05UQTBOalV0TVY4NE1EQlhlRGd3TUVnfGFmNGQxNzhiY2EwMDkzYjE1MTY2NTY1MTIxZDA3N2JhNTI3YjExMzg1MDE0NDRhMTFiZmExMTY4YzBhMDQwMTU,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1050471,8969356,69356,DRAPER,DRAPR SPARE PARTS BENCH GRINDER,Soporte ajustable amoladora de mesa DRAPER,193.60,160.00,128.00,5010559693566,1,8466936000,0,1,"Soporte para amoladora, altura ajustable de 700 a 900 mm y agujeros para fijación al suelo.","Soporte para amoladora, altura ajustable de 700 a 900 mm y agujeros para fijación al suelo.",TOOLING & WS,WS,WS. MAINTENANCE,,,45760,13000,640,550,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050471-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTUxNjZ8aW1hZ2UvanBlZ3xhREZqTDJnM1pDODRPRGMwTXprME5UVXdNekF5THpFd05UQTBOekV0TVY4NE1EQlhlRGd3TUVnfDgwOWRjODY1ZTc5NmYxOWZiZGYyNjcxMjhmNTA5ZGY0MTc1NWExNGU4M2MxNDM0OTZkM2YwOWEwY2FlZmYxYWY,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1050448,52600001,2017,DRAPER,DRAPR BENCH DRILL FLOOR 600W,Taladradora DRAPER 1635mm 600W 220V,968.00,800.00,640.00,5010559020171,1,8459290000,0,0,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}</style> </head> <body> <ul> <li><a id=""_DX_FRAG_STARTFRAGMENT""></a>12-speed pulley system</li><li>Powerful 600W induction motor supply fantastic torque</li><li>Each floor pillar drill is manufactured with a steel pillar, heavy-duty motor, MT2 chuck and a large heavyweight stabilising foot</li><li>Reinforced robustness and quality of the drill</li><li>The table height is controlled via a rack and pinion system with left-right adjustment</li><li>Supplied with a telescopic chuck guard and a front mounted NVR switch for added convenience and safety</li><li>All these characteristics produce a floor standing drill best suited for accurate drilling in both hard and soft materials</li><li>A great choice for the hobbyist’s or light industrial user</li></ul> <p> </p><p>Specification :</p><p> </p><ul> <li>Drilling capacity : 20mm</li><li>Chuck capacity : 3-16mm</li><li>Collar diameter : 55mm</li><li>Spindle taper : MT2</li><li>Speeds (r/min) : 12 (180-2740)</li><li>Spindle travel : 80mm</li><li>Column diameter : 73mm</li><li>Table size : 305 x 305mm</li><li>Throat depth : 185mm</li><li>Base size : 485 x 290m</li><li>Height : 1635mm</li><li>Weight : 64kg<a id=""_DX_FRAG_ENDFRAGMENT""></a></li></ul> <p> </p></body> </html>","        12-speed pulley systemPowerful 600W induction motor supply fantastic torqueEach floor pillar drill is manufactured with a steel pillar, heavy-duty motor, MT2 chuck and a large heavyweight stabilising footReinforced robustness and quality of the drillThe table height is controlled via a rack and pinion system with left-right adjustmentSupplied with a telescopic chuck guard and a front mounted NVR switch for added convenience and safetyAll these characteristics produce a floor standing drill best suited for accurate drilling in both hard and soft materialsA great choice for the hobbyist’s or light industrial user  Specification :  Drilling capacity : 20mmChuck capacity : 3-16mmCollar diameter : 55mmSpindle taper : MT2Speeds (r/min) : 12 (180-2740)Spindle travel : 80mmColumn diameter : 73mmTable size : 305 x 305mmThroat depth : 185mmBase size : 485 x 290mHeight : 1635mmWeight : 64kg   ",TOOLING & WS,WS,WS. MAINTENANCE,,,186701,68000,1430,510,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050448-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQzNjd8aW1hZ2UvanBlZ3xhR0ZsTDJnMFppODRPVEkwT0RjMk1qYzFOelF5THpFd05UQTBORGd0TVY4NE1EQlhlRGd3TUVnfDUyMDMwNTgzNGZiMDBiNGMxYTgzOTBmNmRlOTE0ZWEwZjhmNDkyNDliOGEwN2EwYmFiNDY1YjI0NzkzMjE1YTk,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,https://api.mybihr.com/medias/02017doc.pdf?context=bWFzdGVyfGRvY3VtZW50c3wxMjQxNDN8YXBwbGljYXRpb24vcGRmfGFERmlMMmd3Wmk4NU1EUXpOVGN4TmpjeE1EY3dMekF5TURFM1pHOWp8MzVlMjNjNWU2ZjAyODJmZGU0YWE2ZDQ0MTVmNjdlN2VhOWU5NGU5MGE4MmQ5ZTA5MDljMjU5NzVhODZlNGZlZA,https://api.mybihr.com/medias/02017ins.pdf?context=bWFzdGVyfGRvY3VtZW50c3w1OTExMzk0fGFwcGxpY2F0aW9uL3BkZnxhREV3TDJobU5DODVOak0wTlRjMk1UY3hNRE00THpBeU1ERTNhVzV6fDRkMzE0ZTdhOTE1NDhjNGVlOWZhNTI1OWU0MWY3MWZiNDhhYzg2ZTRkNjMwN2M2Mjc0Mzg1NGNkM2MwYmM3MTQ,,France Warehouse (Parts)
1050464,893291,44506,DRAPER,DRAPR BENCH VICES 100MM,Tornillo taller DRAPER 100mm,131.29,108.50,86.80,5010559445066,0,8460390000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4EA70B48{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csC235ED31{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Good quality grey cast iron with trapezoidal thread lead screw. </li><li>Hardened carbon steel interchangeable jaws. </li><li>Carton packed.</li></ul> </body> </html>","        Good quality grey cast iron with trapezoidal thread lead screw. Hardened carbon steel interchangeable jaws. Carton packed.  ",TOOLING & WS,WS,WS. MAINTENANCE,,,10991,8280,357,172,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050464-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQwMDQ5fGltYWdlL2pwZWd8YUdGa0wyaGxaUzg0T1RJM05qRTRNelkzTlRFNEx6RXdOVEEwTmpRdE1WODRNREJYZURnd01FZ3wyMzc3ZmE0NzdjOWE4NWY5ODUwOWU0ZmZkOTUwOWM2YTA3MmEzMzBmODIzYzc5Y2EyMTU5NjM1YzhiNzJlNzRi,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1050466,8945231,45231,DRAPER,DRAPR VICE-JAW ENGINEERS BENCH,Tornillo de banco DRAPER 125mm,181.50,150.00,120.00,5010559452316,1,8205700000,0,1,"Tornillo de banco. 			Mordazas de acero al carbono endurecido, intercambiables","Tornillo de banco. 			Mordazas de acero al carbono endurecido, intercambiables",TOOLING & WS,WS,WS. MAINTENANCE,,,11664,14990,395,153,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050466-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjkwNDJ8aW1hZ2UvanBlZ3xhR0kzTDJnMlpTODRPVFV6T0RVeE1UZ3pNVE0wTHpFd05UQTBOall0TVY4NE1EQlhlRGd3TUVnfDMwYjJkYTlhZGNkNmRiNDgwZGM1MzZmNjg2OGRjN2VmMDNmNDBhMDlmNThhZGQzYTMxM2VlYzQ4ZjQ0MDgzNDc,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1050469,,45785,DRAPER,DRAPR SPARE PARTS SWIVEL BENCH VICE45783,Base giratoria tornillo de banco 150mm DRAPER,36.30,30.00,24.00,5010559457854,0,8205700000,0,1,<ul><li>Revolving base</li><li>Used to attach vice 893292</li><li>Made of steel</li><li>Three attaching holes</li></ul>,Revolving baseUsed to attach vice 893292Made of steelThree attaching holes,TOOLING & WS,WS,WS. MAINTENANCE,,,2398,1538,218,220,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050469-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc3MDkyfGltYWdlL2pwZWd8YURRM0wyaGlaQzg0T1RFd016WTNOVEl5T0RRMkx6RXdOVEEwTmprdE1WODRNREJYZURnd01FZ3w0ZTdiOTZiNWY2NjdlZWU1YTUxNTBlOWYzYTlhNGQxMGU1NGZlMDZjZTRhZjU5YTQ4YTNlYzk3ZWExMDcwYjcy,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
