PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad de dientes,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),BCD (Mm),Color,Composición,Desplazamiento (mm),Dientes,Espesor (mm),Linea de cadena (Mm),Material de plato,Número de dientes de la corona,Número de dientes del piñón,Paso de cadena,Tipo,Tipo de corona,Tipo de piñón,Uso recomendado,Velocidades,Versión de corona,Versión de piñón,Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1077487003,41805,50-13013-13,ESJOT,"ESJOT FR SPROC 420 STEEL 13013, 13",Piñon ESJOT Acero 50-13013 13 dientes,5.99,4.95,1.49,4251516503240,1,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,13 dientes,,50,84,58,58,15,,,Acero,,,,,,,13,420,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1077487003-1.jpg?context=bWFzdGVyfHJvb3R8MTA0NDg4fGltYWdlL2pwZWd8YURFMEwyZ3dNQzg0TVRFNU1EVTJPREF3TVRVMk5pODRNREJYZURnd01FaGZNVEEzTnpRNE56QXdNeTB4TG1wd1p3fDExMDNlODZjMGMxOGRmNmJiYTFhZjVjOWY2MjVlMTZiMjYwOWY1ZmYyZjVhOWRlN2U1MTcxNDExYmQzMmIyZWQ,https://api.mybihr.com/medias/800Wx800H-1077487003-2.jpg?context=bWFzdGVyfHJvb3R8ODczMjh8aW1hZ2UvanBlZ3xhRFk1TDJnd055ODRNVEU1TURVMk9ESTJNemN4TUM4NE1EQlhlRGd3TUVoZk1UQTNOelE0TnpBd015MHlMbXB3Wnd8MjViOTk4ZmZjY2JlZGVmZTFmN2FiNzk1OWUyODkzY2QwNjFkNjg3MDFkZDQzNDAzMDgwMWRmN2I2ZjQxNDViNA,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1077487002,41807,50-13013-12,ESJOT,"ESJOT FR SPROC 420 STEEL 13013, 12",Piñon ESJOT Acero 50-13013 12 dientes,5.99,4.95,0.52,8430525418073,1,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,12 dientes,,161,68,60,84,32,,,Acero,,,,,,,,420,,,,,,,,https://api.mybihr.com/medias/1077487002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjU0MTd8aW1hZ2UvanBlZ3xhR1UyTDJnek5TOHhOVFF5TnpJMk5qRXhOelkyTWk4eE1EYzNORGczTURBeUxURmZPREF3VjNnNE1EQkl8M2U1YzE3MGU2MTM0OGFhY2M2NjBkOTMwNDA2N2JmOTM5MTU4NjkyY2E0ZjcyY2RmMWMxZGRlOTdjMjQ0YWYyMQ,,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1077487001,41806,50-13013-11,ESJOT,"ESJOT FR SPROC 420 STEEL 13013, 11",Piñon ESJOT Acero 50-13013 11 dientes,5.99,4.95,3.22,8430525418066,1,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,11 dientes,,89,60,48,74,25,,,Acero,,,,,,,,420,,,,,,,,https://api.mybihr.com/medias/1077487001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjM5Njd8aW1hZ2UvanBlZ3xhRFV5TDJneFppOHhOVFF5TnpJMk5UY3lORFEwTmk4eE1EYzNORGczTURBeExURmZPREF3VjNnNE1EQkl8M2FmMjBjZTE2NzYzOWZiMWNkNGMzYjAzOTllYWM1NjExOTQ1M2Q5ZDBiYzliNGNkN2FjNmY4MWEwMjk0MDE5OQ,,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1077489002,41804,50-13024-13,ESJOT,"ESJOT FR SPROC 420 STEEL 13024, 13",Piñon ESJOT Acero 50-13024 13 dientes,5.99,4.95,1.49,4251516503868,1,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,13 dientes,,66,86,96,57,12,,,Acero,,,,,,,,420,,,,,,,,https://api.mybihr.com/medias/1077489002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDc2OTl8aW1hZ2UvanBlZ3xhRGxpTDJobFlpOHhOVFF5TnpJMk9EUTNOamsxT0M4eE1EYzNORGc1TURBeUxURmZPREF3VjNnNE1EQkl8MGFhNGVmMmVhNjljMDQ1NTI1OGJhZmQ4NzVlNDgzMzQ3Nzc1M2NlOGUzM2RiMjc2MWI5ZTEzOTg0N2JjMzg1Mg,,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1077489001,41803,50-13024-12,ESJOT,"ESJOT FR SPROC 420 STEEL 13024, 12",Piñon ESJOT Acero 50-13024 12 dientes,5.99,4.95,1.49,4251516503851,2,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,12 dientes,,122,72,51,75,32,,,Acero,,,,,,,,420,,,,,,,,https://api.mybihr.com/medias/1077489001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDczNjR8aW1hZ2UvanBlZ3xhREk0TDJobU9TOHhOVFF5TnpJMk9EQTRNemMwTWk4eE1EYzNORGc1TURBeExURmZPREF3VjNnNE1EQkl8MTdiMTgwOTBmODhmMWU3M2U5YTcxMTE5NWNmZWU0YWUzY2U0ZDQ1OTBmM2I1NWRmZTAxYjhmNWU2NjQxNDUwZQ,,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1077492002,48678,50-29018-16,ESJOT,"ESJOT FR SPROC 525 STEEL 29018, 16",Piñón ESJOT acero 50-29018 16 dientes,17.50,14.46,4.34,8430525486782,5,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,16 dientes,,121,250,88,86,16,,,Acero,,,,,,,16,525,,,,,,,Estándar,https://api.mybihr.com/medias/800Wx800H-1077492002-1.jpg?context=bWFzdGVyfHJvb3R8MjQ3Nzl8aW1hZ2UvanBlZ3xhREl5TDJnNE55ODJOalUwTXpFeE5qZzBOVEE0Tmk4NE1EQlhlRGd3TUVoZk1UQTNOelE1TWpBd01pMHhMbXB3Wnd8MWY1ZmUzYTI5NTI1ODhiOWZiMGU0ZmE3YTIzY2IyNWE5YjQ0Zjk5ZmY1Yzc4NjI5ODUwMzRmYjNlYjgxM2MwYQ,https://api.mybihr.com/medias/800Wx800H-1077492002-2.jpg?context=bWFzdGVyfHJvb3R8MjQ4NjF8aW1hZ2UvanBlZ3xhRFZrTDJoa09TODJOalUwTXpFeE56RTNNamMyTmk4NE1EQlhlRGd3TUVoZk1UQTNOelE1TWpBd01pMHlMbXB3Wnd8ZmIzMjcwY2MzMjE4MWMzMTE2ZTEzZWFjZjQ2MWFjNmNlYjNkODc3MzE0ZTZkZmJiOTAzMzg5YzZjNTljNWY3Zg,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1077510003,41875,50-32176-15,ESJOT,"ESJOT FR SPROC 520 STEEL 32176, 15",Piñon ESJOT Acero 50-32176 15 dientes,15.83,13.08,1.01,8430525418752,1,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,15 dientes,,163,174,107,80,19,,,Acero,,,,,,,,520,,,,,,,,https://api.mybihr.com/medias/1077510003-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTEwODN8aW1hZ2UvanBlZ3xhR1l4TDJneU9TOHhOVFF5TnpJNE5qRTNNVFkzT0M4eE1EYzNOVEV3TURBekxURmZPREF3VjNnNE1EQkl8ZTc3M2NjNmM0MDkxNGNkNjg5NDY5YjFmZjJmZGQxNzU5Mzg5NmFhYjJmYWEyYjBhZGJkMzQ3ZmMzYTgzNmYwZg,,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1075589012,41930,51-32065-44BP,ESJOT,"ESJOT RR SPROC 520 ALU 32065, 44, BLK",Corona ESJOT Aluminio negro 51-32065-44BP dientes,35.09,29.00,14.15,8430525419308,2,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,44 dientes,Negro,1180,314,226,227,23,,,Aluminio,,,,,,,,520,,,,,,,,https://api.mybihr.com/medias/1075589012-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjI3OTd8aW1hZ2UvanBlZ3xhRGt4TDJobFlTOHhOVFF5TmpZeU5EVXlNREl5TWk4eE1EYzFOVGc1TURFeUxURmZPREF3VjNnNE1EQkl8YWZlNmE0MzUxNWUyZDAyZjEyNTc0YzY4YmM4MDZhY2VkMzA0MmQ4NTg0MTIyM2E3MzRjZDIwMTA4NjlmNDc5Yw,,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1075589023,41931,51-32065-45BP,ESJOT,"ESJOT RR SPROC 520 ALU 32065, 45, BLK",Corona ESJOT Aluminio negro 51-32065-45BP dientes,35.09,29.00,18.85,8430525419315,2,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,45 dientes,Negro,1309,338,234,233,24,,,Aluminio,,,,,,45,,520,,,,,,,,https://api.mybihr.com/medias/1075589023-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjI4NDJ8aW1hZ2UvanBlZ3xhRE5rTDJnNVl5OHhOVFF5TmpZeU9EZzBOVFU1T0M4eE1EYzFOVGc1TURJekxURmZPREF3VjNnNE1EQkl8MzgzMmJmMGY4M2I5MjMzMTA3MmE4NzIwNTM3YWM1MDkxZGIwZTg4Y2Q4MDBjZjQxMmNlODlmZGRhNDM4MDhjNw,,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1075589011,41915,51-32065-38,ESJOT,"ESJOT RR SPROC 520 ALU 32065, 38, SIL",Corona ESJOT Aluminio 51-32065-38 dientes,34.29,28.34,18.42,8430525419155,1,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,38 dientes,Plata,760,214,204,196,19,,,Aluminio,,,,,,38,,520,,,,,,,,https://api.mybihr.com/medias/1075589011-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjIwMjh8aW1hZ2UvanBlZ3xhR1l3TDJoa1l5OHhOVFF5TmpZeU5ERXlOekF3Tmk4eE1EYzFOVGc1TURFeExURmZPREF3VjNnNE1EQkl8Y2IxNjUxZDI2NmEzMTJmYjI5ZTdkZTZiNmY5ZTZiMDExZWZmNmMwMDM3MjY5OGNiN2Q5NmU5YjczNTAyNWUyYQ,,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1077486001,41838,50-12010-09,ESJOT,"ESJOT FR SPROC 415 STEEL 12010, 9",Piñon ESJOT Acero 50-12010 9 dientes,8.70,7.19,2.16,4251516501901,2,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,9 dientes,,53,44,47,51,22,,,Acero,,,,,,,,415,,,,,,,,https://api.mybihr.com/medias/1077486001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDYxMTV8aW1hZ2UvanBlZ3xhR0k1TDJnNFppOHhOVFF5TnpJMk5EVTBORGM1T0M4eE1EYzNORGcyTURBeExURmZPREF3VjNnNE1EQkl8OTAxNDVlNDU0MTQzYjk2NGNhYWVkZjBhY2JiYzA1YTEzM2JmZjk1YmU3ODE0YWEyMDYyZWI1ZWUyNWVlNjRhNQ,,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1077490003,41883,50-15013-15,ESJOT,"ESJOT FR SPROC 428 STEEL 15013, 15",Piñon ESJOT Acero 50-15013 15 dientes,5.99,4.95,3.22,8430525418837,3,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,15 dientes,,63,126,65,65,15,,,Acero,,,,,,,15,428,,,,,,,Estándar,https://api.mybihr.com/medias/1077490003-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDczMjR8aW1hZ2UvanBlZ3xhRE16TDJnM1lpOHhOVFF5TnpJMk9UWTFOall3Tmk4eE1EYzNORGt3TURBekxURmZPREF3VjNnNE1EQkl8ZjU5MmQ2OTcyYmIyOGI0OGViMTA4OTExYTIxYmM2MGRmMmVjNWIzNmZhYTBmZmNmYTlmNDFmY2NjMDhhMGE3MA,,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1075211004,41832,50-29039-41,ESJOT,"ESJOT RR SPROC 525 STEEL 29039, 41",Corona ESJOT Acero 50-29039 41 dientes,95.00,78.51,23.55,4251516511078,2,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,41 dientes,,366,1936,215,243,7,,,Acero,,,,,,41,,525,,,,,,,,https://api.mybihr.com/medias/1075211004-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODQ3NzB8aW1hZ2UvanBlZ3xhR0prTDJnME9DOHhOVFF5TmpVek1qTXhNVEEzTUM4eE1EYzFNakV4TURBMExURmZPREF3VjNnNE1EQkl8M2UxZTIyYzJmMmJlZmNkYjViNTNjMzRhZGUyMjgwNmFlOGRiYjBmZmY0Y2YzNzA5Yzg0NWQ0ZDIzMDQwM2RiNA,https://api.mybihr.com/medias/1075211004-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTA2NDQ2fGltYWdlL2pwZWd8YURKbUwyZ3pZaTh4TlRReU5qVXpNamN3TkRJNE5pOHhNRGMxTWpFeE1EQTBMVEpmT0RBd1YzZzRNREJJfDMyMjRmZGY3YTUwZGJlNDJjZTZjMDM5ZDBlNjViYzUyYWI4MWM1NDA5MzFlNGNiNDAzYjVkZWFmMzI5OTVhOTA,https://api.mybihr.com/medias/1075211004-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTAwMzg2fGltYWdlL2pwZWd8YUdJNUwyZ3hOeTh4TlRReU5qVXpNekE1TnpVd01pOHhNRGMxTWpFeE1EQTBMVE5mT0RBd1YzZzRNREJJfDgyNmJmZGI4MzVhNDczOWY3OWU2NmJiYTZkYjFiMzYwMmQ2ZDEyNzQ5MjEyMzIwNDQ4NmU0Njg4NjlhYTg2YzY,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1077514001,67271,50-32181-14S,ESJOT,"ESJOT FR SPROC 520 STEEL 32181, 14",Piñón ESJOT 50-32181-14 dientes,16.49,13.63,4.09,4251516522838,2,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,14 dientes,,206,186,102,84,24,,,Acero,,,,,,,,520,,,,,,,,https://api.mybihr.com/medias/1077514001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE0Mzl8aW1hZ2UvanBlZ3xhRFJrTDJoaFl5OHhOVFF5TnpJNE9ESXdNekk1TkM4eE1EYzNOVEUwTURBeExURmZPREF3VjNnNE1EQkl8ZTQ0Zjg3ZTY3MjI2ZjJlYzJmMjg5NWFiNjcwNGQxODMxMWJmM2Q4MDZlM2IwMThmNTAzOTQ2OWZmYmQ0MjhhNw,,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1075598004,41896,51-32231-52,ESJOT,"ESJOT RR SPROC 520 ALU 32231, 52, SIL",Corona ESJOT Aluminio 51-32231 52 dientes,34.29,28.34,18.42,4251516536262,1,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,52 dientes,Plata,2276,480,324,281,25,,,Aluminio,,,,,,,,520,,,,,,,,https://api.mybihr.com/medias/1075598004-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTk4Mzl8aW1hZ2UvanBlZ3xhRFEyTDJnM09TOHhOVFF5TmpZME5EQTBPVGsxTUM4eE1EYzFOVGs0TURBMExURmZPREF3VjNnNE1EQkl8YTZjNTRjYjQxNjg5NDczNGI1OWYwNzdjNmYwMTlkMzI5MDQ5NTQ5MDk5ZmI3ODRkOTZiZGJmODFiNjE4NWQ1NQ,,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1075208004,41757,50-29022-43,ESJOT,"ESJOT RR SPROC 525 STEEL 29022, 43",Corona ESJOT Acero 50-29022 43 dientes,29.90,24.71,16.06,4251516510132,2,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,43 dientes,,369,778,229,230,7,,,Acero,,,,,,,,525,,,,,,,,https://api.mybihr.com/medias/1075208004-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjYyODl8aW1hZ2UvanBlZ3xhRFF6TDJneVppOHhOVFF5TmpVeU5UWXlOak01T0M4eE1EYzFNakE0TURBMExURmZPREF3VjNnNE1EQkl8OWU5N2ZlZmY4MjgyZmEzYzQ4ZTAyYTYzZDhjNDhmNmRmYjFiNWUzYzM1MjBhZmUwNjVjM2ZlMWUyZTUyZjRhNQ,,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1075204001,41870,50-15069-42,ESJOT,"ESJOT RR SPROC 428 STEEL 15069, 42",Corona ESJOT Acero 50-15069 42 dientes,17.29,14.29,4.29,4251516507774,4,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,42 dientes,,213,696,172,177,7,,,Acero,,,,,,42,,428,,,,,,,,https://api.mybihr.com/medias/1075204001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTc1MDh8aW1hZ2UvanBlZ3xhRFJpTDJneU9DOHhOVFF5TmpVeU1Ea3dOemd3Tmk4eE1EYzFNakEwTURBeExURmZPREF3VjNnNE1EQkl8MTY0NGJmMDk5ZjA1ZTVmZWZiZmVlMDJlYmM3MDhkN2EwOTI2MmJkNjlkOTI5NGIzMGY4M2YzNTJiY2YyZWNmMw,,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1075217001,41862,50-29050-38,ESJOT,"ESJOT RR SPROC 525 STEEL 29050, 38",Corona ESJOT Acero 50-29050 38 dientes,95.00,78.51,23.55,4251516511429,1,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,38 dientes,,312,464,197,226,7,,,Acero,,,,,,38,,525,,,,,,,,https://api.mybihr.com/medias/1075217001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTI2MjR8aW1hZ2UvanBlZ3xhR0U1TDJneU5pOHhOVFF5TmpVek56Z3hOakE1TkM4eE1EYzFNakUzTURBeExURmZPREF3VjNnNE1EQkl8MjQ2M2NiMDJhYTI1MGY4NDAzMWFlNGNhMDJhYjFhM2MwNDQ1MjVkZWRhYmZlMDI1OTkzNzg2MWZjM2IyNTA0YQ,,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1117771,48692,51-32065-52AO,ESJOT,ESJOT SPROCKET REAR 52 TEETH ORG,Corona ESJOT aluminio ultraligero 32065 - 520,76.48,63.21,41.09,4251516533940,1,8483409099,0,1,"<p>ESJOT aluminium sprockets have been specially developed for the tough conditions of motocross, enduro and road use. Compared to conventional steel sprockets, an ESJOT aluminium sprocket brings a weight saving of over 60%. The use of high-quality aluminium (7075 T6), which is also used in aviation, as well as the extremely low manufacturing tolerances ensure an exceptionally long service life.</p>
<ul>
	<li>Over 60% lighter than a conventional steel sprocket</li>
	<li>Manufactured on precision CNC machines</li>
	<li>Flatness and concentricity tolerances of less than 0.1mm</li>
	<li>Made of high quality and high strength aluminium</li>
	<li>Special surface treatment</li>
	<li>100% Made in Germany</li>
	<li>OEM quality</li>
	<li>Available in silver, black (BP) and orange (AO) anodised finishes</li>
</ul>

<p>&nbsp;</p>","
ESJOT aluminium sprockets have been specially developed for the tough conditions of motocross, enduro and road use. Compared to conventional steel sprockets, an ESJOT aluminium sprocket brings a weight saving of over 60%. The use of high-quality aluminium (7075 T6), which is also used in aviation, as well as the extremely low manufacturing tolerances ensure an exceptionally long service life.

	Over 60% lighter than a conventional steel sprocket
	Manufactured on precision CNC machines
	Flatness and concentricity tolerances of less than 0.1mm
	Made of high quality and high strength aluminium
	Special surface treatment
	100% Made in Germany
	OEM quality
	Available in silver, black (BP) and orange (AO) anodised finishes



 ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,,,3672,394,340,270,40,,Naranja,Aluminio,,,,,,52,,520,,,,,,Ultraligero,,https://api.mybihr.com/medias/1117771-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODE4ODJ8aW1hZ2UvanBlZ3xhRGczTDJneU9DOHhOek01T1RNeU5qZ3dNVGsxTUM4eE1URTNOemN4TFRGZk9EQXdWM2c0TURCSXw5YWE3MjViMjNlYzE0MjI5ZjU3OWI3ZWVjY2E0YzZiM2RmMjdhOTJmODA5MGY2MTJiNGY5MWVjNjI4YTkxMzEz,https://api.mybihr.com/medias/1117771-2-800Wx800H?context=bWFzdGVyfHJvb3R8NjIyNTB8aW1hZ2UvanBlZ3xhRFl5TDJneVlTOHhOek01T1RNeU56RTVOVEUyTmk4eE1URTNOemN4TFRKZk9EQXdWM2c0TURCSXwyYTFmYTE2Y2IwYjI1YzVhNzM1NjNlMGFiZDg3ODlkNjVmNzFjYjczZDY4MzdlOTY1YjcyNmYxZGQ3YzJiMjgx,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1075201001,41872,50-15065-28,ESJOT,"ESJOT RR SPROC 428 STEEL 15065, 28",Corona ESJOT Acero 50-15065 28 dientes,13.89,11.48,5.57,8430525418721,1,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,28 dientes,,124,400,149,119,7,,,Acero,,,,,,28,,428,,,,,,,,https://api.mybihr.com/medias/1075201001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjI0MTB8aW1hZ2UvanBlZ3xhRE13TDJnd1pDOHhOVFF5TmpVeU1ERXlNVE0zTkM4eE1EYzFNakF4TURBeExURmZPREF3VjNnNE1EQkl8MDM5Y2I3NjJkMjIwNzNhNGU1M2VlODJjMThkMjg2ZTExZTA1MTMyNjRlMzRmYWQ0YWVlMjQ5ZmMyZDNlODhiZA,,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
1075218001,41871,50-32008-36,ESJOT,"ESJOT RR SPROC 520 STEEL 32008, 36",Corona ESJOT Acero 50-32008 36 dientes,23.60,19.50,5.94,8430525418714,3,8483409099,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,36 dientes,,683,668,215,187,17,,,Acero,,,,,,,,520,,,,,,,,https://api.mybihr.com/medias/1075218001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTkzNDl8aW1hZ2UvanBlZ3xhRGhtTDJneVpTOHhOVFF5TmpVek9ESXdPVE14TUM4eE1EYzFNakU0TURBeExURmZPREF3VjNnNE1EQkl8MDA5ZmQ0OTI4NTc2YjFjNGYwYTFiNTM5MzdhMTU2MWFiYThmMWIwM2U4ZjMyOGI4YTIxMzhkODBkY2EyMjMwNA,,,https://static.bihr.pro/eBihr/Pictures/ESJOT-pictures.zip,Spain Warehouse (Parts)
