PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Embalaje,Referencias OEM,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,AllPicturesZIP,Document1,DeliveryPlant
1015067,830400,6413.65,DELL ORTO,DELLO JET PHBN/PHVA 65,Chiclé de alta DELLORTO PHBN/PHVA 65 (6mm),4.24,3.50,2.28,6413.65,7,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,11,5,41,33,8,,,https://api.mybihr.com/medias/1015067-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjMxMDN8aW1hZ2UvanBlZ3xhREkyTDJoa09DODRPVEE0TkRJNE5ERXdPVEV3THpFd01UVXdOamN0TVY4NE1EQlhlRGd3TUVnfGIxMzg5YjEzNjkxYWQwNmNiYTI1NWFmZTc0OGVlMzU4ZjYwYmI1YjRmYjcyNDgzZDhlNjU5NDkzYjhhZjk1Njg,,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1014980,12600007,4813,DELL ORTO,DELLO CARBURETOR PHM 38 BS1,Carburador DELLORTO PHM 38 BS1 BMW R90S,429.55,355.00,230.75,4813,0,8409910090,0,1,"<p>Carburador montado de f&aacute;brica en la BMW R90S, pero que se puede utilizar en otros modelos.&nbsp;Carburador de 4 tiempos con bomba de enriquecimiento. Di&aacute;metro de la entrada de aire con rosca M52 x 1,25 Conexi&oacute;n mediante abrazadera, que se adapta a di&aacute;metros de 45 a 48 mm.</p><p>Equipado con palanca de aire, que se puede instalar con cable si es necesario.</p><p>La bomba de enriquecimiento se eleva para mantener el equilibrio.</p><p>&nbsp;</p><p>Configuraci&oacute;n est&aacute;ndar&nbsp;</p><ul><li>V&aacute;lvula de gas: 605</li><li>Tipo de aguja: Dellorto K4</li><li>Pulverizador: AB260</li><li>Chicl&eacute; de alta: 155</li><li>Chicl&eacute; de baja: 60</li><li>Chicl&eacute; bomba enriquecimiento: 38</li><li>Chicl&eacute; de arranque: 60</li><li>V&aacute;lvula del flotador: 300</li><li>Flotador: 8,5&thinsp;g</li></ul>","
Carburador montado de fábrica en la BMW R90S, pero que se puede utilizar en otros modelos. Carburador de 4 tiempos con bomba de enriquecimiento. Diámetro de la entrada de aire con rosca M52 x 1,25 Conexión mediante abrazadera, que se adapta a diámetros de 45 a 48 mm.
Equipado con palanca de aire, que se puede instalar con cable si es necesario.
La bomba de enriquecimiento se eleva para mantener el equilibrio.
 
Configuración estándar Válvula de gas: 605Tipo de aguja: Dellorto K4Pulverizador: AB260Chiclé de alta: 155Chiclé de baja: 60Chiclé bomba enriquecimiento: 38Chiclé de arranque: 60Válvula del flotador: 300Flotador: 8,5 g",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,3247,1017,189,142,121,,,https://api.mybihr.com/medias/1014980-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY2NjE4fGltYWdlL2pwZWd8YURJekwyaGpNQzg0T1RRMU5qa3dNamM1T1RZMkx6RXdNVFE1T0RBdE1WODRNREJYZURnd01FZ3w0NWM3OTVjMWIwZGZmODE4OTZlM2U2YzcxYjU2NWQxZTEzMzQ2ZmY5MGM5NzQyMzhlNGMwZTU1ZjdlM2VmN2Mz,,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1121981,,02568,DELL ORTO,DELLO CARBURETOR PHBG 19 5 AS,"Carburador DELLORTO PHBG 19,5 AS",141.10,116.61,75.80,1121981,0,8409910090,0,1,"<ul>
	<li>Tipo de carburador: Dellorto PHBG</li>
	<li>Modo de funcionamiento: 2 tiempos</li>
	<li>Ø Venturi (mm): 19.5</li>
	<li>Ø Ancho de conexión (mm) 24</li>
	<li>Tipo de conexión: clamp-on (rígida)</li>
	<li>Conexión del filtro de aire: M32 x 1,25</li>
	<li>Diámetro principal: 85</li>
	<li>Medición de ralentí: 50</li>
	<li>Distancia de arranque: 60</li>
	<li>Aguja de sembrado: W 09</li>
	<li>Tubo/boquilla de mezcla: AN 262</li>
	<li>Flotador 4.0g</li>
	<li>Corredera de gas 40</li>
	<li>Conexión: mezclador 2T: disponible</li>
	<li>Estrangulador: accionamiento directo (palanca, pulsador...)</li>
</ul>
","
	Tipo de carburador: Dellorto PHBG
	Modo de funcionamiento: 2 tiempos
	Ø Venturi (mm): 19.5
	Ø Ancho de conexión (mm) 24
	Tipo de conexión: clamp-on (rígida)
	Conexión del filtro de aire: M32 x 1,25
	Diámetro principal: 85
	Medición de ralentí: 50
	Distancia de arranque: 60
	Aguja de sembrado: W 09
	Tubo/boquilla de mezcla: AN 262
	Flotador 4.0g
	Corredera de gas 40
	Conexión: mezclador 2T: disponible
	Estrangulador: accionamiento directo (palanca, pulsador...)

",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,1479,510,159,100,93,,,https://api.mybihr.com/medias/800Wx800H-1121981-1.jpg?context=bWFzdGVyfHJvb3R8MTQ5MTA0fGltYWdlL2pwZWd8YURSa0wyZzJPUzgwTlRZeU5UYzFNelF6TmpFNU1DODRNREJYZURnd01FaGZNVEV5TVRrNE1TMHhMbXB3Wnd8NzdlZTI5ZmZhZDJmODE0NmY4ODQ0N2JjNTNiOWFhMzgwYWVlOWJkZWI2ZDQ5ZmU1NGEyNjEzOWMwM2RmZDkzNg,https://api.mybihr.com/medias/800Wx800H-1121981-2.jpg?context=bWFzdGVyfHJvb3R8MTQ1MTU4fGltYWdlL2pwZWd8YURka0wyZzJNaTgwTlRZeU5UYzFNell6TWpjNU9DODRNREJYZURnd01FaGZNVEV5TVRrNE1TMHlMbXB3Wnd8NjQ4Y2Q1MjM5Y2JhNjViOTEzZWZjNGNlYmFjNzVmNzkyMDJjZWFkNzljZjVjNDk4MDkyMmQxNWE1NDRmMTg5Yw,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1126949,,72304,DELL ORTO,DELLO ECU ECS SYM EU4 45KMH TWEET 50CC,Centralita ECU ECS DELLORTO Original 45Km/h,90.00,74.38,48.35,1126949,2,8409910090,0,1,"<p>ECU ECS Dell'Orto versi&oacute;n original para SYM Symphony y Peugeot Tweet 45km/h 50cc 4 tiempos Euro4 carburador de 2017 a 2020.</p>
<p>Versi&oacute;n especial para veh&iacute;culos 45KM/H.</p>
<p>Peugeot OEM 804083</p>
<p>SYM OEM 1640A-Z6M-000</p>","
ECU ECS Dell'Orto versión original para SYM Symphony y Peugeot Tweet 45km/h 50cc 4 tiempos Euro4 carburador de 2017 a 2020.

Versión especial para vehículos 45KM/H.

Peugeot OEM 804083

SYM OEM 1640A-Z6M-000",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,391,122,105,93,40,,,https://api.mybihr.com/medias/800Wx800H-1126949-1.jpg?context=bWFzdGVyfHJvb3R8Mzg0MzR8aW1hZ2UvanBlZ3xhR05pTDJnd05DODJOalUzTnpRM05qY3hORFV5Tmk4NE1EQlhlRGd3TUVoZk1URXlOamswT1MweExtcHdad3wwZWYzMTUwZTU4YTc3OTljMWY4MDJiNjhjMTFhNWQ2ZmZkNGExMGQ5MDZhZTRkMTJkNzU0ZDdhZDhlMzM1YmI4,https://api.mybihr.com/medias/800Wx800H-1126949-2.jpg?context=bWFzdGVyfHJvb3R8NDMzNDR8aW1hZ2UvanBlZ3xhRGMyTDJoak1DODJOalUzTnpRM09Ua3lOVGM1TUM4NE1EQlhlRGd3TUVoZk1URXlOamswT1MweUxtcHdad3w4Nzg3MzYyYzJmODU4ZDVkOTczNmNlNzg0ZGVmNGM3MDU0YTBkZGU4YmY0ODdkZTlmZTZjMTFhNTllNDA5N2Fm,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1126961,,72301,DELL ORTO,DELLO ECU KYMCO 50 EU5 45KMH RACING,Centralita ECU ECS DELLORTO Racing,140.00,115.70,75.21,1126961,1,8409910090,0,1,"<p>Para Kymco Agility 50 EURO 5.</p>
<p>Sin l&iacute;mite de velocidad, s&oacute;lo para competici&oacute;n.</p>
<p>Advertencia: &iexcl;Una ECU Dellorto s&oacute;lo sustituye a una ECU Dellorto !<br>Si tu ECU original no es de la marca Dellorto, entonces esta ECU no es compatible con tu veh&iacute;culo; no arrancar&aacute;.</p>","
Para Kymco Agility 50 EURO 5.

Sin límite de velocidad, sólo para competición.

Advertencia: ¡Una ECU Dellorto sólo sustituye a una ECU Dellorto !Si tu ECU original no es de la marca Dellorto, entonces esta ECU no es compatible con tu vehículo; no arrancará.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,391,122,105,93,40,,,https://api.mybihr.com/medias/800Wx800H-1126961-1.jpg?context=bWFzdGVyfHJvb3R8NDA1OTF8aW1hZ2UvanBlZ3xhR1JrTDJnNFpTODJORGsxTXpJMU1UazROelE0Tmk4NE1EQlhlRGd3TUVoZk1URXlOamsyTVMweExtcHdad3w5NmE2MWYyMzIxMzNmYWZmMTcxYzQ3YjE3NDBmODJkZTM3ZmNiZjRjZjhhMTVlZWFjZTRhMzY2YjY3YWVlNGVj,https://api.mybihr.com/medias/800Wx800H-1126961-2.jpg?context=bWFzdGVyfHJvb3R8MzExMTJ8aW1hZ2UvanBlZ3xhREk1TDJobE5DODJORGsxTXpJMU1qTTRNRGN3TWk4NE1EQlhlRGd3TUVoZk1URXlOamsyTVMweUxtcHdad3xiZDkzN2UxZDhmYjk4ZDQ0OWNmNzI0ODM1Nzk1YTRmYWZiZGQ4MjBiZmMzZDEzMjY3NjA2ODYyY2E4M2E5NzY5,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,https://api.mybihr.com/medias/Model-Assignment-1126961.pdf?context=bWFzdGVyfHJvb3R8NjMyMjZ8YXBwbGljYXRpb24vcGRmfGFHRTJMMmhsTkM4Mk5EWXlNemMwT1RRMk5EQTVOQzlOYjJSbGJDQkJjM05wWjI1dFpXNTBJREV4TWpZNU5qRXVjR1JtfDRhZDhkM2I1ZGY1Yzg0ODkxYTc5ZmE4NDMwMTU3NTgxYzJiNGJmZjYwYWY0OGI1OWQyMGQzNTE5YmNmNzA1NTk,Spain Warehouse (Parts)
1126959,,17268,DELL ORTO,DELLO ECU ECS CLC 13 KYMCO EU4,Centralita ECU ECS DELLORTO Original 25Km/h,90.00,74.38,48.35,1126959,6,8409910090,0,1,"<p>Unidad de control ECU Dell'Orto versi&oacute;n original (tipo CLC 13) para Kymco Agility 12 pulgadas 25km/h y 45km/h 50cc 4 tiempos Euro4 carburador de 2018 a 2020.</p>
<p><strong>FICHA DE DATOS</strong></p>
<ul>
<li>Aplicaci&oacute;n Scooter</li>
<li>Para motor 4 tiempos</li>
<li>Euro Est&aacute;ndar Euro 4</li>
<li>Velocidad m&aacute;xima
<ul>
<li>25 Km/h</li>
<li>45 Km/h</li>
</ul>
</li>
</ul>","
Unidad de control ECU Dell'Orto versión original (tipo CLC 13) para Kymco Agility 12 pulgadas 25km/h y 45km/h 50cc 4 tiempos Euro4 carburador de 2018 a 2020.

FICHA DE DATOS

Aplicación Scooter
Para motor 4 tiempos
Euro Estándar Euro 4
Velocidad máxima

25 Km/h
45 Km/h


",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,391,122,105,93,40,,,https://api.mybihr.com/medias/800Wx800H-1126959-1.jpg?context=bWFzdGVyfHJvb3R8NTM1ODV8aW1hZ2UvanBlZ3xhREV5TDJnM05pODJORGsxTXpJMU1USXdNVEExTkM4NE1EQlhlRGd3TUVoZk1URXlOamsxT1MweExtcHdad3xlY2UzMGZlNzAxNWM1ODcwN2Q4YmMwMzExNDJhYmVjMmZlNWRmZDAwNzJmYTJiMThkMWRhNjdlYmQxZWQ3NGIx,https://api.mybihr.com/medias/800Wx800H-1126959-2.jpg?context=bWFzdGVyfHJvb3R8MzI4MTd8aW1hZ2UvanBlZ3xhRFV3TDJnNE1TODJORGsxTXpJMU1UVTVOREkzTUM4NE1EQlhlRGd3TUVoZk1URXlOamsxT1MweUxtcHdad3xmMzY4OWM4N2NhYjIwNGNlYmU2ODM2NTY2YjMxNTUyODdkZmE5MTUyODcyMTIyMzk4ODhiZjcyOWY1NWQ0YTA1,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1126963,,72303,DELL ORTO,DELLO ECU SYM ALL EU5 25-45KMH 50CC RACE,"Centralita ECU ECS DELLORTO Racing ",140.00,115.70,75.21,1126963,2,8409910090,0,1,"<p>Para scooters Sym 50 EURO 5.</p>
<p>Sin l&iacute;mite de velocidad, s&oacute;lo para competici&oacute;n.</p>
<p>Advertencia: &iexcl;Una ECU Dellorto s&oacute;lo sustituye a una ECU Dellorto!<br>Si tu ECU original no es de la marca Dellorto, entonces esta ECU no es compatible con tu veh&iacute;culo; no arrancar&aacute;.</p>","
Para scooters Sym 50 EURO 5.

Sin límite de velocidad, sólo para competición.

Advertencia: ¡Una ECU Dellorto sólo sustituye a una ECU Dellorto!Si tu ECU original no es de la marca Dellorto, entonces esta ECU no es compatible con tu vehículo; no arrancará.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,391,122,105,93,40,,,https://api.mybihr.com/medias/800Wx800H-1126963-1.jpg?context=bWFzdGVyfHJvb3R8NDA2Nzh8aW1hZ2UvanBlZ3xhR0k1TDJnNU55ODJORGsxTXpJM09UTTRNVFV6TkM4NE1EQlhlRGd3TUVoZk1URXlOamsyTXkweExtcHdad3w1ZGI1Y2RhODRlZTFjM2FmYmRkNWFjYjA1NGYyNGU1NmI5ZWRiZmZhMzA3ZTA4N2YwMzNmMjU0MjcyMGM2ZWQ3,https://api.mybihr.com/medias/800Wx800H-1126963-2.jpg?context=bWFzdGVyfHJvb3R8MzExNDR8aW1hZ2UvanBlZ3xhREpqTDJnNFlTODJORGsxTXpJM09UYzNORGMxTUM4NE1EQlhlRGd3TUVoZk1URXlOamsyTXkweUxtcHdad3wwYjFhNjgyNmY3YjAzNGNjZTZkMjY2MzZlODk2ZTkzMWNjMTU4ZDgzNTZhMzQyNmZhYzE0NzE3NzY0MGZiZDUz,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1126952,,72307,DELL ORTO,DELLO ECU ECS SYM EU4 25KMH 50CC,Centralita ECU ECS DELLORTO Original 25Km/h,90.00,74.38,48.35,1126952,2,8409910090,0,1,"<p>ECU ECS versi&oacute;n original para SYM Orbit II / X'Pro / Crox / Fiddle II / A 25km / h 50cc 4 tiempos Euro4 carburador de 2018 a 2020.</p>
<p>Versi&oacute;n especial para veh&iacute;culos de 25km/h.</p>
<p>SYM OEM 1640A-AW2-000</p>","
ECU ECS versión original para SYM Orbit II / X'Pro / Crox / Fiddle II / A 25km / h 50cc 4 tiempos Euro4 carburador de 2018 a 2020.

Versión especial para vehículos de 25km/h.

SYM OEM 1640A-AW2-000",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,391,122,105,93,40,,,https://api.mybihr.com/medias/800Wx800H-1126952-1.jpg?context=bWFzdGVyfHJvb3R8NjU0Mzd8aW1hZ2UvanBlZ3xhRE16TDJoaFl5ODJOalUzTnpRNE1UTXdNakEwTmk4NE1EQlhlRGd3TUVoZk1URXlOamsxTWkweExtcHdad3w3MmZjZWY2ZGNmNGI3NmJmYThiOWJiZmI0OWJmMzdiOWFiNjBmN2FhNTUxYjQzZmQ4ZTE1YTBiOGQ1ODBiMGM3,https://api.mybihr.com/medias/800Wx800H-1126952-2.jpg?context=bWFzdGVyfHJvb3R8NjY5MTF8aW1hZ2UvanBlZ3xhRE5rTDJnMU55ODJOalUzTnpRM056TXdORE0xTUM4NE1EQlhlRGd3TUVoZk1URXlOamsxTWkweUxtcHdad3wyYjU1ZmEwOTM4MTdiNDMzZGVjNmY4NGNkMmYyZDlmYTA1Mjg0YzFjMWJkODc4Y2U5OTVkY2YwZTMyODMyODA2,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,https://api.mybihr.com/medias/Technical-Data-1126952.pdf?context=bWFzdGVyfHJvb3R8NzQwNDEwfGFwcGxpY2F0aW9uL3BkZnxhRGN3TDJoa055ODJORFl5TXpjME9UZ3lORFUwTWk5VVpXTm9ibWxqWVd3Z1JHRjBZU0F4TVRJMk9UVXlMbkJrWmd8ZTJlYzUzOTJlYzJjODU0MDZjMmUxYzMzODEzNmYwNjkzM2M4OWY4OTI1ZDYxYWI3NjNkYTIyMWYwMGNkN2JhMw,Spain Warehouse (Parts)
1126950,,72305,DELL ORTO,DELLO ECU ECS SYM EU4 25KMH TWEET 50CC,Centralita ECU ECS DELLORTO Original 25Km/h,90.00,74.38,48.35,1126950,2,8409910090,0,1,"<p>ECU ECS Dell'Orto versi&oacute;n original para SYM Symphony y Peugeot Tweet 25km/h 50cc 4 tiempos Euro4 carburador de 2017 a 2020.</p>
<p>Versi&oacute;n especial para veh&iacute;culos de 25km/h.</p>","
ECU ECS Dell'Orto versión original para SYM Symphony y Peugeot Tweet 25km/h 50cc 4 tiempos Euro4 carburador de 2017 a 2020.

Versión especial para vehículos de 25km/h.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,391,122,105,93,40,,,https://api.mybihr.com/medias/800Wx800H-1126950-1.jpg?context=bWFzdGVyfHJvb3R8NDczODl8aW1hZ2UvanBlZ3xhRGhoTDJnelppODJOalUzTnpRNE1ESTFNelEzTUM4NE1EQlhlRGd3TUVoZk1URXlOamsxTUMweExtcHdad3w5N2ZiYzIxNzI5ODc5YmMyYzY5YmUwNTVhODI2ZjI3NDYxYTYyNGQ5YTQzOGIzZWQzZmQ3MDE5MDdkZGY4NGUx,https://api.mybihr.com/medias/800Wx800H-1126950-2.jpg?context=bWFzdGVyfHJvb3R8NjAyNDd8aW1hZ2UvanBlZ3xhRFptTDJnMFpDODJOalUzTnpRM056QTBNakl3Tmk4NE1EQlhlRGd3TUVoZk1URXlOamsxTUMweUxtcHdad3w3ZmMwZjRmMzc4YzJiYzJkMWEwYzVmNDZhNzA0YWVjN2FjMTQxZjU0YTVkZDRmNWY2NWVjNGYwZTdmMzk5MzM1,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1126951,,72306,DELL ORTO,DELLO ECU ECS SYM EU4 45KMH 50CC,Centralita ECU ECS DELLORTO Original 45Km/h,90.00,74.38,48.35,1126951,1,8409910090,0,1,"<p>&iexcl;Especialmente para veh&iacute;culos 45KM/H !</p>
<p>ECU ECS versi&oacute;n original para SYM Orbit II / X'Pro / Crox / Fiddle II / A 45km / h 50cc 4 tiempos Euro4 carburador de 2018 a 2020.</p>","
¡Especialmente para vehículos 45KM/H !

ECU ECS versión original para SYM Orbit II / X'Pro / Crox / Fiddle II / A 45km / h 50cc 4 tiempos Euro4 carburador de 2018 a 2020.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,391,122,105,93,40,,,https://api.mybihr.com/medias/800Wx800H-1126951-1.jpg?context=bWFzdGVyfHJvb3R8NTIxMjh8aW1hZ2UvanBlZ3xhRFU1TDJnME9TODJOalUzTnpRNE1EVXhOVFl4TkM4NE1EQlhlRGd3TUVoZk1URXlOamsxTVMweExtcHdad3xjYjViMTA2ODUyYzdkMWI1Mzc4OGMyNDIwZjdkYzUzNDc0NzYxYTVkOGI0OGUyMzdiODE3MGNlYjYwNDVkODgx,https://api.mybihr.com/medias/800Wx800H-1126951-2.jpg?context=bWFzdGVyfHJvb3R8NjI2NTR8aW1hZ2UvanBlZ3xhR1UyTDJnMU5pODJOalUzTnpRNE1Ea3dPRGd6TUM4NE1EQlhlRGd3TUVoZk1URXlOamsxTVMweUxtcHdad3w3YjZkNjU5NDExZTMzZWJiZTE3MmU4NmMzNGNkN2Q4ZjgwMGMxNmE2YzkyNGRiZjhjN2U4YjVkMzA4MzM1NWE1,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1126958,,72313,DELL ORTO,DELLO ECU ECS SYM EU5 25KMH 50CC FIDDLE,Centralita ECU ECS DELLORTO Original 25Km/h,97.01,80.17,52.11,1126958,2,8409910090,0,1,"<p>ECU Dell'Orto versi&oacute;n original para SYM Fiddle II 25km/h 50cc carburador de 4 tiempos en Euro5, a partir de 2021-.</p>
<p>Versi&oacute;n especial para veh&iacute;culos de 25km/h.</p>
<p>SYM OEM 1640A-AYV-000</p>","
ECU Dell'Orto versión original para SYM Fiddle II 25km/h 50cc carburador de 4 tiempos en Euro5, a partir de 2021-.

Versión especial para vehículos de 25km/h.

SYM OEM 1640A-AYV-000",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,391,122,105,93,40,,,https://api.mybihr.com/medias/800Wx800H-1126958-1.jpg?context=bWFzdGVyfHJvb3R8NjY2MzZ8aW1hZ2UvanBlZ3xhREk0TDJoa09DODJOalUzTnpRNE1qZzNORGt4TUM4NE1EQlhlRGd3TUVoZk1URXlOamsxT0MweExtcHdad3w4N2I0ZTAzYmEyZDhjNGU3NmIwYWE3MWI1N2UwN2E1MmU4MDMzOTE2MGNiNmViYWZhNzllNmY2Njg5MWRmOWJk,https://api.mybihr.com/medias/800Wx800H-1126958-2.jpg?context=bWFzdGVyfHJvb3R8NjcxNDJ8aW1hZ2UvanBlZ3xhR00xTDJoaVlTODJOalUzTnpRM09ERTFOak14T0M4NE1EQlhlRGd3TUVoZk1URXlOamsxT0MweUxtcHdad3w5OGEyM2ZiMTRjZmQ1MDJkYmVkOWU1NmFlOTIxOGVjZjg0NGY1OTYxYmZlZWQ1NjFkMGUyODdkZWY4MmRmMTIx,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1126962,,72302,DELL ORTO,DELLO ECU SYM ALL EU5 33KMH 50CC RACING,Centralita ECU ECS DELLORTO Racing 33Km/h,140.00,115.70,75.21,1126962,6,8409910090,0,1,"<p>ECU Dell'Orto Versi&oacute;n Racing para&nbsp;SYM Fiddle II 50cc carburador (25km/h) 4 tiempos en Euro5, a partir de 2021-.</p>
<p>Esta versi&oacute;n est&aacute; limitada a 33 km/h.</p>","
ECU Dell'Orto Versión Racing para SYM Fiddle II 50cc carburador (25km/h) 4 tiempos en Euro5, a partir de 2021-.

Esta versión está limitada a 33 km/h.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,391,122,105,93,40,,,https://api.mybihr.com/medias/800Wx800H-1126962-1.jpg?context=bWFzdGVyfHJvb3R8Njk5MTl8aW1hZ2UvanBlZ3xhR1ZtTDJnNE1pODJOalUzTnpRNE16STJPREV5Tmk4NE1EQlhlRGd3TUVoZk1URXlOamsyTWkweExtcHdad3xmNmFiOTZhNDc1MDc5ZDY4OTU2M2JkY2RiZjFkYThmNDNmZWRkNTc2Mjk4ZjA5MTRiYmJjYTVlOGM4MmIyNDk4,https://api.mybihr.com/medias/800Wx800H-1126962-2.jpg?context=bWFzdGVyfHJvb3R8Nzg4NDV8aW1hZ2UvanBlZ3xhRFJsTDJnM05TODJOalUzTnpRNE16WTJNVE0wTWk4NE1EQlhlRGd3TUVoZk1URXlOamsyTWkweUxtcHdad3w1OWI4ZThiY2MyOGJjY2U0NWZmOGNkZjRiNWQzMzhjMTYyOTc5ZTBhYjNjYjcxZDcxOGU1NTRmYWE5ODcyMjlk,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1126960,,72009,DELL ORTO,DELLO ECU KYMCO ECS EU5,Centralita ECU ECS DELLORTO Original 45Km/h,97.01,80.17,52.11,1126960,2,8409910090,0,1,"<p>ECU Dell'Orto versi&oacute;n original para Kymco Agility 12 pulgadas 45km/h 50cc 4 tiempos Euro5 carburador, a partir de 2021-</p>
<p>Versi&oacute;n especial para veh&iacute;culos de 45km/h&nbsp;</p>
<p>Kymco OEM 3920A-LDC8-EZ5</p>","
ECU Dell'Orto versión original para Kymco Agility 12 pulgadas 45km/h 50cc 4 tiempos Euro5 carburador, a partir de 2021-

Versión especial para vehículos de 45km/h 

Kymco OEM 3920A-LDC8-EZ5",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,391,122,105,93,40,,,https://api.mybihr.com/medias/800Wx800H-1126960-1.jpg?context=bWFzdGVyfHJvb3R8NTAzMjV8aW1hZ2UvanBlZ3xhREExTDJobFpDODJORGsxTXpJM09EazRPRE14T0M4NE1EQlhlRGd3TUVoZk1URXlOamsyTUMweExtcHdad3wzNTQ1OTdjMzBjZTkwZTNhMGExNDJhOGFjY2YyZDBlYThlYmMyYWYwMjIzNjVhNzhiOTAxMzBjYThmY2RhMjhi,,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1126953,,72308,DELL ORTO,DELLO ECU ECS SYM EU4 45KMH 50CC JET FID,Centralita ECU ECS DELLORTO Original 45Km/h,90.00,74.38,48.35,1126953,6,8409910090,0,1,"<p>Dell'Orto control unit original version ECU control unit for SYM Fiddle / Orbit III 45km/h 50cc 4-stroke carburettor in Euro4 from 2018-2020.</p>
<p>Version especially for vehicles 45km/h.</p>","
Dell'Orto control unit original version ECU control unit for SYM Fiddle / Orbit III 45km/h 50cc 4-stroke carburettor in Euro4 from 2018-2020.

Version especially for vehicles 45km/h.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,391,122,105,93,40,,,https://api.mybihr.com/medias/800Wx800H-1126953-1.jpg?context=bWFzdGVyfHJvb3R8NTcyNjB8aW1hZ2UvanBlZ3xhRGN3TDJoaU55ODJOalUzTnpRNE1UWTVOVEkyTWk4NE1EQlhlRGd3TUVoZk1URXlOamsxTXkweExtcHdad3wxMzY2ZWE3NzQ3NGQ0OGM2YjQ0NzMxMmM5YTFlZDg3NDk2MTZlM2Y3M2NiNjQ4ZWE4OGYzN2IwMjM5YjU3NTFi,https://api.mybihr.com/medias/800Wx800H-1126953-2.jpg?context=bWFzdGVyfHJvb3R8NjQ1OTl8aW1hZ2UvanBlZ3xhRFUyTDJobU15ODJOalUzTnpRNE1qQTRPRFEzT0M4NE1EQlhlRGd3TUVoZk1URXlOamsxTXkweUxtcHdad3xmOGViZDFjYzZjNWU3NzU0MDYwODlkNTE1Y2UwYTRiZDgyMjdmMjhhOTc5NTAzM2JmOWMzOWE1MDU3NGI4NzFl,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
