PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Uso recomendado,Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1042590,59147,13983205,ISB,ISB BEARING 12X21X5,Rodamiento ISB 6801-2RSV MAX 12x21x5 (1042590),13.00,10.74,6.98,700006855,14,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,25,14,41,40,15,Todos,https://api.mybihr.com/medias/1042590-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc0NDV8aW1hZ2UvanBlZ3xhREJpTDJnME9TOHhNRE0wTURNeU1UWTFOamcyTWk4eE1EUXlOVGt3TFRGZk9EQXdWM2c0TURCSXxmYzcwZTUwMjljMTdhYWVjMGE3YzdmZWJiOTQzZmE4MTA4YjJhNmNjOGU3M2IxNjBiODZlZWRlZjk5ZTBjNjA0,https://api.mybihr.com/medias/1042590-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTM4NDM4fGltYWdlL2pwZWd8YURReEwyZ3dZeTh4TURNME1ETXlNakExTURBM09DOHhNRFF5TlRrd0xUSmZPREF3VjNnNE1EQkl8ZDkxOTY3ZjIyNTU2ZWY5YTZjZjdjMDdlMWJjMWQ2OWFlMWYzODg2YWEzOWI4YTdkNzAyYzNjYTcxMDU2Mzg0OA,https://api.mybihr.com/medias/1042590-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjAxNzgxfGltYWdlL2pwZWd8YUdObEwyZ3hPUzh4TURNME1ETXlNalEwTXpJNU5DOHhNRFF5TlRrd0xUTmZPREF3VjNnNE1EQkl8ZjBiNDU0ZTZlOTFkZmRiNDE4ZTgzYmFjMGQ4MjU0ZWE2YjBmZjhlM2VhMTEzM2Y1OGVjYTgxMWFkZmI1OTQ5NQ,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1109986,1109986,13000110,ISB,ISB BICYCLE BEARING 6900 RS 10X22X6,Rodamiento ISB 6900 RS 10X22X6,7.50,6.20,1.99,13000110,161,8482101000,0,1,<p><strong>Rodamientos para bicicleta 10x22x6mm</strong></p><p>&nbsp;</p><ul><li>Aros en acero chrome steel</li><li>Bolas de acero chrome steel</li><li>Jaula de Nylon</li><li>Tapas de goma Rubber Seal</li><li>Lubricaci&oacute;n resistente al agua</li></ul><p>&nbsp;</p><p><strong>Medidas:</strong></p><p>&nbsp;</p><ul><li>Interior: 10 mm</li><li>Exterior: 22 mm</li><li>Ancho: 6 mm</li></ul><p>&nbsp;</p><p><em>*El color de las tapas puede variar respecto a la imagen.</em></p>,"
Rodamientos para bicicleta 10x22x6mm
 Aros en acero chrome steelBolas de acero chrome steelJaula de NylonTapas de goma Rubber SealLubricación resistente al agua
 
Medidas:
 Interior: 10 mmExterior: 22 mmAncho: 6 mm
 
*El color de las tapas puede variar respecto a la imagen.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,15,28,36,33,13,,https://api.mybihr.com/medias/1109986-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg1NTQxfGltYWdlL2pwZWd8YUdabEwyZ3hPUzh4TXpBNU16STRNREU0TmpNNU9DOHhNVEE1T1RnMkxURmZPREF3VjNnNE1EQkl8N2EyYTI0MzAyNzdmYTA1N2U3NDI4NGQxZTY3NTc1MjMzZDBkYzU3YjQzMDNjMmRlNzRmOTI1NGZlYWQ3MTMyOQ,,,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042588,59143,13983100,ISB,ISB BEARING 10X26X8,Rodamiento ISB 6000-2RSV MAX 10x26x8 (1042588),9.00,7.44,4.84,8430525591431,14,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,28,26,41,38,18,Todos,https://api.mybihr.com/medias/1042588-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjEwNzd8aW1hZ2UvanBlZ3xhR0kzTDJobVpDOHhNRE16T0RFeU1EQTBNRFEzT0M4eE1EUXlOVGc0TFRGZk9EQXdWM2c0TURCSXxjNDEzZDM3Nzc2OGE4NjRlZGMwM2I0YjA0YmM0ODg2NTBhMzZlYjY3N2ZjMGE2NWEyM2RlOGI0YjBlMGYxMGVi,https://api.mybihr.com/medias/1042588-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTg0MzU1fGltYWdlL2pwZWd8YURKaEwyaG1NQzh4TURNek9ERXlNRFF6TXpZNU5DOHhNRFF5TlRnNExUSmZPREF3VjNnNE1EQkl8YmI1NmFmMmM3NWJlZGFjMjlkZmMwYTUzZmEzYjYzNjA2NjExMjc0YTYzNGU4ZWUxZGVlNDgxMjAyZTYwZTQ2MA,https://api.mybihr.com/medias/1042588-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjM2MjE1fGltYWdlL2pwZWd8YURsakwyaGxNaTh4TURNek9ERXlNRGd5TmpreE1DOHhNRFF5TlRnNExUTmZPREF3VjNnNE1EQkl8ZDUzYTE2YTE1YzRkNTdjMTE3OWMxMjYyNDQzMmQ3NDJlZTBkMDg4NTU4YTljZDY4MjlhNzAyYjc3ZDg0ZjllNQ,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042600,59153,13983315,ISB,ISB BEARING 17X30X7,Rodamiento ISB 6903-2RSV MAX 17x30x7 (1042600),16.50,13.64,8.87,700006886,204,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,35,26,47,41,18,Todos,https://api.mybihr.com/medias/1042600-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk3NzB8aW1hZ2UvanBlZ3xhR0UzTDJobVpDOHhNRE0wTURNek56VXhOalUzTkM4eE1EUXlOakF3TFRGZk9EQXdWM2c0TURCSXxjNjRhZGU3ZDNhZDQ1YTk5MDA5MDdlNjNhZDY4YzAyODQ3ZWM2ZTA4NGVkMmM3OTBkZjZmZWFjYzhlNDcyYTk2,https://api.mybihr.com/medias/1042600-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjEzMzUzfGltYWdlL2pwZWd8YUdOaUwyaG1OQzh4TURNME1ETXpOemt3T1RjNU1DOHhNRFF5TmpBd0xUSmZPREF3VjNnNE1EQkl8ZjgyZmMzYWJhNGZiOWY5NTU5YTBmZDQ1ZGU3ODE3MDYxZDlmYWQ5MmU0MWEwOGE3YzZkMGUyYzk5NzUyYzA0MQ,https://api.mybihr.com/medias/1042600-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjIxOTcwfGltYWdlL2pwZWd8YURkbEwyZzVaaTh4TURNME1ETXpPRE13TXpBd05pOHhNRFF5TmpBd0xUTmZPREF3VjNnNE1EQkl8MmIyMzZiYTExMTU1NDlmOWY3NzFlNWYyMTFiNGEzMzk2Y2FhYTQ4MGFhMGU2OTA1Mjc1MjYwMDJlNWNhYzJjNw,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042595,59192,13500675,ISB,ISB BEARING 15X32X9,Rodamiento de rueda ISB 6002-2RS 15x32x9 (1042595),6.00,4.96,3.22,8430525591929,15,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,16,34,35,31,15,Todos,https://api.mybihr.com/medias/1042595-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTM3MjB8aW1hZ2UvanBlZ3xhR0ZpTDJnMU5DOHhNRFV4TnpZME16azFNakUxT0M4eE1EUXlOVGsxTFRGZk9EQXdWM2c0TURCSXxmMTMwMmJhZTYzYmVhMDU3YjkwMDFkYzUxNzAyY2E1MzA5Zjk1YjU3YzRmMmI5NzJjZGVlN2ZiODVhNjQzNmJm,,,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042589,59191,13501470,ISB,ISB BEARING 10X30X9,Rodamiento de rueda ISB 6200-2RS 10x30x9 (1042589),4.01,3.31,2.15,8430525591912,17,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,28,39,43,36,18,Todos,https://api.mybihr.com/medias/1042589-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTU0NzR8aW1hZ2UvanBlZ3xhRGczTDJnM01DOHhNRFV4TnpZME16RXdNREU1TUM4eE1EUXlOVGc1TFRGZk9EQXdWM2c0TURCSXxkODRjNWM0YjdjOWM2ZDYyMjg3ZTkwNGVlMTgwOGVkYTczZGJlODRhYjFhZmRiZmUwMmI3YzZlNjRmMGViOWI4,,,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1123872,,13001496,ISB,ISB BEARING EBIKE 6201 QG 2RS 12X32X10,Rodamiento ISB E-bike 6201 QG 2RS 12X32X10,7.50,6.20,4.03,700006736,35,8482400000,0,1,"<p>Tipo :&nbsp;6201 QG 2RS</p><p>Tamaño:&nbsp;12X32X10</p>
<ul><p>Lo importante no es que se vea, es que se sienta</p>
<p>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no est&eacute;n visibles, se encuentran en zonas clave de la bicicleta, desde la direcci&oacute;n hasta los pivotes de la suspensi&oacute;n.</p>
<p>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers m&aacute;s exigentes en cualquier disciplina.</p></ul>","
Tipo : 6201 QG 2RS
Tamaño: 12X32X10
Lo importante no es que se vea, es que se sienta
Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.
ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,25,40,43,38,15,E-Bike,https://api.mybihr.com/medias/800Wx800H-1123872-1.jpg?context=bWFzdGVyfHJvb3R8MTM1NzA4fGltYWdlL2pwZWd8YURFNUwyaG1PUzg1T0RZeE5UTXlNVFk1TURFME1pODRNREJYZURnd01FaGZNVEV5TXpnM01pMHhMbXB3Wnd8NzllZmY5ZWZlNTI0YzZkYjkxNDc2NzhjNmQ5OWE2YWQ3OTg4ZDNkMGEyZTdlNTRkZTMyNjg1ZGRmNDAxYTk1Yg,,,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1123870,,13000535,ISB,ISB BEARING EBIKE 608 QG ZZ 8X22X7,Rodamiento ISB E-bike 608 QG ZZ 8X22X7,3.00,2.48,1.61,13000535,0,8482400000,0,1,"<p>Tipo :&nbsp;608 QG ZZ</p><p>Tamaño:&nbsp;8X22X7</p>
<ul><p>Lo importante no es que se vea, es que se sienta</p>
<p>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no est&eacute;n visibles, se encuentran en zonas clave de la bicicleta, desde la direcci&oacute;n hasta los pivotes de la suspensi&oacute;n.</p>
<p>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers m&aacute;s exigentes en cualquier disciplina.</p></ul>","
Tipo : 608 QG ZZ
Tamaño: 8X22X7
Lo importante no es que se vea, es que se sienta
Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.
ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,25,15,43,38,15,E-Bike,https://api.mybihr.com/medias/800Wx800H-1123870-1.jpg?context=bWFzdGVyfHJvb3R8MTA3ODYyfGltYWdlL2pwZWd8YURjNEwyaGxZaTg1T0RZeE5UTXlNVEk1TmpreU5pODRNREJYZURnd01FaGZNVEV5TXpnM01DMHhMbXB3Wnd8MDA5MjQzOGRlYTUwMmNmY2VkNTY4NmM0OGE0NGJkNzUwNGRjNGRhZGE2ZmU1OWEwMWNkZmM0MThmY2FhZTQ3OQ,,,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042591,59144,13983105,ISB,ISB BEARING 12X28X8,Rodamiento ISB 6001-2RSV MAX 12x28x8 (1042591),10.99,9.08,5.90,8430525591448,22,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,25,26,41,41,15,Todos,https://api.mybihr.com/medias/1042591-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE3MTd8aW1hZ2UvanBlZ3xhR1F4TDJnNE5TOHhNRE16T0RFeU1UUTRNakkzTUM4eE1EUXlOVGt4TFRGZk9EQXdWM2c0TURCSXwwZmJiODNkNzg4NzJjNDA5ZjI5ODY2YTY2MjU2OTlhODdkZmIzMzAwODk2NTA2ZWNlZmI4YjA3ZWZhMDAzMzEw,https://api.mybihr.com/medias/1042591-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTUxOTgyfGltYWdlL2pwZWd8YURnNUwyZ3lZUzh4TURNek9ERXlNakF3TmpVMU9DOHhNRFF5TlRreExUSmZPREF3VjNnNE1EQkl8NzFjODc1OWIyMTYwYzE1MjY4N2Q4ZmFiNTJjMTcxNWMyMTViNThiN2U3MjA0MjNlYjkzYmYwN2QwZTNjNDE1Ng,https://api.mybihr.com/medias/1042591-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjQxNjAyfGltYWdlL2pwZWd8YURNd0wyZzVOeTh4TURNME1ETXhOemcxTlRjM05DOHhNRFF5TlRreExUTmZPREF3VjNnNE1EQkl8ZmMwZDJjZjY1MDg2MTVlZGFkZjhiN2IwYmNiMTVlMzBkZGY4ZjAyM2VlNWY3NWQyOTdiNTJlYzFmYmIwZmMwOQ,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1123884,,23000140,ISB,ISB BEARING EBIKE HF 2016 20X26X16,Rodamiento ISB E-bike HF 2016 20X26X16,22.51,18.60,3.75,23000140,7,8482400000,0,1,"<p>Tipo :&nbsp;HF 2016</p><p>Tamaño:&nbsp;20X26X16</p>
<ul><p>Lo importante no es que se vea, es que se sienta</p>
<p>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no est&eacute;n visibles, se encuentran en zonas clave de la bicicleta, desde la direcci&oacute;n hasta los pivotes de la suspensi&oacute;n.</p>
<p>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers m&aacute;s exigentes en cualquier disciplina.</p></ul>","
Tipo : HF 2016
Tamaño: 20X26X16
Lo importante no es que se vea, es que se sienta
Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.
ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,35,20,43,41,20,E-Bike,https://api.mybihr.com/medias/800Wx800H-1123884-1.jpg?context=bWFzdGVyfHJvb3R8MjY4NTF8aW1hZ2UvanBlZ3xhR0U0TDJnek1DODVPRFl4TlRNeU16Y3lNVGMxT0M4NE1EQlhlRGd3TUVoZk1URXlNemc0TkMweExtcHdad3wzMmE5ZjliNjJmZTQ1MTUxY2U4YjU4YWNkMGUyYmJjY2Y5ODhiZmIxNDJiNWI1MDBlYmRkOWY0MWEyNTI0YWUw,,,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042585,59152,13983310,ISB,ISB BEARING 15X28X7,Rodamiento ISB 6902-2RSV MAX 15x28x7 (1042585),13.99,11.56,7.51,700006873,180,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,30,18,45,41,16,Todos,https://api.mybihr.com/medias/1042585-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjAwMjJ8aW1hZ2UvanBlZ3xhR0l4TDJnNE1pOHhNRE0wTURNek5qQXdPVEkwTmk4eE1EUXlOVGcxTFRGZk9EQXdWM2c0TURCSXxjZjliMmY0MGI0Mzk2NTdmODVkYzEzODY3ZmI3ZjBmMmM0ZGFmNzZiYzgyMTQ1YzYwOGU4YzBmZDZkOTU3OTAx,https://api.mybihr.com/medias/1042585-2-800Wx800H?context=bWFzdGVyfHJvb3R8NzI2NTZ8aW1hZ2UvanBlZ3xhRFF5TDJnNFlTOHhNRE0wTURNek5qSTNNVE01TUM4eE1EUXlOVGcxTFRKZk9EQXdWM2c0TURCSXxjMjE4ZDE2MGU2MzllM2ExZmQ2OWZkZDVhYTQxY2ViNDlhOGYwNjA2NjJjYzUzYjIyYzAwM2NlODFmNmQyZWU1,https://api.mybihr.com/medias/1042585-3-800Wx800H?context=bWFzdGVyfHJvb3R8OTcwNTF8aW1hZ2UvanBlZ3xhR05tTDJnNU55OHhNRE0wTURNek5qWTJORFl3Tmk4eE1EUXlOVGcxTFROZk9EQXdWM2c0TURCSXxiNzc5ZDkyODI0Nzk3MDBhNWI0Mjk0OWEyNWY0NzExZDcyMDE1NzgxZjY3YTc3Y2MyZWIzNWYzY2FmZDM5ODU0,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1123906,,13000061,ISB,ISB BEARING MR 18287 2RS 18X28X7,Rodamiento ISB MR 18287 2RS 18X28X7,28.00,23.14,15.04,13000061,8,8482400000,0,1,"<p>Tipo :&nbsp;MR 18287 2RS</p><p>Tamaño:&nbsp;18X28X7</p>
<ul><p>Lo importante no es que se vea, es que se sienta</p>
<p>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no est&eacute;n visibles, se encuentran en zonas clave de la bicicleta, desde la direcci&oacute;n hasta los pivotes de la suspensi&oacute;n.</p>
<p>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers m&aacute;s exigentes en cualquier disciplina.</p></ul>","
Tipo : MR 18287 2RS
Tamaño: 18X28X7
Lo importante no es que se vea, es que se sienta
Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.
ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,28,16,44,43,15,Todos,https://api.mybihr.com/medias/800Wx800H-1123906-1.jpg?context=bWFzdGVyfHJvb3R8MTMxODgxfGltYWdlL2pwZWd8YURJeEwyaGhaQzg1T0RZeE5UTXpPRFkyTXprMk5pODRNREJYZURnd01FaGZNVEV5TXprd05pMHhMbXB3Wnd8N2U4OWFlMjRhYmQ3NGEyMmEyNzY2MzhiYWU4MTJiNzJiNTc1MWMzMGVkY2VhMWY1YWU3OGY3OTQwOWM3ZDYwNg,,,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1123910,,13981221,ISB,ISB BEARING MR 2030 2RSV 20X30X7,Rodamiento ISB MR 2030 2RSV 20X30X7,29.00,23.97,9.99,13981221,6,8482400000,0,1,"<p>Lo importante no es que se vea, es que se sienta</p>
<p>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no est&eacute;n visibles, se encuentran en zonas clave de la bicicleta, desde la direcci&oacute;n hasta los pivotes de la suspensi&oacute;n.</p>
<p>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers m&aacute;s exigentes en cualquier disciplina.</p>","
Lo importante no es que se vea, es que se sienta

Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.

ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,27,18,43,42,15,Todos,,,,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
