PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Picture1,AllPicturesZIP,DeliveryPlant
1047404,,PWFFK-H08-001,PIVOT WORKS,PWORK REPAIR KIT FORK,Kit reparación de horquilla CRF450R '09,120.21,99.35,59.61,PWFFK-H08-001,0,8714109090,0,1,"Includes fork oil seals, dust covers, friction rings and clips.","Includes fork oil seals, dust covers, friction rings and clips.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1080,231,290,149,25,https://api.mybihr.com/medias/1047404-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ0NjJ8aW1hZ2UvanBlZ3xhR0V3TDJoaE5TODRPVGN3T1RRek1qTTBNRGM0THpFd05EYzBNRFF0TVY4NE1EQlhlRGd3TUVnfGI1M2Y2OWExNGIzM2E0ODkwZWU1Yjc2MTRjNjQxOTgxY2I1NjJlZjVlYjNjYTAxNDgwMDE4MGYwMGM4YTE1NjI,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047406,,PWFFK-H13-000,PIVOT WORKS,PWORK REPAIR KIT FORK,Kit de reparación de horquillas  PIVOT WORKS,120.21,99.35,59.61,PWFFK-H13-000,0,8714109090,0,1,<p>Pivot Works fork repair kits are perfect for reconditioning fork units to a superior quality.</p><ul><li>Fork repair kit</li><li>Includes all rings and seals necessary for reconditioning the hydraulic system</li><li>The contents of the kit vary according to the application</li><li>Parts manufactured from quality materials and machined with great precision</li><li>Recommended for race use and in challenging conditions</li></ul>,"
Pivot Works fork repair kits are perfect for reconditioning fork units to a superior quality.Fork repair kitIncludes all rings and seals necessary for reconditioning the hydraulic systemThe contents of the kit vary according to the applicationParts manufactured from quality materials and machined with great precisionRecommended for race use and in challenging conditions",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1429,303,290,154,32,,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047409,,PWFFK-H14-000,PIVOT WORKS,PWORK REPAIR KIT FORK,Kit de reparación de horquillas  PIVOT WORKS  Honda CR-F450,120.21,99.35,59.61,PWFFK-H14-000,0,8714109090,0,1,<p>Pivot Works fork repair kits are perfect for reconditioning fork units to a superior quality.</p><ul><li>Fork repair kit</li><li>Includes all rings and seals necessary for reconditioning the hydraulic system</li><li>The contents of the kit vary according to the application</li><li>Parts manufactured from quality materials and machined with great precision</li><li>Recommended for race use and in challenging conditions</li></ul>,"
Pivot Works fork repair kits are perfect for reconditioning fork units to a superior quality.Fork repair kitIncludes all rings and seals necessary for reconditioning the hydraulic systemThe contents of the kit vary according to the applicationParts manufactured from quality materials and machined with great precisionRecommended for race use and in challenging conditions",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1513,282,197,128,60,https://api.mybihr.com/medias/800Wx800H-1047409-1.jpg?context=bWFzdGVyfHJvb3R8NDYwMTR8aW1hZ2UvanBlZ3xhR1l5TDJneVpDODJORGcwT0RBNE5EVXpNekkzT0M4NE1EQlhlRGd3TUVoZk1UQTBOelF3T1MweExtcHdad3xlYzFhNWFlM2Q3YWExZDIyYTY1ZTZjZDdlNDZmZGNhYzBhYzQ1MjliNTc4N2FkN2JiMmIyYzhlYjIxODA4NTk0,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047416,,PWFFK-H09-008,PIVOT WORKS,PWORK REPAIR KIT CROSS FORK,Kit de reparación de horquillas  PIVOT WORKS CR80R 96-02,105.15,86.90,52.14,PWFFK-H09-008,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,986,264,291,154,22,https://api.mybihr.com/medias/1047416-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ0NjJ8aW1hZ2UvanBlZ3xhRFk0TDJneVpTODRPVGN3T1RRME5qRXdNek0wTHpFd05EYzBNVFl0TVY4NE1EQlhlRGd3TUVnfDM0NjRlODQwMTlmNDY5MmE5ZTIwMzA4ODU2NjkzNmJlZjIzYWM5NWI3ZmU0OTY1NWU0NTZmY2E2ZDJiZDM2NDE,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047422,,PWFFK-Y11-008,PIVOT WORKS,PWORK REPAIR KIT CROSS FORK,Kit de reparación de horquillas  PIVOT WORKS YZ85 04-11,105.15,86.90,52.14,PWFFK-Y11-008,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,765,189,126,119,51,https://api.mybihr.com/medias/1047422-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ0NjJ8aW1hZ2UvanBlZ3xhRGxoTDJnelppODRPVGN3T1RRMU56ZzVPVGd5THpFd05EYzBNakl0TVY4NE1EQlhlRGd3TUVnfGIwNjFiMGQ2NDU0YjhkYjQ3YjAxZDA4NTliNjdjNDVmMmIzNmJiOGVmOGRlYTc4Y2QxYTQzMjQ1MDIxZjcxZTY,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047311,,PWFFK-Y08-400,PIVOT WORKS,PWORK REPAIR KIT CROSS FORK,"Kit de Reacondicionamiento de Horquilla PIVOT WORKS YF250F '10, YZ450F '10.",121.39,100.32,60.19,PWFFK-Y08-400,2,8714109090,0,1,"Includes fork oil seals, dust covers, friction rings and clips.","Includes fork oil seals, dust covers, friction rings and clips.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,983,274,290,154,22,https://api.mybihr.com/medias/1047311-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ0NjJ8aW1hZ2UvanBlZ3xhRE01TDJnNFpTODRPVGN3T1RJMU1qRXhOamM0THpFd05EY3pNVEV0TVY4NE1EQlhlRGd3TUVnfGEwNjJjOTdiMzRkMWQzNWUyMjE1NTc5Y2JiZThmYjZkNjM0ZWVlYmQ3N2RkNTUzMmFlZTNkZWZlODI5NTExMTE,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047313,,PWFFK-Y04-400,PIVOT WORKS,PWORK REPAIR KIT CROSS FORK,Kit de Reacondicionamiento de Horquilla PIVOT WORKS YZ125 / 250 ET YZF250 / 450 2004,121.39,100.32,60.19,PWFFK-Y04-400,0,8714109090,0,1,"Includes fork oil seals, dust covers, friction rings and clips.","Includes fork oil seals, dust covers, friction rings and clips.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,987,284,288,23,149,https://api.mybihr.com/medias/1047313-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ0NjJ8aW1hZ2UvanBlZ3xhRGsyTDJoaE1pODRPVGN3T1RJMU9EQXhOVEF5THpFd05EY3pNVE10TVY4NE1EQlhlRGd3TUVnfDVhNWQxMmFlZTBjODg1MGU2ODdjYzU3NDgyNDY5NjA5NzlkZDAyMzcxZWIyZTdkZDA1YzgxOWQ5MGZmODg3M2M,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047317,,PWLK-H44-000,PIVOT WORKS,PWORK REPAIR KIT SUSPENSION LINKAGE,Kit de reparación de biela PIVOT WORKS Kit honda CR125 / 250,146.66,121.21,72.73,PWLK-H44-000,0,8714109090,0,1,"<p></p>
<p>The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.</p>","


The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1287,508,292,152,29,https://api.mybihr.com/medias/1047317-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwMDV8aW1hZ2UvanBlZ3xhR1l5TDJobVl5ODRPVGN3T1RJMk5UZzNPVE0wTHpFd05EY3pNVGN0TVY4NE1EQlhlRGd3TUVnfDM1YTQyNTA4ODZjNTI2MTQ0ZDBkYzA0NzIzZThlNTAzYWY4NWZhN2ZlYTc4ZWNmOWI1ZDJlNDRiMDIyZmQxY2M,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047318,,PWLK-H43-000,PIVOT WORKS,PWORK REPAIR KIT SUSPENSION LINKAGE,Kit de reparación de biela PIVOT WORKS Kit Honda CR125R / 250R,140.34,115.98,69.59,PWLK-H43-000,0,8714109090,0,1,"<p></p>
<p>The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.</p>","


The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,963,475,288,152,22,https://api.mybihr.com/medias/1047318-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwMDV8aW1hZ2UvanBlZ3xhREl5TDJobU5pODRPVGN3T1RJMk56ZzBOVFF5THpFd05EY3pNVGd0TVY4NE1EQlhlRGd3TUVnfDVjMTdjNTA0MjRkOWQ2Njg4MjVmZjM3MGRjOGMxNGFiODE4MmE2OTE4Y2NkN2NjZDQzMWNiZGI5ZmJkNzY3OGE,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047323,,PWLK-H41-000,PIVOT WORKS,PWORK REPAIR KIT SUSPENSION LINKAGE,Kit de reparación de biela PIVOT WORKS Kit Honda CR125R / 250R / 500R,148.06,122.36,73.42,PWLK-H41-000,0,8714109090,0,1,"<p></p>
<p>The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.</p>","


The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1065,588,292,152,24,https://api.mybihr.com/medias/1047323-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwMDV8aW1hZ2UvanBlZ3xhRGhpTDJnNFl5ODRPVGN3T1RJM056WTNOVGd5THpFd05EY3pNak10TVY4NE1EQlhlRGd3TUVnfDIxMDgxYmY5ZDEyYTA1YmZjN2NjNzRlNzQ3NGQ5YTVkNDFlY2E2OTVhOTFjNGE3OTRhZTQ2ZmQwNDUzOTExNTk,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047239,,PWSHK-Y08-421,PIVOT WORKS,PWORK BEARING KIT SHOCK ABSORBER,"Kit de Cojinetes de Amtortiguador PIVOT WORKS YAMAHA YZ125 / 250 2001-05 ET YZ,WR250F / 426F / 450F 2001-06",64.07,52.95,31.77,PWSHK-Y08-421,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,687,192,146,147,32,https://api.mybihr.com/medias/1047239-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjI5Mzl8aW1hZ2UvanBlZ3xhR0kwTDJneFlTODRPVGN3T1RFeE16RTRNRFEyTHpFd05EY3lNemt0TVY4NE1EQlhlRGd3TUVnfGU3OTZhMjBmYmYyNzdmNjBhOTRlZjI2ZDFkZGIwMGM4NTZiYzg5ZTliMTU5OWVkNWZmYjFmYjhiMGQ1M2Y1ZmI,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047240,,PWSHK-Y07-421,PIVOT WORKS,PWORK BEARING KIT SHOCK ABSORBER,Kit de Cojinetes de Amtortiguador PIVOT WORKS YAMAHA YZ125 / 250 / 400 / 426 1998-00,64.07,52.95,31.77,PWSHK-Y07-421,0,8714109090,0,1,Bearings and seals.,Bearings and seals.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1390,180,213,145,45,https://api.mybihr.com/medias/1047240-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjQ4NTJ8aW1hZ2UvanBlZ3xhRGcwTDJneU1TODRPVGN3T1RFeE5URTBOalUwTHpFd05EY3lOREF0TVY4NE1EQlhlRGd3TUVnfDg4NTVlZGRlYjc3NDIxY2RjNWM5MTczMTg4MjAxYWMyNzliNmU3ZmNjM2EyZDYyYWJmM2E0NWJlZGUzYjllOTc,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047250,,PWAAK-K02-040U,PIVOT WORKS,PWORK BEARING KIT A ARM UPPER,Kit rodamientos horquilla superior KFX450R 2008,153.61,126.95,76.17,PWAAK-K02-040,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1080,399,290,149,25,https://api.mybihr.com/medias/1047250-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njc0NDl8aW1hZ2UvanBlZ3xhR1ExTDJobE5DODRPVGN3T1RFek1EZzNOVEU0THpFd05EY3lOVEF0TVY4NE1EQlhlRGd3TUVnfDMwNDkwM2UxZmRjOWM5ZTY2Y2Y4MjQ1MzIzYzdlYzUxZmFkZDE1ODdjOWVhMmU2NDlmYTQxZjc5N2I2MTI1ODg,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047252,,PWAAK-S08-400U,PIVOT WORKS,PWORK BEARING KIT A ARM UPPER,Kit rodamientos horquilla superior  LT-R450 2008,152.18,125.77,75.46,PWAAK-S08-400,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1292,521,289,149,30,https://api.mybihr.com/medias/1047252-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njc0NDl8aW1hZ2UvanBlZ3xhRGMxTDJobU1pODRPVGN3T1RFek5EZ3dOek0wTHpFd05EY3lOVEl0TVY4NE1EQlhlRGd3TUVnfGRjZmYzOGU1YWY5ZWU4NmMwODZhYTllNjdhY2UzM2FmMTE2YTM1NzI2YzYyY2VlNjdhYWVlNzI0MGJkMmUyMTE,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047264,,PWAAK-S06-400L,PIVOT WORKS,PWORK BEARING KIT A ARM LOW,Kit rodamientos horquilla inferior KAWASAKI KFX400 2003-06 y SUZUKI LT-Z400 2003-06,145.60,120.33,72.20,PWAAK-S06-400,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1202,528,147,28,292,https://api.mybihr.com/medias/1047264-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjU5OTF8aW1hZ2UvanBlZ3xhR1JqTDJnNVl5ODVNREV5TXpjeU5EY3hPRE00THpFd05EY3lOalF0TVY4NE1EQlhlRGd3TUVnfGNjZmViZjk4Y2E0YWYwYzlkMmUwMzg3YzUwNzNlNDdkMDBkNDdmOGU4MGFkYWEyMTE0M2NiMDI5MjEzMTI1NDU,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047331,,PWLK-H59-000,PIVOT WORKS,PWORK REPAIR KIT SUSPENSION LINKAGE,Kit de reparación de biela PIVOT WORKS Kit Honda HM,139.00,114.88,68.93,PWLK-H59-000,0,8714109090,0,1,"<p></p>
<p>The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.</p>","


The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,943,581,181,124,42,https://api.mybihr.com/medias/1047331-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwMDV8aW1hZ2UvanBlZ3xhREk0TDJnek9TODRPVGN3T1RJNU16UXdORFEyTHpFd05EY3pNekV0TVY4NE1EQlhlRGd3TUVnfDA0OTc0ZWQxZTljYzZjODQ2MWRmNTJkNDIwMjRiMjY4NjA2NDdiMzdjMTdjZTUzZTU1NWI2OTFlNWNlNDM1NWM,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047334,,PWLK-H63-000,PIVOT WORKS,PWORK REPAIR KIT SUSPENSION LINKAGE,Kit de reparación de biela PIVOT WORKS Kit Honda / HM,131.84,108.96,65.38,PWLK-H63-000,0,8714109090,0,1,"<p></p>
<p>The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.</p>","


The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,970,530,290,152,22,https://api.mybihr.com/medias/1047334-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwMDV8aW1hZ2UvanBlZ3xhRGcyTDJnMFpDODRPVGN3T1RJNU9UTXdNamN3THpFd05EY3pNelF0TVY4NE1EQlhlRGd3TUVnfGJjNjY1MDIxZDRmNGE2Njk3MTEzZGE0MGMyMzUzZTBmOTI3ZGFmNmRlNDc1YjYzMWRlYzhiNGNlMTc3ZjI3OTM,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047343,,PWLK-K19-000,PIVOT WORKS,PWORK REPAIR KIT SUSPENSION LINKAGE,Kit de reparación de biela PIVOT WORKS Kit Kawasaki,140.34,115.98,69.59,PWLK-K19-000,0,8714109090,0,1,"<p></p>
<p>The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.</p>","


The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1062,507,291,152,24,https://api.mybihr.com/medias/1047343-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwMDV8aW1hZ2UvanBlZ3xhR0UyTDJnellTODRPVGN3T1RNeE5qazVOelF5THpFd05EY3pORE10TVY4NE1EQlhlRGd3TUVnfGFkNGM0NzJlOGUzZmFkMWI3MWNmMjQyZDhjYjAxNGQ4ODVkNzcwYTVjNDBhNzljMjMwYjAzYzJiZTBhYTBlMDU,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047346,,PWLK-K31-000,PIVOT WORKS,PWORK REPAIR KIT SUSPENSION LINKAGE,Kit de reparación de biela PIVOT WORKS Kit Kawasaki,148.06,122.36,73.42,PWLK-K31-000,0,8714109090,0,1,"<p></p>
<p>The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.</p>","


The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,849,453,290,154,19,https://api.mybihr.com/medias/1047346-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwMDV8aW1hZ2UvanBlZ3xhRFl5TDJneU1TODRPVGN3T1RNeU1qZzVOVFkyTHpFd05EY3pORFl0TVY4NE1EQlhlRGd3TUVnfGNhZDIyNDRiZmNjOTIyMTU3NjYwZDEwNzUxNTdkYTIzOTVjNDU0OWE4NmRlOTYxZTAzYjYwMTJmMmIzOTk5MmM,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047356,,PWLK-S40-000,PIVOT WORKS,PWORK REPAIR KIT SUSPENSION LINKAGE,Kit de reparación de biela PIVOT WORKS Kit Kawasaki / Suzuki,139.00,114.88,68.93,PWLK-S40-000,0,8714109090,0,1,"<p></p>
<p>The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.</p>","


The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,749,500,290,152,17,https://api.mybihr.com/medias/1047356-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwMDV8aW1hZ2UvanBlZ3xhR0V6TDJobU5DODRPVGN3T1RNME1qVTFOalEyTHpFd05EY3pOVFl0TVY4NE1EQlhlRGd3TUVnfDMwMjk1OWVlYmEwOWNlM2RhMjk1ZDI0YWY4OTg4ODY4ZGVmMDg5NDU1NWZkMDQxNDZkYTVjMjU5NGE3Y2JlOGM,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047357,,PWLK-G03-000,PIVOT WORKS,PWORK REPAIR KIT SUSPENSION LINKAGE,Kit de reparación de biela PIVOT WORKS KIT FOR GASGAS,146.66,121.21,72.73,PWLK-G03-000,0,8714109090,0,1,"<p></p>
<p>The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.</p>","


The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1079,588,292,154,24,https://api.mybihr.com/medias/800Wx800H-1047357-1.jpg?context=bWFzdGVyfHJvb3R8NTQzNjZ8aW1hZ2UvanBlZ3xhRFF3TDJnM1pDODJORGcwTkRFNU5ETTBPVEE0Tmk4NE1EQlhlRGd3TUVoZk1UQTBOek0xTnkweExtcHdad3w1MmExMWI2NmQ1NjUwYzZlZTljMDMyODIzZWRjZGI3ODM3Njk2ZTczNTM3ZDkxYTZiNGMzMGRiNTNjNGFhZjUz,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047359,,PWLK-Y33-000,PIVOT WORKS,PWORK REPAIR KIT SUSPENSION LINKAGE,Kit de reparación de biela PIVOT WORKS KIT FOR YAMAHA,139.00,114.88,68.93,PWLK-Y33-000,0,8714109090,0,1,"<p></p>
<p>The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.</p>","


The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1513,564,197,128,60,https://api.mybihr.com/medias/800Wx800H-1047359-1.jpg?context=bWFzdGVyfHJvb3R8NTQzNjZ8aW1hZ2UvanBlZ3xhR1V3TDJnNFlTODJORGcwTkRFNU5EYzBNak13TWk4NE1EQlhlRGd3TUVoZk1UQTBOek0xT1MweExtcHdad3xhZjI5M2Q3YjliZmMzNzk4ZTg0ZmJlN2ZhM2VhYzY4NjI5OWMxZmVmNzk2NWIxOWRkOGU4YzYyNGM2ZTdkMjEz,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047360,,PWLK-S39-000,PIVOT WORKS,PWORK REPAIR KIT SUSPENSION LINKAGE,Kit de reparación de biela PIVOT WORKS Kit Suzuki,146.66,121.21,72.73,PWLK-S39-000,0,8714109090,0,1,"<p></p>
<p>The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.</p>","


The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1079,433,292,154,24,https://api.mybihr.com/medias/1047360-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwMDV8aW1hZ2UvanBlZ3xhRGN6TDJobVlpODRPVGN3T1RNME5EVXlNalUwTHpFd05EY3pOakF0TVY4NE1EQlhlRGd3TUVnfDM2NzU2ZmEyODE3MDFlYTMyMjM5MDcwZGY4MTFkZDIxNzJlNDYxMmZkOGVlZTJlZjY1MzY3ZTE2NGM1Yzg5YjE,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047342,,PWLK-K18-000,PIVOT WORKS,PWORK REPAIR KIT SUSPENSION LINKAGE,Kit de reparación de biela PIVOT WORKS Kit Kawasaki,140.34,115.98,69.59,PWLK-K18-000,0,8714109090,0,1,"<p></p>
<p>The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.</p>","


The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1065,584,292,152,24,https://api.mybihr.com/medias/1047342-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwMDV8aW1hZ2UvanBlZ3xhREV6TDJnelppODRPVGN3T1RNeE5UQXpNVE0wTHpFd05EY3pOREl0TVY4NE1EQlhlRGd3TUVnfDJkMDU1MjBkYjc2NDQ4ZGFkMGIwZGM1MjI2YmYyYjUyYmMyMDMzMTBkYWY4ODk2MjJjNWU2MjhiY2E1YTFlZDk,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047391,,PWLK-Y37-000,PIVOT WORKS,PWORK REPAIR KIT SUSPENSION LINKAGE,Kit de reparación de biela PIVOT WORKS Kit Yamaha YZF250,146.66,121.21,72.73,PWLK-Y37-000,0,8714109090,0,1,"<p></p>
<p>The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.</p>","


The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,998,541,195,128,40,https://api.mybihr.com/medias/1047391-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwMDV8aW1hZ2UvanBlZ3xhR1UxTDJnek1TODRPVGN3T1RRd09EYzBOemd5THpFd05EY3pPVEV0TVY4NE1EQlhlRGd3TUVnfGZmN2FkMjdkNDkwYWRiYTk5YWM5ZTM4ZTc2N2Q5OTM3NDFlNTU2ZDgzZmRlZDU1MTQxNTYzMGJlNzI2MDhhMmU,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
