PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Composición,Compresión de pistón,Diámetro Ø (mm),Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,Picture9,Picture10,Picture11,Picture12,AllPicturesZIP,DeliveryPlant
1006373,46496,10002-K01HC,CYLINDER WORKS,"CYLWK CYLINDER 96,00MM",Kit de cilindro completo CYLINDER WORKS alta compresión - Ø96mm,725.04,599.21,389.49,8430525464964,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,10741,2132,285,223,169,,,,https://api.mybihr.com/medias/1006373-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQyNTZ8aW1hZ2UvanBlZ3xhR1prTDJoaU9DODRPRGN6TURZME9USXpNVFkyTHpFd01EWXpOek10TVY4NE1EQlhlRGd3TUVnfDllNDk3ZmI4ZmNkZDk2MzQ3ODA1YzE3YzBmYjE3ODY4MWYwODQxOTM1ZmM4OTViNmNlNTM1NDcxYjZkY2Y2N2I,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,Spain Warehouse (Parts)
1006412,46553,21002-K01,CYLINDER WORKS,"CYLWK CYLINDER 80,00MM",Kit Completo sobredimensionado Cylinder Works-Vertex 21002-K01,860.81,711.41,462.42,21002-K01,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,9648,1527,256,223,169,,,,https://api.mybihr.com/medias/1006412-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzgzMDJ8aW1hZ2UvanBlZ3xhRFpsTDJnM09TODRPVEE0TlRRM05EVTNNRFUwTHpFd01EWTBNVEl0TVY4NE1EQlhlRGd3TUVnfGJkNWNjMmY5MjNlZjQ0YmY0NDQ5MzBiYTIwYjllZDgzOWQzOTc0ODY3NDI3ZjRiOTFiY2JjNGRmZWEwYzA1MjE,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1006413,46554,21003-K01,CYLINDER WORKS,"CYLWK CYLINDER 98,00MM",Kit Completo sobredimensionado Cylinder Works-Vertex 21003-K01,898.86,742.86,482.86,2025037697,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,10761,1990,283,225,169,,,,https://api.mybihr.com/medias/1006413-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzg1MTd8aW1hZ2UvanBlZ3xhRGszTDJnek1TODRPVEkwTkRVeU5EZzNNVGs0THpFd01EWTBNVE10TVY4NE1EQlhlRGd3TUVnfDE0NzY0YWY4M2QwZDYxMzNlMGZiMjA2ZTEyZjNiNmJlZTgwOGZiMDBjYmJhZTg2Mjk4ZTEwZjUwM2U4ZmY3MTc,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1006353,46491,10001,CYLINDER WORKS,"CYLWK CYLINDER 78,00MM",Cilindro CYLINDER WORKS - Ø78mm,378.44,312.76,203.29,8430525464919,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,9868,1185,250,223,177,,,,https://api.mybihr.com/medias/1006353-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODQ2OTB8aW1hZ2UvanBlZ3xhRFl6TDJnd01DODRPVEkwTURRMk16a3pNemMwTHpFd01EWXpOVE10TVY4NE1EQlhlRGd3TUVnfGUxMzZkOGYyZjI4NTMzOGMxZWEyYzZlNGY2ZTQ0MzM3NDQxNTYzZjU4Mzg0ODliNmQyZTQ3MzY0Yjc3ZDg2YWY,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,Spain Warehouse (Parts)
1006355,46503,10006,CYLINDER WORKS,"CYLWK CYLINDER 96,00MM",Cilindro CYLINDER WORKS - Ø96mm,447.35,369.71,240.31,8430525465039,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,10319,1432,252,225,182,,,,https://api.mybihr.com/medias/1006355-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODQ2OTB8aW1hZ2UvanBlZ3xhREJsTDJobFppODRPVEE0TkRJek1qazVNVEF5THpFd01EWXpOVFV0TVY4NE1EQlhlRGd3TUVnfDQzMDVlYTFjN2E2Njg5ZGQzMTAwMTI1MDMzNGM5MzlkMzY1MjdiM2Y1N2ZhY2EyYjZhNGYyMTllYTgzZjBhNTY,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,Spain Warehouse (Parts)
1006357,46531,20002,CYLINDER WORKS,"CYLWK CYLINDER 77,00MM",Cilindro CYLINDER WORKS Ø77mm - Yamaha,407.24,336.56,218.76,8-20002-K01,3,8714109090,0,1,"<ul>
	<li><strong>Relación de compresión:</strong> 13,5:1</li>
	<li><strong>Diámetro del cilindro:</strong> 77 mm</li>
	<li><strong>Tipo de kit de cilindro:</strong> Estándar</li>
	<li><strong>Cilindrada:</strong> 249 cc</li>
	<li><strong>Tipo de motor:</strong> 4 tiempos</li>
</ul>","
	Relación de compresión: 13,5:1
	Diámetro del cilindro: 77 mm
	Tipo de kit de cilindro: Estándar
	Cilindrada: 249 cc
	Tipo de motor: 4 tiempos
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,8692,1350,212,237,173,Aluminio,Estándar,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,Spain Warehouse (Parts)
1006361,46566,30001,CYLINDER WORKS,"CYLWK CYLINDER 77,00MM",Cilindro CYLINDER WORKS - Ø77mm,422.67,349.31,227.05,8430525465664,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,11125,1108,259,236,182,,,,https://api.mybihr.com/medias/1006361-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODQ2OTB8aW1hZ2UvanBlZ3xhR0UyTDJneFlTODRPVEE0TkRBME5UZzROVGMwTHpFd01EWXpOakV0TVY4NE1EQlhlRGd3TUVnfGY5NmUzOTE0MmNiOTk4MDA3ZmM1MWQ3YTMzMDI0MTU5NzRmMjkyZDhmYjY0MjQwZTIyM2Q2NDM1MzBlM2Q4ZDc,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,Spain Warehouse (Parts)
1006443,93469,40001-K01,CYLINDER WORKS,CYLWK CYLINDER,Kit de cilindro completo CYLINDER WORKS - Ø90mm,720.93,595.81,387.28,8-40001-K01,6,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,9851,2159,222,258,172,,,,https://api.mybihr.com/medias/1006443-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQzNjZ8aW1hZ2UvanBlZ3xhR1kzTDJoak5TODRPRGN6TnpFNU5ETXhNVGs0THpFd01EWTBORE10TVY4NE1EQlhlRGd3TUVnfDdkNzZkMGFhODYxMzE2ZGI5ODhmMzY4YmRjZmU1ZjM4NTZiNzlkMDdmMDRlMDk3OWUyNTZhN2M4YzgzMWRjMDg,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,Spain Warehouse (Parts)
1006475,46623,50005-K01,CYLINDER WORKS,"CYLWK CYLINDER 45,00MM",Kit de cilindro completo CYLINDER WORKS - Ø45mm,811.44,670.61,435.90,50005-K01,6,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,10618,1190,289,220,167,,,,https://api.mybihr.com/medias/1006475-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQzNjZ8aW1hZ2UvanBlZ3xhRGN6TDJobE1DODRPRFUxT0RJeE1Ea3dPRFEyTHpFd01EWTBOelV0TVY4NE1EQlhlRGd3TUVnfDkzYjk3OTNlMzcyMmVhYWQ2ZTY5NjMwNzdkOTlmNGE1Y2M3ZTFlMjY5NGZmZjI3NDcwYWExNTkxNjJhYzU2YzQ,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1006403,46538,20003-K02,CYLINDER WORKS,CYLWK CYLINDER,Kit de cilindro completo CYLINDER WORKS - Ø95mm,811.44,670.61,435.90,20003-K02,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,10581,2102,288,220,167,,,,https://api.mybihr.com/medias/1006403-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQzNjZ8aW1hZ2UvanBlZ3xhRGsxTDJoa1pDODRPVFk0TnpreU9ETTBNRGM0THpFd01EWTBNRE10TVY4NE1EQlhlRGd3TUVnfDczMWZiOGUzNGZhZWMwNGMyZTVhZTU1NjY0ZjY0OTg5Y2RmMmM5ZjYxMjFhNGU1MTc5NDM5MjQ5MjhlOTI2NzY,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1006404,46540,20004-K01,CYLINDER WORKS,CYLWK CYLINDER,Kit Completo medida standard Cylinder Works-Vertex 20004-K01,866.98,716.51,465.73,8-20004-K01,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,17603,3756,364,248,195,,,,https://api.mybihr.com/medias/1006404-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQzNjZ8aW1hZ2UvanBlZ3xhR1ZtTDJoa015ODRPVFk0Tnprek1ETXdOamcyTHpFd01EWTBNRFF0TVY4NE1EQlhlRGd3TUVnfGI5MTI4MWRhODkzYmNmMmQ5Mjg3OTg2NmUzYzQ5ZmU1ODIxNjc2ZDMwYzY3YzBhNDZmOTgwNTE1ZDgxMTk0MWY,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,Spain Warehouse (Parts)
1006405,46543,20005-K01HC,CYLINDER WORKS,"CYLWK CYLINDER 97,00MM",Kit de cilindro completo CYLINDER WORKS alta compresión - Ø97mm,845.38,698.66,454.13,8430525465435,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,10581,2082,288,220,167,,,,https://api.mybihr.com/medias/1006405-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQyNTZ8aW1hZ2UvanBlZ3xhRE14TDJoalpDODRPVFk0Tnprek1qSTNNamswTHpFd01EWTBNRFV0TVY4NE1EQlhlRGd3TUVnfDEzODdlMGU4Nzk1Nzk1OTBiNjI1ZDcwM2YwMzA4NzcyYWEwYWViYmU1ZmI4MTlkMDZhNjJjMzI1YTExMmRlMzM,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,Spain Warehouse (Parts)
1006374,46497,10003-K01,CYLINDER WORKS,CYLWK CYLINDER,Kit de cilindro completo CYLINDER WORKS - Ø94mm,683.90,565.21,367.39,8-10003-K01,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,9915,2187,259,220,174,,,,https://api.mybihr.com/medias/1006374-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQzNjZ8aW1hZ2UvanBlZ3xhR05tTDJnNE1DODRPVEF4TmpneU5ESTVPVGd5THpFd01EWXpOelF0TVY4NE1EQlhlRGd3TUVnfDQxYTkxMGRkMWQ1NDhmZGZlMDE1Mjg1MzBiYmYxMGEwNDQ1YzgxNTVlNThiNGUzYzI1Y2Q1YjIyNTIwNzE1M2Q,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,Spain Warehouse (Parts)
1006397,46526,12007-K01,CYLINDER WORKS,"CYLWK CYLINDER 83,00MM",Kit Completo sobredimensionado Cylinder Works-Vertex 12007-K01,773.57,639.31,415.55,8430525465268,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,10619,1375,286,221,168,,,,https://api.mybihr.com/medias/800Wx800H-1006397-1.jpg?context=bWFzdGVyfHJvb3R8NzQwMDN8aW1hZ2UvanBlZ3xhR0V3TDJnd1pTOHpNekV6TVRFeE1EZ3lOakF4TkM4NE1EQlhlRGd3TUVoZk1UQXdOak01TnkweExtcHdad3w1YjNhZTdiNTFhM2I0MTJjOWM5ZWMzYmUxOTgxYmEwZGUwMzBlYTcxMzA5YmQzMDFlODYyMTI1ZTJlOTI2ZDll,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,Spain Warehouse (Parts)
1006400,46532,20002-K01HC,CYLINDER WORKS,"CYLWK CYLINDER 77,00MM",Kit de cilindro completo CYLINDER WORKS alta compresión - Ø77mm,772.36,638.31,414.90,8-20002-K01HC,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,9686,1571,257,223,169,,,,https://api.mybihr.com/medias/1006400-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQyNTZ8aW1hZ2UvanBlZ3xhRE0zTDJoak9TODRPVFk0TnpreU1qUTBNalUwTHpFd01EWTBNREF0TVY4NE1EQlhlRGd3TUVnfDU1NWRmZWVlYjA3YTg3MzFkZDljYzlkODNjNDQwNzBjZTc0MWQ0ZjVhODViZTAyN2Q2YWFkZjhjZDU0NTRjMzM,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,Spain Warehouse (Parts)
1006401,46535,20002-K03HC,CYLINDER WORKS,"CYLWK CYLINDER 77,00MM",Kit de cilindro completo CYLINDER WORKS alta compresión - Ø77mm,772.36,638.31,414.90,20002-K03HC,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,9810,1557,258,225,169,,,,https://api.mybihr.com/medias/1006401-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQyNTZ8aW1hZ2UvanBlZ3xhREEzTDJoa01DODRPVFk0TnpreU5EUXdPRFl5THpFd01EWTBNREV0TVY4NE1EQlhlRGd3TUVnfDU0MDgxYTc4YWFiODRiZWNjOGRjNDA3ZTdkMDhjZjFlMTg5ODhkNDYxMTAzYzBiZDQ2MzUwODRlZjEzNjc5OGU,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1006402,46537,20003-K01HC,CYLINDER WORKS,"CYLWK CYLINDER 95,00MM",Kit de cilindro completo CYLINDER WORKS alta compresión - Ø95mm,811.44,670.61,435.90,20003-K01HC,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,10725,2099,288,223,167,,,,https://api.mybihr.com/medias/1006402-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQyNTZ8aW1hZ2UvanBlZ3xhR00wTDJoa05pODRPVFk0TnpreU5qTTNORGN3THpFd01EWTBNREl0TVY4NE1EQlhlRGd3TUVnfDNkYmNiYjM5NmI1YWFhZGYyOTA2ZmU2MjQ2YjIyZGQxMTU3MzlmNzU3ZWQyNWZjODIzNWVlZGQ5Mjg5NjZjMjY,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1018901,,40001,CYLINDER WORKS,"CYLWK CYLINDER 90,00MM",Cilindro CYLINDER WORKS tipo origen - Ø90mm,453.52,374.81,243.63,40001,3,8714109090,0,1,"<p>Para montar con cigüeñal tipo origen Hot Rods 4059 referencia 1006814.<br>
&nbsp;</p>
<p>&nbsp;</p>","
Para montar con cigüeñal tipo origen Hot Rods 4059 referencia 1006814.
 

 ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,8829,1676,215,236,174,Aluminio,,,https://api.mybihr.com/medias/1018901-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODQ2OTB8aW1hZ2UvanBlZ3xhR016TDJneU9DODRPVFk1TURneU56TXlOVGMwTHpFd01UZzVNREV0TVY4NE1EQlhlRGd3TUVnfGI1MWUyNWM2NTJlYjEzMjY0MzAzY2M2ZGMxY2I0ODE4ODBhNzBjNzAzMDc3ZjZlYjgxZDJmZmU5ZmRjNzg0OTU,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1018893,,20001,CYLINDER WORKS,"CYLWK CYLINDER 95,00MM",Cilindro CYLINDER WORKS - Ø95mm Yamaha YFZ450,422.67,349.31,227.05,20001,2,8714109090,0,1,"""Standard"" Cylinder Works cylinders are precision-engineered and have identical dimensions to the original equipment These engine internal components are also known for their reliability, thanks in particular to the Nickel Carbide surface treatment. Easy to install, they are ideally suited to reconditioning an engine using parts identical to the original equipment.","""Standard"" Cylinder Works cylinders are precision-engineered and have identical dimensions to the original equipment These engine internal components are also known for their reliability, thanks in particular to the Nickel Carbide surface treatment. Easy to install, they are ideally suited to reconditioning an engine using parts identical to the original equipment.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,8981,1582,236,215,177,,,,https://api.mybihr.com/medias/1018893-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODQ2OTB8aW1hZ2UvanBlZ3xhRFJoTDJnd05DODRPVE00T1RnMU1EazFNVGs0THpFd01UZzRPVE10TVY4NE1EQlhlRGd3TUVnfGU2YTJmNmQ4YzkyMTZkMDhhNjQ5MGFlNzg5NzExYjg0MDhhZDJkNTU4NWY4ZDA0OTZkOGExY2JhMDZkYTE2YzA,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1018933,,20003-K01,CYLINDER WORKS,CYLWK CYLINDER,CYLINDER WORKS Cylinder Kit - Ø95mm,772.36,638.31,414.90,000004200055,4,8714109090,0,1,95MM DIAMETER PISTON,95MM DIAMETER PISTON,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,5146,1875,208,178,139,,,,https://api.mybihr.com/medias/1018933-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDY5MTZ8aW1hZ2UvanBlZ3xhR1F6TDJnME1DODRPVFk1TURnek56RTFOakUwTHpFd01UZzVNek10TVY4NE1EQlhlRGd3TUVnfDg1OGVkOTAwOWRmYmJlZTNhMDcwY2QxNDdhNGIwMjQ0YWI5MWY0MzExNzZjZGNhMWU4MjczNjJhMjYyYWViZTc,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1018934,,20004-K02,CYLINDER WORKS,"CYLWK CYLINDER 102,00MM",CYLINDER WORKS Cylinder Kit - Ø102mm Yamaha YFM700R Raptor,866.98,716.51,465.73,20004-K02,3,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs2654AE3A{text-align:left;margin:0pt 0pt 0pt 0pt;}.csE8AC24F0{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs37063928{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Cylinder Works kits contain a Vertex piston and are a very high standard replacement option. These kits offer you an affordable way to increase horsepower while maintaining stock engine reliability.</p><ul start=""1""> <li>Contains : Cylinder Works cylinder – Vertex piston – Cylinder Works top engine gaskets </li><li>For a high performance racing engine tuning or a high quality renewing</li><li>Spare parts : Piston 251047DA - Rings 274826 - Top engine gaskets 604706</li></ul> </body> </html>","       Cylinder Works kits contain a Vertex piston and are a very high standard replacement option. These kits offer you an affordable way to increase horsepower while maintaining stock engine reliability. Contains : Cylinder Works cylinder – Vertex piston – Cylinder Works top engine gaskets For a high performance racing engine tuning or a high quality renewingSpare parts : Piston 251047DA - Rings 274826 - Top engine gaskets 604706  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,18807,3737,368,253,202,,,,https://api.mybihr.com/medias/1018934-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMyNDZ8aW1hZ2UvanBlZ3xhR0V6TDJnME55ODRPVFk1TURnek9URXlNakl5THpFd01UZzVNelF0TVY4NE1EQlhlRGd3TUVnfGE4YTlkNDU3NGE3ZTdiYmQ1NWU0NzE4OTU0ZGRhMTA3MmQyZmJiZGYzMWQ5YzMyMjI0MDVkYmI2YjVmODZjMmU,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1006356,46507,10007,CYLINDER WORKS,"CYLWK CYLINDER 76,80MM","Cilindro CYLINDER WORKS - Ø76,8mm",419.58,346.76,225.39,10007,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,10416,1172,253,230,179,,,,https://api.mybihr.com/medias/1006356-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODQ2OTB8aW1hZ2UvanBlZ3xhR0l4TDJoa05TODRPVFExTnpRM09URTRPRGM0THpFd01EWXpOVFl0TVY4NE1EQlhlRGd3TUVnfDlhMTQxZGM1OTE1OTdjYzdmMTBhMjc1MTE0ZDZiYjU4MDlmN2EyNmNkNzM4NDE3NTgwNzE4ZWE1ZjE0NjU2YTg,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1006358,46536,20003,CYLINDER WORKS,"CYLWK CYLINDER 95,00MM",Cilindro CYLINDER WORKS - Ø95mm,422.67,349.31,227.05,20003,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,9701,1468,221,248,177,,,,https://api.mybihr.com/medias/1006358-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODQ2OTB8aW1hZ2UvanBlZ3xhREV6TDJnMFpDODRPVFV5T1RNM016UTVNVFV3THpFd01EWXpOVGd0TVY4NE1EQlhlRGd3TUVnfDFhYWZkYjZjMzY1Yzg3MmQ4YzFkMWEwNTZlZTRjZjMxYzIzNzU1Mzc4NjQxYzQyZTUzYTBkMzc1Y2ZlYTMyN2M,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1006651,10500042,CW60008K03-1,CYLINDER WORKS,"CYLWK CYLINDER 93,00MM",Cilindro Cylinder Works Ø93 mm,1037.71,857.61,557.45,CW60008K03-1,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Cylinder Works kits contain a Vertex piston and are a very high standard replacement option. These kits offer you an affordable way to increase horsepower while maintaining stock engine reliability.</p><p> </p><ul> <li>Contains : Cylinder Works cylinder – Vertex piston – Cylinder Works top engine gaskets </li><li>For a high performance racing engine tuning or a high quality renewing</li></ul> </body> </html>","       Cylinder Works kits contain a Vertex piston and are a very high standard replacement option. These kits offer you an affordable way to increase horsepower while maintaining stock engine reliability.  Contains : Cylinder Works cylinder – Vertex piston – Cylinder Works top engine gaskets For a high performance racing engine tuning or a high quality renewing  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,27278,2210,490,293,190,,,,https://api.mybihr.com/medias/1006651-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzI2NTY0fGltYWdlL2pwZWd8YURka0wyZzVaaTg0T1RBd09UZzFPVFEyTVRReUx6RXdNRFkyTlRFdE1WODRNREJYZURnd01FZ3wwNzUwMmZmZGYwYzAxYjk3Y2EzODFlZWRlYTQ2ZDUzMmIyYjFjMDcyMjcxYTQwYjc4ZWY4ZmJhNjRkYjlkZjg0,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1006630,46630,60002-K02,CYLINDER WORKS,"CYLWK CYLINDER 80,00MM",Kit de cilindro completo CYLINDER WORKS - Ø80mm,847.47,700.39,455.25,60002-K02,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,17865,4302,365,251,195,,,,https://api.mybihr.com/medias/1006630-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMyNDZ8aW1hZ2UvanBlZ3xhR1JsTDJnM1pDODRPVEkyTXpVM01Ua3lOek0wTHpFd01EWTJNekF0TVY4NE1EQlhlRGd3TUVnfGIyYzMzNTJkMzUyNzhkMTcyM2U4NGZkNjE2Yjg1NTY5ODllZjU3Nzk2NjdlMGRhNjYxMzU2NDU3ZTMyODg1NjA,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
