PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Embalaje,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1055249,445757,051030600.NG10,MFW,MFW ADAPTOR 051030600.NG10,Adaptadores de reposapié MFW Ducati 939,47.50,39.26,25.52,051030600.NG10,1,8714109090,0,1,<p>Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.</p>,"
Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,488,69,168,121,24,,Aluminio,,https://api.mybihr.com/medias/800Wx800H-1055249-1.jpg?context=bWFzdGVyfHJvb3R8MzYyNzJ8aW1hZ2UvanBlZ3xhRGxsTDJoak5DOHpNekV6TVRrek5qSXhPVEUyTmk4NE1EQlhlRGd3TUVoZk1UQTFOVEkwT1MweExtcHdad3w3ODVhYjg5Mjk3YzZhOWVmYmY4OTczY2ZlYzVhNWRmMWRjYWE0MjY4ZDVhYmM2NDI3ZjQzNTE4NzI3NzA5Mjg1,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055222,442904,051000030.NG10,MFW,MFW ADAPTOR VARIO FOOTPEG,Desplazadores para reposapiés MFW 30mm,53.00,43.80,28.47,051000030.NG10,1,8714109090,0,1,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,456,85,167,124,22,,,por pareja,https://api.mybihr.com/medias/1055222-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA0MDB8aW1hZ2UvanBlZ3xhRFpoTDJoaFpDODRPVGN4T1RjM01ETXhOekV3THpFd05UVXlNakl0TVY4NE1EQlhlRGd3TUVnfGY1NDE0M2RiYTdlNzlmY2YxOWMwYzQ2ODNkNDQwNTBjNjU2ZTA0OWQwNzY5OThmOThkOWMwYmE4NmI3ODU4MDI,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055332,445899,050020210.NG10,MFW,MFW ADAPTOR FOOT PEGS,Adaptadores de reposapié V Parts Standard BMW F650CS,29.49,24.37,15.84,050020210.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>CNC Machined from high grade aluminium</li></ul> </body> </html>","        CNC Machined from high grade aluminium  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,884,142,165,119,45,,,,https://api.mybihr.com/medias/1055332-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTc1MjF8aW1hZ2UvanBlZ3xhR0l5TDJobFlpODRPVGN4T1RreU16WTNNVE0wTHpFd05UVXpNekl0TVY4NE1EQlhlRGd3TUVnfGRhYWEzM2Y5MzBjZDc2ZDg2NzY4YmNiMGU3MTJlZDdmNDE3ZTU4YzkwOWM0ZGMyMGUwNGE0YTlhNDliZTc5OTY,https://api.mybihr.com/medias/1055332-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTk5NTJ8aW1hZ2UvanBlZ3xhRGd5TDJobU1pODRPVGN4T1RreU5UWXpOelF5THpFd05UVXpNekl0TWw4NE1EQlhlRGd3TUVnfGM0NDRkNDRhYzA4ZjAzNWI1OGY5YzdjNjliMWU2MTcwZDU0OWU3NzNiZjBhZGRlNDIyZGMyMzk1YzAzM2QyNDg,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055293,445746,051070800.NG10,MFW,MFW ADAPTOR 051070800.NG10,Adaptadores de reposapié MFW Thruxton 900,47.50,39.26,25.52,051070800.NG10,1,8714109090,0,1,<p>Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.</p>,"
Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,445,71,167,121,22,,Aluminio,,https://api.mybihr.com/medias/800Wx800H-1055293-1.jpg?context=bWFzdGVyfHJvb3R8MzYyNzJ8aW1hZ2UvanBlZ3xhR0k1TDJnM1l5OHpNekV6TVRrek9UTTJORGc1TkM4NE1EQlhlRGd3TUVoZk1UQTFOVEk1TXkweExtcHdad3w0MTcxNjAwZDE3Mzk4YzZlOWRjZjdiNTg2NmFhMDE2NmEzZWU4ZDY4ZDFiOGFkMGViZDQzNzI4NGFhZTQ1MWRm,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055294,445745,051070810.NG10,MFW,MFW ADAPTOR 051070810.NG10,Adaptadores de reposapié MFW Bonneville,47.50,39.26,25.52,051070810.NG10,1,8714109090,0,1,<p>Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.</p>,"
Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,536,86,164,121,27,,Aluminio,,https://api.mybihr.com/medias/800Wx800H-1055294-1.jpg?context=bWFzdGVyfHJvb3R8MzYyNzJ8aW1hZ2UvanBlZ3xhRFEzTDJnNFlTOHpNekV6TVRrek9UYzFPREV4TUM4NE1EQlhlRGd3TUVoZk1UQTFOVEk1TkMweExtcHdad3xhMGIwMGYxZDJmN2Q4Mzc4MWM5YjE0ZTQ4Zjc4ZjQwNWI2M2UzMzg5NWE0ZjlkZjk0OTM4MzAyYTdmOGYzOTQw,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055295,445744,051070900.NG10,MFW,MFW ADAPTOR 051070900.NG10,Adaptadores de reposapié MFW Tiger 800,47.50,39.26,25.52,051070900.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>MFW Vario Adapters helps you to find the best footpegs stance for your riding style.</p><p></p></body> </html>","       MFW Vario Adapters helps you to find the best footpegs stance for your riding style. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,549,81,168,121,27,,Aluminio,,,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055317,445733,051220110.NG10,MFW,MFW ADAPTOR 051220110.NG10,Adaptadores de reposapié MFW Buell,47.50,39.26,25.52,051220110.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>MFW Vario Adapters helps you to find the best footpegs stance for your riding style.</p><p></p></body> </html>","       MFW Vario Adapters helps you to find the best footpegs stance for your riding style. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,542,111,166,121,27,,Aluminio,,,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055278,442329,051060710.NG10,MFW,MFW ADAPTOR 051060710.NG10,Adaptadores de reposapié MFW Traseros Suzuki GSR/Bandit,47.50,39.26,25.52,051060710.NG10,1,8714109090,0,1,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,488,68,164,119,25,,,por pareja,https://api.mybihr.com/medias/1055278-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjgwMzZ8aW1hZ2UvanBlZ3xhR1E1TDJoaE9TODRPVGN4T1RnMU1qZzVNalEyTHpFd05UVXlOemd0TVY4NE1EQlhlRGd3TUVnfDMwMmUyNDdkZDZkZGMzY2I4OGM5NmE5ZTkyMzFiMTU4OGM2NzVhZDk1Mjc1MjRiNWUxZDc2MmY1MDA5ZWY5NDM,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055250,445756,051030610.NG10,MFW,MFW ADAPTOR 051030610.NG10,Adaptadores de reposapié MFW Multistrada,47.50,39.26,25.52,051030610.NG10,1,8714109090,0,1,<p>Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.</p>,"
Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,542,104,166,121,27,,Aluminio,,https://api.mybihr.com/medias/800Wx800H-1055250-1.jpg?context=bWFzdGVyfHJvb3R8MzYyNzJ8aW1hZ2UvanBlZ3xhR1prTDJoaU5pOHpNekV6TVRrek5qWXhNak00TWk4NE1EQlhlRGd3TUVoZk1UQTFOVEkxTUMweExtcHdad3xiYWM1YzVjYjI0ZjQ1MjA0NGJjNDRlODQ4MmQwMDRhZThiNzIxODkzOWU1YjI3MTIyM2FlOTRiNzAwYjYyMGZm,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055251,445755,051030810.NG10,MFW,MFW ADAPTOR 051030810.NG10,Adaptadores de reposapié MFW Ducati Scrambler,47.50,39.26,25.52,051030810.NG10,1,8714109090,0,1,<p>Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.</p>,"
Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,485,76,167,121,24,,Aluminio,,https://api.mybihr.com/medias/800Wx800H-1055251-1.jpg?context=bWFzdGVyfHJvb3R8MzYyNzJ8aW1hZ2UvanBlZ3xhR00wTDJnMk1TOHpNekV6TVRrek56QXdOVFU1T0M4NE1EQlhlRGd3TUVoZk1UQTFOVEkxTVMweExtcHdad3w5OWQ1NzVlNzA2YzQxMTRlNzU5MDMxNGI0YWU4OGM3YmIzZDkwZTAxMDI0YTA0MGQ5ODRmZjIzOWRkOTRhZmJk,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055299,445740,051071110.NG10,MFW,MFW ADAPTOR 051071110.NG10,Adaptadores de reposapié MFW Trophy SE,47.50,39.26,25.52,051071110.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>MFW Vario Adapters helps you to find the best footpegs stance for your riding style.</p><p></p></body> </html>","       MFW Vario Adapters helps you to find the best footpegs stance for your riding style. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,654,177,169,121,32,,Aluminio,,,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055305,442417,051080400.NG10,MFW,MFW ADAPTOR 051080400.NG10,Adaptadores de reposapié MFW Delanteros YAMAHA R6/R1,49.49,40.90,26.59,051080400.NG10,1,8714109090,0,1,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,530,110,165,119,27,,,por pareja,https://api.mybihr.com/medias/1055305-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjgwMzZ8aW1hZ2UvanBlZ3xhR05rTDJnNU9TODRPVGN4T1RnNE5ETTBPVGMwTHpFd05UVXpNRFV0TVY4NE1EQlhlRGd3TUVnfGU1NmFhYWZiN2Q5YTgwOGFkYjdhNTNlOTZlMTNhOWQ4Y2FiNjIwZjU1ZTRkYTBhYjY0MzU2OGIwOWYyNjk5NGY,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055311,445739,051090300.NG10,MFW,MFW ADAPTOR 051090300.NG10,Adaptadores de reposapié MFW KTM 690,47.50,39.26,25.52,051090300.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>MFW Vario Adapters helps you to find the best footpegs stance for your riding style.</p><p></p></body> </html>","       MFW Vario Adapters helps you to find the best footpegs stance for your riding style. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,485,62,167,121,24,,Aluminio,,,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055312,445738,051090310.NG10,MFW,MFW ADAPTOR 051090310.NG10,Adaptadores de reposapié MFW KTM 690 Duke,47.50,39.26,25.52,051090310.NG10,1,8714109090,0,1,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,542,95,166,121,27,,,,https://api.mybihr.com/medias/1055312-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjczMTF8aW1hZ2UvanBlZ3xhR05oTDJobU5TODRPVGN4T1RnNU5qRTBOakl5THpFd05UVXpNVEl0TVY4NE1EQlhlRGd3TUVnfGYyZjM5MGY3NDQ1YzcyNGI0ZDVhZjZhZDJkYjc1ZGNkMjk5MjdmZWJlNjZhYzhmZDVjMDJmYTMxM2JhYmUzNjg,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055314,445736,051100100.NG10,MFW,MFW ADAPTOR 051100100.NG10,Adaptadores de reposapié MFW Moto Morini,47.50,39.26,25.52,051100100.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>MFW Vario Adapters helps you to find the best footpegs stance for your riding style.</p><p></p></body> </html>","       MFW Vario Adapters helps you to find the best footpegs stance for your riding style. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,447,46,168,121,22,,Aluminio,,,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055313,445737,051090400.NG10,MFW,MFW ADAPTOR 051090400.NG10,Adaptadores de reposapié MFW KTM 1290,47.50,39.26,25.52,051090400.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>MFW Vario Adapters helps you to find the best footpegs stance for your riding style.</p><p></p></body> </html>","       MFW Vario Adapters helps you to find the best footpegs stance for your riding style. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,485,67,167,121,24,,Aluminio,,,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055315,445735,051110100.NG10,MFW,MFW ADAPTOR 051110100.NG10,Adaptadores de reposapié MFW Husqvarna Nuda,47.50,39.26,25.52,051110100.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>MFW Vario Adapters helps you to find the best footpegs stance for your riding style.</p><p></p></body> </html>","       MFW Vario Adapters helps you to find the best footpegs stance for your riding style. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,650,69,168,121,32,,Aluminio,,,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055316,445734,051220100.NG10,MFW,MFW ADAPTOR 051220100.NG10,Adaptadores de reposapié MFW Buell,49.49,40.90,26.59,051220100.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>MFW Vario Adapters helps you to find the best footpegs stance for your riding style.</p><p></p></body> </html>","       MFW Vario Adapters helps you to find the best footpegs stance for your riding style. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,549,68,168,121,27,,Aluminio,,,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055321,445729,051550200.NG10,MFW,MFW ADAPTOR 051550200.NG10,Adaptadores de reposapié MFW RSV4,47.50,39.26,25.52,051550200.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>MFW Vario Adapters helps you to find the best footpegs stance for your riding style.</p><p></p></body> </html>","       MFW Vario Adapters helps you to find the best footpegs stance for your riding style. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,488,57,168,121,24,,Aluminio,,,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055296,445743,051070910.NG10,MFW,MFW ADAPTOR 051070910.NG10,Adaptadores de reposapié MFW Thruxton 900,47.50,39.26,25.52,051070910.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>MFW Vario Adapters helps you to find the best footpegs stance for your riding style.</p><p></p></body> </html>","       MFW Vario Adapters helps you to find the best footpegs stance for your riding style. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,447,84,168,121,22,,Aluminio,,,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055297,445742,051071000.NG10,MFW,MFW ADAPTOR 051071000.NG10,Adaptadores de reposapié MFW Triumph Trophy SE,47.50,39.26,25.52,051071000.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>MFW Vario Adapters helps you to find the best footpegs stance for your riding style.</p><p></p></body> </html>","       MFW Vario Adapters helps you to find the best footpegs stance for your riding style. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,549,63,168,121,27,,Aluminio,,,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055298,445741,051071010.NG10,MFW,MFW ADAPTOR 051071010.NG10,Adaptadores de reposapié MFW Tiger 800,47.50,39.26,25.52,051071010.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>MFW Vario Adapters helps you to find the best footpegs stance for your riding style.</p><p></p></body> </html>","       MFW Vario Adapters helps you to find the best footpegs stance for your riding style. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,647,167,167,121,32,,Aluminio,,,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055300,442421,051080100.NG10,MFW,MFW ADAPTOR 051080100.NG10,Adaptadores de reposapié MFW Delanteros Yamaha Fazer,47.50,39.26,25.52,051080100.NG10,1,8714109090,0,1,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,530,108,165,119,27,,,por pareja,https://api.mybihr.com/medias/1055300-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjgwMzZ8aW1hZ2UvanBlZ3xhRE0zTDJnek1DODRPVGN4T1RnM05EVXhPVE0wTHpFd05UVXpNREF0TVY4NE1EQlhlRGd3TUVnfGVkZjcxNWQwMGVjNmM2OGVlYWMxYTA0MjViNzFlMGJlMDdlMmViNWU0NjdlYzRmYjE1ZjgzNWRkOGUwYWVmNDk,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055301,442426,051080110.NG10,MFW,MFW ADAPTOR 051080110.NG10,Adaptadores de reposapié MFW Traseros YAMAHA,47.50,39.26,25.52,051080110.NG10,1,8714109090,0,1,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,461,76,169,124,22,,,por pareja,https://api.mybihr.com/medias/1055301-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjgwMzZ8aW1hZ2UvanBlZ3xhR1kwTDJnek5pODRPVGN4T1RnM05qUTROVFF5THpFd05UVXpNREV0TVY4NE1EQlhlRGd3TUVnfGQ2Mjg5NjE0YjBhM2ZiZTU0ZmE2NmM2M2JkNGNlMmYzYTdjMGMxNzc4NzMxYTc5YjdmZWE3OGI0MTE1ZTI5N2I,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055285,442612,051070300.NG10,MFW,MFW ADAPTOR 051070300.NG10,Adaptadores de reposapié MFW Delanteros Triumph,47.50,39.26,25.52,051070300.NG10,1,8714109090,0,1,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,491,63,165,119,25,,,por pareja,https://api.mybihr.com/medias/1055285-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjgwMzZ8aW1hZ2UvanBlZ3xhR0V5TDJnek1pODRPVGN4T1RnMk5qWTFOVEF5THpFd05UVXlPRFV0TVY4NE1EQlhlRGd3TUVnfDVkNDI3NGY5MmJjNmM5MDZjZDI2ZDIyYmVkNmU3MTIzZjA1OWIxZThiYWFhNTQ0ZThjYThmNDIwMjY2MDVhZDU,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055287,442619,051070410.NG10,MFW,MFW ADAPTOR 051070410.NG10,Adaptadores de reposapié MFW Traseros Triumph,49.49,40.90,26.59,051070410.NG10,1,8714109090,0,1,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,494,84,166,119,25,,,por pareja,https://api.mybihr.com/medias/1055287-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjgwMzZ8aW1hZ2UvanBlZ3xhRGsyTDJneU1pODRPVGN4T1RnM01EVTROekU0THpFd05UVXlPRGN0TVY4NE1EQlhlRGd3TUVnfDYzNzk5NzdkNDA2ZjQyNGJkNGQyMTU0Y2UwNjVmYzI1NmM5MTdkNzFmOTI5MzZlMWQxZTk1YTNkY2ZhOWVhMDA,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055289,445749,051070510.NG10,MFW,MFW ADAPTOR 051070510.NG10,Adaptadores de reposapié MFW Triumph Sprint ST,47.50,39.26,25.52,051070510.NG10,1,8714109090,0,1,<p>Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.</p>,"
Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,549,85,168,121,27,,Aluminio,,https://api.mybihr.com/medias/800Wx800H-1055289-1.jpg?context=bWFzdGVyfHJvb3R8MzYyNzJ8aW1hZ2UvanBlZ3xhRFV5TDJnd1l5OHpNekV6TVRrek9ERTROVEkwTmk4NE1EQlhlRGd3TUVoZk1UQTFOVEk0T1MweExtcHdad3wzZWE3NGU2YzI4OGQyNWMwOTQ3Zjk5ZTQ1NmI3YmE0N2E0MGRkNjhmZDJkMzdhODc5ZTJlMDIwMDdjNmVmODhj,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
