PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Aceite estándar,Calidad de aceite,Capacidad (ml/l),Embalaje,Gama,Peso (kg),Uso recomendado,Viscosidad,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,AllPicturesZIP,Document1,Document2,Document3,Document4,Document5,Document6,Document7,Document8,Document9,Document10,Document11,Document12,Document13,Document14,DeliveryPlant
3062400,PACK2055,,LIQUI MOLY,LIQUI 205L 10W-40HC + 24SILI TRAIT 300ML,Pack LIQUI MOLY - Aceite de motor HC Sintético 10W-40 (1x Bidón 205L) + Lubricante de silicona (24x Spray 300ml),3736.55,3088.06,1085.90,PACK2055,2,,0,0,,,LIQUIDS & LUBRICANTS,OIL,OIL ENGINE 4-STROKE,299902,196336,669,669,669,API SN & JASO MA2,HC Sintético,,,,,,10W40,https://api.mybihr.com/medias/3062400-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDU3MjJ8aW1hZ2UvanBlZ3xhR1ZrTDJnME1pOHhOVE14TkRnNE56SXhNekE0Tmk4ek1EWXlOREF3TFRGZk9EQXdWM2c0TURCSXw0ZDU5NjY0MWU2ZjlkNGQ5ZThjOGEyMjNmNDNlODc4NWVmNjIzMDA2YTlmNDAxZGMxNGJjZTFiOTEwNzQ1YmE4,,,,,,,https://static.bihr.pro/eBihr/Pictures/LIQUI_MOLY-pictures.zip,,,,,,,,,,,,,,,Spain Warehouse (Parts)
1099513,23046,3087,LIQUI MOLY,LIQUI GEAR OIL MOTORBIKE 10W30 1L,Aceite de transmisión LIQUI MOLY Semisintético 10W-30 - Botella 1L,19.90,16.45,8.23,4100420030871,93,2710199990,0,1,"<ul>
	<li>Aceite de alto rendimiento para cambios de alta presión a base de aceites básicos cuidadosamente seleccionados y aditivos multifuncionales. El resultado es una amplia gama de aplicaciones en cambios y transmisiones. Para cambios y transmisiones finales con una carga entre normal y elevada.</li>
	<li>Se han de cumplir las prescripciones de los fabricantes de cajas de cambios. Se puede mezclar con todos los aceites del cambio de marca, pero despliega toda su eficacia solamente en el uso sin mezclar.</li>
</ul>
","
	Aceite de alto rendimiento para cambios de alta presión a base de aceites básicos cuidadosamente seleccionados y aditivos multifuncionales. El resultado es una amplia gama de aplicaciones en cambios y transmisiones. Para cambios y transmisiones finales con una carga entre normal y elevada.
	Se han de cumplir las prescripciones de los fabricantes de cajas de cambios. Se puede mezclar con todos los aceites del cambio de marca, pero despliega toda su eficacia solamente en el uso sin mezclar.

",LIQUIDS & LUBRICANTS,OIL,OIL TRANSMISSION,2013,948,86,88,266,,,,por unidad,,,,10W30,https://api.mybihr.com/medias/1099513-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzk4NDN8aW1hZ2UvanBlZ3xhRFJpTDJobE1TOHhOVFF5T1RBeU56RTJPREk0Tmk4eE1EazVOVEV6TFRGZk9EQXdWM2c0TURCSXxmZDU5MzJmMzUwZmY5MWRlN2UyNGJlZTU1ZGQ5NDIxZmM4ZWExMmVkNzg2YjAwNGQyMGExY2EwNGE1NGJkNjI5,,,,,,,https://static.bihr.pro/eBihr/Pictures/LIQUI_MOLY-pictures.zip,https://api.mybihr.com/medias/Informaci-n-de-producto-ES.pdf?context=bWFzdGVyfHJvb3R8NDM5NDl8YXBwbGljYXRpb24vcGRmfGFHUmpMMmhqTWk4ek5EUTRPREl3TXprd016QXdOaTlKYm1admNtMWhZMm5EczI0Z1pHVWdjSEp2WkhWamRHOGdSVk11Y0dSbXwwYWY2YmMwMjJiZmE5YzA3NzJkOGE4ODYwZWZhOWNmMjY2NTVlNmY3ZmFiZGQ0YWJiMDJhOGUzYWM5YjY2YWI3,,,,,,,,,,,,,,Spain Warehouse (Parts)
1105653,,3072,LIQUI MOLY,LIQUI MOTORBIKE GEAR OIL 75W-140 500ML,Aceite de transmisión LIQUI MOLY Sintético 75W-140 - Botella 500ml,38.90,32.15,16.08,4100420030727,0,3403198000,0,0,<p>High-performance high-pressure transmission oil made from high-grade synthetic base oils and additives. Facilitates smooth and precise shifting even under extreme conditions and complies with performance class API GL5. Has excellent wear protection properties and ideal viscosity-temperature behavior.</p>,"
High-performance high-pressure transmission oil made from high-grade synthetic base oils and additives. Facilitates smooth and precise shifting even under extreme conditions and complies with performance class API GL5. Has excellent wear protection properties and ideal viscosity-temperature behavior.",LIQUIDS & LUBRICANTS,OIL,OIL TRANSMISSION,1785,522,100,92,194,API GL-5,Sintético,,por unidad,,,,75W140,https://api.mybihr.com/medias/1105653-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzU2MzZ8aW1hZ2UvcG5nfGFHWTJMMmhsWkM4eE1USTFOVFkyTmpBeE5qSTROaTh4TVRBMU5qVXpMVEZmT0RBd1YzZzRNREJJfDhjOTMzZDI5NGYwYTI1YTUyNjU4NzNjNGE0NzBiNTY1ZGNlNWU4MmU4NWJjZDA1NzNmZWM0MDAzZWJjMjY1N2Q,,,,,,,https://static.bihr.pro/eBihr/Pictures/LIQUI_MOLY-pictures.zip,https://api.mybihr.com/medias/10744-0013-25-01-2018-DE.pdf?context=bWFzdGVyfHJvb3R8ODY4MjR8YXBwbGljYXRpb24vcGRmfGFEQTBMMmcxTmk4eE1USXdOemcxTkRRMU5qZzJNaTh4TURjME5GOHdNREV6WHpJMUxUQXhMVEl3TVRoZlJFVXVjR1JtfDA5M2VkOTBlOWY5ZmFhZDgyNDYxNDdlZGMwNTY1ZGM5ODQ1NWFmMDIxZjE1ZWE0ZGE1ZjMyYWY5ODVjMzUzYjM,https://api.mybihr.com/medias/10744-0013-25-01-2018-ES.pdf?context=bWFzdGVyfHJvb3R8NzY3MDV8YXBwbGljYXRpb24vcGRmfGFHWXlMMmcxTWk4eE1USXdOemcxTkRVeU1qTTVPQzh4TURjME5GOHdNREV6WHpJMUxUQXhMVEl3TVRoZlJWTXVjR1JtfDliNDgwMWIwOGVlN2E2MDk5OTVjNzQ3NDNhMzAxNzIxZWM5YWUyN2QzMzU4MGFmOTZkYjE2ZDAzMmE3YzI4NzY,https://api.mybihr.com/medias/10744-0013-25-01-2018-FR.pdf?context=bWFzdGVyfHJvb3R8ODQ5NDN8YXBwbGljYXRpb24vcGRmfGFEaGlMMmcwWmk4eE1USXdOemcxTkRZeU1EY3dNaTh4TURjME5GOHdNREV6WHpJMUxUQXhMVEl3TVRoZlJsSXVjR1JtfGI1MGE0ZjYxYzI4OGQ0MDQyOThlNzNhNTNiMWYyZTZmZWM1ZWQwMmI4YzkwZmY5NjA3OTM3NjEwNjI0MWExOTI,,,,,,,,,,,,Spain Warehouse (Parts)
1099517,23044,3825,LIQUI MOLY,LIQUI GEAR OIL MOTORBIKE 75W90 1L,Aceite de transmisión LIQUI MOLY Sintético 75W-90 - Botella 1L,38.90,32.15,16.08,4100420038259,123,2710199990,0,1,Para cajas de cambio de motocicletas y transmisiones finales sometidas a cargas extremas. Se han de cumplir las prescripciones de los fabricantes de cajas de cambio.,Para cajas de cambio de motocicletas y transmisiones finales sometidas a cargas extremas. Se han de cumplir las prescripciones de los fabricantes de cajas de cambio.,LIQUIDS & LUBRICANTS,OIL,OIL TRANSMISSION,1923,938,86,85,263,,,,por unidad,,,,75W90,https://api.mybihr.com/medias/1099517-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE1ODB8aW1hZ2UvanBlZ3xhRGM1TDJobVl5OHhOVFF5T1RBeU56azFORGN4T0M4eE1EazVOVEUzTFRGZk9EQXdWM2c0TURCSXwxNmFkZDcwZmMwYzZhMjRhZGE1Y2NmMGRjMzVhMzIyMDgwN2FkZTNiZmJiZDM5NDkzNThlNjYzMGEyZDM1NWZi,,,,,,,https://static.bihr.pro/eBihr/Pictures/LIQUI_MOLY-pictures.zip,,,,,,,,,,,,,,,Spain Warehouse (Parts)
1093257,20300056,1680,LIQUI MOLY,LIQUI GEAR OIL 80W90 150ML,Aceite de transmisión LIQUI MOLY Mineral 80W-90 Scooter - Tubo 150ml,11.89,9.83,4.92,4100420016806,0,2710199990,0,1,"<p>Para transmisiones y accionamientos finales, con carga desde normal a alta.</p>","
Para transmisiones y accionamientos finales, con carga desde normal a alta.",LIQUIDS & LUBRICANTS,OIL,OIL TRANSMISSION,1664,968,80,80,260,,,,por unidad,,,,80W90,https://api.mybihr.com/medias/1093257-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTE2NDh8aW1hZ2UvanBlZ3xhREl5TDJnd1lTOHhOVFF5T0RRMU56RTJPRGt5Tmk4eE1Ea3pNalUzTFRGZk9EQXdWM2c0TURCSXw1YTZiNGQwN2YzNzhkNDBiMzRkNzkwYTY4OGIzZWNkNGJhNDI4ZDE2OTJjNGQzMTUyM2QwNjQ4MTkzM2FiM2Nk,,,,,,,https://static.bihr.pro/eBihr/Pictures/LIQUI_MOLY-pictures.zip,,,,,,,,,,,,,,,Spain Warehouse (Parts)
1099522,20100057,20817,LIQUI MOLY,LIQUI GEAR OIL CLASSIC 140 1L,Aceite de transmisión LIQUI MOLY Mineral Classic SAE 140 - Botella 1L,21.90,18.10,9.05,4100420208171,0,2710199990,0,1,,,LIQUIDS & LUBRICANTS,OIL,OIL TRANSMISSION,1664,950,260,80,80,,,,por unidad,,,,,https://api.mybihr.com/medias/1099522-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDY2Njh8aW1hZ2UvanBlZ3xhR1l3TDJnNU9TOHhOVFF5T1RBeU9Ea3pOemMxT0M4eE1EazVOVEl5TFRGZk9EQXdWM2c0TURCSXw0MTM2MjEzNmI0MWY3ZDM2NWUyM2I1NGU2NTVjOWM5ZGJmYzE0YmYyNWE1ZDQxZjk1NzliMjUyODE3YjQ3MzMy,,,,,,,https://static.bihr.pro/eBihr/Pictures/LIQUI_MOLY-pictures.zip,,,,,,,,,,,,,,,Spain Warehouse (Parts)
1099511,20100033,1516,LIQUI MOLY,LIQUI GEAR OIL MOTORBIKE 75W90 500ML,Aceite de transmisión LIQUI MOLY Sintético 75W-90 - Bote 500ml,24.90,20.58,10.29,4100420015168,26,2710199990,0,1,"<p>Para cajas de cambio de motocicletas y transmisiones finales sometidas a cargas extremas. Se han de cumplir las prescripciones de los fabricantes de cajas de cambio.<br><br>Aceite de alto rendimiento para cambios de alta presión a base de aceites básicos sintéticos y aditivos de alta calidad. Permite cambiar las marchas con facilidad y precisión incluso en condiciones extremas y cumple las especificaciones de la clase API GL 5. Dispone de excelentes propiedades antidesgaste y de una relación viscosidad-temperatura óptima.</p><h3>Especificaciones</h3><ul>  <li>API GL5   <li>MIL-L 2105 C   <li>MIL-L 2105 D  <li>  <p dir=ltr align=left>Específico para transmisiones por cardan</p></li></ul><h3>Información adicional</h3><table id=product-attribute-specs-table cellspacing=0 cellpadding=5 border=1>  <tbody>  <tr>    <th>Aplicación</th>    <td>Como está prescrito en el aceite del cambio. Se       han de cumplir las prescripciones de los fabricantes de cajas de cambios.       Se puede mezclar con los restos de aceite mineral que puedan quedar en el       cambio o las transmisiones al cambiar de aceite. Se puede eliminar sin       problemas con el aceite usado normal. Eficacia óptima solo en el uso sin       mezclar.</td></tr>  <tr>    <th>Contenido</th>    <td>500 ml</td></tr>  <tr>    <th>Unidad de embalaje</th>    <td>6</td></tr>  <tr>    <th>Gearoil Approvals</th>    <td>API GL5, MIL-L 2105 C, MIL-L 2105 D</td></tr>  <tr>    <th>Oil Type</th>    <td>Fully synthetic</td></tr></tbody></table>","
Para cajas de cambio de motocicletas y transmisiones finales sometidas a cargas extremas. Se han de cumplir las prescripciones de los fabricantes de cajas de cambio.Aceite de alto rendimiento para cambios de alta presión a base de aceites básicos sintéticos y aditivos de alta calidad. Permite cambiar las marchas con facilidad y precisión incluso en condiciones extremas y cumple las especificaciones de la clase API GL 5. Dispone de excelentes propiedades antidesgaste y de una relación viscosidad-temperatura óptima.Especificaciones  API GL5   MIL-L 2105 C   MIL-L 2105 D    Específico para transmisiones por cardanInformación adicional        Aplicación    Como está prescrito en el aceite del cambio. Se       han de cumplir las prescripciones de los fabricantes de cajas de cambios.       Se puede mezclar con los restos de aceite mineral que puedan quedar en el       cambio o las transmisiones al cambiar de aceite. Se puede eliminar sin       problemas con el aceite usado normal. Eficacia óptima solo en el uso sin       mezclar.      Contenido    500 ml      Unidad de embalaje    6      Gearoil Approvals    API GL5, MIL-L 2105 C, MIL-L 2105 D      Oil Type    Fully synthetic",LIQUIDS & LUBRICANTS,OIL,OIL TRANSMISSION,684,478,60,60,190,,,,por unidad,,,,75W90,https://api.mybihr.com/medias/1099511-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTUzMDZ8aW1hZ2UvanBlZ3xhREV5TDJnNFl5OHhOVFF5T1RBeU5qYzNOVEEzTUM4eE1EazVOVEV4TFRGZk9EQXdWM2c0TURCSXwxMDU0ODU0YzU5ZDY1MjRiYjUyY2FlZmVkNDBlNzYwODdiMzY5Zjc5ZGQ3ZjBjN2RhOTIyMDFjYmUwYjk0Mzg3,,,,,,,https://static.bihr.pro/eBihr/Pictures/LIQUI_MOLY-pictures.zip,,,,,,,,,,,,,,,Spain Warehouse (Parts)
1099523,20100046,25066,LIQUI MOLY,LIQUI GEAR OIL MARINE ATF 1L,Aceite de transmisión automática LIQUI MOLY Sintético Marine ATF - Botella 1L,28.89,23.88,11.94,4100420250668,1,2710199990,0,1,,,LIQUIDS & LUBRICANTS,OIL,OIL TRANSMISSION,1664,932,260,80,80,,HC Sintético,,por unidad,,,,,https://api.mybihr.com/medias/1099523-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQwNTl8aW1hZ2UvanBlZ3xhREkwTDJnMVpDOHhOVE14TWprNU1qTTNNRGN4T0M4eE1EazVOVEl6TFRGZk9EQXdWM2c0TURCSXwwNGZlOTY0YzY0MGVhNDZlMGIzODE0ZWRjMGM2ZThiZDY1YTMzMGFhYWU4Njk0NDk1NjhmYjA5N2EzM2EyYjE2,,,,,,,https://static.bihr.pro/eBihr/Pictures/LIQUI_MOLY-pictures.zip,,,,,,,,,,,,,,,Spain Warehouse (Parts)
1099510,20100049,1030,LIQUI MOLY,LIQUI GEAR OIL GL4 85W90 1L,Aceite de transmisión LIQUI MOLY Mineral GL4 85W-90 - Botella 1L,22.91,18.93,9.47,4100420010309,18,2710199990,0,1,,,LIQUIDS & LUBRICANTS,OIL,OIL TRANSMISSION,1664,884,80,80,260,,,,por unidad,,,,80W90,https://api.mybihr.com/medias/1099510-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDk5NjJ8aW1hZ2UvanBlZ3xhRFF4TDJnNE5TOHhOVFF5T1RBeU5qVTNPRFEyTWk4eE1EazVOVEV3TFRGZk9EQXdWM2c0TURCSXw0N2M3ZGIwMzJiZTI2MjY0OTg5NmQxNDQ0NDFhYjkwZmUxMGE1MDZjYWUxMTc1MmE2Yjg0NmZhMjMzODE3MTY2,,,,,,,https://static.bihr.pro/eBihr/Pictures/LIQUI_MOLY-pictures.zip,,,,,,,,,,,,,,,Spain Warehouse (Parts)
1099515,20100039,3821,LIQUI MOLY,LIQUI GEAR OIL 80W90 1L,Aceite de transmisión LIQUI MOLY Mineral 80W-90 - Botella 1L,20.90,17.27,8.64,4100420208164,27,2710199990,0,1,"<p>Para cambios de motocicleta y transmisiones finales con una carga entre normal y elevada. Se han de cumplir las prescripciones de los fabricantes de cajas de cambios.<br><br>Aceite de alto rendimiento para cambios de alta presión a base de aceites básicos cuidadosamente seleccionados y aditivos multifuncionales. De uso universal en todo tipo de cambios de motocicleta según la clasificación API GL 4.</p><h3>Especificaciones</h3><ul>  <li>API GL4</li></ul><h3>Información adicional</h3><table id=product-attribute-specs-table cellspacing=0 cellpadding=5 border=1>  <tbody>  <tr>    <th>Aplicación</th>    <td>Al elegir, observar la clase de viscosidad       prescrita por el fabricante del cambio. Se puede mezclar con todos los       aceites del cambio de marca. Eficacia óptima solo en el uso sin       mezclar.</td></tr>  <tr>    <th>Contenido</th>    <td>1 l</td></tr>  <tr>    <th>Unidad de embalaje</th>    <td>6</td></tr>  <tr>    <th>Gearoil Approvals</th>    <td>API GL4</td></tr>  <tr>    <th>Oil       Type</th>    <td>Mineral</td></tr></tbody></table>","
Para cambios de motocicleta y transmisiones finales con una carga entre normal y elevada. Se han de cumplir las prescripciones de los fabricantes de cajas de cambios.Aceite de alto rendimiento para cambios de alta presión a base de aceites básicos cuidadosamente seleccionados y aditivos multifuncionales. De uso universal en todo tipo de cambios de motocicleta según la clasificación API GL 4.Especificaciones  API GL4Información adicional        Aplicación    Al elegir, observar la clase de viscosidad       prescrita por el fabricante del cambio. Se puede mezclar con todos los       aceites del cambio de marca. Eficacia óptima solo en el uso sin       mezclar.      Contenido    1 l      Unidad de embalaje    6      Gearoil Approvals    API GL4      Oil       Type    Mineral",LIQUIDS & LUBRICANTS,OIL,OIL TRANSMISSION,1664,968,80,80,260,,,,por unidad,,,,80W90,https://api.mybihr.com/medias/1099515-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTA1MDJ8aW1hZ2UvanBlZ3xhR1ZpTDJobFpTOHhOVFF5T1RBeU56VTJNVFV3TWk4eE1EazVOVEUxTFRGZk9EQXdWM2c0TURCSXxhNjEwNGZmMzNhNjIzMjI4ZGQ5Nzk4NDIwMTQ0N2UxNTY0MTczY2FkOGE2MmUwYzIwZTVkZDJmNDVkYmRiNTgx,,,,,,,https://static.bihr.pro/eBihr/Pictures/LIQUI_MOLY-pictures.zip,,,,,,,,,,,,,,,Spain Warehouse (Parts)
1099516,20100040,3822,LIQUI MOLY,LIQUI GEAR OIL HD 150W 1L,Aceite de transmisión LIQUI MOLY Sintético HD 150 - Botella 1L,47.90,39.59,19.80,4100420038228,18,2710199990,0,1,<p>Para el uso en las transmisiones primarias por cadena y en los embragues de la mayoría de modelos de Harley Davidson de entre 1984 y el 2010. Atención: no apto para modelos con transmisión primaria por correa.<br><br>Aceite del cambio sintético especial para accionamientos primarios de motocicletas Harley Davidson. Lubricación óptima en todos los rangos de temperatura. El aceite básico sintético proporciona una excelente resistencia a la presión.</p><h3>Información adicional</h3><table id=product-attribute-specs-table cellspacing=0 cellpadding=5 border=1>  <tbody>  <tr>    <th>Aplicación</th>    <td>¡Deben respetarse las exigencias de Harley       Davidson!</td></tr>  <tr>    <th>Contenido</th>    <td>1 l</td></tr>  <tr>    <th>Unidad de embalaje</th>    <td>6</td></tr>  <tr>    <th>Oil       Type</th>    <td>Fully synthetic</td></tr></tbody></table>,"
Para el uso en las transmisiones primarias por cadena y en los embragues de la mayoría de modelos de Harley Davidson de entre 1984 y el 2010. Atención: no apto para modelos con transmisión primaria por correa.Aceite del cambio sintético especial para accionamientos primarios de motocicletas Harley Davidson. Lubricación óptima en todos los rangos de temperatura. El aceite básico sintético proporciona una excelente resistencia a la presión.Información adicional        Aplicación    ¡Deben respetarse las exigencias de Harley       Davidson!      Contenido    1 l      Unidad de embalaje    6      Oil       Type    Fully synthetic",LIQUIDS & LUBRICANTS,OIL,OIL TRANSMISSION,1664,928,80,80,260,,,,por unidad,,,,,https://api.mybihr.com/medias/1099516-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTMyMTV8aW1hZ2UvanBlZ3xhR0U1TDJobU5TOHhOVFF5T1RBeU56YzFPREV4TUM4eE1EazVOVEUyTFRGZk9EQXdWM2c0TURCSXw4NDQzYTdiN2ExYjcxOTI2MjdmMDgxYTI4Y2FjNzczNWVhZGEyMzU3MDQ2MWQxMzBkYzQwOGYxZjNiMjE3YTZl,,,,,,,https://static.bihr.pro/eBihr/Pictures/LIQUI_MOLY-pictures.zip,,,,,,,,,,,,,,,Spain Warehouse (Parts)
1099524,20100055,25078,LIQUI MOLY,LIQUI GEAR OIL MARINE 85W90 1L,Aceite de transmisión LIQUI MOLY Mineral 85W-90 Marine High Performance - Botella 1L,24.90,20.58,10.29,4100420250781,0,2710199990,0,1,,,LIQUIDS & LUBRICANTS,OIL,OIL TRANSMISSION,1664,972,260,80,80,,,,por unidad,,,,85W90,https://api.mybihr.com/medias/1099524-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDgwMzN8aW1hZ2UvanBlZ3xhR0l5TDJnMllTOHhOVE14TWprNU1qYzJNemt6TkM4eE1EazVOVEkwTFRGZk9EQXdWM2c0TURCSXxhY2QxZGEyYTA4YWY5Y2M1MGIyOWFjMTViNmVkZTM4OWI0YWZjNjMyZDcyNDUyNGZkMmVlNWZjY2ExNjAzYzI2,,,,,,,https://static.bihr.pro/eBihr/Pictures/LIQUI_MOLY-pictures.zip,,,,,,,,,,,,,,,Spain Warehouse (Parts)
1099521,20000043,4422,LIQUI MOLY,LIQUI GEAR OIL GL5 75W-140 20L,Aceite de transmisión de cardán LIQUI MOLY Sintético GL5 75W-140 - Especial grupos BMW - Garrafa 20L,906.90,749.50,248.18,4100420044229,9,2710199990,0,1,"<p>Aceite sintético para engranajes hipoides con una reserva de potencia extremadamente elevada. Proporciona un comportamiento de fricción de precisión y una excelente resistencia al envejecimiento. Garantiza un funcionamiento perfecto de los grupos incluso en las condiciones de servicio más duras y con grandes oscilaciones de temperatura. Seguridad de lubricación máxima, protección antidesgaste óptima gracias a su amplio rango de viscosidad. Reduce los ruidos del cambio. Permite alargar al máximo los intervalos de cambio de aceite.</p>
<p>Para grupos cónicos sometidos a grandes cargas, con y sin diferencial autoblocante; especialmente para vehículos para los que el fabricante del grupo o del vehículo prescribe el uso de un aceite con aditivos de deslizamiento limitado (LS = Limited Slip). Idóneo para el deporte motor. Cumplir las prescripciones del fabricante del automóvil o grupo. LIQUI MOLY recomienda este producto especialmente para grupos cónicos de BMW.</p>
<p><strong>Aplicación</strong></p>
<p>Se han de observar las instrucciones de uso de los fabricantes de automóviles y de transmisiones. Se puede mezclar con los restos de aceite mineral que puedan quedar en el grupo cónico o el grupo auxiliar al cambiar de aceite.</p>
<p><strong>Especificaciones / Aprobación</strong></p>
<p>API GL5</p>
<p><strong>LIQUI MOLY recomienda este producto para los vehículos o grupos que deben cumplir con los n.° de piezas de repuesto originales o las especificaciones que se indiquen a continuación</strong></p>
<p>BMW Hinterachsgetriebeöl, Ford WSL-M2C 192-A, Scania STO 1:0, VME, ZF TE-ML 05D, ZF TE-ML 12D, ZF TE-ML 16G, ZF TE-ML 21D</p>","
Aceite sintético para engranajes hipoides con una reserva de potencia extremadamente elevada. Proporciona un comportamiento de fricción de precisión y una excelente resistencia al envejecimiento. Garantiza un funcionamiento perfecto de los grupos incluso en las condiciones de servicio más duras y con grandes oscilaciones de temperatura. Seguridad de lubricación máxima, protección antidesgaste óptima gracias a su amplio rango de viscosidad. Reduce los ruidos del cambio. Permite alargar al máximo los intervalos de cambio de aceite.

Para grupos cónicos sometidos a grandes cargas, con y sin diferencial autoblocante; especialmente para vehículos para los que el fabricante del grupo o del vehículo prescribe el uso de un aceite con aditivos de deslizamiento limitado (LS = Limited Slip). Idóneo para el deporte motor. Cumplir las prescripciones del fabricante del automóvil o grupo. LIQUI MOLY recomienda este producto especialmente para grupos cónicos de BMW.

Aplicación

Se han de observar las instrucciones de uso de los fabricantes de automóviles y de transmisiones. Se puede mezclar con los restos de aceite mineral que puedan quedar en el grupo cónico o el grupo auxiliar al cambiar de aceite.

Especificaciones / Aprobación

API GL5

LIQUI MOLY recomienda este producto para los vehículos o grupos que deben cumplir con los n.° de piezas de repuesto originales o las especificaciones que se indiquen a continuación

BMW Hinterachsgetriebeöl, Ford WSL-M2C 192-A, Scania STO 1:0, VME, ZF TE-ML 05D, ZF TE-ML 12D, ZF TE-ML 16G, ZF TE-ML 21D",LIQUIDS & LUBRICANTS,OIL,OIL TRANSMISSION,24531,18000,370,170,390,,,,por unidad,,,,75W140,https://api.mybihr.com/medias/1099521-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzMxMjl8aW1hZ2UvanBlZ3xhR0ZqTDJoaE1DOHhOVFF5T1RBeU9EYzBNVEUxTUM4eE1EazVOVEl4TFRGZk9EQXdWM2c0TURCSXxhYTIwNjEzNzYzMDVlMGQ1YTA5MDg0ZWRjODZiYWMyNzRmYjUxZDVkN2ExOGVmMGFhMmI0NTkzMjg1YTEzODVm,,,,,,,https://static.bihr.pro/eBihr/Pictures/LIQUI_MOLY-pictures.zip,,,,,,,,,,,,,,,Spain Warehouse (Parts)
1099512,20100034,1617,LIQUI MOLY,LIQUI GEAR OIL GL4 80W 500ML,Aceite de transmisión LIQUI MOLY Mineral GL4 80W - Botella 500ml,16.90,13.97,6.99,4100420016172,32,2710199990,0,1,"<p>Para cajas de cambio de motocicletas y transmisiones finales sometidas a grandes cargas. Se han de cumplir las prescripciones de los fabricantes de cajas de cambio.<br><br>Aceite de alto rendimiento para cambios a base de aceites básicos minerales y aditivos cuidadosamente seleccionados. Permite cambiar las marchas con facilidad y precisión y cumple las especificaciones de la clase API GL4.</p><h3>Especificaciones</h3><ul>  <li>API GL4   <li>MIL-L 2105   <li>ZF TE-ML 02B   <li>ZF TE-ML 17A</li></ul><h3>Información adicional</h3><table id=product-attribute-specs-table cellspacing=0 cellpadding=5 border=1>  <tbody>  <tr>    <th>Aplicación</th>    <td>Al elegir, observar la clase de viscosidad       prescrita por el fabricante del cambio. Se puede mezclar con todos los       aceites del cambio de marca, pero despliega toda su eficacia solamente en       el uso sin mezclar.</td></tr>  <tr>    <th>Contenido</th>    <td>500 ml</td></tr>  <tr>    <th>Unidad de embalaje</th>    <td>6</td></tr>  <tr>    <th>Gearoil Approvals</th>    <td>API GL4, MIL-L 2105, ZF TE-ML 02B, ZF TE-ML       17A</td></tr>  <tr>    <th>Oil       Type</th>    <td>Mineral</td></tr></tbody></table>","
Para cajas de cambio de motocicletas y transmisiones finales sometidas a grandes cargas. Se han de cumplir las prescripciones de los fabricantes de cajas de cambio.Aceite de alto rendimiento para cambios a base de aceites básicos minerales y aditivos cuidadosamente seleccionados. Permite cambiar las marchas con facilidad y precisión y cumple las especificaciones de la clase API GL4.Especificaciones  API GL4   MIL-L 2105   ZF TE-ML 02B   ZF TE-ML 17AInformación adicional        Aplicación    Al elegir, observar la clase de viscosidad       prescrita por el fabricante del cambio. Se puede mezclar con todos los       aceites del cambio de marca, pero despliega toda su eficacia solamente en       el uso sin mezclar.      Contenido    500 ml      Unidad de embalaje    6      Gearoil Approvals    API GL4, MIL-L 2105, ZF TE-ML 02B, ZF TE-ML       17A      Oil       Type    Mineral",LIQUIDS & LUBRICANTS,OIL,OIL TRANSMISSION,684,494,60,60,190,,,,por unidad,,,,80W,https://api.mybihr.com/medias/1099512-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTE3ODJ8aW1hZ2UvanBlZ3xhR1V5TDJnNU1pOHhOVFF5T1RBeU5qazNNVFkzT0M4eE1EazVOVEV5TFRGZk9EQXdWM2c0TURCSXw0MGU0YzhkZDg4NmY5YjAxMTg3NzAxYWNhNGYxOWE5OWE1ZTdhNWQzNzgwNWM1YjFlZmFjYWI5YTJlY2U5YWNk,,,,,,,https://static.bihr.pro/eBihr/Pictures/LIQUI_MOLY-pictures.zip,,,,,,,,,,,,,,,Spain Warehouse (Parts)
