PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Embalaje,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1073700,,CC-41AM,BOYESEN,BOYES COVER CLUTCH MAGNESIUM,Tapa de embrague BOYESEN Factory Racing Magnesio KTM / Husqvarna,141.17,116.67,70.00,804429513468,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Boyesen clutch covers are made from high quality aluminium.</p><p> </p><ul> <li>Lighter than OE covers</li><li>Powder coated finish</li><li>Long lasting performance and protection</li></ul> <p> </p></body> </html>","       Boyesen clutch covers are made from high quality aluminium.  Lighter than OE coversPowder coated finishLong lasting performance and protection   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,2436,352,200,203,60,Magnesio,,,https://api.mybihr.com/medias/1073700-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTg2MzR8aW1hZ2UvanBlZ3xhR1F4TDJnM05TODRPVGMyTWpNM01qazNOamswTHpFd056TTNNREF0TVY4NE1EQlhlRGd3TUVnfDcxODRiMzgwODkxNWM2ZGUxZmIwYzAyYzNkNmQ5ZjdmYmJlMzNlOTMwMDMzZWFhMGNlNTQ2MmE3ZGQzZjRhNDc,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1073701,,CC-41M,BOYESEN,BOYES COVER CLUTCH MAGNESIUM,Tapa de embrague BOYESEN Factory Racing Magnesio KTM EXC125 / 200,141.17,116.67,70.00,804429511532,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Boyesen clutch covers are made from high quality aluminium.</p><p> </p><ul> <li>Lighter than OE covers</li><li>Powder coated finish</li><li>Long lasting performance and protection</li></ul> <p> </p></body> </html>","       Boyesen clutch covers are made from high quality aluminium.  Lighter than OE coversPowder coated finishLong lasting performance and protection   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,2269,347,199,200,57,Magnesio,,,https://api.mybihr.com/medias/1073701-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI3NDcxfGltYWdlL2pwZWd8YURBd0wyZzJaaTg0T1RjMk1qTTNORGswTXpBeUx6RXdOek0zTURFdE1WODRNREJYZURnd01FZ3wxMDYxNmVjYTNmNWY5MWJiOGJmNWEzMmUyNDZiYThmZGZhNGQzOTZiMDE4MDQ4MjA0YTVjYTQwZDQ2Mzc1MGRh,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1073703,,CC-42CM,BOYESEN,BOYES COVER CLUTCH MAGNESIUM,Tapa de embrague BOYESEN Factory Racing Magnesio KTM / Husqvarna,141.17,116.67,70.00,804429513970,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Boyesen clutch covers are made from high quality aluminium.</p><p> </p><ul> <li>Lighter than OE covers</li><li>Powder coated finish</li><li>Long lasting performance and protection</li></ul> <p> </p></body> </html>","       Boyesen clutch covers are made from high quality aluminium.  Lighter than OE coversPowder coated finishLong lasting performance and protection   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,2492,360,198,203,62,Magnesio,,,https://api.mybihr.com/medias/1073703-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkxODUwfGltYWdlL2pwZWd8YURjekwyZzJNUzg0T1RjMk1qTTNPRGczTlRFNEx6RXdOek0zTURNdE1WODRNREJYZURnd01FZ3w4MmJlYTM4M2Q1MjZhNGIyMmExODVkN2U4OTJlYzBlZGQyMWUyMTQxZWVkMmY1OWU5NTkzYzk5NzZjMWYwYTcx,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1073704,,CC-44AM,BOYESEN,BOYES COVER CLUTCH MAGNESIUM,Tapa de embrague BOYESEN Factory Racing Magnesio KTM SXF250 / SXF350,141.17,116.67,70.00,804429511648,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Boyesen clutch covers are made from high quality aluminium.</p><p> </p><ul> <li>Lighter than OE covers</li><li>Powder coated finish</li><li>Long lasting performance and protection</li></ul> <p> </p></body> </html>","       Boyesen clutch covers are made from high quality aluminium.  Lighter than OE coversPowder coated finishLong lasting performance and protection   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,2337,368,202,203,57,Magnesio,,,https://api.mybihr.com/medias/1073704-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI3NDcxfGltYWdlL2pwZWd8YUdZM0wyZ3hNaTg0T1RjMk1qTTRNRGcwTVRJMkx6RXdOek0zTURRdE1WODRNREJYZURnd01FZ3w0OTY5ZjY4MWI4ODE0NDNmMTQ2ZjcyNjY1ZWQzMjMyYWRhMGI3MDFjZjdjZDUyZTY3YTZmNjUxOWUzMjVjZDY5,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1073702,,CC-42AM,BOYESEN,BOYES COVER CLUTCH MAGNESIUM,Tapa de embrague BOYESEN Factory Racing Magnesio KTM EXC250 / 300,141.17,116.67,70.00,804429512812,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Boyesen clutch covers are made from high quality aluminium.</p><p> </p><ul> <li>Lighter than OE covers</li><li>Powder coated finish</li><li>Long lasting performance and protection</li></ul> <p> </p></body> </html>","       Boyesen clutch covers are made from high quality aluminium.  Lighter than OE coversPowder coated finishLong lasting performance and protection   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,2314,370,200,203,57,Magnesio,,,https://api.mybihr.com/medias/1073702-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI3NDcxfGltYWdlL2pwZWd8YURNeEwyZzJPQzg0T1RjMk1qTTNOamt3T1RFd0x6RXdOek0zTURJdE1WODRNREJYZURnd01FZ3wxYTY2YmQ3ODJiZTU1YzkxNmZiZmNhNTRjYzRkNTFmZGUwMjIxNTBkMzZhN2U0OWJlMWYzMmQxZDEyMDk1NDJj,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1073705,,CC-44CM,BOYESEN,BOYES COVER CLUTCH MAGNESIUM,Tapa de embrague BOYESEN Factory Racing Magnesio KTM / Husqvarna,141.17,116.67,70.00,804429513741,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Boyesen clutch covers are made from high quality aluminium.</p><p> </p><ul> <li>Lighter than OE covers</li><li>Powder coated finish</li><li>Long lasting performance and protection</li></ul> <p> </p></body> </html>","       Boyesen clutch covers are made from high quality aluminium.  Lighter than OE coversPowder coated finishLong lasting performance and protection   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,2679,350,203,203,65,Magnesio,,,https://api.mybihr.com/medias/1073705-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTg2MzR8aW1hZ2UvanBlZ3xhREkzTDJnd1l5ODRPVGMyTWpNNE1qZ3dOek0wTHpFd056TTNNRFV0TVY4NE1EQlhlRGd3TUVnfGM5MDI0ZTAzYmQ0ZTQwZmQwMzRmYjg2NDY5ZWJiMDRjOWMyM2MzYTc4YmFhZmRkOWNlNWZiNGM4YzAyZjViNjQ,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1073706,,CC-45AM,BOYESEN,BOYES COVER CLUTCH MAGNESIUM,Tapa de embrague BOYESEN Factory Racing Magnesio KTM / Husqvarna,141.17,116.67,70.00,804429513239,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Boyesen clutch covers are made from high quality aluminium.</p><p> </p><ul> <li>Lighter than OE covers</li><li>Powder coated finish</li><li>Long lasting performance and protection</li></ul> <p> </p></body> </html>","       Boyesen clutch covers are made from high quality aluminium.  Lighter than OE coversPowder coated finishLong lasting performance and protection   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,2639,400,200,203,65,Magnesio,,,https://api.mybihr.com/medias/1073706-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTg2MzR8aW1hZ2UvanBlZ3xhRFpoTDJnd05TODRPVGMyTWpNNE5EYzNNelF5THpFd056TTNNRFl0TVY4NE1EQlhlRGd3TUVnfGI1OTYyMzNiNzkzNjM5MGM2MGJiNWVjODllMWVkNzJhNjA4ZjIwMmQzYWVkZDFiMWQ3MzE5MTZlMmIzNjcxMmI,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1073707,,CC-45M,BOYESEN,BOYES COVER CLUTCH MAGNESIUM,Tapa de embrague BOYESEN Factory Racing Magnesio KTM EXC450 / 500,141.17,116.67,70.00,804429511860,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Boyesen clutch covers are made from high quality aluminium.</p><p> </p><ul> <li>Lighter than OE covers</li><li>Powder coated finish</li><li>Long lasting performance and protection</li></ul> <p> </p></body> </html>","       Boyesen clutch covers are made from high quality aluminium.  Lighter than OE coversPowder coated finishLong lasting performance and protection   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,2269,365,199,200,57,Magnesio,,,https://api.mybihr.com/medias/1073707-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI3NDcxfGltYWdlL2pwZWd8YURZMUwyZ3dNUzg0T1RjMk1qTTROamN6T1RVd0x6RXdOek0zTURjdE1WODRNREJYZURnd01FZ3w3OGM5NGYyNjE0OTM1N2ViMTRkMGQ4NTU0Yjg1ODZlYTcyM2Q3NjNmZGUwNTYwY2I3MjZmYjhjOWYzYzY0ZDM1,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1073708,,CC-46M,BOYESEN,BOYES COVER CLUTCH MAGNESIUM,Tapa de embrague BOYESEN Factory Racing Magnesio KTM SX85,141.17,116.67,70.00,804429508754,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Boyesen clutch covers are made from high quality aluminium.</p><p> </p><ul> <li>Lighter than OE covers</li><li>Powder coated finish</li><li>Long lasting performance and protection</li></ul> <p> </p></body> </html>","       Boyesen clutch covers are made from high quality aluminium.  Lighter than OE coversPowder coated finishLong lasting performance and protection   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,2280,239,200,200,57,Magnesio,,,https://api.mybihr.com/medias/1073708-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI3NDcxfGltYWdlL2pwZWd8YURNMkwyZ3dPQzg0T1RjMk1qTTRPRGN3TlRVNEx6RXdOek0zTURndE1WODRNREJYZURnd01FZ3w0NzE0MjRkODk5MDYyODU1MjE3ZDJiYTdiYzg2NjlmZTU3MzBkZjY2MjBjY2EzY2M4NzM1Mjg3MTYxMTBhNDhm,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1073666,,CC-41B,BOYESEN,BOYES COVER CLUTCH BLACK,Tapa de embrague BOYESEN Factory Racing Negra KTM EXC125 / 200,141.17,116.67,70.00,804429511525,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Boyesen clutch covers are made from high quality aluminium.</p><p> </p><ul> <li>Lighter than OE covers</li><li>Powder coated finish</li><li>Long lasting performance and protection</li></ul> <p> </p></body> </html>","       Boyesen clutch covers are made from high quality aluminium.  Lighter than OE coversPowder coated finishLong lasting performance and protection   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,2505,379,199,203,62,Negro,,,https://api.mybihr.com/medias/1073666-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzkzOTJ8aW1hZ2UvanBlZ3xhREUxTDJoaU9TODRPVGMyTWpNd09EQTVOak13THpFd056TTJOall0TVY4NE1EQlhlRGd3TUVnfGUwMWJiMTQ5ZWI2NWEwZjFmZDhjMmFiNWYzYzIzMmRlZWQ2ODI3MDczNjJhNmI2NmYzN2RhYTk0ZWE1ZGI0Yzc,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1073723,,SC-30B,BOYESEN,BOYES COVER IGNITION BLACK,Tapa de encendido BOYESEN Factory Racing Negra YZ80 / YZ85,128.05,105.83,63.50,804429502868,0,8483608090,0,1,Factory Racing Ignition Covers are cast in aluminum and powder coated for long lasting performance and protection.,Factory Racing Ignition Covers are cast in aluminum and powder coated for long lasting performance and protection.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,2491,340,196,205,62,Negro,,,https://api.mybihr.com/medias/1073723-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM0NDB8aW1hZ2UvanBlZ3xhR1pqTDJneE15ODRPVGMyTWpReE5qSXpNRGN3THpFd056TTNNak10TVY4NE1EQlhlRGd3TUVnfDQ0Yzk3MWM5MjdkOWUyM2IyYWZmOTcwM2NiNDBlNzg1Yzg2NzM4NTUwNmIwOTc5YmZhYmVhNzY4OTI5YWUxYjk,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1073724,,SC-32AB,BOYESEN,BOYES COVER IGNITION BLACK,Tapa de encendido BOYESEN Factory Racing Negra Yamaha YZ250,128.05,105.83,63.50,804429502943,0,8483608090,0,1,Factory Racing Ignition Covers are cast in aluminum and powder coated for long lasting performance and protection.,Factory Racing Ignition Covers are cast in aluminum and powder coated for long lasting performance and protection.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,2592,294,201,208,62,Negro,,,https://api.mybihr.com/medias/1073724-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM0NDB8aW1hZ2UvanBlZ3xhRE5tTDJnd1pDODRPVGMyTWpReE9ERTVOamM0THpFd056TTNNalF0TVY4NE1EQlhlRGd3TUVnfDc5MjdhZTliNWE5NGI1YzljMDJkODBhNTRiMzM5MjUzNjA0YTU5YjgzNTU5YmQ4NjU0ZGE0MGVjZDJkYjY0NGI,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1073737,,SC-03M,BOYESEN,BOYES COVER IGNITION MAGNESIUM,Tapa de encendido BOYESEN Factory Racing Magnesio Honda CR500R,128.05,105.83,63.50,804429505708,0,8483608090,0,1,<p>Factory Racing Ignition Covers are cast in aluminum and powder coated for long lasting performance and protection.</p>,"
Factory Racing Ignition Covers are cast in aluminum and powder coated for long lasting performance and protection.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,2337,245,202,203,57,Magnesio,,,https://api.mybihr.com/medias/1073737-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE4NDI5fGltYWdlL2pwZWd8YURRMUwyaGxNQzg0T1RjMk1qUTBNemMxTlRneUx6RXdOek0zTXpjdE1WODRNREJYZURnd01FZ3xjZDU1NDA0YmM4NjE0NzA3OGQ1MGEwYWNmZWVlOTZkYzdiZThjNmNhYjgyZTU0Nzg3NmY1MzI4MDQwMTQxOTUy,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1073679,,CC-06CM,BOYESEN,BOYES COVER CLUTCH MAGNESIUM,Tapa de embrague BOYESEN Factory Racing Magnesio Honda CRF450R / RX,163.35,135.00,81.00,804429514045,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Boyesen clutch covers are made from high quality aluminium.</p><p> </p><ul> <li>Lighter than OE covers</li><li>Powder coated finish</li><li>Long lasting performance and protection</li></ul> <p> </p></body> </html>","       Boyesen clutch covers are made from high quality aluminium.  Lighter than OE coversPowder coated finishLong lasting performance and protection   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,2669,456,210,205,62,Magnesio,,,https://api.mybihr.com/medias/1073679-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkxODUwfGltYWdlL2pwZWd8YUdNd0wyZ3lNQzg0T1RjMk1qTXpNVFk0T1RJMkx6RXdOek0yTnprdE1WODRNREJYZURnd01FZ3xhOWIyZGM5MGJmZTQ1ZTIzYjg3M2YyMGFjYmEwNzllZWU2ZDI1ZTk5NWExZjU0N2NkNzM4YTM0ZDliM2ZlYWVh,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1073721,,SC-03B,BOYESEN,BOYES COVER IGNITION BLACK,Tapa de encendido BOYESEN Factory Racing Negra Honda CR500R,128.05,105.83,63.50,804429502332,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Made from high quality aluminium</li><li>Lighter than OE cover</li><li>Powder coated finish</li><li>Racing design</li></ul> </body> </html>","        Made from high quality aluminiumLighter than OE coverPowder coated finishRacing design  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,2665,269,202,203,65,Negro,,,https://api.mybihr.com/medias/1073721-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDgyNDh8aW1hZ2UvanBlZ3xhRGxrTDJneU1TODRPVGMyTWpReE1qSTVPRFUwTHpFd056TTNNakV0TVY4NE1EQlhlRGd3TUVnfDM1YmY1MWJlYjdjMTE1NDFmNWRjMTZhMjUyNDQ0NjhkMzA3ZDEwZGM3MDI2NzhmNThjZTFjMjZkNzIwNzQ3NDA,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1073659,,CC-33B,BOYESEN,BOYES COVER CLUTCH BLACK,Tapa de embrague BOYESEN Factory Racing Negra Yamaha YZ125,141.17,116.67,70.00,804429506811,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Boyesen clutch covers are made from high quality aluminium.</p><p> </p><ul> <li>Lighter than OE covers</li><li>Powder coated finish</li><li>Long lasting performance and protection</li></ul> <p> </p></body> </html>","       Boyesen clutch covers are made from high quality aluminium.  Lighter than OE coversPowder coated finishLong lasting performance and protection   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,2468,330,199,200,62,Negro,,,https://api.mybihr.com/medias/1073659-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzkzOTJ8aW1hZ2UvanBlZ3xhR1EwTDJnMllpODRPVGMyTWpJNU5ETXpNemMwTHpFd056TTJOVGt0TVY4NE1EQlhlRGd3TUVnfGE0ZTZjNjNiYzJkODg1MWYwYzNmYWJmMDBjMWRiMGMzZWYyNGFjODhjMDdkNGQxYmIxMDRmMWIwOGY2ZjU4NzY,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1119335,,SC-12B,BOYESEN,BOYES COVER IGNITION BLACK,Tapa de encendido BOYESEN Factory Racing negro - Kawasaki KX250 (90-04),128.05,105.83,63.50,804429502493,0,8483608090,0,1,"<ul>
	<li>Fabricado en aluminio de alta calidad</li>
	<li>M&aacute;s ligera que la cubierta del equipo original</li>
	<li>Acabado con recubrimiento en polvo</li>
	<li>Dise&ntilde;o de competici&oacute;n</li>
</ul>
","
	Fabricado en aluminio de alta calidad
	Más ligera que la cubierta del equipo original
	Acabado con recubrimiento en polvo
	Diseño de competición

",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,2194,261,196,193,58,Negro,,,https://api.mybihr.com/medias/1119335-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY5ODA4fGltYWdlL2pwZWd8YURnMkwyaG1NeTh5T1RBNU9UYzVNRFU1T0RFM05DOHhNVEU1TXpNMUxURmZPREF3VjNnNE1EQkl8ZTcyYTkwYTI3NDE5NmFiNjVjYWU5NjFlMzk0NDU5NmEyZTJlZTI5M2M0YzhlNzI3Y2IwZDNkYzZkODUwYmQ0OA,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
