VehicleCode,PartNumber,BarCode,ManufacturerPartNumber,PositionId,PositionValue,Attributes
011.075.01.2021,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.075.01.2022,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.011.01.2022,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.075.01.2023,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.011.01.2023,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.075.02.2024,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.011.02.2024,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.113.01.2020,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.113.01.2021,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.113.01.2022,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.113.01.2023,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.113.01.2024,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.153.01.2020,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.153.01.2021,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.153.01.2022,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.153.01.2023,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.153.01.2024,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.011.02.2025,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.075.02.2025,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.166.01.2022,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.166.01.2023,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.166.01.2024,1127300002,FB-430-T-RH,FB-430-T-RH,,,
011.166.01.2025,1127300002,FB-430-T-RH,FB-430-T-RH,,,
049.133.01.2016,1127302001,FK-378-LH,FK-378-LH,,,
049.133.02.2016,1127302001,FK-378-LH,FK-378-LH,,,
049.133.03.2017,1127302001,FK-378-LH,FK-378-LH,,,
049.133.03.2018,1127302001,FK-378-LH,FK-378-LH,,,
049.133.04.2016,1127302001,FK-378-LH,FK-378-LH,,,
049.133.05.2017,1127302001,FK-378-LH,FK-378-LH,,,
049.133.06.2016,1127302001,FK-378-LH,FK-378-LH,,,
049.133.03.2019,1127302001,FK-378-LH,FK-378-LH,,,
049.133.05.2019,1127302001,FK-378-LH,FK-378-LH,,,
049.133.03.2020,1127302001,FK-378-LH,FK-378-LH,,,
049.134.01.2014,1127302001,FK-378-LH,FK-378-LH,,,
049.134.01.2015,1127302001,FK-378-LH,FK-378-LH,,,
049.134.01.2016,1127302001,FK-378-LH,FK-378-LH,,,
049.134.02.2014,1127302001,FK-378-LH,FK-378-LH,,,
049.134.02.2015,1127302001,FK-378-LH,FK-378-LH,,,
049.134.02.2016,1127302001,FK-378-LH,FK-378-LH,,,
049.134.03.2017,1127302001,FK-378-LH,FK-378-LH,,,
049.134.03.2018,1127302001,FK-378-LH,FK-378-LH,,,
049.134.04.2014,1127302001,FK-378-LH,FK-378-LH,,,
049.134.04.2015,1127302001,FK-378-LH,FK-378-LH,,,
049.134.04.2016,1127302001,FK-378-LH,FK-378-LH,,,
049.134.05.2017,1127302001,FK-378-LH,FK-378-LH,,,
049.134.05.2018,1127302001,FK-378-LH,FK-378-LH,,,
049.134.06.2014,1127302001,FK-378-LH,FK-378-LH,,,
049.134.06.2015,1127302001,FK-378-LH,FK-378-LH,,,
049.134.06.2016,1127302001,FK-378-LH,FK-378-LH,,,
049.134.03.2019,1127302001,FK-378-LH,FK-378-LH,,,
049.134.05.2019,1127302001,FK-378-LH,FK-378-LH,,,
049.134.03.2020,1127302001,FK-378-LH,FK-378-LH,,,
049.133.01.2016,1127302002,FK-378-RH,FK-378-RH,,,
049.133.02.2016,1127302002,FK-378-RH,FK-378-RH,,,
049.133.03.2017,1127302002,FK-378-RH,FK-378-RH,,,
049.133.03.2018,1127302002,FK-378-RH,FK-378-RH,,,
049.133.04.2016,1127302002,FK-378-RH,FK-378-RH,,,
049.133.05.2017,1127302002,FK-378-RH,FK-378-RH,,,
049.133.06.2016,1127302002,FK-378-RH,FK-378-RH,,,
049.133.03.2019,1127302002,FK-378-RH,FK-378-RH,,,
049.133.05.2019,1127302002,FK-378-RH,FK-378-RH,,,
049.133.03.2020,1127302002,FK-378-RH,FK-378-RH,,,
049.134.01.2014,1127302002,FK-378-RH,FK-378-RH,,,
049.134.01.2015,1127302002,FK-378-RH,FK-378-RH,,,
049.134.01.2016,1127302002,FK-378-RH,FK-378-RH,,,
049.134.02.2014,1127302002,FK-378-RH,FK-378-RH,,,
049.134.02.2015,1127302002,FK-378-RH,FK-378-RH,,,
049.134.02.2016,1127302002,FK-378-RH,FK-378-RH,,,
049.134.03.2017,1127302002,FK-378-RH,FK-378-RH,,,
049.134.03.2018,1127302002,FK-378-RH,FK-378-RH,,,
049.134.04.2014,1127302002,FK-378-RH,FK-378-RH,,,
049.134.04.2015,1127302002,FK-378-RH,FK-378-RH,,,
049.134.04.2016,1127302002,FK-378-RH,FK-378-RH,,,
049.134.05.2017,1127302002,FK-378-RH,FK-378-RH,,,
049.134.05.2018,1127302002,FK-378-RH,FK-378-RH,,,
049.134.06.2014,1127302002,FK-378-RH,FK-378-RH,,,
049.134.06.2015,1127302002,FK-378-RH,FK-378-RH,,,
049.134.06.2016,1127302002,FK-378-RH,FK-378-RH,,,
049.134.03.2019,1127302002,FK-378-RH,FK-378-RH,,,
049.134.05.2019,1127302002,FK-378-RH,FK-378-RH,,,
049.134.03.2020,1127302002,FK-378-RH,FK-378-RH,,,
038.143.05.2018,1127299001,JY-173-LH,JY-173-LH,,,
038.143.05.2019,1127299001,JY-173-LH,JY-173-LH,,,
038.143.05.2020,1127299001,JY-173-LH,JY-173-LH,,,
038.150.05.2018,1127299001,JY-173-LH,JY-173-LH,,,
038.150.05.2019,1127299001,JY-173-LH,JY-173-LH,,,
038.150.05.2020,1127299001,JY-173-LH,JY-173-LH,,,
038.143.05.2021,1127299001,JY-173-LH,JY-173-LH,,,
038.143.05.2022,1127299001,JY-173-LH,JY-173-LH,,,
038.143.05.2023,1127299001,JY-173-LH,JY-173-LH,,,
038.150.05.2021,1127299001,JY-173-LH,JY-173-LH,,,
038.150.05.2022,1127299001,JY-173-LH,JY-173-LH,,,
038.143.05.2024,1127299001,JY-173-LH,JY-173-LH,,,
038.150.05.2023,1127299001,JY-173-LH,JY-173-LH,,,
038.150.05.2024,1127299001,JY-173-LH,JY-173-LH,,,
038.143.05.2025,1127299001,JY-173-LH,JY-173-LH,,,
038.150.05.2025,1127299001,JY-173-LH,JY-173-LH,,,
038.374.01.2022,1127299001,JY-173-LH,JY-173-LH,,,
038.374.01.2023,1127299001,JY-173-LH,JY-173-LH,,,
038.374.01.2024,1127299001,JY-173-LH,JY-173-LH,,,
038.374.01.2025,1127299001,JY-173-LH,JY-173-LH,,,
038.143.05.2026,1127299001,JY-173-LH,JY-173-LH,,,
038.143.05.2018,1127299002,JY-173-RH,JY-173-RH,,,
038.143.05.2019,1127299002,JY-173-RH,JY-173-RH,,,
038.143.05.2020,1127299002,JY-173-RH,JY-173-RH,,,
038.150.05.2018,1127299002,JY-173-RH,JY-173-RH,,,
038.150.05.2019,1127299002,JY-173-RH,JY-173-RH,,,
038.150.05.2020,1127299002,JY-173-RH,JY-173-RH,,,
038.143.05.2021,1127299002,JY-173-RH,JY-173-RH,,,
038.143.05.2022,1127299002,JY-173-RH,JY-173-RH,,,
038.143.05.2023,1127299002,JY-173-RH,JY-173-RH,,,
038.150.05.2021,1127299002,JY-173-RH,JY-173-RH,,,
038.150.05.2022,1127299002,JY-173-RH,JY-173-RH,,,
038.143.05.2024,1127299002,JY-173-RH,JY-173-RH,,,
038.150.05.2023,1127299002,JY-173-RH,JY-173-RH,,,
038.150.05.2024,1127299002,JY-173-RH,JY-173-RH,,,
038.143.05.2025,1127299002,JY-173-RH,JY-173-RH,,,
038.150.05.2025,1127299002,JY-173-RH,JY-173-RH,,,
038.374.01.2022,1127299002,JY-173-RH,JY-173-RH,,,
038.374.01.2023,1127299002,JY-173-RH,JY-173-RH,,,
038.374.01.2024,1127299002,JY-173-RH,JY-173-RH,,,
038.374.01.2025,1127299002,JY-173-RH,JY-173-RH,,,
038.143.05.2026,1127299002,JY-173-RH,JY-173-RH,,,
011.114.01.2012,1127301001,FB-902-LH,FB-902-LH,,,
011.114.01.2013,1127301001,FB-902-LH,FB-902-LH,,,
011.114.01.2014,1127301001,FB-902-LH,FB-902-LH,,,
011.114.01.2015,1127301001,FB-902-LH,FB-902-LH,,,
011.116.01.2016,1127301001,FB-902-LH,FB-902-LH,,,
011.116.01.2017,1127301001,FB-902-LH,FB-902-LH,,,
011.116.01.2018,1127301001,FB-902-LH,FB-902-LH,,,
011.116.01.2019,1127301001,FB-902-LH,FB-902-LH,,,
011.116.01.2020,1127301001,FB-902-LH,FB-902-LH,,,
011.116.01.2021,1127301001,FB-902-LH,FB-902-LH,,,
011.114.01.2012,1127301002,FB-902-RH,FB-902-RH,,,
011.114.01.2013,1127301002,FB-902-RH,FB-902-RH,,,
011.114.01.2014,1127301002,FB-902-RH,FB-902-RH,,,
011.114.01.2015,1127301002,FB-902-RH,FB-902-RH,,,
011.116.01.2016,1127301002,FB-902-RH,FB-902-RH,,,
011.116.01.2017,1127301002,FB-902-RH,FB-902-RH,,,
011.116.01.2018,1127301002,FB-902-RH,FB-902-RH,,,
011.116.01.2019,1127301002,FB-902-RH,FB-902-RH,,,
011.116.01.2020,1127301002,FB-902-RH,FB-902-RH,,,
011.116.01.2021,1127301002,FB-902-RH,FB-902-RH,,,
976.085.01.2023,1129474001,FV-468-B LH,FV-468-B LH,,,
976.085.02.2023,1129474001,FV-468-B LH,FV-468-B LH,,,
976.085.03.2023,1129474001,FV-468-B LH,FV-468-B LH,,,
976.085.04.2023,1129474001,FV-468-B LH,FV-468-B LH,,,
976.086.01.2023,1129474001,FV-468-B LH,FV-468-B LH,,,
976.086.02.2023,1129474001,FV-468-B LH,FV-468-B LH,,,
976.086.03.2023,1129474001,FV-468-B LH,FV-468-B LH,,,
976.086.04.2023,1129474001,FV-468-B LH,FV-468-B LH,,,
976.074.02.2022,1129474001,FV-468-B LH,FV-468-B LH,,,
976.074.02.2023,1129474001,FV-468-B LH,FV-468-B LH,,,
976.035.02.2022,1129474001,FV-468-B LH,FV-468-B LH,,,
976.035.02.2023,1129474001,FV-468-B LH,FV-468-B LH,,,
976.085.01.2024,1129474001,FV-468-B LH,FV-468-B LH,,,
976.085.02.2024,1129474001,FV-468-B LH,FV-468-B LH,,,
976.089.01.2022,1129474001,FV-468-B LH,FV-468-B LH,,,
976.089.01.2023,1129474001,FV-468-B LH,FV-468-B LH,,,
976.089.03.2022,1129474001,FV-468-B LH,FV-468-B LH,,,
976.089.03.2023,1129474001,FV-468-B LH,FV-468-B LH,,,
976.089.04.2022,1129474001,FV-468-B LH,FV-468-B LH,,,
976.089.04.2023,1129474001,FV-468-B LH,FV-468-B LH,,,
976.089.05.2022,1129474001,FV-468-B LH,FV-468-B LH,,,
976.089.06.2022,1129474001,FV-468-B LH,FV-468-B LH,,,
976.089.07.2022,1129474001,FV-468-B LH,FV-468-B LH,,,
976.089.07.2023,1129474001,FV-468-B LH,FV-468-B LH,,,
976.091.01.2024,1129474001,FV-468-B LH,FV-468-B LH,,,
976.093.01.2025,1129474001,FV-468-B LH,FV-468-B LH,,,
976.093.02.2025,1129474001,FV-468-B LH,FV-468-B LH,,,
976.093.03.2025,1129474001,FV-468-B LH,FV-468-B LH,,,
976.085.01.2023,1129474002,FV-468-B RH,FV-468-B RH,,,
976.085.02.2023,1129474002,FV-468-B RH,FV-468-B RH,,,
976.085.03.2023,1129474002,FV-468-B RH,FV-468-B RH,,,
976.085.04.2023,1129474002,FV-468-B RH,FV-468-B RH,,,
976.086.01.2023,1129474002,FV-468-B RH,FV-468-B RH,,,
976.086.02.2023,1129474002,FV-468-B RH,FV-468-B RH,,,
976.086.03.2023,1129474002,FV-468-B RH,FV-468-B RH,,,
976.086.04.2023,1129474002,FV-468-B RH,FV-468-B RH,,,
976.074.02.2022,1129474002,FV-468-B RH,FV-468-B RH,,,
976.074.02.2023,1129474002,FV-468-B RH,FV-468-B RH,,,
976.035.02.2022,1129474002,FV-468-B RH,FV-468-B RH,,,
976.035.02.2023,1129474002,FV-468-B RH,FV-468-B RH,,,
976.085.01.2024,1129474002,FV-468-B RH,FV-468-B RH,,,
976.085.02.2024,1129474002,FV-468-B RH,FV-468-B RH,,,
976.089.01.2022,1129474002,FV-468-B RH,FV-468-B RH,,,
976.089.01.2023,1129474002,FV-468-B RH,FV-468-B RH,,,
976.089.03.2022,1129474002,FV-468-B RH,FV-468-B RH,,,
976.089.03.2023,1129474002,FV-468-B RH,FV-468-B RH,,,
976.089.04.2022,1129474002,FV-468-B RH,FV-468-B RH,,,
976.089.04.2023,1129474002,FV-468-B RH,FV-468-B RH,,,
976.089.05.2022,1129474002,FV-468-B RH,FV-468-B RH,,,
976.089.06.2022,1129474002,FV-468-B RH,FV-468-B RH,,,
976.089.07.2022,1129474002,FV-468-B RH,FV-468-B RH,,,
976.089.07.2023,1129474002,FV-468-B RH,FV-468-B RH,,,
976.091.01.2024,1129474002,FV-468-B RH,FV-468-B RH,,,
976.093.01.2025,1129474002,FV-468-B RH,FV-468-B RH,,,
976.093.02.2025,1129474002,FV-468-B RH,FV-468-B RH,,,
976.093.03.2025,1129474002,FV-468-B RH,FV-468-B RH,,,
976.085.01.2023,1129475001,FV-468-C LH,FV-468-C LH,,,
976.085.02.2023,1129475001,FV-468-C LH,FV-468-C LH,,,
976.085.03.2023,1129475001,FV-468-C LH,FV-468-C LH,,,
976.085.04.2023,1129475001,FV-468-C LH,FV-468-C LH,,,
976.086.01.2023,1129475001,FV-468-C LH,FV-468-C LH,,,
976.086.02.2023,1129475001,FV-468-C LH,FV-468-C LH,,,
976.086.03.2023,1129475001,FV-468-C LH,FV-468-C LH,,,
976.086.04.2023,1129475001,FV-468-C LH,FV-468-C LH,,,
976.074.02.2022,1129475001,FV-468-C LH,FV-468-C LH,,,
976.074.02.2023,1129475001,FV-468-C LH,FV-468-C LH,,,
976.035.02.2022,1129475001,FV-468-C LH,FV-468-C LH,,,
976.035.02.2023,1129475001,FV-468-C LH,FV-468-C LH,,,
976.085.01.2024,1129475001,FV-468-C LH,FV-468-C LH,,,
976.085.02.2024,1129475001,FV-468-C LH,FV-468-C LH,,,
976.089.01.2022,1129475001,FV-468-C LH,FV-468-C LH,,,
976.089.01.2023,1129475001,FV-468-C LH,FV-468-C LH,,,
976.089.03.2022,1129475001,FV-468-C LH,FV-468-C LH,,,
976.089.03.2023,1129475001,FV-468-C LH,FV-468-C LH,,,
976.089.04.2022,1129475001,FV-468-C LH,FV-468-C LH,,,
976.089.04.2023,1129475001,FV-468-C LH,FV-468-C LH,,,
976.089.05.2022,1129475001,FV-468-C LH,FV-468-C LH,,,
976.089.06.2022,1129475001,FV-468-C LH,FV-468-C LH,,,
976.089.07.2022,1129475001,FV-468-C LH,FV-468-C LH,,,
976.089.07.2023,1129475001,FV-468-C LH,FV-468-C LH,,,
976.091.01.2024,1129475001,FV-468-C LH,FV-468-C LH,,,
976.093.01.2025,1129475001,FV-468-C LH,FV-468-C LH,,,
976.093.02.2025,1129475001,FV-468-C LH,FV-468-C LH,,,
976.093.03.2025,1129475001,FV-468-C LH,FV-468-C LH,,,
976.085.01.2023,1129475002,FV-468-C RH,FV-468-C RH,,,
976.085.02.2023,1129475002,FV-468-C RH,FV-468-C RH,,,
976.085.03.2023,1129475002,FV-468-C RH,FV-468-C RH,,,
976.085.04.2023,1129475002,FV-468-C RH,FV-468-C RH,,,
976.086.01.2023,1129475002,FV-468-C RH,FV-468-C RH,,,
976.086.02.2023,1129475002,FV-468-C RH,FV-468-C RH,,,
976.086.03.2023,1129475002,FV-468-C RH,FV-468-C RH,,,
976.086.04.2023,1129475002,FV-468-C RH,FV-468-C RH,,,
976.074.02.2022,1129475002,FV-468-C RH,FV-468-C RH,,,
976.074.02.2023,1129475002,FV-468-C RH,FV-468-C RH,,,
976.035.02.2022,1129475002,FV-468-C RH,FV-468-C RH,,,
976.035.02.2023,1129475002,FV-468-C RH,FV-468-C RH,,,
976.085.01.2024,1129475002,FV-468-C RH,FV-468-C RH,,,
976.085.02.2024,1129475002,FV-468-C RH,FV-468-C RH,,,
976.089.01.2022,1129475002,FV-468-C RH,FV-468-C RH,,,
976.089.01.2023,1129475002,FV-468-C RH,FV-468-C RH,,,
976.089.03.2022,1129475002,FV-468-C RH,FV-468-C RH,,,
976.089.03.2023,1129475002,FV-468-C RH,FV-468-C RH,,,
976.089.04.2022,1129475002,FV-468-C RH,FV-468-C RH,,,
976.089.04.2023,1129475002,FV-468-C RH,FV-468-C RH,,,
976.089.05.2022,1129475002,FV-468-C RH,FV-468-C RH,,,
976.089.06.2022,1129475002,FV-468-C RH,FV-468-C RH,,,
976.089.07.2022,1129475002,FV-468-C RH,FV-468-C RH,,,
976.089.07.2023,1129475002,FV-468-C RH,FV-468-C RH,,,
976.091.01.2024,1129475002,FV-468-C RH,FV-468-C RH,,,
976.093.01.2025,1129475002,FV-468-C RH,FV-468-C RH,,,
976.093.02.2025,1129475002,FV-468-C RH,FV-468-C RH,,,
976.093.03.2025,1129475002,FV-468-C RH,FV-468-C RH,,,
038.373.01.2021,1129484001,FH-433 LH,FH-433 LH,,,
038.373.01.2022,1129484001,FH-433 LH,FH-433 LH,,,
038.153.13.2021,1129484001,FH-433 LH,FH-433 LH,,,
038.153.13.2022,1129484001,FH-433 LH,FH-433 LH,,,
038.373.01.2024,1129484001,FH-433 LH,FH-433 LH,,,
038.135.03.2021,1129484001,FH-433 LH,FH-433 LH,,,
038.135.02.2022,1129484001,FH-433 LH,FH-433 LH,,,
038.135.02.2023,1129484001,FH-433 LH,FH-433 LH,,,
038.135.02.2024,1129484001,FH-433 LH,FH-433 LH,,,
038.373.01.2023,1129484001,FH-433 LH,FH-433 LH,,,
038.153.13.2023,1129484001,FH-433 LH,FH-433 LH,,,
038.153.13.2024,1129484001,FH-433 LH,FH-433 LH,,,
038.381.01.2021,1129484001,FH-433 LH,FH-433 LH,,,
038.373.01.2025,1129484001,FH-433 LH,FH-433 LH,,,
038.381.01.2025,1129484001,FH-433 LH,FH-433 LH,,,
038.381.01.2024,1129484001,FH-433 LH,FH-433 LH,,,
038.381.01.2022,1129484001,FH-433 LH,FH-433 LH,,,
038.381.02.2022,1129484001,FH-433 LH,FH-433 LH,,,
038.381.01.2023,1129484001,FH-433 LH,FH-433 LH,,,
038.373.01.2021,1129484002,FH-433 RH,FH-433 RH,,,
038.373.01.2022,1129484002,FH-433 RH,FH-433 RH,,,
038.153.13.2021,1129484002,FH-433 RH,FH-433 RH,,,
038.153.13.2022,1129484002,FH-433 RH,FH-433 RH,,,
038.373.01.2024,1129484002,FH-433 RH,FH-433 RH,,,
038.135.03.2021,1129484002,FH-433 RH,FH-433 RH,,,
038.135.02.2022,1129484002,FH-433 RH,FH-433 RH,,,
038.135.02.2023,1129484002,FH-433 RH,FH-433 RH,,,
038.135.02.2024,1129484002,FH-433 RH,FH-433 RH,,,
038.373.01.2023,1129484002,FH-433 RH,FH-433 RH,,,
038.153.13.2023,1129484002,FH-433 RH,FH-433 RH,,,
038.153.13.2024,1129484002,FH-433 RH,FH-433 RH,,,
038.381.01.2021,1129484002,FH-433 RH,FH-433 RH,,,
038.373.01.2025,1129484002,FH-433 RH,FH-433 RH,,,
038.381.01.2025,1129484002,FH-433 RH,FH-433 RH,,,
038.381.01.2024,1129484002,FH-433 RH,FH-433 RH,,,
038.381.01.2022,1129484002,FH-433 RH,FH-433 RH,,,
038.381.02.2022,1129484002,FH-433 RH,FH-433 RH,,,
038.381.01.2023,1129484002,FH-433 RH,FH-433 RH,,,
038.260.02.1999,1083974002,8430525006843,EH372I,,,
038.274.01.1999,1083974002,8430525006843,EH372I,,,
038.274.01.2000,1083974002,8430525006843,EH372I,,,
038.283.01.1985,1083974002,8430525006843,EH372I,,,
038.283.01.1986,1083974002,8430525006843,EH372I,,,
038.283.02.1982,1083974002,8430525006843,EH372I,,,
038.283.02.1983,1083974002,8430525006843,EH372I,,,
038.283.02.1984,1083974002,8430525006843,EH372I,,,
038.283.03.1987,1083974002,8430525006843,EH372I,,,
038.283.03.1988,1083974002,8430525006843,EH372I,,,
038.283.04.1993,1083974002,8430525006843,EH372I,,,
038.285.01.2010,1083974002,8430525006843,EH372I,,,
038.285.01.2011,1083974002,8430525006843,EH372I,,,
038.209.01.1995,1083974002,8430525006843,EH372I,,,
038.209.01.1996,1083974002,8430525006843,EH372I,,,
038.209.01.1997,1083974002,8430525006843,EH372I,,,
038.209.01.1988,1083974001,8430525014718,EH372D,,,
038.209.01.1989,1083974001,8430525014718,EH372D,,,
038.209.01.1990,1083974001,8430525014718,EH372D,,,
038.209.01.1991,1083974001,8430525014718,EH372D,,,
038.209.01.1992,1083974001,8430525014718,EH372D,,,
038.209.01.1993,1083974001,8430525014718,EH372D,,,
038.209.01.1994,1083974001,8430525014718,EH372D,,,
038.210.06.1992,1083974001,8430525014718,EH372D,,,
038.210.06.1993,1083974001,8430525014718,EH372D,,,
038.210.06.1994,1083974001,8430525014718,EH372D,,,
038.210.06.1995,1083974001,8430525014718,EH372D,,,
038.210.06.1996,1083974001,8430525014718,EH372D,,,
038.210.06.1997,1083974001,8430525014718,EH372D,,,
038.210.06.1998,1083974001,8430525014718,EH372D,,,
038.210.06.1999,1083974001,8430525014718,EH372D,,,
038.210.06.2000,1083974001,8430525014718,EH372D,,,
038.210.06.2001,1083974001,8430525014718,EH372D,,,
038.260.01.1995,1083974001,8430525014718,EH372D,,,
038.260.01.1996,1083974001,8430525014718,EH372D,,,
038.260.02.1997,1083974001,8430525014718,EH372D,,,
038.260.02.1998,1083974001,8430525014718,EH372D,,,
038.260.02.1999,1083974001,8430525014718,EH372D,,,
038.274.01.1999,1083974001,8430525014718,EH372D,,,
038.274.01.2000,1083974001,8430525014718,EH372D,,,
038.283.01.1985,1083974001,8430525014718,EH372D,,,
038.283.01.1986,1083974001,8430525014718,EH372D,,,
038.283.02.1982,1083974001,8430525014718,EH372D,,,
038.283.02.1983,1083974001,8430525014718,EH372D,,,
038.283.02.1984,1083974001,8430525014718,EH372D,,,
038.283.03.1987,1083974001,8430525014718,EH372D,,,
038.283.03.1988,1083974001,8430525014718,EH372D,,,
038.283.04.1993,1083974001,8430525014718,EH372D,,,
038.285.01.2010,1083974001,8430525014718,EH372D,,,
038.285.01.2011,1083974001,8430525014718,EH372D,,,
038.209.01.1995,1083974001,8430525014718,EH372D,,,
038.209.01.1996,1083974001,8430525014718,EH372D,,,
038.209.01.1997,1083974001,8430525014718,EH372D,,,
049.038.01.1983,1084025001,8430525003163,EK231D,,,
049.038.01.1984,1084025001,8430525003163,EK231D,,,
049.038.01.1985,1084025001,8430525003163,EK231D,,,
049.051.01.1984,1084025001,8430525003163,EK231D,,,
049.051.01.1985,1084025001,8430525003163,EK231D,,,
049.058.01.1983,1084025001,8430525003163,EK231D,,,
049.058.01.1984,1084025001,8430525003163,EK231D,,,
049.051.01.1987,1084025001,8430525003163,EK231D,,,
049.051.01.1986,1084025001,8430525003163,EK231D,,,
049.051.01.1988,1084025001,8430525003163,EK231D,,,
049.051.01.1989,1084025001,8430525003163,EK231D,,,
038.130.01.1987,1083958001,8430525005563,JY-103,,,
038.130.01.1988,1083958001,8430525005563,JY-103,,,
038.130.01.1989,1083958001,8430525005563,JY-103,,,
038.130.01.1990,1083958001,8430525005563,JY-103,,,
038.130.01.1991,1083958001,8430525005563,JY-103,,,
038.130.01.1992,1083958001,8430525005563,JY-103,,,
038.130.01.1993,1083958001,8430525005563,JY-103,,,
038.130.01.1994,1083958001,8430525005563,JY-103,,,
038.130.01.1995,1083958001,8430525005563,JY-103,,,
038.290.01.2005,1083956001,8430525091108,JY-117-1,,,
038.290.01.2006,1083956001,8430525091108,JY-117-1,,,
038.005.01.2013,1083984001,8430525366121,FH-992 LH,,,
038.005.01.2014,1083984001,8430525366121,FH-992 LH,,,
038.005.01.2015,1083984001,8430525366121,FH-992 LH,,,
038.005.02.2013,1083984001,8430525366121,FH-992 LH,,,
038.005.02.2014,1083984001,8430525366121,FH-992 LH,,,
038.005.02.2015,1083984001,8430525366121,FH-992 LH,,,
038.005.01.2013,1083984002,8430525366138,FH-992 RH,,,
038.005.01.2014,1083984002,8430525366138,FH-992 RH,,,
038.005.01.2015,1083984002,8430525366138,FH-992 RH,,,
038.005.02.2013,1083984002,8430525366138,FH-992 RH,,,
038.005.02.2014,1083984002,8430525366138,FH-992 RH,,,
038.005.02.2015,1083984002,8430525366138,FH-992 RH,,,
038.127.01.2000,1083961001,8430525014619,EH308D,,,
038.127.01.2001,1083961001,8430525014619,EH308D,,,
038.127.02.2000,1083961001,8430525014619,EH308D,,,
038.127.02.2001,1083961001,8430525014619,EH308D,,,
038.123.01.1995,1083961001,8430525014619,EH308D,,,
038.123.01.1996,1083961001,8430525014619,EH308D,,,
038.123.01.1997,1083961001,8430525014619,EH308D,,,
038.123.01.1998,1083961001,8430525014619,EH308D,,,
038.123.01.1999,1083961001,8430525014619,EH308D,,,
038.123.01.2000,1083961001,8430525014619,EH308D,,,
038.123.01.2001,1083961001,8430525014619,EH308D,,,
038.123.02.1998,1083961001,8430525014619,EH308D,,,
038.123.02.1999,1083961001,8430525014619,EH308D,,,
038.123.03.1997,1083961001,8430525014619,EH308D,,,
038.123.03.1998,1083961001,8430525014619,EH308D,,,
038.123.03.1999,1083961001,8430525014619,EH308D,,,
038.123.03.2000,1083961001,8430525014619,EH308D,,,
038.123.03.2001,1083961001,8430525014619,EH308D,,,
038.123.04.1998,1083961001,8430525014619,EH308D,,,
038.123.04.1999,1083961001,8430525014619,EH308D,,,
038.125.02.1996,1083961001,8430525014619,EH308D,,,
038.125.02.1997,1083961001,8430525014619,EH308D,,,
038.125.02.1998,1083961001,8430525014619,EH308D,,,
038.125.02.1999,1083961001,8430525014619,EH308D,,,
038.125.02.2000,1083961001,8430525014619,EH308D,,,
038.125.02.2001,1083961001,8430525014619,EH308D,,,
038.127.01.1999,1083961001,8430525014619,EH308D,,,
038.127.01.1998,1083961001,8430525014619,EH308D,,,
038.127.02.1998,1083961001,8430525014619,EH308D,,,
038.127.02.1999,1083961001,8430525014619,EH308D,,,
038.133.01.1996,1083961001,8430525014619,EH308D,,,
038.133.01.1997,1083961001,8430525014619,EH308D,,,
038.133.01.1998,1083961001,8430525014619,EH308D,,,
038.133.01.1999,1083961001,8430525014619,EH308D,,,
038.133.01.2000,1083961001,8430525014619,EH308D,,,
038.133.01.2001,1083961001,8430525014619,EH308D,,,
038.127.01.2000,1083961002,8430525014602,EH308I,,,
038.127.01.2001,1083961002,8430525014602,EH308I,,,
038.127.02.2000,1083961002,8430525014602,EH308I,,,
038.127.02.2001,1083961002,8430525014602,EH308I,,,
038.123.01.1995,1083961002,8430525014602,EH308I,,,
038.123.01.1996,1083961002,8430525014602,EH308I,,,
038.123.01.1997,1083961002,8430525014602,EH308I,,,
038.123.01.1998,1083961002,8430525014602,EH308I,,,
038.123.01.1999,1083961002,8430525014602,EH308I,,,
038.123.01.2000,1083961002,8430525014602,EH308I,,,
038.123.01.2001,1083961002,8430525014602,EH308I,,,
038.123.02.1998,1083961002,8430525014602,EH308I,,,
038.123.02.1999,1083961002,8430525014602,EH308I,,,
038.123.03.1997,1083961002,8430525014602,EH308I,,,
038.123.03.1998,1083961002,8430525014602,EH308I,,,
038.123.03.1999,1083961002,8430525014602,EH308I,,,
038.123.03.2000,1083961002,8430525014602,EH308I,,,
