sku,idx,url,sizes_faltantes
1077578016,0,https://api.mybihr.com/medias/1077578016-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2ODR8aW1hZ2UvanBlZ3xhREV3TDJoak5TODRPVGMyT0RVd016SXhORE00THpFd056YzFOemd3TVRZdE1WODRNREJYZURnd01FZ3w5NjBlNjI5YTI4MGJlMGVkN2NkYmFhMWE5ZDgxN2VmNDU3ZDA2MjQyOGM0ZTNjMWI5ZGVmNGI2MjU4MjM0YzNl,600;800
1077578014,0,https://api.mybihr.com/medias/1077578014-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2ODR8aW1hZ2UvanBlZ3xhR1V3TDJoallpODRPVGMyT0RVd01USTBPRE13THpFd056YzFOemd3TVRRdE1WODRNREJYZURnd01FZ3xhNTNjODdjZjMxNDBkMTMxOTE0OTU4MDI5NmYyZDJkNzJjMzNjMWJhNGQ5OTIwNGVjOWMxYzM1NzIyZWEyY2Ey,800
1077578015,0,https://api.mybihr.com/medias/1077578015-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2ODR8aW1hZ2UvanBlZ3xhRFZtTDJnM05DODRPVFkzTlRJeE1UY3pOVE0wTHpFd056YzFOemd3TVRVdE1WODRNREJYZURnd01FZ3w4NWFkZTgyYjE1OGQzZDMyMjIxNGVmMWVlN2VlN2QxNTI4YzRmZGJmZWQ1YmQ5ODViMzViYzNmODZmOWIzMTA5,600;800
1077578028,0,https://api.mybihr.com/medias/1077578028-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2ODR8aW1hZ2UvanBlZ3xhRFpsTDJneE9TODRPVGMyT0RVeU5qZ3dOek0wTHpFd056YzFOemd3TWpndE1WODRNREJYZURnd01FZ3wyZDk1YzFiODg0NmIzNDVkZGE1NTY5MTE5NmExNjBjMDA3OWQ3ZmM0MmMzZDg5MGQ0NGE4ZmYwZWMxYTQ4ZmY1,600;800
1077578029,0,https://api.mybihr.com/medias/1077578029-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2ODR8aW1hZ2UvanBlZ3xhREppTDJneU1DODRPVGMyT0RVeU9EYzNNelF5THpFd056YzFOemd3TWprdE1WODRNREJYZURnd01FZ3wzYjA1Nzg5YzI5YzA3ZDk3ZmRiNDg5YWZmYmFhODk0ODY3ZmJlMGU5N2U3ZjdiOGU3NTIwYTk4YTM5OWNmZWVm,600;800
1077578027,0,https://api.mybihr.com/medias/1077578027-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2ODR8aW1hZ2UvanBlZ3xhRGxsTDJneE1pODRPVGMyT0RVeU5EZzBNVEkyTHpFd056YzFOemd3TWpjdE1WODRNREJYZURnd01FZ3w5NGQ2NWFmZDVjOWVkNmE4NzYyYTdhNWVmODI0OWQzNGNiNzcwYTM4MjU0OTI5NmU5YmUzMDkxMDJlNzUwZWQy,600;800
1077578005,0,https://api.mybihr.com/medias/1077578005-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2ODR8aW1hZ2UvanBlZ3xhREUyTDJnME5pODRPVGMyT0RRNE16VTFNelU0THpFd056YzFOemd3TURVdE1WODRNREJYZURnd01FZ3wzNTliYzYyMTg4ZThiY2RhYjc2NWU1Yjc1M2E0MDA5ZDE4Y2M0YTQ2MTE4YzhmNmIxZmFjM2IxMWM5MjYwMjI1,600;800
1074398005,0,https://api.mybihr.com/medias/1074398005-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDIwMTd8aW1hZ2UvanBlZ3xhREEwTDJnd1lpODRPVE0xTlRNeE1URTROakl5THpFd056UXpPVGd3TURVdE1WODRNREJYZURnd01FZ3wwMzZjMjJiYzhlZjVlOTUyYTkxYjQwYWY1OWU1Y2FlMDA5NDc2YzMwM2UyNzY1MWYzNTI5ZDk4YmIzODg4OGU2,200;400;600;800
1074398003,0,https://api.mybihr.com/medias/1074398003-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDIwMTd8aW1hZ2UvanBlZ3xhR1psTDJnMk5TODRPVEV4TnpjeE5EWTNPREEyTHpFd056UXpPVGd3TURNdE1WODRNREJYZURnd01FZ3w4Y2Y2ODg2MmMxMmMyMGY2NzlhYjE2OGY3OTc5YzEyMjNlYjMzNDU4YWE5ODg5YTRmMjVjOWJhYTgwMDU3YmM4,200;400;600;800
1074398006,0,https://api.mybihr.com/medias/1074398006-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDIwMTd8aW1hZ2UvanBlZ3xhREpqTDJnMllTODRPVFkzTWpVNE9UazJOelkyTHpFd056UXpPVGd3TURZdE1WODRNREJYZURnd01FZ3w2ZjBkZGI3NTg2OWU4N2JhNmQ1Njc4ZTZhYWNlMDIwNTdlOTkyMTk4YTI3NmFhY2JiNzhlMGUxMDI2ZGZmZjIz,200;400;600;800
